ica_mode,participant,target,modality,classifier,feature_count_request,ica_feature_count_resolved,ica_folds,ica_balanced_accuracy_mean,ica_balanced_accuracy_sd,ica_balanced_accuracy_median,ica_balanced_accuracy_min,ica_balanced_accuracy_max,ica_accuracy_mean,ica_precision_mean,ica_recall_mean,ica_f1_mean,no_ica_mode,no_ica_feature_count_resolved,no_ica_folds,no_ica_balanced_accuracy_mean,no_ica_balanced_accuracy_sd,no_ica_balanced_accuracy_median,no_ica_balanced_accuracy_min,no_ica_balanced_accuracy_max,no_ica_accuracy_mean,no_ica_precision_mean,no_ica_recall_mean,no_ica_f1_mean,balanced_accuracy_delta,accuracy_delta,analysis_row,is_ica_best_all,is_no_ica_best_all,is_ica_best_eeg_containing,is_no_ica_best_eeg_containing
individual,P23,valence,face,svm,10,10,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,individual,10,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,0.0,0.0,matched_configuration,False,False,False,False
individual,P23,valence,face,svm,20,10,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,individual,10,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,0.0,0.0,matched_configuration,False,False,False,False
individual,P23,valence,face,svm,5,5,5,0.5113686313686314,0.0217733694380775,0.513986013986014,0.4857142857142857,0.5357142857142857,0.5416666666666666,0.4509090909090908,0.2963636363636364,0.339047619047619,individual,5,5,0.5113686313686314,0.0217733694380775,0.513986013986014,0.4857142857142857,0.5357142857142857,0.5416666666666666,0.4509090909090908,0.2963636363636364,0.339047619047619,0.0,0.0,matched_configuration,False,False,False,False
individual,P23,valence,face,svm,all,all,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,individual,all,5,0.5679020979020979,0.0686335734507781,0.55,0.4895104895104895,0.6642857142857144,0.5916666666666667,0.5523076923076923,0.4127272727272727,0.4534205077912172,0.0,0.0,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,gnb,10,10,5,0.4844078144078144,0.1427659012757747,0.4365079365079365,0.3307692307692308,0.6547619047619048,0.5036231884057971,0.4202020202020202,0.3622222222222222,0.3684544695071011,individual,10,5,0.5290720390720391,0.1482724719248203,0.5571428571428572,0.2785714285714286,0.6706349206349207,0.5521739130434782,0.4756493506493506,0.3911111111111111,0.4276377217553688,0.04466422466422476,0.048550724637681064,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,gnb,20,20,5,0.4505860805860806,0.1242445135096459,0.4523809523809523,0.3357142857142857,0.65,0.494927536231884,0.3702380952380952,0.2066666666666666,0.2491704374057315,individual,20,5,0.469059829059829,0.1161043393611797,0.473076923076923,0.2785714285714286,0.5793650793650793,0.5010869565217392,0.378030303030303,0.2688888888888889,0.304648782589959,0.01847374847374844,0.006159420289855166,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,gnb,5,5,5,0.4462271062271062,0.0938465283588567,0.4214285714285715,0.3253968253968253,0.5793650793650793,0.4699275362318841,0.3438095238095238,0.3133333333333333,0.3264396284829721,individual,5,5,0.5518315018315019,0.1185078634551611,0.5615384615384615,0.3642857142857142,0.6928571428571428,0.5681159420289855,0.5135198135198136,0.4333333333333333,0.4429769061348009,0.10560439560439566,0.09818840579710142,matched_configuration,False,False,False,True
individual,P23,valence,multimodal,gnb,all,all,5,0.5404273504273505,0.1014027308133099,0.4928571428571429,0.4523809523809523,0.6642857142857144,0.5717391304347826,0.4927777777777778,0.3577777777777778,0.4044444444444444,individual,all,5,0.5133455433455434,0.1128566696075436,0.5230769230769231,0.3285714285714285,0.6150793650793651,0.5434782608695652,0.4642857142857142,0.3288888888888889,0.3763941940412528,-0.027081807081807074,-0.02826086956521745,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,knn,10,10,5,0.4836019536019535,0.084852695585635,0.4928571428571429,0.3576923076923077,0.5793650793650793,0.5123188405797101,0.3709090909090909,0.3155555555555555,0.3343557422969187,individual,10,5,0.5351037851037852,0.0999820616744276,0.5285714285714286,0.4357142857142857,0.6961538461538461,0.5605072463768116,0.4578282828282828,0.3888888888888889,0.4091896407685881,0.051501831501831685,0.048188405797101486,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,knn,20,20,5,0.5252503052503052,0.043928914942529,0.5238095238095238,0.473076923076923,0.5793650793650793,0.5641304347826087,0.4323809523809523,0.2955555555555555,0.3421091000502765,individual,20,5,0.4884981684981685,0.0605186517691675,0.4714285714285714,0.4142857142857142,0.5714285714285714,0.5173913043478261,0.3273809523809524,0.3066666666666666,0.3143939393939394,-0.03675213675213673,-0.046739130434782616,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,knn,5,5,5,0.4895482295482296,0.0248114012704825,0.4920634920634921,0.4523809523809523,0.5214285714285715,0.5039855072463768,0.3981929181929182,0.3977777777777778,0.3923745191856647,individual,5,5,0.5021611721611722,0.1194508808165665,0.5571428571428572,0.35,0.6190476190476191,0.5184782608695653,0.4187301587301587,0.3933333333333333,0.3993975133913214,0.012612942612942601,0.01449275362318847,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,knn,all,all,5,0.581990231990232,0.0946149111197271,0.6115384615384616,0.4357142857142857,0.6642857142857144,0.6072463768115941,0.5746464646464646,0.4222222222222222,0.4644277360066834,individual,all,5,0.4428815628815629,0.0941281633067935,0.4461538461538461,0.3253968253968253,0.5714285714285714,0.4652173913043478,0.3366666666666666,0.3044444444444444,0.3165497076023392,-0.13910866910866915,-0.1420289855072463,matched_configuration,False,False,True,False
individual,P23,valence,multimodal,svm,10,10,5,0.524969474969475,0.1424002063762102,0.5,0.3923076923076923,0.7619047619047619,0.5557971014492754,0.35,0.3444444444444444,0.3377132671250318,individual,10,5,0.4674114774114773,0.1217191584263042,0.5076923076923077,0.2642857142857143,0.5793650793650793,0.5010869565217392,0.3777777777777777,0.2688888888888889,0.3065236620964174,-0.057557997557997675,-0.05471014492753623,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,svm,20,20,5,0.5041636141636141,0.1208256393695266,0.4722222222222222,0.3357142857142857,0.6285714285714286,0.5300724637681159,0.4289177489177489,0.3577777777777777,0.3835294117647059,individual,20,5,0.4968498168498169,0.1098642674131275,0.4461538461538461,0.3857142857142857,0.6571428571428571,0.5257246376811594,0.4033333333333333,0.3266666666666666,0.3576023391812865,-0.007313797313797221,-0.004347826086956497,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,svm,5,5,5,0.4858974358974358,0.0482846549985705,0.5,0.4285714285714285,0.5476190476190476,0.5300724637681159,0.238095238095238,0.2333333333333333,0.2249360613810741,individual,5,5,0.5126984126984127,0.0959710552022531,0.5428571428571428,0.4071428571428571,0.6,0.5438405797101449,0.5066666666666666,0.3111111111111111,0.3463237639553428,0.026800976800976872,0.01376811594202898,matched_configuration,False,False,False,False
individual,P23,valence,multimodal,svm,all,all,5,0.4728083028083028,0.0935666687602482,0.5,0.3576923076923077,0.5992063492063493,0.530072463768116,0.1733333333333333,0.1511111111111111,0.1569298245614035,individual,all,5,0.5093894993894994,0.0704709108019956,0.5079365079365079,0.4357142857142857,0.6071428571428572,0.5257246376811594,0.4305050505050505,0.4088888888888888,0.4177109440267335,0.03658119658119657,-0.004347826086956608,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,gnb,10,10,5,0.4657226107226107,0.0937016221626023,0.4810606060606061,0.3426573426573426,0.5961538461538461,0.4710144927536231,0.5019047619047619,0.4987179487179487,0.4967772967772967,individual,10,5,0.4815967365967365,0.0429103594682048,0.4965034965034964,0.4192307692307692,0.5265151515151515,0.4873188405797101,0.5330891330891331,0.5141025641025642,0.5211526251526252,0.015874125874125844,0.016304347826086973,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,gnb,20,20,5,0.4387878787878788,0.0628680879053276,0.444055944055944,0.3496503496503496,0.5076923076923077,0.4452898550724637,0.4714285714285714,0.4666666666666667,0.4592081736909323,individual,20,5,0.4811072261072261,0.0759598831814913,0.4810606060606061,0.3671328671328671,0.5804195804195804,0.4873188405797101,0.530382117882118,0.5294871794871795,0.5270128339093857,0.042319347319347334,0.042028985507246375,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,gnb,5,5,5,0.4614685314685315,0.0645885687400874,0.4423076923076923,0.3881118881118881,0.534965034965035,0.4615942028985507,0.4983766233766234,0.4538461538461538,0.4706694271911663,individual,5,5,0.5111888111888112,0.0836603767244328,0.5076923076923077,0.3961538461538461,0.6188811188811189,0.5202898550724637,0.5678571428571428,0.5769230769230769,0.5632189793480116,0.0497202797202797,0.05869565217391304,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,gnb,all,all,5,0.5051864801864803,0.1016101636413393,0.5643939393939394,0.3496503496503496,0.5846153846153846,0.505072463768116,0.5188095238095238,0.5012820512820513,0.4993596059113301,individual,all,5,0.4353846153846153,0.018093180932172,0.4423076923076923,0.4055944055944055,0.451048951048951,0.4445652173913043,0.4915233785822021,0.5307692307692308,0.5066602254428341,-0.06980186480186495,-0.06050724637681171,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,knn,10,10,5,0.4503496503496503,0.056876516584477,0.4576923076923077,0.3811188811188811,0.5227272727272727,0.4619565217391305,0.5016399286987523,0.5461538461538462,0.5185435853501821,individual,10,5,0.4385547785547786,0.0555658349225396,0.4461538461538461,0.3496503496503496,0.4965034965034964,0.4449275362318841,0.4707175177763413,0.5025641025641026,0.4779780219780219,-0.011794871794871709,-0.017028985507246408,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,knn,20,20,5,0.4540909090909091,0.0764005616557336,0.4895104895104895,0.3426573426573426,0.5192307692307692,0.4623188405797102,0.4958823529411765,0.55,0.5153139274518586,individual,20,5,0.5401981351981352,0.1282017005263341,0.5692307692307692,0.3286713286713286,0.6573426573426573,0.5391304347826087,0.5886402486402487,0.5294871794871795,0.5534241121197644,0.0861072261072261,0.07681159420289851,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,knn,5,5,5,0.4823892773892774,0.036453468846165,0.4895104895104895,0.4265734265734265,0.5189393939393939,0.4876811594202898,0.5252258852258852,0.5320512820512822,0.5252238132238132,individual,5,5,0.4858275058275058,0.0940719232071416,0.4961538461538461,0.3811188811188811,0.606060606060606,0.4876811594202898,0.5211324786324786,0.5025641025641026,0.5064304211530598,0.0034382284382283856,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,knn,all,all,5,0.4968997668997669,0.1370964213099239,0.4923076923076923,0.3216783216783216,0.6439393939393939,0.5047101449275362,0.5446825396825397,0.5974358974358974,0.5631586804000597,individual,all,5,0.5969463869463869,0.1260866611982087,0.6192307692307693,0.4692307692307692,0.7552447552447552,0.596376811594203,0.6567832167832168,0.6102564102564102,0.6270504857461379,0.10004662004662002,0.09166666666666679,matched_configuration,False,True,False,True
individual,P24,arousal,eeg,svm,10,10,5,0.4551048951048951,0.1422835497811143,0.5,0.2062937062937063,0.5692307692307692,0.4804347826086956,0.5029973649538867,0.7538461538461538,0.5867945087945088,individual,10,5,0.468041958041958,0.0616057721516744,0.4461538461538461,0.4125874125874126,0.5681818181818181,0.4789855072463768,0.5240723981900453,0.5615384615384615,0.5373986013986014,0.012937062937062871,-0.0014492753623188137,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,svm,20,20,5,0.4889510489510489,0.1840849486679438,0.3863636363636363,0.3192307692307692,0.7461538461538462,0.4956521739130434,0.5487554112554113,0.5615384615384615,0.5521927497789567,individual,20,5,0.5501631701631702,0.0644400208498699,0.5576923076923077,0.4576923076923077,0.6118881118881119,0.5554347826086957,0.5921062271062272,0.5948717948717949,0.5832936718453959,0.06121212121212127,0.05978260869565233,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,svm,5,5,5,0.4818881118881119,0.0854258132141791,0.5192307692307692,0.3307692307692308,0.534965034965035,0.4865942028985507,0.5410144927536231,0.5692307692307692,0.5232169312169311,individual,5,5,0.5274125874125873,0.0863167676680163,0.5,0.4307692307692308,0.6643356643356644,0.5460144927536231,0.5725195094760311,0.7384615384615385,0.6280488400488401,0.045524475524475416,0.05942028985507242,matched_configuration,False,False,False,False
individual,P24,arousal,eeg,svm,all,all,5,0.4827272727272727,0.0972737075958705,0.5,0.3192307692307692,0.5804195804195804,0.5119565217391304,0.5379682274247491,0.8,0.634549282135489,individual,all,5,0.5427272727272727,0.1432880613710316,0.5,0.4076923076923077,0.7867132867132867,0.5626811594202898,0.5869695521869435,0.7,0.6297923687728785,0.06,0.050724637681159424,matched_configuration,False,False,False,False
individual,P24,arousal,face,gnb,10,10,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,individual,10,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,gnb,20,10,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,individual,10,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,gnb,5,5,5,0.4966200466200466,0.0506798719571811,0.5279720279720279,0.4166666666666667,0.534965034965035,0.5083333333333333,0.5320488721804512,0.6705128205128206,0.591794380587484,individual,5,5,0.4966200466200466,0.0506798719571811,0.5279720279720279,0.4166666666666667,0.534965034965035,0.5083333333333333,0.5320488721804512,0.6705128205128206,0.591794380587484,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,gnb,all,all,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,individual,all,5,0.5664335664335665,0.0407008626811986,0.5734265734265734,0.5,0.6118881118881119,0.575,0.585,0.7192307692307692,0.6436453201970445,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,knn,10,10,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,individual,10,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,knn,20,10,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,individual,10,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,knn,5,5,5,0.4712121212121212,0.1008862279115776,0.465034965034965,0.3216783216783216,0.5833333333333334,0.475,0.5133333333333334,0.5166666666666667,0.5116823017062897,individual,5,5,0.4712121212121212,0.1008862279115776,0.465034965034965,0.3216783216783216,0.5833333333333334,0.475,0.5133333333333334,0.5166666666666667,0.5116823017062897,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,knn,all,all,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,individual,all,5,0.5181818181818182,0.0860523537146587,0.5,0.4265734265734265,0.6258741258741258,0.5166666666666667,0.5494949494949495,0.5,0.5210976430976431,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,svm,10,10,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,individual,10,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,svm,20,10,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,individual,10,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,svm,5,5,5,0.4853146853146853,0.0856607677293223,0.4825174825174825,0.3741258741258741,0.6118881118881119,0.4916666666666666,0.5142156862745099,0.6282051282051283,0.5589310344827586,individual,5,5,0.4853146853146853,0.0856607677293223,0.4825174825174825,0.3741258741258741,0.6118881118881119,0.4916666666666666,0.5142156862745099,0.6282051282051283,0.5589310344827586,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,face,svm,all,all,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,individual,all,5,0.5070512820512821,0.0523212997375323,0.5034965034965035,0.458041958041958,0.5804195804195804,0.5083333333333333,0.5397868797868798,0.5474358974358975,0.5412991452991454,0.0,0.0,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,gnb,10,10,5,0.5064918414918415,0.1229477340801611,0.5265151515151515,0.3426573426573426,0.6730769230769231,0.514855072463768,0.5352777777777777,0.5602564102564103,0.5404239438722197,individual,10,5,0.5322144522144522,0.0643840292345706,0.5346153846153846,0.4393939393939393,0.5961538461538461,0.5384057971014493,0.5714710126474832,0.558974358974359,0.5595238095238095,0.025722610722610728,0.023550724637681264,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,gnb,20,20,5,0.5186480186480187,0.1221281450879627,0.472027972027972,0.4393939393939393,0.7346153846153847,0.5221014492753623,0.556068376068376,0.5282051282051282,0.5347985347985348,individual,20,5,0.4932634032634032,0.081037472882167,0.5076923076923077,0.3939393939393939,0.5804195804195804,0.4956521739130434,0.5293284493284494,0.4974358974358974,0.5101269101269101,-0.025384615384615505,-0.02644927536231889,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,gnb,5,5,5,0.5582634032634033,0.1023121707189366,0.5692307692307692,0.3881118881118881,0.6576923076923077,0.5565217391304348,0.5893939393939395,0.5474358974358975,0.5617405582922824,individual,5,5,0.5664219114219115,0.0645718202553823,0.5576923076923077,0.5034965034965035,0.6713286713286714,0.572463768115942,0.610955710955711,0.591025641025641,0.5935838355193195,0.00815850815850816,0.01594202898550723,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,gnb,all,all,5,0.5293939393939394,0.0853899002263489,0.5734265734265734,0.4038461538461538,0.606060606060606,0.530072463768116,0.556965811965812,0.5333333333333333,0.5303876305183021,individual,all,5,0.4743356643356644,0.0392353811033386,0.4692307692307692,0.4318181818181818,0.534965034965035,0.4869565217391304,0.5253968253968254,0.5923076923076923,0.554946787979046,-0.05505827505827504,-0.04311594202898561,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,knn,10,10,5,0.5910722610722611,0.0813406929070684,0.5559440559440559,0.513986013986014,0.696969696969697,0.5905797101449275,0.6459090909090909,0.5948717948717949,0.6053830227743271,individual,10,5,0.5723193473193474,0.1061946340577054,0.5461538461538462,0.458041958041958,0.7007575757575758,0.5728260869565217,0.6251282051282051,0.5628205128205128,0.5872753912753913,-0.018752913752913658,-0.017753623188405787,matched_configuration,True,False,True,False
individual,P24,arousal,multimodal,knn,20,20,5,0.5023310023310023,0.0595031436149776,0.513986013986014,0.4055944055944055,0.5692307692307692,0.5134057971014492,0.5515584415584416,0.6410256410256411,0.587037037037037,individual,20,5,0.5653613053613054,0.0252568969977075,0.5576923076923077,0.5419580419580419,0.6076923076923078,0.5728260869565217,0.6018350930115636,0.6743589743589744,0.6297435897435897,0.0630303030303031,0.05942028985507253,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,knn,5,5,5,0.5321212121212121,0.0460983042694868,0.5151515151515151,0.4923076923076923,0.6076923076923078,0.5300724637681159,0.5768686868686869,0.5333333333333333,0.5494276094276094,individual,5,5,0.5227389277389277,0.130883902370867,0.5076923076923077,0.3807692307692307,0.7097902097902098,0.5278985507246376,0.5771994671994671,0.5782051282051281,0.5751965811965812,-0.00938228438228439,-0.0021739130434782483,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,knn,all,all,5,0.492004662004662,0.1529490514435061,0.4153846153846153,0.3601398601398601,0.6713286713286714,0.4952898550724637,0.5370021645021644,0.5512820512820513,0.5327422003284072,individual,all,5,0.5533799533799534,0.1438430781065005,0.6192307692307693,0.3807692307692307,0.7167832167832169,0.553623188405797,0.6197586726998492,0.5794871794871794,0.5915220851112906,0.06137529137529141,0.05833333333333335,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,svm,10,10,5,0.5014918414918415,0.0500603034505231,0.4895104895104895,0.4461538461538461,0.5606060606060606,0.5134057971014492,0.5468347338935574,0.6102564102564102,0.5728905876731963,individual,10,5,0.5797202797202796,0.1164417036573597,0.5227272727272727,0.473076923076923,0.7552447552447552,0.5880434782608696,0.647012987012987,0.6230769230769231,0.6204853922245226,0.07822843822843817,0.07463768115942038,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,svm,20,20,5,0.4856177156177156,0.1207432094627693,0.5151515151515151,0.3461538461538461,0.6192307692307693,0.4960144927536232,0.5447368421052632,0.5948717948717949,0.5613290775247297,individual,20,5,0.5935198135198135,0.1204521800334538,0.5606060606060606,0.472027972027972,0.773076923076923,0.6076086956521738,0.615126050420168,0.717948717948718,0.6500734994852642,0.10790209790209793,0.1115942028985506,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,svm,5,5,5,0.5392191142191142,0.0692222089391873,0.5576923076923077,0.4195804195804196,0.5961538461538461,0.5478260869565217,0.5725574425574426,0.6602564102564102,0.6058150183150184,individual,5,5,0.5691491841491841,0.0880221905955634,0.5230769230769231,0.5037878787878788,0.7097902097902098,0.5800724637681159,0.6276942355889725,0.691025641025641,0.6333518518518518,0.02993006993006997,0.03224637681159426,matched_configuration,False,False,False,False
individual,P24,arousal,multimodal,svm,all,all,5,0.4500699300699301,0.1233303077512383,0.5,0.2423076923076923,0.55,0.4782608695652174,0.5050693268084572,0.7692307692307693,0.6049496501109404,individual,all,5,0.5046969696969696,0.1079344194156532,0.5,0.3576923076923077,0.6433566433566433,0.5293478260869564,0.5501435814600439,0.7166666666666667,0.6137777777777778,0.05462703962703952,0.051086956521739,matched_configuration,False,False,False,False
individual,P24,valence,eeg,gnb,10,10,5,0.5897435897435898,0.0301562869312861,0.5734265734265734,0.5643939393939394,0.6328671328671329,0.5894927536231884,0.5588467088467088,0.6,0.5754967061923584,individual,10,5,0.4615967365967366,0.0645619531805734,0.444055944055944,0.3863636363636363,0.553030303030303,0.4699275362318841,0.4275757575757575,0.3090909090909091,0.3522248803827751,-0.12814685314685315,-0.11956521739130432,matched_configuration,False,False,False,False
individual,P24,valence,eeg,gnb,20,20,5,0.5601981351981351,0.0446344721599611,0.5419580419580419,0.5151515151515151,0.6098484848484849,0.5644927536231884,0.5366666666666667,0.4909090909090909,0.5087937234390323,individual,20,5,0.4058857808857808,0.080614123158773,0.3916083916083916,0.3068181818181818,0.5279720279720279,0.4177536231884057,0.3082051282051282,0.2181818181818182,0.2479360165118679,-0.1543123543123543,-0.1467391304347827,matched_configuration,False,False,False,False
individual,P24,valence,eeg,gnb,5,5,5,0.6247086247086246,0.0564166825550466,0.6098484848484849,0.5681818181818181,0.7007575757575758,0.6239130434782608,0.5892940392940392,0.6545454545454545,0.6187694334650857,individual,5,5,0.4623543123543124,0.0721621366666795,0.451048951048951,0.3901515151515151,0.553030303030303,0.4706521739130435,0.4298701298701298,0.3272727272727272,0.3636002886002886,-0.16235431235431225,-0.15326086956521734,matched_configuration,False,False,False,False
individual,P24,valence,eeg,gnb,all,all,5,0.5003496503496503,0.0631724882161856,0.5189393939393939,0.4318181818181818,0.5664335664335665,0.5032608695652174,0.4776190476190476,0.4545454545454545,0.4592739820565907,individual,all,5,0.4455128205128205,0.0470870945191345,0.4370629370629371,0.3901515151515151,0.513986013986014,0.4608695652173913,0.3693939393939394,0.2,0.2497860962566845,-0.054836829836829803,-0.04239130434782612,matched_configuration,False,False,False,False
individual,P24,valence,eeg,knn,10,10,5,0.5331585081585082,0.054036724193607,0.5227272727272727,0.4810606060606061,0.6118881118881119,0.5380434782608695,0.5173076923076924,0.4727272727272726,0.4896109839816933,individual,10,5,0.4339743589743589,0.0362435024349028,0.4356060606060606,0.3901515151515151,0.4734848484848485,0.4358695652173913,0.3973304473304473,0.4,0.3956837944664031,-0.0991841491841493,-0.10217391304347823,matched_configuration,False,False,False,False
individual,P24,valence,eeg,knn,20,20,5,0.5345571095571096,0.0839516383336801,0.4810606060606061,0.4734848484848485,0.6573426573426573,0.5369565217391304,0.5111111111111111,0.4909090909090909,0.4966666666666667,individual,20,5,0.4652680652680653,0.0614813602557004,0.4772727272727273,0.3601398601398601,0.5189393939393939,0.4706521739130435,0.4207070707070707,0.3818181818181818,0.3991615402141718,-0.06928904428904425,-0.06630434782608696,matched_configuration,False,False,False,False
individual,P24,valence,eeg,knn,5,5,5,0.5627039627039627,0.1228362686933043,0.6098484848484849,0.3977272727272727,0.7027972027972028,0.5623188405797102,0.5442424242424242,0.5818181818181818,0.5600283774196818,individual,5,5,0.5470862470862471,0.064532095568386,0.5279720279720279,0.4772727272727273,0.6468531468531469,0.5463768115942029,0.5097125097125097,0.5454545454545455,0.5139278446900951,-0.015617715617715633,-0.01594202898550723,matched_configuration,False,False,False,False
individual,P24,valence,eeg,knn,all,all,5,0.4801864801864801,0.1273380031466907,0.4696969696969696,0.3076923076923077,0.6439393939393939,0.4891304347826087,0.4285714285714285,0.3090909090909091,0.3450854700854701,individual,all,5,0.4949300699300699,0.0862307440574778,0.5075757575757576,0.3671328671328671,0.6022727272727273,0.5050724637681159,0.4707142857142857,0.3090909090909091,0.3666165413533834,0.014743589743589802,0.015942028985507173,matched_configuration,False,False,False,False
individual,P24,valence,eeg,svm,10,10,5,0.6314102564102564,0.1122600594611594,0.6258741258741258,0.4696969696969696,0.7803030303030303,0.6322463768115942,0.6021245421245421,0.6,0.5958592132505176,individual,10,5,0.5072843822843823,0.0745482416009724,0.4772727272727273,0.4318181818181818,0.6258741258741258,0.5115942028985507,0.4764646464646464,0.4363636363636363,0.4530492238501392,-0.12412587412587406,-0.1206521739130435,matched_configuration,True,False,True,False
individual,P24,valence,eeg,svm,20,20,5,0.51993006993007,0.079248883605233,0.5643939393939394,0.428030303030303,0.5874125874125874,0.5202898550724637,0.4865884115884116,0.509090909090909,0.494006379585327,individual,20,5,0.5454545454545455,0.1232408986942198,0.5559440559440559,0.4318181818181818,0.7386363636363636,0.5478260869565217,0.5147402597402597,0.4909090909090909,0.4922103237892711,0.025524475524475565,0.02753623188405796,matched_configuration,False,False,False,False
