mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
general,COHORT,P45,valence,multimodal,knn,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4781828459322985,1.240883760010853,-0.028549350283499697,-0.02421463506739352
general,COHORT,P10,valence,multimodal,svr,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.024718490610077,1.6804329315230104,-0.14673135673855797,-2.09870091638642e-06
general,COHORT,P11,valence,multimodal,svr,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.1513670166800547,1.8875390260901892,-0.002597517639558289,6.278677577853387e-11
general,COHORT,P19,valence,multimodal,svr,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6192546956508544,1.2542184358512456,-0.008563817693602926,-9.43987734869367e-07
general,COHORT,P22,valence,multimodal,svr,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.261807284621544,2.0344366541248706,-0.055040094750314905,-6.872283693448722e-06
general,COHORT,P25,valence,multimodal,svr,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8266327086687704,1.6550734715953974,-0.0401778171992806,-2.0679876483686854e-05
general,COHORT,P32,valence,multimodal,svr,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.502301495804199,1.1956489259927063,-0.010839504023379964,3.5965527634962413e-06
general,COHORT,P40,valence,multimodal,svr,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.1267739934668963,1.829612252178696,-0.03907877158022255,-1.2957827684401124e-05
general,COHORT,P42,valence,multimodal,svr,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.4043858277346564,1.1835224616750433,-0.023131725395157288,7.319447177189797e-05
general,COHORT,P43,valence,multimodal,svr,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.307379524913928,0.9839055156664642,-0.0008976291799447367,0.00047343587999304493
general,COHORT,P45,valence,multimodal,svr,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.473780164125763,1.2321149204595911,-0.022431525587790047,-0.0019251259967694168
general,COHORT,P10,valence,multimodal,svr,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.002270593797714,1.6777503261954785,-0.12144486962321555,-0.007717240239246026
general,COHORT,P11,valence,multimodal,svr,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.1485847724249942,1.887739147722097,-5.986369073340825e-06,0.0003544761479831182
general,COHORT,P19,valence,multimodal,svr,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6128562613483453,1.2349956134169382,-0.0006089487310636521,0.0027145534579348096
general,COHORT,P22,valence,multimodal,svr,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2707377466933147,2.038984115541919,-0.06338792915491509,0.003015514159098065
general,COHORT,P25,valence,multimodal,svr,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8184354332613577,1.6498508540201333,-0.030862871969476124,0.0004116074326274699
general,COHORT,P32,valence,multimodal,svr,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.520579805209815,1.2082426814348288,-0.03558665029926411,-0.014303605214204484
general,COHORT,P40,valence,multimodal,svr,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.122129726388735,1.8406910040027162,-0.03454562390669502,-0.013133775593380914
general,COHORT,P42,valence,multimodal,svr,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.3890743588347965,1.187076561426745,-0.0009437325177827915,0.0017786817500857754
general,COHORT,P43,valence,multimodal,svr,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3082352816774911,0.998726665274548,-0.0022083506994956537,0.00027145404314532495
general,COHORT,P45,valence,multimodal,svr,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4634771640899016,1.2073212429546107,-0.008186129950042087,2.604047337273485e-05
general,COHORT,P10,valence,multimodal,svr,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.0661613252596758,1.704606502281598,-0.194155398449523,-0.009107002020080524
general,COHORT,P11,valence,multimodal,svr,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.1594253365285168,1.9097269565885389,-0.01012239139230231,-0.006591059426094059
general,COHORT,P19,valence,multimodal,svr,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6114959945418779,1.2234698049159514,0.0010781466472635781,0.0018313144895790723
general,COHORT,P22,valence,multimodal,svr,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.267510313267499,2.03742667183649,-0.06036725909647722,0.0007916984365354818
general,COHORT,P25,valence,multimodal,svr,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8177143330753036,1.648957332501808,-0.030045457167207967,0.00021746578180681375
general,COHORT,P32,valence,multimodal,svr,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5211128889650396,1.2092439466136506,-0.03631288799876198,-0.018400934636507493
general,COHORT,P40,valence,multimodal,svr,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.120366944695176,1.8323283942941557,-0.032827613334276196,-0.005721520206610098
general,COHORT,P42,valence,multimodal,svr,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.388428233385517,1.185285954925262,-1.2774717143670955e-05,0.0033826516142613228
general,COHORT,P43,valence,multimodal,svr,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3086192707994995,0.9976324258862365,-0.002796767153532498,-0.0007448118540276383
general,COHORT,P45,valence,multimodal,svr,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4655419059054615,1.2153793154237418,-0.011032928727278568,0.0018155733789724238
general,COHORT,P10,valence,multimodal,svr,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.0657944504216283,1.7029072696365446,-0.19373135927380658,-0.012039457302511547
general,COHORT,P11,valence,multimodal,svr,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.15841545604626,1.9170519031318607,-0.009177821243022244,0.0028346987170512206
general,COHORT,P19,valence,multimodal,svr,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6119237668708009,1.2294236749070118,0.0005477477582402912,0.000855224429413326
general,COHORT,P22,valence,multimodal,svr,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.268710703106504,2.04012302137934,-0.06149024494752697,-0.0023188423350111176
general,COHORT,P25,valence,multimodal,svr,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.867069588841925,1.691244848630465,-0.08674121439086235,-0.042822442173403585
general,COHORT,P32,valence,multimodal,svr,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.523669546341771,1.214970947393485,-0.039799445269835365,-0.02401165985215603
general,COHORT,P40,valence,multimodal,svr,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.145755876882902,1.854250224330385,-0.05770951563008375,-0.018100863326108607
general,COHORT,P42,valence,multimodal,svr,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.3858256933403978,1.1871206340519294,0.0037326606346596014,0.004466247044896621
general,COHORT,P43,valence,multimodal,svr,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3060130142257278,0.9996281521094429,0.0011936113249406688,0.003869203316924419
general,COHORT,P45,valence,multimodal,svr,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4669553236181578,1.213264734996784,-0.012984017177595453,-0.0014177085667399503
general,COHORT,P10,valence,multimodal,ridge,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2396090156705926,1.7540449620642462,-0.40306181200589,-0.09269671117028833
general,COHORT,P11,valence,multimodal,ridge,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.745425959803246,2.3116690512624536,-0.6327401963259927,-0.17941736489433002
general,COHORT,P19,valence,multimodal,ridge,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6920734127426953,1.3948690185671428,-0.1013147518750468,-0.09398596803100423
general,COHORT,P22,valence,multimodal,ridge,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.36753853140264,2.1285841091896267,-0.15598414938326122,-0.027892469884631454
general,COHORT,P25,valence,multimodal,ridge,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.9072831397118746,1.6775041906811083,-0.13405852309801247,-0.13094478577948676
general,COHORT,P32,valence,multimodal,ridge,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.6420991622291703,1.3597246339055435,-0.20772141095922092,-0.09790467130579139
general,COHORT,P40,valence,multimodal,ridge,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.296139330028203,1.9249845283914453,-0.21116208043191365,-0.10100780936635068
general,COHORT,P42,valence,multimodal,ridge,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.48305602373926,1.254632400864706,-0.1409688548402317,-0.1320052460093155
general,COHORT,P43,valence,multimodal,ridge,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3659656297120708,1.0466626471894913,-0.0926116978727014,-0.03876153376906677
general,COHORT,P45,valence,multimodal,ridge,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.5135148837956747,1.284160727690391,-0.07830646824173426,-0.07241898790250301
general,COHORT,P10,valence,multimodal,ridge,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9869999421743278,1.6858243569159106,-0.10440432585891846,-0.007935590839759366
general,COHORT,P11,valence,multimodal,ridge,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.228655294482056,1.9567143502395012,-0.07592851061089312,-0.05013368865657175
general,COHORT,P19,valence,multimodal,ridge,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6107956738806166,1.2693103412379685,0.0019461768593826978,0.011911955852552558
general,COHORT,P22,valence,multimodal,ridge,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2850800596207184,2.060055060781379,-0.07686338015320882,-0.0024306637548752175
general,COHORT,P25,valence,multimodal,ridge,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.810091341908535,1.6388926712290146,-0.02142412139057992,-0.005758946510489693
general,COHORT,P32,valence,multimodal,ridge,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.540142752193303,1.2374619666254911,-0.062404641806578454,-0.033354005969485456
general,COHORT,P40,valence,multimodal,ridge,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.131298069544145,1.858629581764634,-0.043504132504202264,-0.024618397489151178
general,COHORT,P42,valence,multimodal,ridge,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.3877580169236385,1.2039994123644722,0.0009524365101067911,0.0031151423041174686
general,COHORT,P43,valence,multimodal,ridge,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.311935362882319,1.0062714373292938,-0.00788545841522259,-0.002523782631304039
general,COHORT,P45,valence,multimodal,ridge,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4835198508855572,1.2493423747048387,-0.03598994903042341,-0.005045452440432419
general,COHORT,P10,valence,multimodal,ridge,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2242482718546555,1.7640079806523052,-0.3838815322328961,-0.02809354883311932
general,COHORT,P11,valence,multimodal,ridge,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.270945988098768,1.9591540571620494,-0.11714931410450702,-0.10367151549180065
general,COHORT,P19,valence,multimodal,ridge,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6368583695336516,1.3165866664240307,-0.03061215502559178,0.016992334505839368
general,COHORT,P22,valence,multimodal,ridge,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2700697135893386,2.047949025733275,-0.06276234053621077,-0.007506971246179717
general,COHORT,P25,valence,multimodal,ridge,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.7959771396450674,1.6289608747177706,-0.005557099007134969,0.0035858862265858438
general,COHORT,P32,valence,multimodal,ridge,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5677539550291266,1.274835104086754,-0.1008390244327193,-0.08049956420088344
general,COHORT,P40,valence,multimodal,ridge,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.133308832473411,1.861015504361038,-0.045474039241442554,-0.02925087707981433
general,COHORT,P42,valence,multimodal,ridge,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.3948451068864491,1.2067588326041403,-0.009277616619943085,-0.008344869470096716
general,COHORT,P43,valence,multimodal,ridge,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3207483564842482,1.013040278444961,-0.021471985061369603,-0.01769188051088233
general,COHORT,P45,valence,multimodal,ridge,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.473665970766807,1.2320052292050905,-0.02227308897726421,-0.0014968806026272041
general,COHORT,P10,valence,multimodal,ridge,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.284174616853134,1.7684386381142354,-0.45945595283468466,-0.025519929501943928
general,COHORT,P11,valence,multimodal,ridge,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2847699878775294,1.9703044087869952,-0.13079162591137794,-0.10183134917464942
general,COHORT,P19,valence,multimodal,ridge,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6244556275085837,1.3151525746555746,-0.015053094206593176,0.012884954738467291
general,COHORT,P22,valence,multimodal,ridge,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.275769825626466,2.056096107391641,-0.06810620286634372,-0.002176022218463247
general,COHORT,P25,valence,multimodal,ridge,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8428830088338346,1.6680657568241324,-0.05876764073472418,-0.048484824571769725
general,COHORT,P32,valence,multimodal,ridge,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5786690369881153,1.2783622245768678,-0.1162209999119086,-0.08593772370536024
general,COHORT,P40,valence,multimodal,ridge,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.137404034715681,1.8612649562600623,-0.04949177636576718,-0.028479708867178655
general,COHORT,P42,valence,multimodal,ridge,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.3906860914853907,1.1938852917268639,-0.0032678552085141366,-0.0014734056592800027
general,COHORT,P43,valence,multimodal,ridge,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3126861389274629,1.0152804442692736,-0.009039345711235436,-0.004293986936250382
general,COHORT,P45,valence,multimodal,ridge,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.4862341822269294,1.236648354642466,-0.03978442808814342,-0.024095290797191193
general,COHORT,P10,arousal,eeg,knn,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9019047054928808,1.4638956504843716,-0.5580831481670858,-0.09641510176937973
general,COHORT,P11,arousal,eeg,knn,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9357715401583981,1.6574990030188943,-0.05555252272879341,-0.05188145784093923
general,COHORT,P19,arousal,eeg,knn,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7338568908973904,1.490126116844395,-0.09862298093640387,-0.05250809190456818
general,COHORT,P22,arousal,eeg,knn,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.4123905362054368,2.1659090909090906,-0.22633230841868368,-0.0352433333784834
general,COHORT,P25,arousal,eeg,knn,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6461617432222402,1.4871212121212123,-0.06979433550329484,-0.0655417940382399
general,COHORT,P32,arousal,eeg,knn,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.320038851685704,1.0343270729801255,-0.867522849614458,-0.3187628114967078
general,COHORT,P40,arousal,eeg,knn,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.130019594058792,1.8462121212121214,-0.13426555987900968,-0.12835277931105038
general,COHORT,P42,arousal,eeg,knn,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.806610908637112,1.5295454545454548,-0.21511256348342012,-0.17542139059805462
general,COHORT,P43,arousal,eeg,knn,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5531675452205207,1.3121976885582285,-0.6029506575044652,-0.3475783503576855
general,COHORT,P45,arousal,eeg,knn,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,2.016895206779126,1.7110067692903759,-0.5791150926500082,-0.09268222452709596
general,COHORT,P10,arousal,eeg,knn,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6699352503876994,1.32576499527991,-0.2011918836714115,0.00912297245367677
general,COHORT,P11,arousal,eeg,knn,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9951904981647597,1.7386363636363635,-0.12134792224420887,-0.11785444069374917
general,COHORT,P19,arousal,eeg,knn,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7626950002515596,1.4825757575757577,-0.1354722556169572,-0.04272146721690384
general,COHORT,P22,arousal,eeg,knn,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.346396921323563,2.087121212121212,-0.16015468535636268,-0.002154521847323121
general,COHORT,P25,arousal,eeg,knn,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6581670320978186,1.471969696969697,-0.08545503485139982,-0.08042489616176907
general,COHORT,P32,arousal,eeg,knn,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2908792871699852,1.0345579527848505,-0.7859272410122538,-0.5032806572865716
general,COHORT,P40,arousal,eeg,knn,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.097913170133952,1.8196969696969696,-0.10032902028975199,-0.09958520572341212
general,COHORT,P42,arousal,eeg,knn,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.8435540296001893,1.5795454545454546,-0.26531598605944784,-0.04170627536372162
general,COHORT,P43,arousal,eeg,knn,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3952151605944572,1.125,-0.2934984522485202,-0.09525164261489705
general,COHORT,P45,arousal,eeg,knn,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8045386052899692,1.55387913913846,-0.26409429634556925,-0.10369621711862465
general,COHORT,P10,arousal,eeg,knn,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6911290179557268,1.3666666666666667,-0.23187490405178934,-0.16295683399704997
general,COHORT,P11,arousal,eeg,knn,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9922370000737386,1.712121212121212,-0.11803049703177759,-0.08673159249343643
general,COHORT,P19,arousal,eeg,knn,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6815077272602976,1.4308920368030118,-0.03328450437619823,-0.021797293321970335
general,COHORT,P22,arousal,eeg,knn,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3519085503482278,2.129545454545455,-0.16561143673167678,-0.009265713799195385
general,COHORT,P25,arousal,eeg,knn,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6647164898971647,1.490151515151515,-0.09404666852154109,-0.09385612094990092
general,COHORT,P32,arousal,eeg,knn,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2637825717010858,0.9492204958370605,-0.7117377191805527,-0.4347057467929192
general,COHORT,P40,arousal,eeg,knn,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0047022778983883,1.7603965126997498,-0.0047252488994289354,-0.003333123880516542
general,COHORT,P42,arousal,eeg,knn,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7850583081698947,1.5120240678969068,-0.18629327426654485,-0.04824521851436159
general,COHORT,P43,arousal,eeg,knn,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.6774923893280242,1.3780303030303032,-0.869840907851487,-0.5392925229321581
general,COHORT,P45,arousal,eeg,knn,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.9542283040788275,1.6727272727272726,-0.4825102846276983,-0.15847383142902016
general,COHORT,P10,arousal,eeg,knn,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7206211640226459,1.3825757575757576,-0.2752156841611102,-0.10285499849078539
general,COHORT,P11,arousal,eeg,knn,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9765846939459988,1.6666666666666667,-0.10053156403988672,-0.09916320697370629
general,COHORT,P19,arousal,eeg,knn,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9176036756194725,1.6143939393939393,-0.3438162505631428,-0.15730814759755063
general,COHORT,P22,arousal,eeg,knn,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.391261785853069,2.148229266004399,-0.20494489244511516,-0.03883720286886794
general,COHORT,P25,arousal,eeg,knn,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5987469266701313,1.437121212121212,-0.009054748101094745,-0.006743480826065573
general,COHORT,P32,arousal,eeg,knn,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2912078186155762,0.996969696969697,-0.7868364010343496,-0.5364642664704915
general,COHORT,P40,arousal,eeg,knn,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0465485289977123,1.7492424242424243,-0.047108399350941355,-0.04084092942958861
general,COHORT,P42,arousal,eeg,knn,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.823420483309642,1.5568181818181819,-0.23782974039984528,-0.20516396985657948
general,COHORT,P43,arousal,eeg,knn,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.609180788450246,1.290151515151515,-0.720652690822293,-0.40830892944106645
general,COHORT,P45,arousal,eeg,knn,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8798994756548801,1.6166666666666667,-0.37188077518188156,-0.11965903938848088
general,COHORT,P10,arousal,eeg,svr,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7305225196062213,1.2997446791545941,-0.2899344305717868,7.0510323648687034e-06
general,COHORT,P11,arousal,eeg,svr,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8890504800117383,1.6348077019008613,-0.005214567896500988,-4.694931110549305e-10
general,COHORT,P19,arousal,eeg,svr,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6744713035144272,1.423032178494805,-0.024654849929539813,-5.484715577264154e-06
general,COHORT,P22,arousal,eeg,svr,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3266941430219252,2.091480556648166,-0.14075276788931812,0.00010928762296236183
general,COHORT,P25,arousal,eeg,svr,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5963978147250242,1.4854397051067152,-0.006091626087487256,-2.8009259275929566e-05
general,COHORT,P32,arousal,eeg,svr,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.1538927923745776,0.9139643553940286,-0.4269981764389401,-0.00018397829609151373
general,COHORT,P40,arousal,eeg,svr,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0101189611481796,1.8268533714846145,-0.01016209702826587,1.1947143903290325e-05
general,COHORT,P42,arousal,eeg,svr,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.658976000357493,1.4801283116040431,-0.02463092956319657,0.0017465461491179557
general,COHORT,P43,arousal,eeg,svr,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2693054792070455,1.0858270307407198,-0.07057192346677055,-0.010486860500928952
general,COHORT,P45,arousal,eeg,svr,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7281747795160405,1.507418573526951,-0.15937102539955617,-0.0023518457183737684
general,COHORT,P10,arousal,eeg,svr,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7469515252629875,1.2951241158235045,-0.31454310954829245,0.0027478334389710035
general,COHORT,P11,arousal,eeg,svr,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8843498439627497,1.6356605414556238,-0.000218122378152108,0.007988312434760503
general,COHORT,P19,arousal,eeg,svr,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6968669037210045,1.4378414858742212,-0.0522471058976095,0.005131246222376928
general,COHORT,P22,arousal,eeg,svr,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.389720850917563,2.142212700823072,-0.20339245394032912,-0.0037180655130428786
general,COHORT,P25,arousal,eeg,svr,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5893847013823803,1.4707671421221609,0.002728651786589653,0.003306358890588834
general,COHORT,P32,arousal,eeg,svr,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.0655351270052558,0.7663613244944221,-0.21682476474414503,-0.030867824890401074
general,COHORT,P40,arousal,eeg,svr,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0046341068664404,1.7614094584900324,-0.004656917563427454,-0.0022422345708739133
general,COHORT,P42,arousal,eeg,svr,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6365795478907164,1.441754397698798,0.0028477034393800116,0.0036650389633107183
