mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_delta__PO8,False,1.4035143710525724
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_delta__Pz,False,4.3488396547670485
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__C3,False,3.084960020625187
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__C4,False,0.022092627095620824
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__Cz,False,2.6035581495911613
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__Fz,False,0.0006497426413217825
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__Oz,False,1.6573341360541554
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__PO7,False,1.477066548174906
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__PO8,False,0.5213086694296645
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_delta__Pz,False,0.0721772932398778
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__C3,False,2.7209161113666473
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__C4,False,5.525864585962075
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__Cz,False,5.420742124954439
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__Fz,True,11.068335887770177
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__Oz,True,14.021064232246522
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__PO7,False,4.745266629174127
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__PO8,True,8.045114344154722
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_theta__Pz,True,7.27538916571256
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__C3,False,0.6972714975062073
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__C4,False,2.283096177037995
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__Cz,False,0.05029469836033646
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__Fz,False,0.002174171976436783
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__Oz,False,6.885763802701907e-05
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__PO7,False,2.2666668569494823
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__PO8,False,1.076868006138916
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_theta__Pz,False,0.057706455706723274
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__C3,False,2.4425159197903783
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__C4,False,0.12150026248349796
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__Cz,False,1.7896826738095546
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__Fz,False,4.63514625416995
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__Oz,True,10.158734788525338
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__PO7,False,0.73110295953049
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__PO8,True,8.380589163162663
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_alpha__Pz,False,4.842559283466521
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__C3,False,0.014978432196240846
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__C4,False,0.3884957685827456
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__Cz,False,2.08585497402605
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__Fz,False,4.934773133758852
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__Oz,False,1.4134016445219535
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__PO7,False,3.9123092748952195
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__PO8,False,1.8451577855795775
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_alpha__Pz,False,5.329467157342656
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__C3,False,0.8414072732062746
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__C4,False,0.6535535898775404
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__Cz,True,7.507276646431754
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__Fz,False,0.8102351771061437
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__Oz,True,8.266381224812061
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__PO7,False,0.7342946202094767
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__PO8,False,5.413374876117269
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_beta__Pz,True,7.349631864009735
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__C3,False,0.013202817393980108
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__C4,False,0.019804131678956543
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__Cz,False,1.9678085015635607
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__Fz,False,1.2738943680467998
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__Oz,False,1.4443955651417542
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__PO7,False,0.20659803000127916
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__PO8,False,1.0966068709360604
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_beta__Pz,False,0.1666944851222717
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__C3,False,5.481631546858594
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__C4,True,5.591043518989299
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__Cz,True,8.56389530194358
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__Fz,False,0.37318949101180127
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__Oz,False,4.26164839532678
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__PO7,False,2.030024754096953
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__PO8,True,8.523476205926423
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_bp_gamma__Pz,True,6.4342238298403265
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__C3,False,0.1868410533508459
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__C4,False,3.459147817237464
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__Cz,False,0.032289104797929305
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__Fz,False,0.11270862184222216
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__Oz,False,0.44735091479640066
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__PO7,False,0.009133628056614839
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__PO8,False,0.6257554472690331
general,COHORT,P10,arousal,eeg,knn,20,20,1,eeg_se_gamma__Pz,False,0.21446495470049343
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__C3,False,0.40891441720142363
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__C4,False,0.03871346225766442
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__Cz,False,0.1966687161622819
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__Fz,True,7.279245939970901
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__Oz,True,23.156699493588288
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__PO7,False,1.646231368490261
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__PO8,False,4.277307998895442
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_sd__Pz,False,0.03761512493128274
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__C3,False,5.810324108689447
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__C4,False,6.264144657908896
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__Cz,False,0.6121622670508873
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__Fz,False,1.6570094959216095
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__Oz,False,2.5144400677928234
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__PO7,False,0.8755405857042752
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__PO8,False,0.14014235662755264
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se__Pz,False,0.5305155625144005
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__C3,False,0.010456873383995268
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__C4,False,0.9899821722867518
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__Cz,False,0.21246724400213032
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__Fz,False,4.615896005974544
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__Oz,False,3.9411538352594677
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__PO7,False,0.013291556362553759
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__PO8,True,6.434177706836002
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hm__Pz,False,4.855803575323208
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__C3,False,1.344190328383459
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__C4,False,2.6284025861001914
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__Cz,False,1.3150347621824436
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__Fz,False,4.765838693991124
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__Oz,False,5.504511968779467
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__PO7,False,0.8759118364073327
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__PO8,True,8.439963021203269
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_hc__Pz,True,11.520645132153621
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__C3,False,1.4703113437985438
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__C4,False,0.2721515105547614
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__Cz,False,3.879988717959955
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__Fz,True,7.586099874952974
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__Oz,False,2.5063337756040895
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__PO7,False,0.5524357850313387
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__PO8,False,4.28451667524005
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_mf_hz__Pz,True,12.34601666303925
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__C3,False,6.215980625616674
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__C4,False,3.4993133651020565
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__Cz,False,5.372643506038536
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__Fz,True,9.622456008226083
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__Oz,True,8.931842710288462
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__PO7,False,0.9326102010139182
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__PO8,False,5.161467193130499
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_delta__Pz,False,2.4808031815008715
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__C3,False,1.6906729491481969
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__C4,False,0.00865036588041994
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__Cz,False,2.868764735822634
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__Fz,False,0.03801944436253508
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__Oz,False,1.1735441164170057
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__PO7,False,0.652688431510246
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__PO8,False,0.2703917335738818
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_delta__Pz,False,0.04800267579352635
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__C3,False,1.3876908379120876
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__C4,False,3.3791731027612872
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__Cz,False,4.487465428243258
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__Fz,True,18.99780856741948
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__Oz,True,15.127369800277078
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__PO7,False,0.19231562852464473
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__PO8,True,7.7277907150904515
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_theta__Pz,True,9.402019153865597
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__C3,False,2.2458632091811115
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__C4,False,0.41151078223781334
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__Cz,False,0.015605980111028997
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__Fz,False,0.004596920074290222
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__Oz,False,0.0006442975647599565
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__PO7,False,1.0584767164337296
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__PO8,False,0.17447978091279465
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_theta__Pz,False,0.08734739287580837
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__C3,False,3.2117166025367583
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__C4,True,9.218361039996127
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__Cz,False,2.8662379507116547
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__Fz,False,1.3266864126732985
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__Oz,False,4.066451344011535
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__PO7,True,8.285819553962334
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__PO8,False,1.3279661201521789
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_alpha__Pz,False,5.186092988882904
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__C3,False,0.9719242437273472
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__C4,False,0.29360957856758146
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__Cz,False,1.1542031555996426
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__Fz,False,1.9438330459462407
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__Oz,False,0.12110012125532381
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__PO7,False,1.5441015640662679
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__PO8,False,0.5684817553167465
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_alpha__Pz,False,0.5310302454857733
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__C3,False,0.15100884559829947
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__C4,False,0.7520921673003813
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__Cz,False,0.7219756762217188
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__Fz,False,0.057901558461994455
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__Oz,True,11.249079768417447
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__PO7,False,1.0764916114119674
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__PO8,False,0.6311496006176515
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_beta__Pz,False,2.659793095620433
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__C3,False,3.945203113835458
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__C4,True,12.77400807468639
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__Cz,False,4.682818685742041
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__Fz,False,2.655014025418645
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__Oz,False,0.6908768995506043
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__PO7,False,4.762446370035252
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__PO8,True,7.585665035766052
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_beta__Pz,True,11.73200894891985
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__C3,False,1.4693551220705745
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__C4,False,6.414736039760909
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__Cz,True,7.1145467838608685
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__Fz,False,0.0011024551541663026
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__Oz,False,2.461096908125405
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__PO7,False,0.01535790229553151
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__PO8,False,0.003018196011460613
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_bp_gamma__Pz,False,1.8879492368140878
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__C3,False,0.056337491630383214
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__C4,False,1.880214765867978
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__Cz,False,3.0525749559955284
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__Fz,False,0.002512612071976774
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__Oz,False,4.529002414398544
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__PO7,False,0.03487982352699579
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__PO8,False,0.0076906753848502265
general,COHORT,P11,arousal,eeg,knn,20,20,2,eeg_se_gamma__Pz,False,1.9886164536904363
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__C3,False,4.758987641624267
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__C4,False,2.589667781798378
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__Cz,False,3.4020407630358878
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__Fz,True,9.3112288992516
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__Oz,True,25.863443599672614
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__PO7,False,1.718887306112303
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__PO8,True,9.263015480205546
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_sd__Pz,False,3.5284237409990653
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__C3,False,1.9599132859730137
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__C4,False,4.845511751439987
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__Cz,False,0.736370228243556
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__Fz,False,0.0453282943167554
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__Oz,False,0.4234893736616318
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__PO7,False,0.6814737219427184
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__PO8,False,0.12205783910936788
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se__Pz,False,0.8832343463403882
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__C3,False,0.010863587086598316
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__C4,False,0.6575665342725586
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__Cz,False,0.4812931534335328
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__Fz,False,0.5813982336524641
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__Oz,False,0.006022168942738598
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__PO7,False,0.0012849925108846724
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__PO8,False,4.119124549706643
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hm__Pz,False,5.154591105390573
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__C3,False,0.41652683440278865
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__C4,False,3.4180458653318184
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__Cz,False,0.20283374506440294
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__Fz,False,1.0874546870112842
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__Oz,False,0.6697416646587447
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__PO7,False,0.4227682976462117
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__PO8,False,3.224673784929984
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_hc__Pz,True,7.953575430135116
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__C3,False,0.09893467368869058
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__C4,False,0.23607153105971732
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__Cz,False,0.4542960622811693
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__Fz,False,0.6684479448281568
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__Oz,False,0.003960650350378355
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__PO7,False,0.011499628051823712
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__PO8,False,0.869403887266515
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_mf_hz__Pz,False,5.503383435000907
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__C3,False,2.159296121675044
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__C4,False,5.471989081216425
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__Cz,False,4.936663590324056
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__Fz,False,5.072387863450548
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__Oz,False,5.845674987723177
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__PO7,False,1.090646907278067
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__PO8,False,2.396613868081075
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_delta__Pz,False,4.628981587282836
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__C3,False,1.1741306471980544
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__C4,False,0.0036117545033368505
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__Cz,False,1.7642491143677004
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__Fz,False,0.035387753661968425
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__Oz,False,1.3746666967087235
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__PO7,False,1.5886734463074828
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__PO8,False,0.2798268901825601
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_delta__Pz,False,0.008286038768231741
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__C3,False,5.337737062955906
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__C4,True,9.21680271756691
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__Cz,True,8.155019215587703
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__Fz,True,15.438558913617463
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__Oz,True,23.52504060338706
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__PO7,True,7.718060379871717
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__PO8,True,17.13819140041794
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_theta__Pz,True,7.594796857448988
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__C3,False,1.0783031410622381
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__C4,False,0.7212002561296403
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__Cz,False,0.44617971267692824
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__Fz,False,0.03426518431340627
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__Oz,False,0.7199495183727613
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__PO7,False,0.6474788613395973
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__PO8,False,1.6316162023586545
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_theta__Pz,False,0.7928773979091466
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__C3,False,1.3905046485617174
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__C4,False,2.264380154379089
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__Cz,False,0.0667686889292519
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__Fz,False,0.26169349485210797
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__Oz,True,9.176271266453575
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__PO7,False,0.1136770318603419
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__PO8,False,4.882662111738022
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_bp_alpha__Pz,False,0.031863751463698166
general,COHORT,P19,arousal,eeg,knn,20,20,3,eeg_se_alpha__C3,False,0.6088724367737127
