mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
general,COHORT,P18,valence,multimodal,svm,20,7,14,42,16,44
general,COHORT,P19,valence,multimodal,svm,20,8,0,43,0,77
general,COHORT,P20,valence,multimodal,svm,20,9,0,52,0,65
general,COHORT,P22,valence,multimodal,svm,20,10,5,63,4,48
general,COHORT,P23,valence,multimodal,svm,20,11,6,63,7,41
general,COHORT,P24,valence,multimodal,svm,20,12,29,33,23,32
general,COHORT,P25,valence,multimodal,svm,20,13,7,47,9,57
general,COHORT,P26,valence,multimodal,svm,20,14,7,59,6,45
general,COHORT,P27,valence,multimodal,svm,20,15,21,16,40,39
general,COHORT,P30,valence,multimodal,svm,20,16,33,24,28,31
general,COHORT,P32,valence,multimodal,svm,20,17,0,58,0,62
general,COHORT,P33,valence,multimodal,svm,20,18,9,51,10,47
general,COHORT,P34,valence,multimodal,svm,20,19,28,42,17,31
general,COHORT,P38,valence,multimodal,svm,20,20,0,49,0,68
general,COHORT,P39,valence,multimodal,svm,20,21,8,25,18,66
general,COHORT,P40,valence,multimodal,svm,20,22,25,29,28,38
general,COHORT,P41,valence,multimodal,svm,20,23,0,52,0,65
general,COHORT,P42,valence,multimodal,svm,20,24,6,46,18,50
general,COHORT,P43,valence,multimodal,svm,20,25,25,18,37,40
general,COHORT,P44,valence,multimodal,svm,20,26,1,34,2,82
general,COHORT,P45,valence,multimodal,svm,20,27,16,26,34,44
general,COHORT,P46,valence,multimodal,svm,20,28,29,20,35,33
general,COHORT,P10,valence,multimodal,gnb,all,1,38,12,51,19
general,COHORT,P11,valence,multimodal,gnb,all,2,23,35,27,35
general,COHORT,P14,valence,multimodal,gnb,all,3,1,61,1,53
general,COHORT,P15,valence,multimodal,gnb,all,4,1,37,1,77
general,COHORT,P16,valence,multimodal,gnb,all,5,1,54,3,59
general,COHORT,P17,valence,multimodal,gnb,all,6,23,28,29,38
general,COHORT,P18,valence,multimodal,gnb,all,7,37,19,27,33
general,COHORT,P19,valence,multimodal,gnb,all,8,0,43,11,66
general,COHORT,P20,valence,multimodal,gnb,all,9,0,52,0,65
general,COHORT,P22,valence,multimodal,gnb,all,10,1,67,5,47
general,COHORT,P23,valence,multimodal,gnb,all,11,14,55,9,39
general,COHORT,P24,valence,multimodal,gnb,all,12,15,47,12,43
general,COHORT,P25,valence,multimodal,gnb,all,13,6,48,15,51
general,COHORT,P26,valence,multimodal,gnb,all,14,1,65,3,48
general,COHORT,P27,valence,multimodal,gnb,all,15,1,36,2,77
general,COHORT,P30,valence,multimodal,gnb,all,16,0,57,0,59
general,COHORT,P32,valence,multimodal,gnb,all,17,3,55,2,60
general,COHORT,P33,valence,multimodal,gnb,all,18,16,44,19,38
general,COHORT,P34,valence,multimodal,gnb,all,19,0,70,0,48
general,COHORT,P38,valence,multimodal,gnb,all,20,0,49,0,68
general,COHORT,P39,valence,multimodal,gnb,all,21,18,15,49,35
general,COHORT,P40,valence,multimodal,gnb,all,22,1,53,2,64
general,COHORT,P41,valence,multimodal,gnb,all,23,2,50,3,62
general,COHORT,P42,valence,multimodal,gnb,all,24,3,49,2,66
general,COHORT,P43,valence,multimodal,gnb,all,25,0,43,0,77
general,COHORT,P44,valence,multimodal,gnb,all,26,6,29,16,68
general,COHORT,P45,valence,multimodal,gnb,all,27,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,all,28,31,18,50,18
general,COHORT,P10,valence,multimodal,gnb,5,1,46,4,57,13
general,COHORT,P11,valence,multimodal,gnb,5,2,2,56,1,61
general,COHORT,P14,valence,multimodal,gnb,5,3,45,17,33,21
general,COHORT,P15,valence,multimodal,gnb,5,4,1,37,1,77
general,COHORT,P16,valence,multimodal,gnb,5,5,14,41,17,45
general,COHORT,P17,valence,multimodal,gnb,5,6,17,34,15,52
general,COHORT,P18,valence,multimodal,gnb,5,7,16,40,16,44
general,COHORT,P19,valence,multimodal,gnb,5,8,17,26,42,35
general,COHORT,P20,valence,multimodal,gnb,5,9,29,23,43,22
general,COHORT,P22,valence,multimodal,gnb,5,10,3,65,2,50
general,COHORT,P23,valence,multimodal,gnb,5,11,6,63,10,38
general,COHORT,P24,valence,multimodal,gnb,5,12,20,42,11,44
general,COHORT,P25,valence,multimodal,gnb,5,13,9,45,24,42
general,COHORT,P26,valence,multimodal,gnb,5,14,18,48,11,40
general,COHORT,P27,valence,multimodal,gnb,5,15,30,7,66,13
general,COHORT,P30,valence,multimodal,gnb,5,16,41,16,31,28
general,COHORT,P32,valence,multimodal,gnb,5,17,1,57,3,59
general,COHORT,P33,valence,multimodal,gnb,5,18,23,37,18,39
general,COHORT,P34,valence,multimodal,gnb,5,19,45,25,26,22
general,COHORT,P38,valence,multimodal,gnb,5,20,28,21,42,26
general,COHORT,P39,valence,multimodal,gnb,5,21,2,31,2,82
general,COHORT,P40,valence,multimodal,gnb,5,22,23,31,27,39
general,COHORT,P41,valence,multimodal,gnb,5,23,34,18,42,23
general,COHORT,P42,valence,multimodal,gnb,5,24,47,5,53,15
general,COHORT,P43,valence,multimodal,gnb,5,25,7,36,9,68
general,COHORT,P44,valence,multimodal,gnb,5,26,7,28,15,69
general,COHORT,P45,valence,multimodal,gnb,5,27,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,5,28,5,44,12,56
general,COHORT,P10,valence,multimodal,gnb,10,1,50,0,70,0
general,COHORT,P11,valence,multimodal,gnb,10,2,16,42,12,50
general,COHORT,P14,valence,multimodal,gnb,10,3,46,16,34,20
general,COHORT,P15,valence,multimodal,gnb,10,4,0,38,0,78
general,COHORT,P16,valence,multimodal,gnb,10,5,21,34,24,38
general,COHORT,P17,valence,multimodal,gnb,10,6,13,38,8,59
general,COHORT,P18,valence,multimodal,gnb,10,7,30,26,33,27
general,COHORT,P19,valence,multimodal,gnb,10,8,15,28,46,31
general,COHORT,P20,valence,multimodal,gnb,10,9,25,27,33,32
general,COHORT,P22,valence,multimodal,gnb,10,10,1,67,1,51
general,COHORT,P23,valence,multimodal,gnb,10,11,28,41,21,27
general,COHORT,P24,valence,multimodal,gnb,10,12,7,55,5,50
general,COHORT,P25,valence,multimodal,gnb,10,13,6,48,13,53
general,COHORT,P26,valence,multimodal,gnb,10,14,22,44,17,34
general,COHORT,P27,valence,multimodal,gnb,10,15,24,13,60,19
general,COHORT,P30,valence,multimodal,gnb,10,16,35,22,33,26
general,COHORT,P32,valence,multimodal,gnb,10,17,30,28,21,41
general,COHORT,P33,valence,multimodal,gnb,10,18,35,25,33,24
general,COHORT,P34,valence,multimodal,gnb,10,19,52,18,31,17
general,COHORT,P38,valence,multimodal,gnb,10,20,33,16,53,15
general,COHORT,P39,valence,multimodal,gnb,10,21,3,30,7,77
general,COHORT,P40,valence,multimodal,gnb,10,22,34,20,37,29
general,COHORT,P41,valence,multimodal,gnb,10,23,26,26,27,38
general,COHORT,P42,valence,multimodal,gnb,10,24,52,0,64,4
general,COHORT,P43,valence,multimodal,gnb,10,25,21,22,38,39
general,COHORT,P44,valence,multimodal,gnb,10,26,7,28,31,53
general,COHORT,P45,valence,multimodal,gnb,10,27,9,33,15,63
general,COHORT,P46,valence,multimodal,gnb,10,28,6,43,12,56
general,COHORT,P10,valence,multimodal,gnb,20,1,50,0,69,1
general,COHORT,P11,valence,multimodal,gnb,20,2,5,53,4,58
general,COHORT,P14,valence,multimodal,gnb,20,3,0,62,0,54
general,COHORT,P15,valence,multimodal,gnb,20,4,0,38,1,77
general,COHORT,P16,valence,multimodal,gnb,20,5,0,55,0,62
general,COHORT,P17,valence,multimodal,gnb,20,6,6,45,8,59
general,COHORT,P18,valence,multimodal,gnb,20,7,10,46,19,41
general,COHORT,P19,valence,multimodal,gnb,20,8,13,30,48,29
general,COHORT,P20,valence,multimodal,gnb,20,9,3,49,1,64
general,COHORT,P22,valence,multimodal,gnb,20,10,2,66,2,50
general,COHORT,P23,valence,multimodal,gnb,20,11,2,67,3,45
general,COHORT,P24,valence,multimodal,gnb,20,12,3,59,4,51
general,COHORT,P25,valence,multimodal,gnb,20,13,0,54,0,66
general,COHORT,P26,valence,multimodal,gnb,20,14,1,65,0,51
general,COHORT,P27,valence,multimodal,gnb,20,15,1,36,1,78
general,COHORT,P30,valence,multimodal,gnb,20,16,12,45,7,52
general,COHORT,P32,valence,multimodal,gnb,20,17,6,52,4,58
general,COHORT,P33,valence,multimodal,gnb,20,18,0,60,0,57
general,COHORT,P34,valence,multimodal,gnb,20,19,4,66,1,47
general,COHORT,P38,valence,multimodal,gnb,20,20,28,21,42,26
general,COHORT,P39,valence,multimodal,gnb,20,21,1,32,5,79
general,COHORT,P40,valence,multimodal,gnb,20,22,0,54,0,66
general,COHORT,P41,valence,multimodal,gnb,20,23,0,52,0,65
general,COHORT,P42,valence,multimodal,gnb,20,24,18,34,9,59
general,COHORT,P43,valence,multimodal,gnb,20,25,0,43,1,76
general,COHORT,P44,valence,multimodal,gnb,20,26,13,22,24,60
general,COHORT,P45,valence,multimodal,gnb,20,27,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,20,28,6,43,12,56
general,COHORT,P10,arousal,eeg,knn,all,1,5,51,8,56
general,COHORT,P11,arousal,eeg,knn,all,2,11,41,12,56
general,COHORT,P14,arousal,eeg,knn,all,3,30,21,29,36
general,COHORT,P15,arousal,eeg,knn,all,4,11,14,22,69
general,COHORT,P16,arousal,eeg,knn,all,5,11,30,18,58
general,COHORT,P17,arousal,eeg,knn,all,6,6,26,19,67
general,COHORT,P18,arousal,eeg,knn,all,7,11,50,8,47
general,COHORT,P19,arousal,eeg,knn,all,8,2,63,8,47
general,COHORT,P20,arousal,eeg,knn,all,9,13,21,28,55
general,COHORT,P22,arousal,eeg,knn,all,10,22,51,13,34
general,COHORT,P23,arousal,eeg,knn,all,11,11,25,35,46
general,COHORT,P24,arousal,eeg,knn,all,12,22,31,32,32
general,COHORT,P25,arousal,eeg,knn,all,13,17,35,13,55
general,COHORT,P26,arousal,eeg,knn,all,14,9,34,23,51
general,COHORT,P27,arousal,eeg,knn,all,15,3,26,9,78
general,COHORT,P30,arousal,eeg,knn,all,16,13,29,27,47
general,COHORT,P32,arousal,eeg,knn,all,17,2,14,30,74
general,COHORT,P33,arousal,eeg,knn,all,18,8,24,21,64
general,COHORT,P34,arousal,eeg,knn,all,19,8,25,23,62
general,COHORT,P38,arousal,eeg,knn,all,20,25,21,35,36
general,COHORT,P39,arousal,eeg,knn,all,21,19,84,2,12
general,COHORT,P40,arousal,eeg,knn,all,22,10,36,22,52
general,COHORT,P41,arousal,eeg,knn,all,23,12,37,15,53
general,COHORT,P42,arousal,eeg,knn,all,24,19,31,30,40
general,COHORT,P43,arousal,eeg,knn,all,25,12,36,32,40
general,COHORT,P44,arousal,eeg,knn,all,26,26,42,19,32
general,COHORT,P45,arousal,eeg,knn,all,27,15,54,7,44
general,COHORT,P46,arousal,eeg,knn,all,28,9,24,29,55
general,COHORT,P10,arousal,eeg,knn,5,1,21,35,26,38
general,COHORT,P11,arousal,eeg,knn,5,2,19,33,29,39
general,COHORT,P14,arousal,eeg,knn,5,3,18,33,22,43
general,COHORT,P15,arousal,eeg,knn,5,4,12,13,38,53
general,COHORT,P16,arousal,eeg,knn,5,5,10,31,20,56
general,COHORT,P17,arousal,eeg,knn,5,6,8,24,12,74
general,COHORT,P18,arousal,eeg,knn,5,7,23,38,20,35
general,COHORT,P19,arousal,eeg,knn,5,8,7,58,5,50
general,COHORT,P20,arousal,eeg,knn,5,9,11,23,31,52
general,COHORT,P22,arousal,eeg,knn,5,10,15,58,13,34
general,COHORT,P23,arousal,eeg,knn,5,11,20,16,42,39
general,COHORT,P24,arousal,eeg,knn,5,12,23,30,25,39
general,COHORT,P25,arousal,eeg,knn,5,13,11,41,17,51
general,COHORT,P26,arousal,eeg,knn,5,14,10,33,19,55
general,COHORT,P27,arousal,eeg,knn,5,15,10,19,39,48
general,COHORT,P30,arousal,eeg,knn,5,16,13,29,29,45
general,COHORT,P32,arousal,eeg,knn,5,17,4,12,28,76
general,COHORT,P33,arousal,eeg,knn,5,18,14,18,27,58
general,COHORT,P34,arousal,eeg,knn,5,19,17,16,33,52
general,COHORT,P38,arousal,eeg,knn,5,20,19,27,36,35
general,COHORT,P39,arousal,eeg,knn,5,21,20,83,2,12
general,COHORT,P40,arousal,eeg,knn,5,22,9,37,22,52
general,COHORT,P41,arousal,eeg,knn,5,23,8,41,8,60
general,COHORT,P42,arousal,eeg,knn,5,24,25,25,34,36
general,COHORT,P43,arousal,eeg,knn,5,25,20,28,35,37
general,COHORT,P44,arousal,eeg,knn,5,26,17,51,8,43
general,COHORT,P45,arousal,eeg,knn,5,27,17,52,8,43
general,COHORT,P46,arousal,eeg,knn,5,28,10,23,27,57
general,COHORT,P10,arousal,eeg,knn,10,1,18,38,19,45
general,COHORT,P11,arousal,eeg,knn,10,2,19,33,30,38
general,COHORT,P14,arousal,eeg,knn,10,3,12,39,27,38
general,COHORT,P15,arousal,eeg,knn,10,4,6,19,25,66
general,COHORT,P16,arousal,eeg,knn,10,5,8,33,11,65
general,COHORT,P17,arousal,eeg,knn,10,6,10,22,15,71
general,COHORT,P18,arousal,eeg,knn,10,7,28,33,26,29
general,COHORT,P19,arousal,eeg,knn,10,8,20,45,16,39
general,COHORT,P20,arousal,eeg,knn,10,9,13,21,21,62
general,COHORT,P22,arousal,eeg,knn,10,10,23,50,16,31
general,COHORT,P23,arousal,eeg,knn,10,11,23,13,40,41
general,COHORT,P24,arousal,eeg,knn,10,12,19,34,16,48
general,COHORT,P25,arousal,eeg,knn,10,13,7,45,8,60
general,COHORT,P26,arousal,eeg,knn,10,14,7,36,17,57
general,COHORT,P27,arousal,eeg,knn,10,15,10,19,20,67
general,COHORT,P30,arousal,eeg,knn,10,16,4,38,12,62
general,COHORT,P32,arousal,eeg,knn,10,17,4,12,26,78
general,COHORT,P33,arousal,eeg,knn,10,18,8,24,22,63
general,COHORT,P34,arousal,eeg,knn,10,19,14,19,24,61
general,COHORT,P38,arousal,eeg,knn,10,20,14,32,27,44
general,COHORT,P39,arousal,eeg,knn,10,21,19,84,3,11
general,COHORT,P40,arousal,eeg,knn,10,22,11,35,16,58
general,COHORT,P41,arousal,eeg,knn,10,23,10,39,14,54
general,COHORT,P42,arousal,eeg,knn,10,24,31,19,48,22
general,COHORT,P43,arousal,eeg,knn,10,25,20,28,40,32
general,COHORT,P44,arousal,eeg,knn,10,26,14,54,13,38
general,COHORT,P45,arousal,eeg,knn,10,27,21,48,7,44
general,COHORT,P46,arousal,eeg,knn,10,28,7,26,21,63
general,COHORT,P10,arousal,eeg,knn,20,1,19,37,21,43
general,COHORT,P11,arousal,eeg,knn,20,2,19,33,29,39
general,COHORT,P14,arousal,eeg,knn,20,3,20,31,29,36
general,COHORT,P15,arousal,eeg,knn,20,4,8,17,15,76
general,COHORT,P16,arousal,eeg,knn,20,5,12,29,19,57
general,COHORT,P17,arousal,eeg,knn,20,6,5,27,12,74
general,COHORT,P18,arousal,eeg,knn,20,7,27,34,16,39
general,COHORT,P19,arousal,eeg,knn,20,8,26,39,14,41
general,COHORT,P20,arousal,eeg,knn,20,9,11,23,25,58
general,COHORT,P22,arousal,eeg,knn,20,10,20,53,18,29
general,COHORT,P23,arousal,eeg,knn,20,11,22,14,40,41
general,COHORT,P24,arousal,eeg,knn,20,12,20,33,23,41
general,COHORT,P25,arousal,eeg,knn,20,13,8,44,6,62
general,COHORT,P26,arousal,eeg,knn,20,14,10,33,21,53
general,COHORT,P27,arousal,eeg,knn,20,15,7,22,15,72
general,COHORT,P30,arousal,eeg,knn,20,16,7,35,27,47
general,COHORT,P32,arousal,eeg,knn,20,17,6,10,29,75
general,COHORT,P33,arousal,eeg,knn,20,18,11,21,22,63
general,COHORT,P34,arousal,eeg,knn,20,19,10,23,15,70
general,COHORT,P38,arousal,eeg,knn,20,20,23,23,37,34
general,COHORT,P39,arousal,eeg,knn,20,21,32,71,3,11
general,COHORT,P40,arousal,eeg,knn,20,22,5,41,10,64
general,COHORT,P41,arousal,eeg,knn,20,23,9,40,18,50
general,COHORT,P42,arousal,eeg,knn,20,24,28,22,41,29
general,COHORT,P43,arousal,eeg,knn,20,25,13,35,41,31
general,COHORT,P44,arousal,eeg,knn,20,26,18,50,13,38
general,COHORT,P45,arousal,eeg,knn,20,27,24,45,15,36
general,COHORT,P46,arousal,eeg,knn,20,28,10,23,20,64
general,COHORT,P10,arousal,eeg,svm,all,1,6,50,4,60
general,COHORT,P11,arousal,eeg,svm,all,2,0,52,0,68
general,COHORT,P14,arousal,eeg,svm,all,3,0,51,0,65
general,COHORT,P15,arousal,eeg,svm,all,4,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,all,5,0,41,1,75
general,COHORT,P17,arousal,eeg,svm,all,6,9,23,24,62
general,COHORT,P18,arousal,eeg,svm,all,7,0,61,0,55
general,COHORT,P19,arousal,eeg,svm,all,8,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,all,9,18,16,45,38
general,COHORT,P22,arousal,eeg,svm,all,10,0,73,0,47
general,COHORT,P23,arousal,eeg,svm,all,11,0,36,0,81
general,COHORT,P24,arousal,eeg,svm,all,12,3,50,5,59
general,COHORT,P25,arousal,eeg,svm,all,13,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,all,14,1,42,0,74
general,COHORT,P27,arousal,eeg,svm,all,15,1,28,1,86
general,COHORT,P30,arousal,eeg,svm,all,16,3,39,11,63
general,COHORT,P32,arousal,eeg,svm,all,17,0,16,2,102
general,COHORT,P33,arousal,eeg,svm,all,18,7,25,9,76
general,COHORT,P34,arousal,eeg,svm,all,19,2,31,3,82
general,COHORT,P38,arousal,eeg,svm,all,20,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,all,21,0,103,0,14
general,COHORT,P40,arousal,eeg,svm,all,22,6,40,12,62
general,COHORT,P41,arousal,eeg,svm,all,23,6,43,6,62
general,COHORT,P42,arousal,eeg,svm,all,24,14,36,27,43
general,COHORT,P43,arousal,eeg,svm,all,25,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,all,26,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,all,27,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,all,28,0,33,6,78
general,COHORT,P10,arousal,eeg,svm,5,1,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,5,2,12,40,20,48
general,COHORT,P14,arousal,eeg,svm,5,3,2,49,2,63
general,COHORT,P15,arousal,eeg,svm,5,4,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,5,5,0,41,0,76
general,COHORT,P17,arousal,eeg,svm,5,6,0,32,0,86
general,COHORT,P18,arousal,eeg,svm,5,7,8,53,5,50
general,COHORT,P19,arousal,eeg,svm,5,8,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,5,9,0,34,0,83
general,COHORT,P22,arousal,eeg,svm,5,10,3,70,0,47
general,COHORT,P23,arousal,eeg,svm,5,11,17,19,26,55
general,COHORT,P24,arousal,eeg,svm,5,12,3,50,2,62
general,COHORT,P25,arousal,eeg,svm,5,13,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,5,14,0,43,0,74
general,COHORT,P27,arousal,eeg,svm,5,15,0,29,0,87
general,COHORT,P30,arousal,eeg,svm,5,16,3,39,2,72
general,COHORT,P32,arousal,eeg,svm,5,17,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,5,18,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,5,19,0,33,0,85
general,COHORT,P38,arousal,eeg,svm,5,20,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,5,21,0,103,0,14
general,COHORT,P40,arousal,eeg,svm,5,22,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,5,23,0,49,0,68
general,COHORT,P42,arousal,eeg,svm,5,24,8,42,4,66
general,COHORT,P43,arousal,eeg,svm,5,25,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,5,26,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,5,27,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,5,28,3,30,5,79
general,COHORT,P10,arousal,eeg,svm,10,1,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,10,2,17,35,28,40
general,COHORT,P14,arousal,eeg,svm,10,3,0,51,1,64
general,COHORT,P15,arousal,eeg,svm,10,4,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,10,5,0,41,1,75
general,COHORT,P17,arousal,eeg,svm,10,6,9,23,23,63
general,COHORT,P18,arousal,eeg,svm,10,7,8,53,10,45
general,COHORT,P19,arousal,eeg,svm,10,8,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,10,9,0,34,0,83
general,COHORT,P22,arousal,eeg,svm,10,10,0,73,0,47
general,COHORT,P23,arousal,eeg,svm,10,11,20,16,34,47
general,COHORT,P24,arousal,eeg,svm,10,12,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,10,13,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,10,14,2,41,3,71
general,COHORT,P27,arousal,eeg,svm,10,15,1,28,5,82
general,COHORT,P30,arousal,eeg,svm,10,16,5,37,18,56
general,COHORT,P32,arousal,eeg,svm,10,17,0,16,1,103
general,COHORT,P33,arousal,eeg,svm,10,18,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,10,19,3,30,4,81
general,COHORT,P38,arousal,eeg,svm,10,20,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,10,21,1,102,0,14
general,COHORT,P40,arousal,eeg,svm,10,22,0,46,2,72
general,COHORT,P41,arousal,eeg,svm,10,23,0,49,0,68
general,COHORT,P42,arousal,eeg,svm,10,24,22,28,28,42
general,COHORT,P43,arousal,eeg,svm,10,25,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,10,26,1,67,4,47
general,COHORT,P45,arousal,eeg,svm,10,27,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,10,28,1,32,4,80
general,COHORT,P10,arousal,eeg,svm,20,1,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,20,2,6,46,4,64
general,COHORT,P14,arousal,eeg,svm,20,3,0,51,0,65
general,COHORT,P15,arousal,eeg,svm,20,4,7,18,22,69
general,COHORT,P16,arousal,eeg,svm,20,5,2,39,3,73
general,COHORT,P17,arousal,eeg,svm,20,6,2,30,0,86
general,COHORT,P18,arousal,eeg,svm,20,7,5,56,5,50
general,COHORT,P19,arousal,eeg,svm,20,8,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,20,9,8,26,25,58
general,COHORT,P22,arousal,eeg,svm,20,10,21,52,18,29
general,COHORT,P23,arousal,eeg,svm,20,11,15,21,32,49
general,COHORT,P24,arousal,eeg,svm,20,12,16,37,23,41
general,COHORT,P25,arousal,eeg,svm,20,13,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,20,14,9,34,13,61
general,COHORT,P27,arousal,eeg,svm,20,15,0,29,0,87
general,COHORT,P30,arousal,eeg,svm,20,16,6,36,18,56
general,COHORT,P32,arousal,eeg,svm,20,17,1,15,26,78
general,COHORT,P33,arousal,eeg,svm,20,18,14,18,28,57
general,COHORT,P34,arousal,eeg,svm,20,19,9,24,10,75
general,COHORT,P38,arousal,eeg,svm,20,20,14,32,14,57
general,COHORT,P39,arousal,eeg,svm,20,21,11,92,2,12
general,COHORT,P40,arousal,eeg,svm,20,22,9,37,14,60
general,COHORT,P41,arousal,eeg,svm,20,23,4,45,5,63
general,COHORT,P42,arousal,eeg,svm,20,24,26,24,38,32
general,COHORT,P43,arousal,eeg,svm,20,25,9,39,20,52
general,COHORT,P44,arousal,eeg,svm,20,26,13,55,11,40
general,COHORT,P45,arousal,eeg,svm,20,27,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,20,28,0,33,0,84
general,COHORT,P10,arousal,eeg,gnb,all,1,54,2,60,4
general,COHORT,P11,arousal,eeg,gnb,all,2,29,23,39,29
general,COHORT,P14,arousal,eeg,gnb,all,3,44,7,61,4
general,COHORT,P15,arousal,eeg,gnb,all,4,15,10,61,30
general,COHORT,P16,arousal,eeg,gnb,all,5,41,0,73,3
general,COHORT,P17,arousal,eeg,gnb,all,6,6,26,15,71
general,COHORT,P18,arousal,eeg,gnb,all,7,28,33,29,26
general,COHORT,P19,arousal,eeg,gnb,all,8,63,2,52,3
general,COHORT,P20,arousal,eeg,gnb,all,9,29,5,71,12
general,COHORT,P22,arousal,eeg,gnb,all,10,53,20,27,20
general,COHORT,P23,arousal,eeg,gnb,all,11,36,0,75,6
general,COHORT,P24,arousal,eeg,gnb,all,12,41,12,46,18
general,COHORT,P25,arousal,eeg,gnb,all,13,30,22,33,35
general,COHORT,P26,arousal,eeg,gnb,all,14,13,30,39,35
general,COHORT,P27,arousal,eeg,gnb,all,15,29,0,83,4
general,COHORT,P30,arousal,eeg,gnb,all,16,27,15,45,29
general,COHORT,P32,arousal,eeg,gnb,all,17,12,4,80,24
general,COHORT,P33,arousal,eeg,gnb,all,18,10,22,50,35
general,COHORT,P34,arousal,eeg,gnb,all,19,33,0,81,4
general,COHORT,P38,arousal,eeg,gnb,all,20,45,1,62,9
general,COHORT,P39,arousal,eeg,gnb,all,21,37,66,5,9
general,COHORT,P40,arousal,eeg,gnb,all,22,40,6,62,12
general,COHORT,P41,arousal,eeg,gnb,all,23,43,6,61,7
general,COHORT,P42,arousal,eeg,gnb,all,24,47,3,66,4
general,COHORT,P43,arousal,eeg,gnb,all,25,45,3,72,0
general,COHORT,P44,arousal,eeg,gnb,all,26,54,14,48,3
general,COHORT,P45,arousal,eeg,gnb,all,27,66,3,46,5
general,COHORT,P46,arousal,eeg,gnb,all,28,6,27,12,72
general,COHORT,P10,arousal,eeg,gnb,5,1,56,0,64,0
general,COHORT,P11,arousal,eeg,gnb,5,2,35,17,49,19
general,COHORT,P14,arousal,eeg,gnb,5,3,30,21,50,15
general,COHORT,P15,arousal,eeg,gnb,5,4,20,5,65,26
general,COHORT,P16,arousal,eeg,gnb,5,5,41,0,74,2
general,COHORT,P17,arousal,eeg,gnb,5,6,0,32,3,83
general,COHORT,P18,arousal,eeg,gnb,5,7,58,3,46,9
general,COHORT,P19,arousal,eeg,gnb,5,8,38,27,32,23
general,COHORT,P20,arousal,eeg,gnb,5,9,31,3,73,10
general,COHORT,P22,arousal,eeg,gnb,5,10,0,73,0,47
general,COHORT,P23,arousal,eeg,gnb,5,11,36,0,79,2
general,COHORT,P24,arousal,eeg,gnb,5,12,35,18,47,17
general,COHORT,P25,arousal,eeg,gnb,5,13,21,31,25,43
general,COHORT,P26,arousal,eeg,gnb,5,14,9,34,23,51
general,COHORT,P27,arousal,eeg,gnb,5,15,17,12,61,26
general,COHORT,P30,arousal,eeg,gnb,5,16,21,21,51,23
general,COHORT,P32,arousal,eeg,gnb,5,17,2,14,47,57
general,COHORT,P33,arousal,eeg,gnb,5,18,24,8,61,24
general,COHORT,P34,arousal,eeg,gnb,5,19,33,0,80,5
general,COHORT,P38,arousal,eeg,gnb,5,20,44,2,66,5
general,COHORT,P39,arousal,eeg,gnb,5,21,0,103,0,14
general,COHORT,P40,arousal,eeg,gnb,5,22,43,3,65,9
general,COHORT,P41,arousal,eeg,gnb,5,23,32,17,46,22
general,COHORT,P42,arousal,eeg,gnb,5,24,50,0,70,0
general,COHORT,P43,arousal,eeg,gnb,5,25,43,5,69,3
general,COHORT,P44,arousal,eeg,gnb,5,26,6,62,7,44
general,COHORT,P45,arousal,eeg,gnb,5,27,2,67,1,50
general,COHORT,P46,arousal,eeg,gnb,5,28,22,11,58,26
general,COHORT,P10,arousal,eeg,gnb,10,1,55,1,63,1
general,COHORT,P11,arousal,eeg,gnb,10,2,33,19,42,26
general,COHORT,P14,arousal,eeg,gnb,10,3,40,11,56,9
