eeg_se__C3,eeg_se__C4,eeg_hm__C4,eeg_se_beta__C4,eeg_bp_gamma__C4,eeg_bp_gamma__Oz,eeg_se_gamma__C4,video_irisdo_norm_std,video_eso_norm_std,video_enso_norm_std
4.328649807238922,4.567159363258194,0.3273645725785956,3.855510826317605,0.3333507700848399,0.4580744882733275,3.335192157818762,0.0066095648622423,0.0071391110770092,0.0083051026310945
4.348849522199886,4.6081616847390325,0.3321441554022328,3.651161520713684,0.5797843067791941,0.6362960023630504,3.1958112271071544,0.004253807183078,0.0037766500755519,0.0079377010377192
4.545928046009059,4.064484057072442,0.3237654811368871,3.516133759033204,0.5156594210207818,0.355450781410506,3.0828788525196265,0.0245335173399934,0.0087790125931481,0.0111824447936877
4.434176679097704,4.18337773154452,0.3318813076381858,3.774940777983952,0.2699367261374887,0.314836825318307,3.2628297458723456,0.006677236237413,0.0025872836279065,0.0119755601347875
4.593865495199308,4.841689296856203,0.4237942450743414,3.908663551038538,0.548432685631134,0.3316217038920686,3.0629583601897603,0.0244056503961918,0.0120457731899678,0.0167524893410734
4.560605911915163,4.532977946977246,0.368714111596596,3.744053041594228,0.2063579900958702,0.3210725168491389,3.1436925377302534,0.0089976059405852,0.0038224535331479,0.0093792318912491
4.705333071096136,4.51093084751969,0.349104019733111,3.537443754356816,0.3679033408389798,0.4629792213935712,3.1165169714716416,0.0344462747545106,0.0224987255729335,0.0395564541345205
4.31239373282914,4.687246715996023,0.3818980582319977,3.869674330508532,0.2381115025759953,0.2384006666478748,2.850114112308128,0.0034480768389185,0.0057179164152033,0.0049964196425085
4.490563629549637,4.5466751261041845,0.3404873710772003,3.674515968768555,0.2531523875199157,0.366045722249396,3.1048599334476465,0.006856382605797,0.0052030362014084,0.0091472514391968
4.527214110931131,4.674981576186196,0.3587046076808575,3.750990945071799,0.4386563197588511,0.3728117559193702,3.0700029880294424,0.0215139312970959,0.0082918424845301,0.0097033783755756
3.9772515638524975,4.641370602435401,0.3722151307540348,3.851685395862254,0.2476266315798774,0.2163139805521468,3.2782073878575253,0.0288450919937543,0.0163129164521278,0.0198024268122403
4.428337891510525,4.6791626601595135,0.3735234190014039,3.966106119567688,0.5670265872555312,0.5669021889122636,3.0538928742120053,0.0102206279632805,0.0046773472480599,0.0107135796184854
4.475228618579822,4.454730958818105,0.303832847313401,3.7063751570737153,0.1087809238506502,0.5504961611640746,3.193093715899185,0.0033596900732944,0.0050116753447561,0.0043323018481741
4.529197100454775,4.64171443263741,0.3842501609680598,3.65011918362648,0.2619219959223403,0.2855254807038546,3.036909030204023,0.0035223928233464,0.0029019106836019,0.0067442611963747
4.549405082124157,4.577426060947899,0.3524608979163507,3.753650782491631,0.1598628198134076,0.3959710887395502,2.9027128886497677,0.0214954150806348,0.0095238004811955,0.0157215671289211
4.483765575631933,4.717354582206414,0.3745630169564219,3.868129462649912,0.3215876641714952,0.3906623751064362,2.839271893532864,0.0199168915711867,0.0100754535219749,0.0275916526757289
4.398428372990904,4.575696245486774,0.369925743064189,3.787272863261168,0.3289270255298322,0.3282231115845202,3.2040774423874416,0.0261062697311118,0.0126825454839039,0.0139226021372814
