mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P19,arousal,face,gnb,10,10,5,0.4881118881118881,0.06129361653741848,0.48951048951048953,0.4195804195804196,0.5664335664335665,0.5,0.4467643467643468,0.34545454545454546,0.38349157206742346
individual,P19,arousal,face,gnb,20,10,5,0.4881118881118881,0.06129361653741848,0.48951048951048953,0.4195804195804196,0.5664335664335665,0.5,0.4467643467643468,0.34545454545454546,0.38349157206742346
individual,P19,arousal,face,gnb,5,5,5,0.5174825174825175,0.06288848163847882,0.48951048951048953,0.45104895104895104,0.6048951048951049,0.5333333333333333,0.5079365079365079,0.32727272727272727,0.39197478991596635
individual,P19,arousal,face,gnb,all,all,5,0.4881118881118881,0.06129361653741848,0.48951048951048953,0.4195804195804196,0.5664335664335665,0.5,0.4467643467643468,0.34545454545454546,0.38349157206742346
individual,P19,arousal,face,knn,10,10,5,0.48041958041958044,0.0844823551167906,0.5104895104895105,0.3356643356643357,0.5559440559440559,0.475,0.43709401709401713,0.5454545454545455,0.48056980056980053
individual,P19,arousal,face,knn,20,10,5,0.48041958041958044,0.0844823551167906,0.5104895104895105,0.3356643356643357,0.5559440559440559,0.475,0.43709401709401713,0.5454545454545455,0.48056980056980053
individual,P19,arousal,face,knn,5,5,5,0.5223776223776223,0.0941657144043397,0.4825174825174825,0.4195804195804196,0.6258741258741258,0.525,0.48501831501831505,0.4909090909090909,0.48202484472049695
individual,P19,arousal,face,knn,all,all,5,0.48041958041958044,0.0844823551167906,0.5104895104895105,0.3356643356643357,0.5559440559440559,0.475,0.43709401709401713,0.5454545454545455,0.48056980056980053
individual,P19,arousal,face,svm,10,10,5,0.5286713286713287,0.09909364802192086,0.4825174825174825,0.458041958041958,0.6958041958041958,0.5333333333333333,0.5047619047619047,0.47272727272727266,0.48028680396643786
individual,P19,arousal,face,svm,20,10,5,0.5286713286713287,0.09909364802192086,0.4825174825174825,0.458041958041958,0.6958041958041958,0.5333333333333333,0.5047619047619047,0.47272727272727266,0.48028680396643786
individual,P19,arousal,face,svm,5,5,5,0.5335664335664336,0.11255809026147208,0.534965034965035,0.3601398601398601,0.6713286713286714,0.5416666666666666,0.48418803418803424,0.43636363636363634,0.45488721804511273
individual,P19,arousal,face,svm,all,all,5,0.5286713286713287,0.09909364802192086,0.4825174825174825,0.458041958041958,0.6958041958041958,0.5333333333333333,0.5047619047619047,0.47272727272727266,0.48028680396643786
individual,P19,arousal,multimodal,gnb,10,10,5,0.6307692307692309,0.11851032259756568,0.6258741258741258,0.5034965034965035,0.7937062937062938,0.6333333333333333,0.6089743589743589,0.6,0.5998147542769969
individual,P19,arousal,multimodal,gnb,20,20,5,0.6398601398601398,0.11294842870778395,0.6118881118881119,0.49650349650349646,0.7937062937062938,0.6416666666666667,0.6125757575757576,0.6181818181818182,0.6091042443445189
individual,P19,arousal,multimodal,gnb,5,5,5,0.6615384615384616,0.06227311010040054,0.6643356643356644,0.5734265734265734,0.7482517482517483,0.6666666666666666,0.6497724497724497,0.6,0.6171717171717171
individual,P19,arousal,multimodal,gnb,all,all,5,0.5965034965034965,0.10424038094665218,0.5944055944055944,0.49650349650349646,0.7552447552447552,0.5916666666666667,0.546037296037296,0.6545454545454545,0.5934174521131043
individual,P19,arousal,multimodal,knn,10,10,5,0.6832167832167833,0.0756651758545961,0.6958041958041958,0.5734265734265734,0.7797202797202798,0.6916666666666667,0.7027777777777777,0.5818181818181818,0.6328146453089245
individual,P19,arousal,multimodal,knn,20,20,5,0.5426573426573427,0.030820840379075534,0.534965034965035,0.5034965034965035,0.5804195804195804,0.55,0.5156843156843156,0.4545454545454545,0.47742841953368265
individual,P19,arousal,multimodal,knn,5,5,5,0.6314685314685315,0.12540218442505294,0.6643356643356644,0.44405594405594406,0.7727272727272727,0.6416666666666667,0.6613636363636364,0.509090909090909,0.5670137911623979
individual,P19,arousal,multimodal,knn,all,all,5,0.5678321678321678,0.07370078667342352,0.5874125874125874,0.465034965034965,0.6643356643356644,0.5666666666666667,0.5283716283716283,0.5818181818181818,0.5518441558441559
individual,P19,arousal,multimodal,svm,10,10,5,0.6524475524475525,0.07521953459874045,0.6958041958041958,0.534965034965035,0.7097902097902098,0.6583333333333334,0.6433333333333333,0.5818181818181818,0.6083033671134357
individual,P19,arousal,multimodal,svm,20,20,5,0.6328671328671328,0.10734322680425697,0.5734265734265734,0.534965034965035,0.7867132867132867,0.6416666666666667,0.6253968253968254,0.5272727272727272,0.5698412698412698
individual,P19,arousal,multimodal,svm,5,5,5,0.6832167832167833,0.07282470611626485,0.7027972027972028,0.5664335664335665,0.7482517482517483,0.6916666666666667,0.6984415584415584,0.5818181818181818,0.6282828282828283
individual,P19,arousal,multimodal,svm,all,all,5,0.5461538461538462,0.12427106646673826,0.5279720279720279,0.40559440559440557,0.7412587412587412,0.5583333333333333,0.5253968253968254,0.4,0.4530994152046784
individual,P19,valence,eeg,gnb,10,10,5,0.6001388888888889,0.08376681239025809,0.5777777777777777,0.53125,0.7333333333333334,0.6333333333333334,0.7185615622767326,0.7141666666666666,0.7125738916256158
individual,P19,valence,eeg,gnb,20,20,5,0.5538888888888889,0.05498316240585067,0.5222222222222221,0.5,0.625,0.575,0.6897768897768899,0.6216666666666667,0.6504602902168826
individual,P19,valence,eeg,gnb,5,5,5,0.6001388888888889,0.09931089729222899,0.6111111111111112,0.46875,0.7,0.6416666666666667,0.7194117647058824,0.7391666666666666,0.7264383265356569
individual,P19,valence,eeg,gnb,all,all,5,0.5463888888888888,0.07223290519280388,0.5625,0.45555555555555555,0.625,0.55,0.6863746057863706,0.5566666666666666,0.6095978095978096
individual,P19,valence,eeg,knn,10,10,5,0.5690277777777778,0.030860223509587982,0.5666666666666667,0.5222222222222223,0.6,0.6333333333333333,0.6874481658692184,0.8074999999999999,0.7338740574034691
individual,P19,valence,eeg,knn,20,20,5,0.5795833333333333,0.1011240834169268,0.5777777777777777,0.4375,0.7222222222222222,0.65,0.693939393939394,0.8341666666666667,0.7483785220627326
individual,P19,valence,eeg,knn,5,5,5,0.5448611111111111,0.08808720514283866,0.5,0.46875,0.6888888888888889,0.6166666666666666,0.6694698703279939,0.7925,0.7220710977826728
individual,P19,valence,eeg,knn,all,all,5,0.5120833333333333,0.1107716167628103,0.47777777777777775,0.36666666666666664,0.625,0.5833333333333333,0.6533986928104575,0.7658333333333334,0.7034920634920635
individual,P19,valence,eeg,svm,10,10,5,0.5452777777777778,0.07088335651957715,0.5777777777777777,0.46875,0.6111111111111112,0.625,0.6642465848415504,0.835,0.7282087517381635
individual,P19,valence,eeg,svm,20,20,5,0.5480555555555556,0.09038241798868561,0.5222222222222223,0.4375,0.6555555555555556,0.625,0.6739898989898989,0.8183333333333334,0.7353277880442566
individual,P19,valence,eeg,svm,5,5,5,0.5177777777777778,0.028974232912011764,0.5,0.5,0.5666666666666667,0.6416666666666666,0.6522727272727272,0.9466666666666667,0.7706520506520507
individual,P19,valence,eeg,svm,all,all,5,0.44430555555555556,0.06692729725070296,0.4666666666666667,0.34375,0.5,0.5416666666666666,0.6002647714604237,0.7941666666666667,0.6738953312947811
individual,P19,valence,face,gnb,10,10,5,0.47555555555555556,0.049938233453876095,0.5,0.38888888888888884,0.5111111111111111,0.5416666666666666,0.6263157894736843,0.7150000000000001,0.6659306537864412
individual,P19,valence,face,gnb,20,10,5,0.47555555555555556,0.049938233453876095,0.5,0.38888888888888884,0.5111111111111111,0.5416666666666666,0.6263157894736843,0.7150000000000001,0.6659306537864412
individual,P19,valence,face,gnb,5,5,5,0.49916666666666665,0.03759440277980715,0.5111111111111111,0.4444444444444444,0.53125,0.5666666666666667,0.6405271757825938,0.74,0.6855812324929972
individual,P19,valence,face,gnb,all,all,5,0.47555555555555556,0.049938233453876095,0.5,0.38888888888888884,0.5111111111111111,0.5416666666666666,0.6263157894736843,0.7150000000000001,0.6659306537864412
individual,P19,valence,face,knn,10,10,5,0.49027777777777776,0.06231453965048488,0.5,0.4111111111111111,0.5625,0.5583333333333333,0.6340686274509804,0.725,0.6754349290639613
individual,P19,valence,face,knn,20,10,5,0.49027777777777776,0.06231453965048488,0.5,0.4111111111111111,0.5625,0.5583333333333333,0.6340686274509804,0.725,0.6754349290639613
individual,P19,valence,face,knn,5,5,5,0.4765277777777778,0.07325714160610074,0.4444444444444444,0.4111111111111111,0.59375,0.5416666666666667,0.6283288770053476,0.7141666666666666,0.6647815272578081
individual,P19,valence,face,knn,all,all,5,0.49027777777777776,0.06231453965048488,0.5,0.4111111111111111,0.5625,0.5583333333333333,0.6340686274509804,0.725,0.6754349290639613
individual,P19,valence,face,svm,10,10,5,0.5,0.013608276348795434,0.5,0.47777777777777775,0.5111111111111111,0.6083333333333333,0.6415204678362573,0.8666666666666666,0.735686274509804
individual,P19,valence,face,svm,20,10,5,0.5,0.013608276348795434,0.5,0.47777777777777775,0.5111111111111111,0.6083333333333333,0.6415204678362573,0.8666666666666666,0.735686274509804
individual,P19,valence,face,svm,5,5,5,0.47777777777777775,0.04969039949999535,0.5,0.38888888888888884,0.5,0.6083333333333333,0.6277777777777778,0.9333333333333332,0.748904428904429
individual,P19,valence,face,svm,all,all,5,0.5,0.013608276348795434,0.5,0.47777777777777775,0.5111111111111111,0.6083333333333333,0.6415204678362573,0.8666666666666666,0.735686274509804
individual,P19,valence,multimodal,gnb,10,10,5,0.6001388888888889,0.08376681239025809,0.5777777777777777,0.53125,0.7333333333333334,0.6333333333333334,0.7185615622767326,0.7141666666666666,0.7125738916256158
individual,P19,valence,multimodal,gnb,20,20,5,0.5805555555555555,0.06400954789890509,0.6222222222222222,0.5,0.6333333333333333,0.6083333333333333,0.706927386339151,0.675,0.68657876943881
individual,P19,valence,multimodal,gnb,5,5,5,0.6001388888888889,0.09931089729222899,0.6111111111111112,0.46875,0.7,0.6416666666666667,0.7194117647058824,0.7391666666666666,0.7264383265356569
individual,P19,valence,multimodal,gnb,all,all,5,0.5459722222222222,0.07131914015947208,0.5444444444444445,0.4777777777777778,0.65625,0.55,0.6812230906348553,0.5558333333333334,0.6075921115921116
individual,P19,valence,multimodal,knn,10,10,5,0.5948611111111111,0.02101540807462967,0.59375,0.5666666666666667,0.625,0.65,0.7017105263157895,0.7925,0.7422666896670692
individual,P19,valence,multimodal,knn,20,20,5,0.5974999999999999,0.01608204993919973,0.59375,0.5777777777777777,0.6222222222222222,0.6583333333333333,0.7042090520418693,0.82,0.7492303227597346
individual,P19,valence,multimodal,knn,5,5,5,0.5395833333333333,0.05360283470945248,0.5625,0.46875,0.6,0.6083333333333333,0.6684673640623298,0.7791666666666667,0.7146074671691369
individual,P19,valence,multimodal,knn,all,all,5,0.5134722222222222,0.12562498080584583,0.46875,0.4,0.6875,0.575,0.6530395842547545,0.7408333333333333,0.6905755850727388
individual,P19,valence,multimodal,svm,10,10,5,0.5355555555555556,0.047990583084755435,0.53125,0.46875,0.6,0.6416666666666666,0.6618265030164344,0.9099999999999999,0.7646048470816272
individual,P19,valence,multimodal,svm,20,20,5,0.49819444444444444,0.035754111392698344,0.5111111111111111,0.4375,0.53125,0.575,0.6424043062200957,0.7658333333333334,0.6962536202936184
individual,P19,valence,multimodal,svm,5,5,5,0.5533333333333333,0.07470105028431825,0.5222222222222223,0.5,0.6777777777777778,0.6583333333333333,0.6772727272727272,0.9066666666666666,0.7716446064833162
individual,P19,valence,multimodal,svm,all,all,5,0.4501388888888889,0.03463321926334902,0.4375,0.4111111111111111,0.5,0.5166666666666666,0.6073301698301699,0.7058333333333333,0.6408605542309658
individual,P20,arousal,eeg,gnb,10,10,5,0.593609943977591,0.09140758911202201,0.6071428571428572,0.4831932773109243,0.726890756302521,0.639855072463768,0.7722222222222223,0.7110294117647059,0.7202158202158202
individual,P20,arousal,eeg,gnb,20,20,5,0.5074579831932773,0.08854923641263454,0.5089285714285714,0.39495798319327735,0.6029411764705883,0.6155797101449275,0.7127450980392156,0.7720588235294118,0.7383059530118354
individual,P20,arousal,eeg,gnb,5,5,5,0.5638305322128851,0.09953430501109539,0.5980392156862745,0.39495798319327735,0.6386554621848739,0.5985507246376811,0.7568576521517698,0.6514705882352941,0.6965853438149454
individual,P20,arousal,eeg,gnb,all,all,5,0.5387254901960784,0.03285477231150967,0.5245098039215687,0.5089285714285714,0.5803571428571428,0.6670289855072464,0.7302255639097744,0.8441176470588235,0.7810670000143685
individual,P20,arousal,eeg,knn,10,10,5,0.507265406162465,0.06603279656939712,0.49509803921568624,0.4151785714285714,0.5714285714285714,0.657608695652174,0.7100608181695811,0.8669117647058823,0.7786612928718192
individual,P20,arousal,eeg,knn,20,20,5,0.448546918767507,0.059042363702337765,0.4776785714285714,0.375,0.5,0.5981884057971014,0.6816047471620227,0.8066176470588236,0.736535264512309
individual,P20,arousal,eeg,knn,5,5,5,0.5184173669467786,0.07782208840409943,0.5490196078431372,0.4117647058823529,0.6116071428571428,0.6586956521739131,0.7198493890309747,0.8558823529411764,0.7799174406604747
individual,P20,arousal,eeg,knn,all,all,5,0.5085084033613445,0.06110565971245915,0.5089285714285714,0.4411764705882353,0.5714285714285714,0.6503623188405797,0.7151537935748462,0.8455882352941175,0.7717703349282297
individual,P20,arousal,eeg,svm,10,10,5,0.4991596638655462,0.14025560501617823,0.5,0.28125,0.6323529411764706,0.6402173913043478,0.7057971014492754,0.8411764705882353,0.7625960827790096
individual,P20,arousal,eeg,svm,20,20,5,0.4504901960784314,0.053325372121526445,0.46875,0.38235294117647056,0.5,0.6239130434782608,0.6853987240829346,0.8676470588235293,0.7642889359192312
individual,P20,arousal,eeg,svm,5,5,5,0.514110644257703,0.05320913588585545,0.5,0.4411764705882353,0.5803571428571428,0.6753623188405797,0.7174703353361316,0.9044117647058822,0.7967435529558916
individual,P20,arousal,eeg,svm,all,all,5,0.5535889355742297,0.07425271785923401,0.5892857142857143,0.4369747899159664,0.6205357142857143,0.6420289855072464,0.7392156862745097,0.7595588235294117,0.7476790962085079
individual,P20,arousal,face,gnb,10,10,5,0.4940126050420168,0.056390236744827564,0.53125,0.4243697478991597,0.542016806722689,0.6333333333333333,0.6883572567783094,0.8558823529411764,0.7615577405051089
individual,P20,arousal,face,gnb,20,10,5,0.4940126050420168,0.056390236744827564,0.53125,0.4243697478991597,0.542016806722689,0.6333333333333333,0.6883572567783094,0.8558823529411764,0.7615577405051089
individual,P20,arousal,face,gnb,5,5,5,0.44080882352941175,0.06878537938366709,0.46875,0.3235294117647059,0.5,0.6,0.6614844093104962,0.8566176470588236,0.7447579447579449
individual,P20,arousal,face,gnb,all,all,5,0.4940126050420168,0.056390236744827564,0.53125,0.4243697478991597,0.542016806722689,0.6333333333333333,0.6883572567783094,0.8558823529411764,0.7615577405051089
individual,P20,arousal,face,knn,10,10,5,0.47274159663865545,0.03294222988851149,0.46875,0.4411764705882353,0.5126050420168067,0.6416666666666666,0.6793525315264446,0.9169117647058822,0.7794331983805669
individual,P20,arousal,face,knn,20,10,5,0.47274159663865545,0.03294222988851149,0.46875,0.4411764705882353,0.5126050420168067,0.6416666666666666,0.6793525315264446,0.9169117647058822,0.7794331983805669
individual,P20,arousal,face,knn,5,5,5,0.455094537815126,0.06391075184448693,0.4411764705882353,0.365546218487395,0.53125,0.5916666666666666,0.6661881977671451,0.8066176470588236,0.7266262193091462
individual,P20,arousal,face,knn,all,all,5,0.47274159663865545,0.03294222988851149,0.46875,0.4411764705882353,0.5126050420168067,0.6416666666666666,0.6793525315264446,0.9169117647058822,0.7794331983805669
individual,P20,arousal,face,svm,10,10,5,0.5142857142857142,0.031943828249997,0.5,0.5,0.5714285714285714,0.7,0.6978260869565217,1.0,0.8217073170731707
individual,P20,arousal,face,svm,20,10,5,0.5142857142857142,0.031943828249997,0.5,0.5,0.5714285714285714,0.7,0.6978260869565217,1.0,0.8217073170731707
individual,P20,arousal,face,svm,5,5,5,0.4878676470588236,0.016625616256757368,0.5,0.46875,0.5,0.675,0.686231884057971,0.9757352941176471,0.8055534709193246
individual,P20,arousal,face,svm,all,all,5,0.5142857142857142,0.031943828249997,0.5,0.5,0.5714285714285714,0.7,0.6978260869565217,1.0,0.8217073170731707
individual,P20,arousal,multimodal,gnb,10,10,5,0.5162990196078432,0.03784066873235058,0.5357142857142857,0.46875,0.5546218487394958,0.588768115942029,0.7247421584263689,0.6992647058823529,0.6910124699598384
individual,P20,arousal,multimodal,gnb,20,20,5,0.5260504201680672,0.11575125643845999,0.5840336134453781,0.33613445378151263,0.6116071428571428,0.6076086956521739,0.7184615384615385,0.7235294117647059,0.7154667598633117
individual,P20,arousal,multimodal,gnb,5,5,5,0.5407738095238095,0.08987118898565243,0.5580357142857143,0.39495798319327735,0.6260504201680672,0.5894927536231884,0.7381274934216111,0.6625,0.693252010481612
individual,P20,arousal,multimodal,gnb,all,all,5,0.5160364145658264,0.0735638810180255,0.5401785714285714,0.40625,0.5966386554621849,0.6583333333333333,0.7181792717086835,0.8558823529411764,0.7793201870601252
individual,P20,arousal,multimodal,knn,10,10,5,0.5196078431372548,0.08864423265355846,0.5245098039215687,0.39285714285714285,0.6260504201680672,0.6405797101449275,0.7140870240870241,0.8058823529411765,0.7522793937312994
individual,P20,arousal,multimodal,knn,20,20,5,0.49096638655462177,0.04082076912755441,0.4776785714285714,0.4411764705882353,0.5401785714285714,0.65,0.705961874382927,0.8676470588235293,0.7772537372537374
individual,P20,arousal,multimodal,knn,5,5,5,0.5382177871148459,0.07747668656858916,0.5490196078431372,0.4411764705882353,0.6517857142857143,0.6753623188405797,0.7309714795008913,0.8669117647058823,0.7902880476768568
individual,P20,arousal,multimodal,knn,all,all,5,0.44873949579831934,0.09192947008338212,0.45378151260504196,0.35294117647058826,0.5714285714285714,0.5996376811594203,0.6797604188336454,0.8117647058823529,0.7353230395335658
individual,P20,arousal,multimodal,svm,10,10,5,0.45330882352941176,0.13792645804456707,0.5,0.28125,0.6323529411764706,0.5981884057971014,0.6821128909229596,0.8066176470588236,0.7333653135482404
individual,P20,arousal,multimodal,svm,20,20,5,0.519625350140056,0.05089573574990217,0.5,0.4776785714285714,0.6078431372549019,0.683695652173913,0.7183910864116814,0.9154411764705882,0.8030890547193501
individual,P20,arousal,multimodal,svm,5,5,5,0.514110644257703,0.05320913588585545,0.5,0.4411764705882353,0.5803571428571428,0.6753623188405797,0.7174703353361316,0.9044117647058822,0.7967435529558916
individual,P20,arousal,multimodal,svm,all,all,5,0.5704831932773109,0.06957834445594706,0.5378151260504201,0.5,0.6617647058823529,0.6583333333333333,0.7489156822149149,0.7838235294117647,0.7596417797888386
individual,P20,valence,eeg,gnb,10,10,5,0.42839160839160845,0.11403571570758725,0.45769230769230773,0.2902097902097902,0.5461538461538462,0.43804347826086953,0.48692307692307696,0.5076923076923077,0.4957802197802198
individual,P20,valence,eeg,gnb,20,20,5,0.3983916083916084,0.11970447088617601,0.37412587412587417,0.24475524475524477,0.5692307692307692,0.41195652173913044,0.4721445221445221,0.5076923076923077,0.48487179487179494
individual,P20,valence,eeg,gnb,5,5,5,0.4668531468531468,0.11500451272913564,0.49615384615384617,0.32867132867132864,0.5961538461538461,0.4807971014492754,0.5237087912087912,0.5846153846153846,0.5518546587512105
individual,P20,valence,eeg,gnb,all,all,5,0.4895804195804196,0.08284809907988341,0.5307692307692308,0.34965034965034963,0.5559440559440559,0.4793478260869565,0.5312337662337663,0.38461538461538464,0.4439337474120083
individual,P20,valence,eeg,knn,10,10,5,0.4767132867132867,0.06989142288723706,0.49650349650349646,0.3601398601398601,0.5346153846153846,0.4967391304347826,0.5363211478923553,0.6461538461538462,0.5827696728558798
individual,P20,valence,eeg,knn,20,20,5,0.4781118881118881,0.14383291173822255,0.48461538461538467,0.32867132867132864,0.6846153846153846,0.4967391304347826,0.5392946922358688,0.6307692307692309,0.5792886683209264
individual,P20,valence,eeg,knn,5,5,5,0.4759440559440559,0.13318406257116336,0.5034965034965035,0.27622377622377625,0.6115384615384616,0.488768115942029,0.5376794258373205,0.5846153846153846,0.5531289910600256
individual,P20,valence,eeg,knn,all,all,5,0.5065734265734265,0.06609936179431039,0.49615384615384617,0.4300699300699301,0.6115384615384616,0.5307971014492754,0.5610380116959064,0.7076923076923076,0.6152914012202111
individual,P20,valence,eeg,svm,10,10,5,0.48636363636363633,0.04890357338131426,0.5,0.4125874125874126,0.5461538461538462,0.5221014492753623,0.5436845039018952,0.8,0.6391974391974392
individual,P20,valence,eeg,svm,20,20,5,0.4764335664335665,0.1111051054935014,0.458041958041958,0.3356643356643357,0.6461538461538461,0.488768115942029,0.528966588966589,0.5692307692307692,0.5444461774784355
individual,P20,valence,eeg,svm,5,5,5,0.47020979020979026,0.12012598933253556,0.5307692307692308,0.32167832167832167,0.5807692307692307,0.4721014492753623,0.5439102564102564,0.5076923076923077,0.5187816681070054
individual,P20,valence,eeg,svm,all,all,5,0.5090209790209791,0.06831724044537016,0.5076923076923077,0.40384615384615385,0.5874125874125874,0.5206521739130434,0.5587806637806637,0.6307692307692307,0.577024427024427
individual,P20,valence,face,gnb,10,10,5,0.44783216783216784,0.11775830796504902,0.465034965034965,0.2727272727272727,0.6013986013986015,0.4416666666666667,0.4553571428571429,0.35384615384615387,0.3902898550724638
individual,P20,valence,face,gnb,20,10,5,0.44783216783216784,0.11775830796504902,0.465034965034965,0.2727272727272727,0.6013986013986015,0.4416666666666667,0.4553571428571429,0.35384615384615387,0.3902898550724638
individual,P20,valence,face,gnb,5,5,5,0.42666333666333667,0.12739971700724084,0.4857142857142857,0.22727272727272727,0.5357142857142857,0.425,0.4318070818070819,0.3824175824175824,0.40371332371332364
individual,P20,valence,face,gnb,all,all,5,0.44783216783216784,0.11775830796504902,0.465034965034965,0.2727272727272727,0.6013986013986015,0.4416666666666667,0.4553571428571429,0.35384615384615387,0.3902898550724638
individual,P20,valence,face,knn,10,10,5,0.6055644355644356,0.15692547964581693,0.6428571428571428,0.35,0.7797202797202798,0.625,0.6321491228070175,0.7802197802197803,0.6966666666666667
individual,P20,valence,face,knn,20,10,5,0.6055644355644356,0.15692547964581693,0.6428571428571428,0.35,0.7797202797202798,0.625,0.6321491228070175,0.7802197802197803,0.6966666666666667
individual,P20,valence,face,knn,5,5,5,0.5587612387612387,0.10832231565166822,0.5785714285714285,0.39860139860139865,0.6958041958041958,0.5833333333333334,0.59984520123839,0.7593406593406593,0.6699187649576971
individual,P20,valence,face,knn,all,all,5,0.6055644355644356,0.15692547964581693,0.6428571428571428,0.35,0.7797202797202798,0.625,0.6321491228070175,0.7802197802197803,0.6966666666666667
individual,P20,valence,face,svm,10,10,5,0.5145254745254746,0.11750733273092231,0.5104895104895105,0.3601398601398601,0.6714285714285715,0.525,0.5797222222222222,0.5945054945054945,0.5794937820799889
individual,P20,valence,face,svm,20,10,5,0.5145254745254746,0.11750733273092231,0.5104895104895105,0.3601398601398601,0.6714285714285715,0.525,0.5797222222222222,0.5945054945054945,0.5794937820799889
individual,P20,valence,face,svm,5,5,5,0.5688911088911089,0.0434763955022871,0.5874125874125874,0.4928571428571429,0.5979020979020979,0.5916666666666667,0.6124739656628202,0.7450549450549451,0.6659614578969417
individual,P20,valence,face,svm,all,all,5,0.5145254745254746,0.11750733273092231,0.5104895104895105,0.3601398601398601,0.6714285714285715,0.525,0.5797222222222222,0.5945054945054945,0.5794937820799889
individual,P20,valence,multimodal,gnb,10,10,5,0.43069930069930074,0.1326270834841425,0.40559440559440557,0.2517482517482518,0.5961538461538461,0.43768115942028984,0.48542457542457546,0.49230769230769234,0.4876410256410256
individual,P20,valence,multimodal,gnb,20,20,5,0.3967132867132867,0.07410921438330947,0.36923076923076925,0.32867132867132864,0.49230769230769234,0.4028985507246377,0.46076146076146074,0.4461538461538462,0.44878454878454876
individual,P20,valence,multimodal,gnb,5,5,5,0.45916083916083916,0.11383506028319963,0.45769230769230773,0.32867132867132864,0.5961538461538461,0.4721014492753623,0.5178754578754579,0.5692307692307692,0.5420024420024421
individual,P20,valence,multimodal,gnb,all,all,5,0.500979020979021,0.09273825468409685,0.5307692307692308,0.34965034965034963,0.5807692307692307,0.4880434782608695,0.5529004329004328,0.36923076923076925,0.437649261493655
individual,P20,valence,multimodal,knn,10,10,5,0.41657342657342655,0.06354388885292654,0.45769230769230773,0.32867132867132864,0.46923076923076923,0.42789855072463767,0.48461538461538456,0.5076923076923077,0.4949010989010989
individual,P20,valence,multimodal,knn,20,20,5,0.4572027972027972,0.13181530667785046,0.5279720279720279,0.2692307692307692,0.5734265734265734,0.47717391304347834,0.5281862745098038,0.6307692307692307,0.5746141215106733
individual,P20,valence,multimodal,knn,5,5,5,0.4896503496503496,0.09949828908593561,0.5034965034965035,0.3601398601398601,0.5961538461538461,0.4967391304347826,0.552435064935065,0.5538461538461539,0.5502554278416347
individual,P20,valence,multimodal,knn,all,all,5,0.5088811188811189,0.0622429674887804,0.48951048951048953,0.45769230769230773,0.6048951048951049,0.5293478260869565,0.5598692810457516,0.6923076923076923,0.6181259600614439
individual,P20,valence,multimodal,svm,10,10,5,0.453006993006993,0.05372716395918976,0.45769230769230773,0.36713286713286714,0.5,0.4797101449275362,0.5179244306418219,0.676923076923077,0.5821018062397373
individual,P20,valence,multimodal,svm,20,20,5,0.43517482517482514,0.13548660046502733,0.5076923076923077,0.2517482517482518,0.5576923076923077,0.44528985507246377,0.49012237762237765,0.5230769230769231,0.5046222615188133
individual,P20,valence,multimodal,svm,5,5,5,0.46545454545454545,0.09616033035987878,0.5,0.3601398601398601,0.5692307692307692,0.4804347826086956,0.5335304912478825,0.6,0.5508995502248876
individual,P20,valence,multimodal,svm,all,all,5,0.5390909090909092,0.09700084670924845,0.5664335664335665,0.39230769230769236,0.6328671328671329,0.5460144927536232,0.5943894830659536,0.6,0.590543728135932
individual,P22,arousal,eeg,gnb,10,10,5,0.5766666666666667,0.08238997412141165,0.5357142857142857,0.5142857142857143,0.7111111111111111,0.6333333333333333,0.5537662337662337,0.32,0.3756493506493507
individual,P22,arousal,eeg,gnb,20,20,5,0.5599999999999999,0.10770662962419618,0.5357142857142857,0.4555555555555556,0.6888888888888889,0.6166666666666666,0.43424242424242426,0.3,0.34695970695970696
individual,P22,arousal,eeg,gnb,5,5,5,0.5936507936507937,0.06484908930722012,0.6,0.48888888888888893,0.6642857142857144,0.65,0.5752380952380952,0.3377777777777778,0.41983193277310926
individual,P22,arousal,eeg,gnb,all,all,5,0.5328571428571429,0.1315374137150838,0.5714285714285714,0.39285714285714285,0.6888888888888889,0.5833333333333334,0.36,0.3,0.31954887218045114
individual,P22,arousal,eeg,knn,10,10,5,0.5534920634920635,0.10605206059555543,0.5444444444444445,0.4,0.6785714285714286,0.5916666666666667,0.5004761904761905,0.38222222222222224,0.40924879042526097
individual,P22,arousal,eeg,knn,20,20,5,0.5006349206349207,0.0909438623119486,0.5333333333333333,0.39285714285714285,0.6111111111111112,0.55,0.34285714285714286,0.26222222222222225,0.28886044296261015
individual,P22,arousal,eeg,knn,5,5,5,0.5225396825396824,0.10719516653701773,0.5111111111111111,0.42222222222222217,0.7,0.575,0.4666666666666667,0.27555555555555555,0.33421052631578946
individual,P22,arousal,eeg,knn,all,all,5,0.4768253968253968,0.0784679453212121,0.47777777777777775,0.3857142857142857,0.6,0.5333333333333333,0.35333333333333333,0.21555555555555556,0.2653968253968254
individual,P22,arousal,eeg,svm,10,10,5,0.5865079365079365,0.08768674058646929,0.6142857142857143,0.48888888888888893,0.7,0.6333333333333333,0.5366666666666666,0.36444444444444446,0.4159516438154209
