participant,target,task,window_id,window_index,window_start_s,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,mean_11_image_neighbor_distance,feature_domain_reliability
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_30.000,31,30.0,0.2772824926842535,1.433660337257016,97.5,1.3099880359456375,2.3901764237130623,True,False,2.184683991486809,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_31.000,32,31.0,0.562407996682153,1.111004855691485,90.0,1.3099880359456375,2.3901764237130623,False,False,1.6180302244497256,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_32.000,33,32.0,0.8728538441122905,0.6628095814155429,55.00000000000001,1.3099880359456375,2.3901764237130623,False,False,1.0764587638771226,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_33.000,34,33.0,0.9358993661833668,1.0634384730583388,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.318937339113065,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_34.000,35,34.0,0.8841947584994599,1.9611650575041861,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,2.2802161692471277,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_35.000,36,35.0,0.0002228880897227,3.315389795781357,100.0,1.3099880359456375,2.3901764237130623,True,True,4.659854466977529,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_36.000,37,36.0,1.8339413634673225e-14,6.7520987546671885,100.0,1.3099880359456375,2.3901764237130623,True,True,7.8790984050341555,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_37.000,38,37.0,0.7149501008364677,1.429559760792849,97.5,1.3099880359456375,2.3901764237130623,True,False,2.2156168089682513,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_38.000,39,38.0,0.888286396680015,1.5661082843724545,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.3440030835996186,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_39.000,40,39.0,0.9879742085222688,1.3278886020810485,95.0,1.3099880359456375,2.3901764237130623,True,False,1.5569101323274308,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_40.000,41,40.0,0.9542955392927476,0.447816954081924,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,1.532800358879763,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_41.000,42,41.0,0.844959144835868,0.7641075920854706,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.1719339640117723,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_42.000,43,42.0,0.9358245658419544,0.6244667179542986,47.5,1.3099880359456375,2.3901764237130623,False,False,1.6691951454029779,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_43.000,44,43.0,0.8350912060482582,1.008682313559126,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.8034827393713067,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_44.000,45,44.0,0.403600275742006,1.5098397658955764,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.6264785743942833,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_45.000,46,45.0,0.7524491397072184,0.7666909217984093,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.2181773398064009,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_46.000,47,46.0,0.9547551591031456,0.2763198412869084,5.0,1.3099880359456375,2.3901764237130623,False,False,0.8103903701275457,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_47.000,48,47.0,0.9480769145817144,0.7917775177053098,74.16666666666667,1.3099880359456375,2.3901764237130623,False,False,1.1031475134733122,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_48.000,49,48.0,0.9814920906030252,0.7611726062085503,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.2933791184240098,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_49.000,50,49.0,0.9935506880798654,1.6019723195093267,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.1984545650884426,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_50.000,51,50.0,0.9773976191838124,1.5760615643041926,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.122143643350831,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_51.000,52,51.0,0.9277169338025768,1.0756546865001282,90.0,1.3099880359456375,2.3901764237130623,False,False,1.468987090978474,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_52.000,53,52.0,0.9328979355325212,0.45448687478674377,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,1.0422704747646632,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_53.000,54,53.0,0.9432967000657072,2.1717139481861567,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,3.117819552016178,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_54.000,55,54.0,5.035959065630322e-06,3.5113889629467963,100.0,1.3099880359456375,2.3901764237130623,True,True,4.544085961353648,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_55.000,56,55.0,0.0103100937287545,1.347265129396789,95.0,1.3099880359456375,2.3901764237130623,True,False,2.848890957098066,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_56.000,57,56.0,0.784668317882159,1.2110724743366066,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.751497017158426,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_57.000,58,57.0,0.866079551073226,0.7731109492765771,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.04237813315316,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_58.000,59,58.0,0.8580519306388579,0.7886745499291901,74.16666666666667,1.3099880359456375,2.3901764237130623,False,False,1.2287740976160013,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_59.000,60,59.0,0.996935889719482,1.855341505271851,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,2.542484612348045,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_60.000,61,60.0,0.9116011496864568,0.44472358310105203,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,0.8090197846830969,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_61.000,62,61.0,0.859788725554845,1.0062841177458577,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.4624679531726572,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_62.000,63,62.0,0.737583428700426,1.1229691484359288,90.0,1.3099880359456375,2.3901764237130623,False,False,1.3680692041452325,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_63.000,64,63.0,0.967715463393071,0.7292301571204399,60.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.1453278967673712,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_64.000,65,64.0,0.8850186120916327,0.7571744218987144,69.16666666666667,1.3099880359456375,2.3901764237130623,False,False,0.9679933239189186,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_65.000,66,65.0,0.9928323011047808,1.6844824854723823,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.2183849208154616,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_66.000,67,66.0,0.811027297367439,1.1786683810447538,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.4379967933986895,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_67.000,68,67.0,0.918971323190472,0.6090328437083807,42.5,1.3099880359456375,2.3901764237130623,False,False,0.9236659633281875,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_68.000,69,68.0,0.989517343088294,1.713060598302936,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.600129433498063,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_69.000,70,69.0,0.9853786499944388,1.2693552386476512,93.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.989250481010054,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_70.000,71,70.0,0.6991061718926297,1.1683640740759818,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.7396242213730853,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_71.000,72,71.0,0.0011445107374745,2.148654163119121,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,3.2121414886284114,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_72.000,73,72.0,1.747408228291134e-06,3.1784408357922422,100.0,1.3099880359456375,2.3901764237130623,True,True,4.305963847426741,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_73.000,74,73.0,0.0002575368375702,2.1242320997755177,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,3.2290516866960117,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_74.000,75,74.0,0.0431028647967999,3.118510550938746,100.0,1.3099880359456375,2.3901764237130623,True,True,4.3176015865527315,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_75.000,76,75.0,9.042687038355871e-06,3.775643476214429,100.0,1.3099880359456375,2.3901764237130623,True,True,5.060897934415558,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_76.000,77,76.0,1.726490832700485e-21,8.958531704205727,100.0,1.3099880359456375,2.3901764237130623,True,True,10.115721295405462,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_0.000,1,0.0,0.5488484407939087,14.466272405581162,100.0,2.485158304273641,3.320050218792256,True,True,15.648176211145197,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_1.000,2,1.0,0.909833408951583,107.98301588765094,100.0,2.485158304273641,3.320050218792256,True,True,110.4447374845758,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_2.000,3,2.0,0.9119336516646316,27.029785585256803,100.0,2.485158304273641,3.320050218792256,True,True,28.840749095535287,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_3.000,4,3.0,0.9131499827736624,10.848181372393936,100.0,2.485158304273641,3.320050218792256,True,True,12.931172784338685,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_4.000,5,4.0,0.9124839411449688,10.65388342057235,100.0,2.485158304273641,3.320050218792256,True,True,12.664822645058585,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_5.000,6,5.0,0.8200507460443051,21.60883284694895,100.0,2.485158304273641,3.320050218792256,True,True,23.29020637085856,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_6.000,7,6.0,0.91190134790867,22.116133227470577,100.0,2.485158304273641,3.320050218792256,True,True,24.100445962305255,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_7.000,8,7.0,0.9133784273481718,17.916125701787607,100.0,2.485158304273641,3.320050218792256,True,True,19.822585275242,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_8.000,9,8.0,0.91704687904535,8.84995578336653,100.0,2.485158304273641,3.320050218792256,True,True,10.801621798938934,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_9.000,10,9.0,0.916160304742299,8.164492696364633,100.0,2.485158304273641,3.320050218792256,True,True,10.361215740881935,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_10.000,11,10.0,0.915456432572518,3.599090097641702,100.0,2.485158304273641,3.320050218792256,True,True,5.805798359275486,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_11.000,12,11.0,0.8357484495784085,3.57340241766872,100.0,2.485158304273641,3.320050218792256,True,True,5.7007767250891455,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_12.000,13,12.0,0.915197009484606,4.011075029375734,100.0,2.485158304273641,3.320050218792256,True,True,5.991911468616445,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_13.000,14,13.0,0.9156376151540696,6.612738047804066,100.0,2.485158304273641,3.320050218792256,True,True,8.83414206817168,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_14.000,15,14.0,0.9140233966825811,7.617268118796366,100.0,2.485158304273641,3.320050218792256,True,True,9.901643802754025,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_15.000,16,15.0,0.9143691211510176,5.862147435182371,100.0,2.485158304273641,3.320050218792256,True,True,7.967400975873758,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_16.000,17,16.0,0.9146262706188644,7.313842204849392,100.0,2.485158304273641,3.320050218792256,True,True,9.52963290259932,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_17.000,18,17.0,0.9171187397877268,8.366548486038683,100.0,2.485158304273641,3.320050218792256,True,True,10.593024903357145,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_18.000,19,18.0,0.915222102517017,11.839203951255817,100.0,2.485158304273641,3.320050218792256,True,True,13.869995525368175,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_19.000,20,19.0,0.9142970341563726,14.46533345274636,100.0,2.485158304273641,3.320050218792256,True,True,16.465409359627454,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_20.000,21,20.0,0.9137609933537948,14.86412768788693,100.0,2.485158304273641,3.320050218792256,True,True,16.875768522420003,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_21.000,22,21.0,0.9144309217886576,13.155099342565588,100.0,2.485158304273641,3.320050218792256,True,True,15.223282503761089,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_22.000,23,22.0,0.9136323772217668,4.095417558183107,100.0,2.485158304273641,3.320050218792256,True,True,6.419531058082575,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_23.000,24,23.0,0.7444879393602379,4.684705206280386,100.0,2.485158304273641,3.320050218792256,True,True,6.459689719617708,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_24.000,25,24.0,0.9156401767885652,11.187064676405114,100.0,2.485158304273641,3.320050218792256,True,True,13.36798398782134,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_25.000,26,25.0,0.9143833560047444,11.195663772791091,100.0,2.485158304273641,3.320050218792256,True,True,13.405087559726336,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_26.000,27,26.0,0.7656468354814695,3.898394243385582,100.0,2.485158304273641,3.320050218792256,True,True,5.560007068744476,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_27.000,28,27.0,0.918033798557909,5.477791999947791,100.0,2.485158304273641,3.320050218792256,True,True,7.581290306462478,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_28.000,29,28.0,0.914215219199514,12.222164949040701,100.0,2.485158304273641,3.320050218792256,True,True,14.336063627097225,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_29.000,30,29.0,0.9143728671694228,8.722039929054727,100.0,2.485158304273641,3.320050218792256,True,True,10.879348590670531,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_30.000,31,30.0,0.9160453913751776,8.345619254709954,100.0,2.485158304273641,3.320050218792256,True,True,10.712684406818312,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_31.000,32,31.0,0.9143172548241332,11.683363079286195,100.0,2.485158304273641,3.320050218792256,True,True,13.876888599224914,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_32.000,33,32.0,0.9144894581607328,11.013180176138286,100.0,2.485158304273641,3.320050218792256,True,True,13.162806489254352,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_33.000,34,33.0,0.9158061045548048,8.44327110744186,100.0,2.485158304273641,3.320050218792256,True,True,10.608457561087498,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_34.000,35,34.0,0.916114065810094,10.177121874336187,100.0,2.485158304273641,3.320050218792256,True,True,12.363648430470665,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_35.000,36,35.0,0.9151283088532656,13.559701840988218,100.0,2.485158304273641,3.320050218792256,True,True,15.623219476363715,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_36.000,37,36.0,0.9162849681599612,7.045961618765928,100.0,2.485158304273641,3.320050218792256,True,True,9.258521545782298,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_37.000,38,37.0,0.746078745306787,5.218682397513057,100.0,2.485158304273641,3.320050218792256,True,True,7.181171881734213,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_38.000,39,38.0,0.9144465954769302,6.961039606620621,100.0,2.485158304273641,3.320050218792256,True,True,9.255262150654177,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_39.000,40,39.0,0.9147879749465584,7.119420314622338,100.0,2.485158304273641,3.320050218792256,True,True,9.403017425472672,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_40.000,41,40.0,0.9122237258693708,25.69284126563021,100.0,2.485158304273641,3.320050218792256,True,True,27.587544153521325,beyond_image_reference
P19,arousal,pick_place,pick_place_s1_41.000,42,41.0,0.910997970049008,24.638499766362834,100.0,2.485158304273641,3.320050218792256,True,True,26.613798746763067,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_0.000,1,0.0,0.6396871328005972,12.948665714932206,100.0,2.485158304273641,3.320050218792256,True,True,14.213539867847679,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_1.000,2,1.0,0.9098955752014704,98.98565414478144,100.0,2.485158304273641,3.320050218792256,True,True,101.43084931482112,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_2.000,3,2.0,0.9123296213152854,23.045655972314396,100.0,2.485158304273641,3.320050218792256,True,True,24.902927732156265,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_3.000,4,3.0,0.9185754559246064,6.324298963851357,100.0,2.485158304273641,3.320050218792256,True,True,8.365038716628858,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_4.000,5,4.0,0.9136536357121572,16.479193185008018,100.0,2.485158304273641,3.320050218792256,True,True,18.483875241246434,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_5.000,6,5.0,0.9137579120971212,12.71481231730461,100.0,2.485158304273641,3.320050218792256,True,True,14.798788151226823,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_6.000,7,6.0,0.9128654336959492,17.89622517023914,100.0,2.485158304273641,3.320050218792256,True,True,19.952023701595,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_7.000,8,7.0,0.9127717771510968,21.04860666326527,100.0,2.485158304273641,3.320050218792256,True,True,22.943598131933243,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_8.000,9,8.0,0.9143587775685732,12.905916651016016,100.0,2.485158304273641,3.320050218792256,True,True,15.081642064252708,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_9.000,10,9.0,0.9128054211251758,20.616228535502476,100.0,2.485158304273641,3.320050218792256,True,True,22.53762619603888,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_10.000,11,10.0,0.9137281067712612,17.239375850993586,100.0,2.485158304273641,3.320050218792256,True,True,19.20422918048933,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_11.000,12,11.0,0.2643411498151838,2.5679874154804674,96.66666666666667,2.485158304273641,3.320050218792256,True,False,2.9768415439906764,above_image_95pct
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_12.000,13,12.0,0.9106842243787724,5.624953138673592,100.0,2.485158304273641,3.320050218792256,True,True,7.81771138946736,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_13.000,14,13.0,0.9141151456153508,14.539956532906753,100.0,2.485158304273641,3.320050218792256,True,True,16.585590740576666,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_14.000,15,14.0,0.9128866933320072,21.189571568534515,100.0,2.485158304273641,3.320050218792256,True,True,23.080281377443836,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_15.000,16,15.0,0.9126949823009186,22.41654313108354,100.0,2.485158304273641,3.320050218792256,True,True,24.28064599726184,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_16.000,17,16.0,0.9141597566311396,14.779309078271039,100.0,2.485158304273641,3.320050218792256,True,True,16.80891189139336,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_17.000,18,17.0,0.8343287455752819,5.885114245030404,100.0,2.485158304273641,3.320050218792256,True,True,7.565340026130801,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_18.000,19,18.0,0.9143401709564516,13.184729224437502,100.0,2.485158304273641,3.320050218792256,True,True,15.149184899139396,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_19.000,20,19.0,0.9138459448653932,17.16901815016445,100.0,2.485158304273641,3.320050218792256,True,True,19.062486751713685,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_20.000,21,20.0,0.9153501130787752,11.771506729985099,100.0,2.485158304273641,3.320050218792256,True,True,13.745710103462665,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_21.000,22,21.0,0.9167648552007794,6.642506317353724,100.0,2.485158304273641,3.320050218792256,True,True,8.945694225702558,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_22.000,23,22.0,0.9166568405390416,6.964357568306602,100.0,2.485158304273641,3.320050218792256,True,True,9.178724683956462,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_23.000,24,23.0,0.9142943572882256,13.526024287175838,100.0,2.485158304273641,3.320050218792256,True,True,15.610545265318393,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_24.000,25,24.0,0.9131229583653816,19.4491796284887,100.0,2.485158304273641,3.320050218792256,True,True,21.363661043020453,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_25.000,26,25.0,0.9135709590733306,16.98016476156698,100.0,2.485158304273641,3.320050218792256,True,True,18.955677454820762,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_26.000,27,26.0,0.8297444052944704,6.715454181099923,100.0,2.485158304273641,3.320050218792256,True,True,8.171041524228055,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_27.000,28,27.0,0.7476115211584587,5.2997956032849185,100.0,2.485158304273641,3.320050218792256,True,True,7.070876362062575,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_28.000,29,28.0,0.9162199578456732,7.710506373772184,100.0,2.485158304273641,3.320050218792256,True,True,9.677218822910136,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_29.000,30,29.0,0.9141380910675876,13.32781961543917,100.0,2.485158304273641,3.320050218792256,True,True,15.138901383485232,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_30.000,31,30.0,0.9141409716195216,13.626363554595585,100.0,2.485158304273641,3.320050218792256,True,True,15.514259330297415,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_31.000,32,31.0,0.9150529346799832,10.415108674540456,100.0,2.485158304273641,3.320050218792256,True,True,12.483144353177126,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_32.000,33,32.0,0.9166477218964096,3.1496249741691895,99.16666666666667,2.485158304273641,3.320050218792256,True,False,5.099016220394575,above_image_95pct
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_33.000,34,33.0,0.9160476119865972,1.5830026459914068,70.0,2.485158304273641,3.320050218792256,False,False,3.0551491158117177,within_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_34.000,35,34.0,0.9150777416646928,12.758223167571916,100.0,2.485158304273641,3.320050218792256,True,True,14.729529699165465,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_35.000,36,35.0,0.912969639488323,21.655885661965907,100.0,2.485158304273641,3.320050218792256,True,True,23.509631202136266,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_36.000,37,36.0,0.9127989667656052,19.79394750671556,100.0,2.485158304273641,3.320050218792256,True,True,21.60629658907282,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_37.000,38,37.0,0.9137857164820103,15.69457588592036,100.0,2.485158304273641,3.320050218792256,True,True,17.555230454094758,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_38.000,39,38.0,0.912797792296963,19.65897136422582,100.0,2.485158304273641,3.320050218792256,True,True,21.599241059917304,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_39.000,40,39.0,0.9134169365058008,14.259116072336194,100.0,2.485158304273641,3.320050218792256,True,True,16.148036757030578,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_40.000,41,40.0,0.6331472563979732,5.849821232695863,100.0,2.485158304273641,3.320050218792256,True,True,6.260054064528572,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_41.000,42,41.0,0.9168141061180646,8.368574912495337,100.0,2.485158304273641,3.320050218792256,True,True,10.521306338909683,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_42.000,43,42.0,0.9150058781034278,12.698588907116502,100.0,2.485158304273641,3.320050218792256,True,True,14.729822071318734,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_43.000,44,43.0,0.9148668449458636,13.326912228430341,100.0,2.485158304273641,3.320050218792256,True,True,15.34776098991304,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_44.000,45,44.0,0.91482894275876,11.382476308985762,100.0,2.485158304273641,3.320050218792256,True,True,13.429511333370607,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_45.000,46,45.0,0.9154215505334784,7.951447046715208,100.0,2.485158304273641,3.320050218792256,True,True,10.144638237704731,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_46.000,47,46.0,0.9153303682664334,10.878462172059875,100.0,2.485158304273641,3.320050218792256,True,True,12.871730605269436,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_47.000,48,47.0,0.9147430693114132,13.217268850239522,100.0,2.485158304273641,3.320050218792256,True,True,15.242947086909993,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_48.000,49,48.0,0.917344704060962,7.557733523750055,100.0,2.485158304273641,3.320050218792256,True,True,9.541239913649765,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_49.000,50,49.0,0.9149475875616792,11.804693006283841,100.0,2.485158304273641,3.320050218792256,True,True,13.913832653397606,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_50.000,51,50.0,0.9130422479233008,17.76384215989087,100.0,2.485158304273641,3.320050218792256,True,True,19.75241641218056,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_51.000,52,51.0,0.9144340316235232,12.613698894548799,100.0,2.485158304273641,3.320050218792256,True,True,14.629651677521384,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_52.000,53,52.0,0.9175188915777098,7.378573715333027,100.0,2.485158304273641,3.320050218792256,True,True,9.60735846471877,beyond_image_reference
P19,arousal,shape_sorter_observation,shape_sorter_observation_s1_53.000,54,53.0,0.9160621250755135,8.448063666564893,100.0,2.485158304273641,3.320050218792256,True,True,10.419070136173708,beyond_image_reference
