participant,target,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs,estimator_n_jobs
P40,valence,multimodal,extra_trees,30,30,5,0.5519280719280719,0.015113059335240403,0.5666666666666667,0.020412414523193187,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5978057889822596, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6345627139744786, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6224245253657018, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5978213507625272, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5793183940242763, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,valence,multimodal,extra_trees,all,all,5,0.5361438561438561,0.05468588043012243,0.5583333333333333,0.06770032003863301,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6092125739184562, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6089013383131031, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6415032679738562, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5991441020852786, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5541238717709306, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,arousal,eeg,gnb,3,3,5,0.4633333333333334,0.09797958971132714,0.5166666666666667,0.11055415967851333,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4680161943319838, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4490778227620333, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.45587044534412957, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.49324111560953665, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6055555555555555, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,5,5,5,0.43000000000000005,0.10265608411067642,0.4833333333333333,0.11960583412006102,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.44880791722896984, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4182860998650473, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4413517768780926, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.41268556005398116, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5555555555555555, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,8,8,5,0.4453968253968254,0.061693575465491556,0.4916666666666667,0.06123724356957946,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4873031938821413, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5121007647323437, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47126630679262255, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.42935222672064777, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5833333333333334, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,10,10,5,0.4671428571428572,0.10987016777402255,0.5083333333333333,0.09646530752325187,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4050269905533064, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5110323886639675, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4838956365272155, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.45990778227620327, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5555555555555555, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,15,15,5,0.47111111111111104,0.11623730516108464,0.5083333333333334,0.11606990230986766,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.40951417004048585, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5045996401259559, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47341430499325243, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5208277103013945, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5611111111111112, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,20,20,5,0.45111111111111113,0.09599382696202302,0.4833333333333334,0.09354143466934853,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4150697255960414, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4902721547458389, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48413180386864596, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4845141700404858, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5305555555555556, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,30,30,5,0.5066666666666666,0.13691486045110546,0.525,0.13070322617798438,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.3975258659469186, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.47745164192532613, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5174651372019793, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4291610436347279, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.611111111111111, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,gnb,all,all,5,0.42333333333333334,0.09391354048495754,0.4333333333333333,0.07264831572567788,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4172064777327935, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5056792622582096, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.44031713900134956, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.49050832208726947, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5222222222222223, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,eeg,knn,3,3,5,0.4628571428571428,0.08096545179257518,0.5166666666666667,0.09354143466934856,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4533738191632928, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5095591542959964, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5322312190733243, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5251124606387764, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5777777777777778, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}]",42,4,
P40,arousal,eeg,knn,5,5,5,0.45904761904761904,0.07086834979929606,0.5333333333333333,0.08079466429027216,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.523897885739991, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4768668466036887, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5657669815564552, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5355937921727395, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5722222222222223, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,knn,8,8,5,0.45095238095238094,0.08056302256424046,0.525,0.08579691784155834,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5448493027440395, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5016644174538911, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5268668466036887, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5623481781376518, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5611111111111111, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""distance""}}]",42,4,
P40,arousal,eeg,knn,10,10,5,0.4836507936507936,0.09686650181355452,0.55,0.08498365855987974,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5574336482231219, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.509604138551507, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5413967611336031, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5597165991902834, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5388888888888889, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,knn,15,15,5,0.4541269841269841,0.07449570103985194,0.5333333333333334,0.06666666666666668,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.538382816014395, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5224246513720198, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5482231219073325, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5623369320737742, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5305555555555556, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,knn,20,20,5,0.5246031746031746,0.040431036126813896,0.5833333333333333,0.045643546458763846,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5597728295096717, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.579251012145749, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""distance""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5491003148897886, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5963112910481331, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5416666666666666, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,knn,30,30,5,0.5196825396825396,0.018716702187915758,0.5916666666666668,0.016666666666666653,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4826585695006747, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5561965811965812, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.534570400359874, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5552744039586145, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5722222222222222, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,knn,all,all,5,0.4904761904761904,0.10842559592341629,0.55,0.13281147875424357,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5452429149797571, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5264732343679711, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5474246513720198, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5627417903733692, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5583333333333332, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4,
P40,arousal,eeg,svm,3,3,5,0.4450793650793651,0.07083421145691965,0.5,0.0950146187582615,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5166666666666667, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5267094017094017, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5527440395861448, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5210301394511921, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6611111111111111, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4,
P40,arousal,eeg,svm,5,5,5,0.42000000000000004,0.07214525813665745,0.4833333333333333,0.10069204977995476,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.528812415654521, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5055555555555555, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5251686909581647, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5088056680161943, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6083333333333333, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4,
P40,arousal,eeg,svm,8,8,5,0.4709523809523809,0.060824104436679224,0.5416666666666667,0.08740073734751264,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5416666666666666, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.503812415654521, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5553193882141251, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5610323886639677, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6166666666666667, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4,
P40,arousal,eeg,svm,10,10,5,0.5065079365079365,0.057152556496046246,0.5416666666666666,0.052704627669472995,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5281376518218623, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5587381916329285, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5764394961763383, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5494826810616285, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6472222222222223, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4,
P40,arousal,eeg,svm,15,15,5,0.49158730158730163,0.11808670390737368,0.5333333333333333,0.11303883305208783,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5430949167791274, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5604475933423302, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5306792622582096, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5374943769680612, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6027777777777777, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}]",42,4,
P40,arousal,eeg,svm,20,20,5,0.5282539682539682,0.09793740834655937,0.575,0.10671873729054748,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5006410256410256, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5433423301844355, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5307242465137202, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5573774179037337, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.611111111111111, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}]",42,4,
P40,arousal,eeg,svm,30,30,5,0.43619047619047624,0.07832589501680735,0.5166666666666667,0.11960583412006105,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5076585695006747, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.564923526765632, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5320287899235266, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.544646873594242, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6138888888888889, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4,
P40,arousal,eeg,svm,all,all,5,0.5106349206349206,0.1408497409791286,0.575,0.1522972240208089,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5461538461538461, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5584907782276204, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5138888888888888, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5164304993252361, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6138888888888888, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4,
P40,arousal,eeg,logreg,3,3,5,0.43396825396825395,0.12450193035706485,0.475,0.1359125535858341,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48647098515519566, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5191295546558704, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48257984705353124, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.48645973909131807, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6527777777777778, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}]",42,4,
