mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
general,COHORT,valence,multimodal,gnb,5,5,46,0.5007287178010058,0.041530461152043605,0.5,0.40652370884929023,0.6166666666666667,0.542466666420227,0.5764939660514071,0.7827593489904247,0.6391045620368837
general,COHORT,valence,multimodal,gnb,all,all,46,0.4971516986324317,0.031161539579929152,0.4994868035190616,0.4033524614919964,0.5900000000000001,0.5380054655182382,0.5553926954584572,0.8399059891877754,0.6555016607720983
general,COHORT,valence,multimodal,knn,10,10,46,0.49776333811362256,0.0414346685141156,0.5008864668154436,0.4109030504379341,0.6039426523297491,0.5189607159744637,0.5724939499963265,0.6342445823996473,0.5930242608222027
general,COHORT,valence,multimodal,knn,20,20,46,0.49551608563126764,0.04071744686723304,0.4964832707276459,0.40652370884929023,0.6003893214682982,0.5102841995464358,0.571909760042036,0.638843155581878,0.5876080330209859
general,COHORT,valence,multimodal,knn,5,5,46,0.5015783195415264,0.04552089345654805,0.5116868365618934,0.3869770580296896,0.5884615384615384,0.514147172776453,0.5752135127813586,0.611636375909342,0.5789925037418265
general,COHORT,valence,multimodal,knn,all,all,46,0.505708626853786,0.04935129044967421,0.5004587348135735,0.3393665158371041,0.6048335467349553,0.5325361306594344,0.5759701155816604,0.7009311894842394,0.6225720545745503
general,COHORT,valence,multimodal,svm,10,10,46,0.49727715017594176,0.018684492368822903,0.5,0.4433541480820695,0.5702380952380952,0.5600446777331467,0.5746050053833253,0.9322677288124404,0.6976295370192923
general,COHORT,valence,multimodal,svm,20,20,46,0.5010577160571915,0.025276612418165572,0.5,0.40818483841739656,0.5690045248868778,0.5467430997219861,0.5766894818269122,0.8550835296517185,0.6650126355039943
general,COHORT,valence,multimodal,svm,5,5,46,0.49708352848073906,0.028120299074349413,0.5,0.4139582620595279,0.6146953405017921,0.5597594451341447,0.5797381232467241,0.9233420064139548,0.6920066702716576
general,COHORT,valence,multimodal,svm,all,all,46,0.5102868417058313,0.0518950950155388,0.4992690058479532,0.4233511586452763,0.6785714285714286,0.5316138849557795,0.5813871102172722,0.6752201231151064,0.6029394758543584
