branch,target,participant,comparison,left_condition,right_condition,metric,left_value,right_value,delta_left_minus_right,included
modality_agnostic,arousal,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,3.654222004811619,3.1741118935080053,0.4801101113036137,True
modality_agnostic,arousal,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,0.9630483571568598,1.016162963241359,-0.05311460608449914,True
modality_agnostic,arousal,P01,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.328125,0.337037037037037,-0.008912037037037024,True
modality_agnostic,arousal,P02,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0606060606060606,0.0576923076923076,0.0029137529137530024,True
modality_agnostic,arousal,P03,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1263157894736842,0.1126984126984127,0.013617376775271486,True
modality_agnostic,arousal,P04,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1969230769230769,0.190566037735849,0.006357039187227909,True
modality_agnostic,arousal,P05,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0665322580645161,0.0944444444444444,-0.027912186379928303,True
modality_agnostic,arousal,P06,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.01,0.0193548387096774,-0.0093548387096774,True
modality_agnostic,arousal,P07,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1594202898550724,0.1924528301886792,-0.03303254033360681,True
modality_agnostic,arousal,P08,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.064453125,0.095,-0.030546875,True
modality_agnostic,arousal,P09,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1541666666666666,0.0615671641791044,0.09259950248756219,True
modality_agnostic,arousal,P10,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.33125,0.4075471698113208,-0.07629716981132079,True
modality_agnostic,arousal,P11,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.389090909090909,0.4833333333333333,-0.0942424242424243,True
modality_agnostic,arousal,P12,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.3379629629629629,0.1691176470588235,0.1688453159041394,True
modality_agnostic,arousal,P13,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.034375,0.0330882352941176,0.0012867647058824039,True
modality_agnostic,arousal,P14,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1887096774193548,0.1346153846153846,0.054094292803970184,True
modality_agnostic,arousal,P15,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.23,0.1245901639344262,0.1054098360655738,True
modality_agnostic,arousal,P16,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1214285714285714,0.1475409836065573,-0.02611241217798589,True
modality_agnostic,arousal,P17,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.03515625,0.0601851851851851,-0.0250289351851851,True
modality_agnostic,arousal,P18,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2842105263157894,0.1790322580645161,0.10517826825127333,True
modality_agnostic,arousal,P19,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.075,0.0415094339622641,0.0334905660377359,True
modality_agnostic,arousal,P20,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1189516129032258,0.0651408450704225,0.053810767832803294,True
modality_agnostic,arousal,P21,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.03,0.0258064516129032,0.004193548387096797,True
modality_agnostic,arousal,P22,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1892307692307692,0.2796296296296296,-0.09039886039886041,True
modality_agnostic,arousal,P23,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2839285714285714,0.2789473684210526,0.0049812030075188085,True
modality_agnostic,arousal,P24,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0984375,0.1339622641509434,-0.0355247641509434,True
modality_agnostic,arousal,P25,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1129032258064516,0.150735294117647,-0.0378320683111954,True
modality_agnostic,arousal,P26,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0181451612903225,0.15,-0.13185483870967749,True
modality_agnostic,arousal,P27,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1114285714285714,0.12,-0.008571428571428591,True
modality_agnostic,arousal,P28,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.31,0.1806451612903226,0.1293548387096774,True
modality_agnostic,arousal,P29,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0604838709677419,0.155,-0.09451612903225809,True
modality_agnostic,arousal,P30,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.43,0.3677419354838709,0.062258064516129086,True
modality_agnostic,arousal,P31,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1375,0.1444444444444444,-0.006944444444444392,True
modality_agnostic,arousal,P32,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0242537313432835,0.088235294117647,-0.0639815627743635,True
modality_agnostic,arousal,P33,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0433333333333333,0.0314516129032258,0.011881720430107504,True
modality_agnostic,arousal,P34,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0391304347826087,0.0333333333333333,0.0057971014492754006,True
modality_agnostic,arousal,P35,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0306451612903225,0.0986842105263157,-0.06803904923599319,True
modality_agnostic,arousal,P36,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.125,0.0485294117647058,0.0764705882352942,True
modality_agnostic,arousal,P37,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.25625,0.2528301886792453,0.0034198113207546954,True
modality_agnostic,arousal,P38,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.5964285714285714,0.6777777777777777,-0.08134920634920628,True
modality_agnostic,arousal,P39,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0803571428571428,0.0671641791044776,0.013192963752665196,True
modality_agnostic,arousal,P40,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.303125,0.2115384615384615,0.09158653846153847,True
modality_agnostic,arousal,P41,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0725806451612903,0.125,-0.0524193548387097,True
modality_agnostic,arousal,P42,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1153846153846153,0.0984848484848484,0.016899766899766896,True
modality_agnostic,arousal,P43,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.240625,0.2964912280701754,-0.05586622807017541,True
modality_agnostic,arousal,P44,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.26,0.3611111111111111,-0.1011111111111111,True
modality_agnostic,arousal,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.168,0.0573529411764705,0.11064705882352951,True
modality_agnostic,arousal,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.009375,0.0192307692307692,-0.009855769230769201,True
modality_agnostic,arousal,P01,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.329309733641704,1.4024822393799652,-0.07317250573826128,True
modality_agnostic,arousal,P02,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.626455448451182,0.6165743811931422,0.009881067258039722,True
modality_agnostic,arousal,P03,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6741300027357349,0.6374500461242676,0.03667995661146728,True
modality_agnostic,arousal,P04,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9831617631828792,1.0482288287906805,-0.06506706560780129,True
modality_agnostic,arousal,P05,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8261108297564157,0.997908161171539,-0.17179733141512332,True
modality_agnostic,arousal,P06,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6381346975640316,0.6521714252314481,-0.014036727667416482,True
modality_agnostic,arousal,P07,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.055945607417926,1.0874417060759782,-0.03149609865805214,True
modality_agnostic,arousal,P08,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8651903547401545,1.199372382981208,-0.3341820282410535,True
modality_agnostic,arousal,P09,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.49907073041488,0.7742325149025828,0.7248382155122972,True
modality_agnostic,arousal,P10,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,2.0791347968243192,2.2083146375345226,-0.1291798407102034,True
modality_agnostic,arousal,P11,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.9785646381227613,2.8328763582318763,-0.854311720109115,True
modality_agnostic,arousal,P12,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,2.38839104176456,1.2640717396499874,1.1243193021145728,True
modality_agnostic,arousal,P13,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7050086069744286,0.7857042008909177,-0.08069559391648917,True
modality_agnostic,arousal,P14,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.0864721256635974,1.321727616817438,-0.23525549115384048,True
modality_agnostic,arousal,P15,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.5090646367883698,1.1639070482335667,0.34515758855480305,True
modality_agnostic,arousal,P16,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9980250891225017,0.9795764005991808,0.018448688523320822,True
modality_agnostic,arousal,P17,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7741087647823645,0.771789595861836,0.002319168920528414,True
modality_agnostic,arousal,P18,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.939532126796956,1.0027765885659097,0.9367555382310464,True
modality_agnostic,arousal,P19,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9385642330899392,0.8234337915172127,0.11513044157272645,True
modality_agnostic,arousal,P20,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7508745751708522,0.7224873976650232,0.028387177505828975,True
modality_agnostic,arousal,P21,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7501846043395928,0.7012244964778287,0.04896010786176408,True
modality_agnostic,arousal,P22,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.1981503157538946,1.5101915398091352,-0.3120412240552406,True
modality_agnostic,arousal,P23,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9009388717869729,0.9454964881797996,-0.04455761639282674,True
modality_agnostic,arousal,P24,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8062239530353386,0.8518181043827654,-0.04559415134742684,True
modality_agnostic,arousal,P25,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.2044998033889902,1.0876370345314903,0.11686276885749991,True
modality_agnostic,arousal,P26,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.738992994813781,0.9009970346532484,-0.16200403983946743,True
modality_agnostic,arousal,P27,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9653973060962872,0.9426019670967228,0.02279533899956432,True
modality_agnostic,arousal,P28,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,3.034601196554158,1.7572076094760791,1.277393587078079,True
modality_agnostic,arousal,P29,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7049265592243165,0.7626472073897497,-0.05772064816543321,True
modality_agnostic,arousal,P30,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,2.0062604501426766,1.2951391501347604,0.7111213000079162,True
modality_agnostic,arousal,P31,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7945232556814228,1.0835792315941717,-0.2890559759127489,True
modality_agnostic,arousal,P32,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8043108441680492,0.9713707712564094,-0.16705992708836015,True
modality_agnostic,arousal,P33,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.5893818504859372,0.6717544024445492,-0.08237255195861204,True
modality_agnostic,arousal,P34,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6968078969895235,0.7217939735475777,-0.024986076558054182,True
modality_agnostic,arousal,P35,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6980517140632683,0.8148767994818256,-0.1168250854185573,True
modality_agnostic,arousal,P36,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.975542069746144,0.6580372256278197,0.31750484411832425,True
modality_agnostic,arousal,P37,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.1992475950428472,1.2965437530659043,-0.09729615802305713,True
modality_agnostic,arousal,P38,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,3.735857874648701,4.389865957339677,-0.6540080826909764,True
modality_agnostic,arousal,P39,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7846416050807212,0.8012857738210429,-0.016644168740321708,True
modality_agnostic,arousal,P40,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.5014396203865197,1.217627621783377,0.28381199860314266,True
modality_agnostic,arousal,P41,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8167717636702618,1.0502361163237597,-0.23346435265349785,True
modality_agnostic,arousal,P42,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.840126105573991,0.825391258460904,0.014734847113087035,True
modality_agnostic,arousal,P43,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.2992766082052618,1.3605339039806017,-0.06125729577533989,True
modality_agnostic,arousal,P44,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.6374262465471587,1.5020364200112837,0.13538982653587506,True
modality_agnostic,arousal,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.917443424843598,0.7830113263691807,0.13443209847441728,True
modality_agnostic,arousal,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7144722409254862,0.81015242646834,-0.09568018554285374,True
modality_agnostic,arousal,P01,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.1410537280345152,0.1516912847566239,-0.010637556722108699,True
modality_agnostic,arousal,P02,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6568595102397443,0.6646396216057935,-0.007780111366049169,True
modality_agnostic,arousal,P03,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0929069266710412,0.0559014965361672,0.03700543013487399,True
modality_agnostic,arousal,P04,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7502333371117521,0.7502333371048198,6.93234358806194e-12,True
modality_agnostic,arousal,P05,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3957967876823388,0.4758644229434655,-0.0800676352611267,True
modality_agnostic,arousal,P06,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4245331205982378,0.5114917885459509,-0.08695866794771312,True
modality_agnostic,arousal,P07,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5744581518747568,0.6184146728248938,-0.043956520950137024,True
modality_agnostic,arousal,P08,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5019939119558938,0.5111936350438898,-0.009199723087995992,True
modality_agnostic,arousal,P09,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0121504572406082,5.451197245693885e-07,0.01214991212088363,True
modality_agnostic,arousal,P10,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0220133410672719,0.0465028228147829,-0.024489481747511,True
modality_agnostic,arousal,P11,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5013808982107202,0.5641494186034068,-0.06276852039268666,True
modality_agnostic,arousal,P12,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7036328891063586,0.8633928192074172,-0.1597599301010586,True
modality_agnostic,arousal,P13,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5009406926424418,0.2971349992153426,0.2038056934270992,True
modality_agnostic,arousal,P14,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4887067864767179,,,False
modality_agnostic,arousal,P15,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9218958780260575,0.9409446464271928,-0.01904876840113523,True
modality_agnostic,arousal,P16,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3181185287288797,0.3897656324208161,-0.07164710369193639,True
modality_agnostic,arousal,P17,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5853895827923843,0.4924050702723885,0.09298451251999579,True
modality_agnostic,arousal,P18,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4301557072357027,0.4816697671888232,-0.05151405995312053,True
modality_agnostic,arousal,P19,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3406809824183817,0.2496363612486504,0.09104462116973128,True
modality_agnostic,arousal,P20,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7666522950331115,0.7976620020787248,-0.031009707045613344,True
modality_agnostic,arousal,P21,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.219134275519534,0.4838475834528646,-0.2647133079333306,True
modality_agnostic,arousal,P22,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.367794426015111,0.4104125733956141,-0.042618147380503124,True
modality_agnostic,arousal,P23,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9871745382642748,0.8830457184811784,0.1041288197830964,True
modality_agnostic,arousal,P24,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7082378566924956,0.8152094959124556,-0.10697163921996,True
modality_agnostic,arousal,P25,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0902257347706646,0.1735619233208171,-0.0833361885501525,True
modality_agnostic,arousal,P26,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5323470954435425,0.5198485303086753,0.012498565134867246,True
modality_agnostic,arousal,P27,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5193014687320772,0.5195628228239189,-0.00026135409184169234,True
modality_agnostic,arousal,P28,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7268834442639643,0.4210096181127231,0.30587382615124126,True
modality_agnostic,arousal,P29,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4422740039684898,0.4430659588277898,-0.0007919548593000036,True
modality_agnostic,arousal,P30,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3474799077329802,0.44070301090291,-0.09322310316992977,True
modality_agnostic,arousal,P31,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5764177128689976,0.5453953045657117,0.031022408303285842,True
modality_agnostic,arousal,P32,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9999999986326698,0.999995058693454,4.939939215797828e-06,True
modality_agnostic,arousal,P33,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7217803894543215,0.7719404952877413,-0.05016010583341979,True
modality_agnostic,arousal,P34,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5069017425687067,0.3883371175180492,0.11856462505065746,True
modality_agnostic,arousal,P35,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5107412692226778,0.5206396379187277,-0.009898368696049875,True
modality_agnostic,arousal,P36,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.8185106053588476,0.8411662565770335,-0.022655651218185913,True
modality_agnostic,arousal,P37,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.8564535312035397,0.8564532719950209,2.5920851887129004e-07,True
modality_agnostic,arousal,P38,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5162812568031439,0.5076528057725309,0.008628451030612938,True
modality_agnostic,arousal,P39,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0143003507056214,0.0258756836532363,-0.011575332947614899,True
modality_agnostic,arousal,P40,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5219973480240113,0.4811790880424232,0.04081825998158811,True
modality_agnostic,arousal,P41,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9786317514613164,0.7809564117647796,0.19767533969653683,True
modality_agnostic,arousal,P42,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9555919123157268,0.9991525974249325,-0.04356068510920563,True
modality_agnostic,arousal,P43,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7062667264757737,0.9396491470166884,-0.23338242054091474,True
modality_agnostic,arousal,P44,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,1.975060672906388e-05,0.1411482608484018,-0.14112851024167272,True
modality_agnostic,arousal,P45,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4758849363572627,0.5016954319598026,-0.025810495602539896,True
modality_agnostic,arousal,P46,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7196112151818306,0.6822924768730443,0.03731873830878629,True
modality_agnostic,arousal,P01,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.3589462719654848,0.3483087152433761,0.010637556722108699,True
modality_agnostic,arousal,P02,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1568595102397443,0.1646396216057934,-0.007780111366049114,True
modality_agnostic,arousal,P03,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4070930733289588,0.4440985034638328,-0.03700543013487401,True
modality_agnostic,arousal,P04,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2502333371117521,0.2502333371048197,6.932399099213171e-12,True
modality_agnostic,arousal,P05,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1042032123176612,0.0241355770565345,0.0800676352611267,True
modality_agnostic,arousal,P06,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0754668794017622,0.0114917885459508,0.06397509085581139,True
modality_agnostic,arousal,P07,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0744581518747568,0.1184146728248938,-0.04395652095013701,True
modality_agnostic,arousal,P08,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0019939119558938,0.0111936350438898,-0.009199723087996,True
modality_agnostic,arousal,P09,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4878495427593918,0.4999994548802754,-0.012149912120883621,True
modality_agnostic,arousal,P10,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4779866589327281,0.4534971771852171,0.024489481747511033,True
modality_agnostic,arousal,P11,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0013808982107201,0.0641494186034068,-0.0627685203926867,True
modality_agnostic,arousal,P12,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2036328891063585,0.3633928192074172,-0.15975993010105868,True
modality_agnostic,arousal,P13,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0009406926424417,0.2028650007846574,-0.2019243081422157,True
modality_agnostic,arousal,P14,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0112932135232821,,,False
modality_agnostic,arousal,P15,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4218958780260575,0.4409446464271928,-0.019048768401135285,True
modality_agnostic,arousal,P16,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1818814712711203,0.1102343675791839,0.07164710369193641,True
modality_agnostic,arousal,P17,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0853895827923842,0.0075949297276114,0.0777946530647728,True
modality_agnostic,arousal,P18,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0698442927642973,0.0183302328111767,0.0515140599531206,True
modality_agnostic,arousal,P19,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1593190175816183,0.2503636387513496,-0.0910446211697313,True
modality_agnostic,arousal,P20,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2666522950331115,0.2976620020787248,-0.03100970704561329,True
modality_agnostic,arousal,P21,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.280865724480466,0.0161524165471353,0.2647133079333307,True
modality_agnostic,arousal,P22,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.132205573984889,0.0895874266043859,0.042618147380503096,True
modality_agnostic,arousal,P23,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4871745382642748,0.3830457184811784,0.1041288197830964,True
modality_agnostic,arousal,P24,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2082378566924956,0.3152094959124556,-0.10697163921996003,True
modality_agnostic,arousal,P25,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4097742652293354,0.3264380766791829,0.08333618855015251,True
modality_agnostic,arousal,P26,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0323470954435425,0.0198485303086752,0.012498565134867301,True
modality_agnostic,arousal,P27,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0193014687320771,0.0195628228239188,-0.0002613540918416993,True
modality_agnostic,arousal,P28,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2268834442639643,0.0789903818872769,0.14789306237668742,True
modality_agnostic,arousal,P29,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0577259960315101,0.0569340411722101,0.0007919548593000036,True
modality_agnostic,arousal,P30,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1525200922670198,0.05929698909709,0.0932231031699298,True
modality_agnostic,arousal,P31,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0764177128689975,0.0453953045657117,0.0310224083032858,True
modality_agnostic,arousal,P32,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4999999986326697,0.4999950586934539,4.939939215797828e-06,True
modality_agnostic,arousal,P33,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2217803894543215,0.2719404952877413,-0.05016010583341979,True
modality_agnostic,arousal,P34,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0069017425687066,0.1116628824819507,-0.10476113991324411,True
modality_agnostic,arousal,P35,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0107412692226778,0.0206396379187276,-0.0098983686960498,True
modality_agnostic,arousal,P36,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.3185106053588475,0.3411662565770335,-0.022655651218185968,True
