mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
general,COHORT,P44,valence,multimodal,gnb,20,44,10,25,33,51
general,COHORT,P45,valence,multimodal,gnb,20,45,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,20,46,30,20,47,21
general,COHORT,P01,arousal,eeg,knn,all,1,5,40,9,58
general,COHORT,P02,arousal,eeg,knn,all,2,16,23,28,33
general,COHORT,P03,arousal,eeg,knn,all,3,4,26,5,18
general,COHORT,P04,arousal,eeg,knn,all,4,4,35,8,55
general,COHORT,P05,arousal,eeg,knn,all,5,23,22,36,34
general,COHORT,P06,arousal,eeg,knn,all,6,7,45,9,58
general,COHORT,P07,arousal,eeg,knn,all,7,28,72,5,12
general,COHORT,P08,arousal,eeg,knn,all,8,16,40,14,40
general,COHORT,P09,arousal,eeg,knn,all,9,8,29,24,56
general,COHORT,P10,arousal,eeg,knn,all,10,15,41,21,43
general,COHORT,P11,arousal,eeg,knn,all,11,29,23,37,31
general,COHORT,P12,arousal,eeg,knn,all,12,2,2,46,70
general,COHORT,P13,arousal,eeg,knn,all,13,12,41,12,30
general,COHORT,P14,arousal,eeg,knn,all,14,21,29,16,46
general,COHORT,P15,arousal,eeg,knn,all,15,5,18,19,70
general,COHORT,P16,arousal,eeg,knn,all,16,6,35,9,66
general,COHORT,P17,arousal,eeg,knn,all,17,9,23,20,67
general,COHORT,P18,arousal,eeg,knn,all,18,8,53,15,42
general,COHORT,P19,arousal,eeg,knn,all,19,17,48,9,46
general,COHORT,P20,arousal,eeg,knn,all,20,8,21,15,49
general,COHORT,P21,arousal,eeg,knn,all,21,24,41,16,27
general,COHORT,P22,arousal,eeg,knn,all,22,14,58,11,34
general,COHORT,P23,arousal,eeg,knn,all,23,17,19,34,48
general,COHORT,P24,arousal,eeg,knn,all,24,11,42,16,48
general,COHORT,P25,arousal,eeg,knn,all,25,8,44,11,57
general,COHORT,P26,arousal,eeg,knn,all,26,7,37,23,51
general,COHORT,P27,arousal,eeg,knn,all,27,1,20,16,52
general,COHORT,P28,arousal,eeg,knn,all,28,10,22,19,60
general,COHORT,P29,arousal,eeg,knn,all,29,10,28,22,49
general,COHORT,P30,arousal,eeg,knn,all,30,16,28,20,56
general,COHORT,P31,arousal,eeg,knn,all,31,37,24,30,28
general,COHORT,P32,arousal,eeg,knn,all,32,1,15,21,83
general,COHORT,P33,arousal,eeg,knn,all,33,8,24,13,72
general,COHORT,P34,arousal,eeg,knn,all,34,4,29,17,65
general,COHORT,P35,arousal,eeg,knn,all,35,8,28,6,72
general,COHORT,P36,arousal,eeg,knn,all,36,6,16,20,60
general,COHORT,P37,arousal,eeg,knn,all,37,7,11,28,61
general,COHORT,P38,arousal,eeg,knn,all,38,7,42,16,55
general,COHORT,P39,arousal,eeg,knn,all,39,31,73,3,11
general,COHORT,P40,arousal,eeg,knn,all,40,9,37,24,50
general,COHORT,P41,arousal,eeg,knn,all,41,5,44,16,52
general,COHORT,P42,arousal,eeg,knn,all,42,9,41,28,42
general,COHORT,P43,arousal,eeg,knn,all,43,13,35,28,44
general,COHORT,P44,arousal,eeg,knn,all,44,13,55,13,38
general,COHORT,P45,arousal,eeg,knn,all,45,12,57,8,43
general,COHORT,P46,arousal,eeg,knn,all,46,4,29,18,67
general,COHORT,P01,arousal,eeg,knn,5,1,11,34,15,52
general,COHORT,P02,arousal,eeg,knn,5,2,9,30,12,49
general,COHORT,P03,arousal,eeg,knn,5,3,10,20,8,15
general,COHORT,P04,arousal,eeg,knn,5,4,8,31,15,48
general,COHORT,P05,arousal,eeg,knn,5,5,19,26,30,40
general,COHORT,P06,arousal,eeg,knn,5,6,15,37,14,53
general,COHORT,P07,arousal,eeg,knn,5,7,20,80,4,13
general,COHORT,P08,arousal,eeg,knn,5,8,15,41,15,39
general,COHORT,P09,arousal,eeg,knn,5,9,7,30,13,67
general,COHORT,P10,arousal,eeg,knn,5,10,31,25,44,20
general,COHORT,P11,arousal,eeg,knn,5,11,24,28,44,24
general,COHORT,P12,arousal,eeg,knn,5,12,0,4,27,89
general,COHORT,P13,arousal,eeg,knn,5,13,20,33,14,28
general,COHORT,P14,arousal,eeg,knn,5,14,15,35,21,41
general,COHORT,P15,arousal,eeg,knn,5,15,6,17,31,58
general,COHORT,P16,arousal,eeg,knn,5,16,10,31,35,40
general,COHORT,P17,arousal,eeg,knn,5,17,7,25,16,71
general,COHORT,P18,arousal,eeg,knn,5,18,30,31,22,35
general,COHORT,P19,arousal,eeg,knn,5,19,20,45,25,30
general,COHORT,P20,arousal,eeg,knn,5,20,6,23,15,49
general,COHORT,P21,arousal,eeg,knn,5,21,12,53,11,32
general,COHORT,P22,arousal,eeg,knn,5,22,21,51,12,33
general,COHORT,P23,arousal,eeg,knn,5,23,22,14,46,36
general,COHORT,P24,arousal,eeg,knn,5,24,13,40,12,52
general,COHORT,P25,arousal,eeg,knn,5,25,17,35,21,47
general,COHORT,P26,arousal,eeg,knn,5,26,5,39,21,53
general,COHORT,P27,arousal,eeg,knn,5,27,7,14,20,48
general,COHORT,P28,arousal,eeg,knn,5,28,9,23,26,53
general,COHORT,P29,arousal,eeg,knn,5,29,14,24,20,51
general,COHORT,P30,arousal,eeg,knn,5,30,6,38,14,62
general,COHORT,P31,arousal,eeg,knn,5,31,34,27,22,36
general,COHORT,P32,arousal,eeg,knn,5,32,3,13,23,81
general,COHORT,P33,arousal,eeg,knn,5,33,10,22,21,64
general,COHORT,P34,arousal,eeg,knn,5,34,10,23,28,54
general,COHORT,P35,arousal,eeg,knn,5,35,11,25,17,61
general,COHORT,P36,arousal,eeg,knn,5,36,4,18,18,62
general,COHORT,P37,arousal,eeg,knn,5,37,7,11,16,73
general,COHORT,P38,arousal,eeg,knn,5,38,11,38,13,58
general,COHORT,P39,arousal,eeg,knn,5,39,24,80,2,12
general,COHORT,P40,arousal,eeg,knn,5,40,19,27,24,50
general,COHORT,P41,arousal,eeg,knn,5,41,21,28,38,30
general,COHORT,P42,arousal,eeg,knn,5,42,15,35,18,52
general,COHORT,P43,arousal,eeg,knn,5,43,13,35,20,52
general,COHORT,P44,arousal,eeg,knn,5,44,18,50,19,32
general,COHORT,P45,arousal,eeg,knn,5,45,14,55,7,44
general,COHORT,P46,arousal,eeg,knn,5,46,6,27,15,70
general,COHORT,P01,arousal,eeg,knn,10,1,21,24,20,47
general,COHORT,P02,arousal,eeg,knn,10,2,13,26,20,41
general,COHORT,P03,arousal,eeg,knn,10,3,11,19,6,17
general,COHORT,P04,arousal,eeg,knn,10,4,4,35,8,55
general,COHORT,P05,arousal,eeg,knn,10,5,22,23,30,40
general,COHORT,P06,arousal,eeg,knn,10,6,6,46,9,58
general,COHORT,P07,arousal,eeg,knn,10,7,18,82,6,11
general,COHORT,P08,arousal,eeg,knn,10,8,17,39,10,44
general,COHORT,P09,arousal,eeg,knn,10,9,8,29,17,63
general,COHORT,P10,arousal,eeg,knn,10,10,29,27,38,26
general,COHORT,P11,arousal,eeg,knn,10,11,25,27,41,27
general,COHORT,P12,arousal,eeg,knn,10,12,0,4,45,71
general,COHORT,P13,arousal,eeg,knn,10,13,15,38,14,28
general,COHORT,P14,arousal,eeg,knn,10,14,16,34,21,41
general,COHORT,P15,arousal,eeg,knn,10,15,8,15,22,67
general,COHORT,P16,arousal,eeg,knn,10,16,9,32,12,63
general,COHORT,P17,arousal,eeg,knn,10,17,6,26,11,76
general,COHORT,P18,arousal,eeg,knn,10,18,27,34,24,33
general,COHORT,P19,arousal,eeg,knn,10,19,22,43,24,31
general,COHORT,P20,arousal,eeg,knn,10,20,3,26,7,57
general,COHORT,P21,arousal,eeg,knn,10,21,16,49,14,29
general,COHORT,P22,arousal,eeg,knn,10,22,18,54,8,37
general,COHORT,P23,arousal,eeg,knn,10,23,18,18,35,47
general,COHORT,P24,arousal,eeg,knn,10,24,15,38,25,39
general,COHORT,P25,arousal,eeg,knn,10,25,17,35,15,53
general,COHORT,P26,arousal,eeg,knn,10,26,7,37,15,59
general,COHORT,P27,arousal,eeg,knn,10,27,8,13,15,53
general,COHORT,P28,arousal,eeg,knn,10,28,10,22,25,54
general,COHORT,P29,arousal,eeg,knn,10,29,4,34,26,45
general,COHORT,P30,arousal,eeg,knn,10,30,17,27,29,47
general,COHORT,P31,arousal,eeg,knn,10,31,22,39,27,31
general,COHORT,P32,arousal,eeg,knn,10,32,8,8,28,76
general,COHORT,P33,arousal,eeg,knn,10,33,6,26,25,60
general,COHORT,P34,arousal,eeg,knn,10,34,10,23,26,56
general,COHORT,P35,arousal,eeg,knn,10,35,11,25,15,63
general,COHORT,P36,arousal,eeg,knn,10,36,6,16,21,59
general,COHORT,P37,arousal,eeg,knn,10,37,5,13,12,77
general,COHORT,P38,arousal,eeg,knn,10,38,19,30,24,47
general,COHORT,P39,arousal,eeg,knn,10,39,30,74,4,10
general,COHORT,P40,arousal,eeg,knn,10,40,13,33,21,53
general,COHORT,P41,arousal,eeg,knn,10,41,17,32,26,42
general,COHORT,P42,arousal,eeg,knn,10,42,17,33,28,42
general,COHORT,P43,arousal,eeg,knn,10,43,16,32,16,56
general,COHORT,P44,arousal,eeg,knn,10,44,14,54,9,42
general,COHORT,P45,arousal,eeg,knn,10,45,7,62,7,44
general,COHORT,P46,arousal,eeg,knn,10,46,11,22,18,67
general,COHORT,P01,arousal,eeg,knn,20,1,11,34,14,53
general,COHORT,P02,arousal,eeg,knn,20,2,11,28,18,43
general,COHORT,P03,arousal,eeg,knn,20,3,2,28,2,21
general,COHORT,P04,arousal,eeg,knn,20,4,7,32,12,51
general,COHORT,P05,arousal,eeg,knn,20,5,16,29,33,37
general,COHORT,P06,arousal,eeg,knn,20,6,12,40,17,50
general,COHORT,P07,arousal,eeg,knn,20,7,39,61,4,13
general,COHORT,P08,arousal,eeg,knn,20,8,14,42,11,43
general,COHORT,P09,arousal,eeg,knn,20,9,14,23,26,54
general,COHORT,P10,arousal,eeg,knn,20,10,23,33,24,40
general,COHORT,P11,arousal,eeg,knn,20,11,13,39,23,45
general,COHORT,P12,arousal,eeg,knn,20,12,0,4,22,94
general,COHORT,P13,arousal,eeg,knn,20,13,18,35,12,30
general,COHORT,P14,arousal,eeg,knn,20,14,13,37,16,46
general,COHORT,P15,arousal,eeg,knn,20,15,5,18,19,70
general,COHORT,P16,arousal,eeg,knn,20,16,7,34,9,66
general,COHORT,P17,arousal,eeg,knn,20,17,8,24,25,62
general,COHORT,P18,arousal,eeg,knn,20,18,21,40,11,46
general,COHORT,P19,arousal,eeg,knn,20,19,38,27,30,25
general,COHORT,P20,arousal,eeg,knn,20,20,6,23,11,53
general,COHORT,P21,arousal,eeg,knn,20,21,21,44,15,28
general,COHORT,P22,arousal,eeg,knn,20,22,10,62,12,33
general,COHORT,P23,arousal,eeg,knn,20,23,16,20,29,53
general,COHORT,P24,arousal,eeg,knn,20,24,8,45,14,50
general,COHORT,P25,arousal,eeg,knn,20,25,12,40,15,53
general,COHORT,P26,arousal,eeg,knn,20,26,9,35,24,50
general,COHORT,P27,arousal,eeg,knn,20,27,5,16,19,49
general,COHORT,P28,arousal,eeg,knn,20,28,11,21,28,51
general,COHORT,P29,arousal,eeg,knn,20,29,15,23,23,48
general,COHORT,P30,arousal,eeg,knn,20,30,12,32,19,57
general,COHORT,P31,arousal,eeg,knn,20,31,41,20,33,25
general,COHORT,P32,arousal,eeg,knn,20,32,3,13,24,80
general,COHORT,P33,arousal,eeg,knn,20,33,10,22,23,62
general,COHORT,P34,arousal,eeg,knn,20,34,7,26,21,61
general,COHORT,P35,arousal,eeg,knn,20,35,7,29,12,66
general,COHORT,P36,arousal,eeg,knn,20,36,4,18,17,63
general,COHORT,P37,arousal,eeg,knn,20,37,3,15,19,70
general,COHORT,P38,arousal,eeg,knn,20,38,14,35,23,48
general,COHORT,P39,arousal,eeg,knn,20,39,38,66,5,9
general,COHORT,P40,arousal,eeg,knn,20,40,7,39,20,54
general,COHORT,P41,arousal,eeg,knn,20,41,14,35,23,45
general,COHORT,P42,arousal,eeg,knn,20,42,15,35,26,44
general,COHORT,P43,arousal,eeg,knn,20,43,10,38,19,53
general,COHORT,P44,arousal,eeg,knn,20,44,16,52,10,41
general,COHORT,P45,arousal,eeg,knn,20,45,17,52,11,40
general,COHORT,P46,arousal,eeg,knn,20,46,3,30,20,65
general,COHORT,P01,arousal,eeg,svm,all,1,1,44,0,67
general,COHORT,P02,arousal,eeg,svm,all,2,2,37,4,57
general,COHORT,P03,arousal,eeg,svm,all,3,8,22,5,18
general,COHORT,P04,arousal,eeg,svm,all,4,0,39,0,63
general,COHORT,P05,arousal,eeg,svm,all,5,0,45,0,70
general,COHORT,P06,arousal,eeg,svm,all,6,0,52,2,65
general,COHORT,P07,arousal,eeg,svm,all,7,33,67,9,8
general,COHORT,P08,arousal,eeg,svm,all,8,18,38,14,40
general,COHORT,P09,arousal,eeg,svm,all,9,0,37,0,80
general,COHORT,P10,arousal,eeg,svm,all,10,43,13,55,9
general,COHORT,P11,arousal,eeg,svm,all,11,17,35,17,51
general,COHORT,P12,arousal,eeg,svm,all,12,0,4,1,115
general,COHORT,P13,arousal,eeg,svm,all,13,2,51,0,42
general,COHORT,P14,arousal,eeg,svm,all,14,19,31,26,36
general,COHORT,P15,arousal,eeg,svm,all,15,0,23,1,88
general,COHORT,P16,arousal,eeg,svm,all,16,8,33,18,57
general,COHORT,P17,arousal,eeg,svm,all,17,2,30,0,87
general,COHORT,P18,arousal,eeg,svm,all,18,12,49,6,51
general,COHORT,P19,arousal,eeg,svm,all,19,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,all,20,0,29,1,63
general,COHORT,P21,arousal,eeg,svm,all,21,18,47,17,26
general,COHORT,P22,arousal,eeg,svm,all,22,18,54,11,34
general,COHORT,P23,arousal,eeg,svm,all,23,23,13,49,33
general,COHORT,P24,arousal,eeg,svm,all,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,all,25,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,all,26,0,44,1,73
general,COHORT,P27,arousal,eeg,svm,all,27,6,15,16,52
general,COHORT,P28,arousal,eeg,svm,all,28,0,32,2,77
general,COHORT,P29,arousal,eeg,svm,all,29,0,38,0,71
general,COHORT,P30,arousal,eeg,svm,all,30,2,42,1,75
general,COHORT,P31,arousal,eeg,svm,all,31,41,20,40,18
general,COHORT,P32,arousal,eeg,svm,all,32,2,14,35,69
general,COHORT,P33,arousal,eeg,svm,all,33,2,30,13,72
general,COHORT,P34,arousal,eeg,svm,all,34,0,33,0,82
general,COHORT,P35,arousal,eeg,svm,all,35,0,36,0,78
general,COHORT,P36,arousal,eeg,svm,all,36,0,22,0,80
general,COHORT,P37,arousal,eeg,svm,all,37,0,18,1,88
general,COHORT,P38,arousal,eeg,svm,all,38,10,39,22,49
general,COHORT,P39,arousal,eeg,svm,all,39,32,72,5,9
general,COHORT,P40,arousal,eeg,svm,all,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,all,41,1,48,2,66
general,COHORT,P42,arousal,eeg,svm,all,42,23,27,33,37
general,COHORT,P43,arousal,eeg,svm,all,43,0,48,2,70
general,COHORT,P44,arousal,eeg,svm,all,44,13,55,11,40
general,COHORT,P45,arousal,eeg,svm,all,45,12,57,9,42
general,COHORT,P46,arousal,eeg,svm,all,46,5,28,25,60
general,COHORT,P01,arousal,eeg,svm,5,1,2,43,1,66
general,COHORT,P02,arousal,eeg,svm,5,2,1,38,2,59
general,COHORT,P03,arousal,eeg,svm,5,3,0,30,0,23
general,COHORT,P04,arousal,eeg,svm,5,4,0,39,0,63
general,COHORT,P05,arousal,eeg,svm,5,5,0,45,0,70
general,COHORT,P06,arousal,eeg,svm,5,6,0,52,1,66
general,COHORT,P07,arousal,eeg,svm,5,7,0,100,0,17
general,COHORT,P08,arousal,eeg,svm,5,8,0,56,0,54
general,COHORT,P09,arousal,eeg,svm,5,9,0,37,0,80
general,COHORT,P10,arousal,eeg,svm,5,10,17,39,27,37
general,COHORT,P11,arousal,eeg,svm,5,11,18,34,32,36
general,COHORT,P12,arousal,eeg,svm,5,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,5,13,4,49,2,40
general,COHORT,P14,arousal,eeg,svm,5,14,1,49,3,59
general,COHORT,P15,arousal,eeg,svm,5,15,1,22,2,87
general,COHORT,P16,arousal,eeg,svm,5,16,0,41,2,73
general,COHORT,P17,arousal,eeg,svm,5,17,1,31,0,87
general,COHORT,P18,arousal,eeg,svm,5,18,16,45,10,47
general,COHORT,P19,arousal,eeg,svm,5,19,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,5,20,0,29,0,64
general,COHORT,P21,arousal,eeg,svm,5,21,0,65,0,43
general,COHORT,P22,arousal,eeg,svm,5,22,0,72,0,45
general,COHORT,P23,arousal,eeg,svm,5,23,10,26,18,64
general,COHORT,P24,arousal,eeg,svm,5,24,1,52,0,64
general,COHORT,P25,arousal,eeg,svm,5,25,1,51,0,68
general,COHORT,P26,arousal,eeg,svm,5,26,0,44,1,73
general,COHORT,P27,arousal,eeg,svm,5,27,1,20,0,68
general,COHORT,P28,arousal,eeg,svm,5,28,0,32,2,77
general,COHORT,P29,arousal,eeg,svm,5,29,0,38,0,71
general,COHORT,P30,arousal,eeg,svm,5,30,1,43,1,75
general,COHORT,P31,arousal,eeg,svm,5,31,17,44,15,43
general,COHORT,P32,arousal,eeg,svm,5,32,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,5,33,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,5,34,2,31,0,82
general,COHORT,P35,arousal,eeg,svm,5,35,0,36,0,78
general,COHORT,P36,arousal,eeg,svm,5,36,0,22,0,80
general,COHORT,P37,arousal,eeg,svm,5,37,0,18,0,89
general,COHORT,P38,arousal,eeg,svm,5,38,0,49,2,69
general,COHORT,P39,arousal,eeg,svm,5,39,0,104,0,14
general,COHORT,P40,arousal,eeg,svm,5,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,5,41,7,42,11,57
general,COHORT,P42,arousal,eeg,svm,5,42,0,50,0,70
general,COHORT,P43,arousal,eeg,svm,5,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,5,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,5,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,5,46,2,31,7,78
general,COHORT,P01,arousal,eeg,svm,10,1,1,44,2,65
general,COHORT,P02,arousal,eeg,svm,10,2,4,35,7,54
general,COHORT,P03,arousal,eeg,svm,10,3,0,30,2,21
general,COHORT,P04,arousal,eeg,svm,10,4,0,39,0,63
general,COHORT,P05,arousal,eeg,svm,10,5,0,45,3,67
general,COHORT,P06,arousal,eeg,svm,10,6,1,51,2,65
general,COHORT,P07,arousal,eeg,svm,10,7,0,100,0,17
general,COHORT,P08,arousal,eeg,svm,10,8,5,51,4,50
general,COHORT,P09,arousal,eeg,svm,10,9,2,35,5,75
general,COHORT,P10,arousal,eeg,svm,10,10,26,30,32,32
general,COHORT,P11,arousal,eeg,svm,10,11,15,37,25,43
general,COHORT,P12,arousal,eeg,svm,10,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,10,13,3,50,1,41
general,COHORT,P14,arousal,eeg,svm,10,14,1,49,0,62
general,COHORT,P15,arousal,eeg,svm,10,15,2,21,1,88
general,COHORT,P16,arousal,eeg,svm,10,16,0,41,2,73
general,COHORT,P17,arousal,eeg,svm,10,17,1,31,0,87
general,COHORT,P18,arousal,eeg,svm,10,18,24,37,20,37
general,COHORT,P19,arousal,eeg,svm,10,19,1,64,1,54
general,COHORT,P20,arousal,eeg,svm,10,20,0,29,0,64
general,COHORT,P21,arousal,eeg,svm,10,21,0,65,0,43
general,COHORT,P22,arousal,eeg,svm,10,22,0,72,0,45
general,COHORT,P23,arousal,eeg,svm,10,23,13,23,21,61
general,COHORT,P24,arousal,eeg,svm,10,24,2,51,0,64
general,COHORT,P25,arousal,eeg,svm,10,25,3,49,3,65
general,COHORT,P26,arousal,eeg,svm,10,26,0,44,0,74
general,COHORT,P27,arousal,eeg,svm,10,27,1,20,1,67
general,COHORT,P28,arousal,eeg,svm,10,28,3,29,5,74
general,COHORT,P29,arousal,eeg,svm,10,29,6,32,22,49
general,COHORT,P30,arousal,eeg,svm,10,30,0,44,0,76
general,COHORT,P31,arousal,eeg,svm,10,31,21,40,18,40
general,COHORT,P32,arousal,eeg,svm,10,32,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,10,33,2,30,4,81
general,COHORT,P34,arousal,eeg,svm,10,34,3,30,2,80
general,COHORT,P35,arousal,eeg,svm,10,35,0,36,0,78
general,COHORT,P36,arousal,eeg,svm,10,36,1,21,8,72
general,COHORT,P37,arousal,eeg,svm,10,37,2,16,1,88
general,COHORT,P38,arousal,eeg,svm,10,38,0,49,0,71
general,COHORT,P39,arousal,eeg,svm,10,39,7,97,0,14
general,COHORT,P40,arousal,eeg,svm,10,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,10,41,8,41,7,61
general,COHORT,P42,arousal,eeg,svm,10,42,7,43,12,58
general,COHORT,P43,arousal,eeg,svm,10,43,0,48,1,71
general,COHORT,P44,arousal,eeg,svm,10,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,10,45,0,69,1,50
general,COHORT,P46,arousal,eeg,svm,10,46,2,31,2,83
general,COHORT,P01,arousal,eeg,svm,20,1,2,43,2,65
general,COHORT,P02,arousal,eeg,svm,20,2,4,35,5,56
general,COHORT,P03,arousal,eeg,svm,20,3,0,30,0,23
general,COHORT,P04,arousal,eeg,svm,20,4,6,33,9,54
general,COHORT,P05,arousal,eeg,svm,20,5,11,34,18,52
general,COHORT,P06,arousal,eeg,svm,20,6,0,52,0,67
general,COHORT,P07,arousal,eeg,svm,20,7,12,88,0,17
general,COHORT,P08,arousal,eeg,svm,20,8,12,44,11,43
general,COHORT,P09,arousal,eeg,svm,20,9,5,32,17,63
general,COHORT,P10,arousal,eeg,svm,20,10,15,41,18,46
general,COHORT,P11,arousal,eeg,svm,20,11,5,47,13,55
general,COHORT,P12,arousal,eeg,svm,20,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,20,13,12,41,6,36
general,COHORT,P14,arousal,eeg,svm,20,14,9,41,18,44
general,COHORT,P15,arousal,eeg,svm,20,15,1,22,0,89
general,COHORT,P16,arousal,eeg,svm,20,16,0,41,0,75
general,COHORT,P17,arousal,eeg,svm,20,17,1,31,0,87
general,COHORT,P18,arousal,eeg,svm,20,18,5,56,0,57
general,COHORT,P19,arousal,eeg,svm,20,19,39,26,19,36
general,COHORT,P20,arousal,eeg,svm,20,20,0,29,0,64
general,COHORT,P21,arousal,eeg,svm,20,21,1,64,1,42
general,COHORT,P22,arousal,eeg,svm,20,22,5,67,5,40
general,COHORT,P23,arousal,eeg,svm,20,23,13,23,27,55
general,COHORT,P24,arousal,eeg,svm,20,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,20,25,0,52,1,67
general,COHORT,P26,arousal,eeg,svm,20,26,9,35,6,68
general,COHORT,P27,arousal,eeg,svm,20,27,0,21,0,68
general,COHORT,P28,arousal,eeg,svm,20,28,0,32,1,78
general,COHORT,P29,arousal,eeg,svm,20,29,0,38,1,70
general,COHORT,P30,arousal,eeg,svm,20,30,6,38,9,67
general,COHORT,P31,arousal,eeg,svm,20,31,35,26,29,29
general,COHORT,P32,arousal,eeg,svm,20,32,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,20,33,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,20,34,0,33,0,82
general,COHORT,P35,arousal,eeg,svm,20,35,0,36,0,78
general,COHORT,P36,arousal,eeg,svm,20,36,0,22,2,78
general,COHORT,P37,arousal,eeg,svm,20,37,0,18,0,89
general,COHORT,P38,arousal,eeg,svm,20,38,0,49,0,71
general,COHORT,P39,arousal,eeg,svm,20,39,24,80,2,12
general,COHORT,P40,arousal,eeg,svm,20,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,20,41,0,49,0,68
general,COHORT,P42,arousal,eeg,svm,20,42,0,50,0,70
general,COHORT,P43,arousal,eeg,svm,20,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,20,44,0,68,1,50
general,COHORT,P45,arousal,eeg,svm,20,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,20,46,0,33,0,85
general,COHORT,P01,arousal,eeg,gnb,all,1,14,31,32,35
general,COHORT,P02,arousal,eeg,gnb,all,2,28,11,47,14
general,COHORT,P03,arousal,eeg,gnb,all,3,30,0,21,2
general,COHORT,P04,arousal,eeg,gnb,all,4,7,32,15,48
general,COHORT,P05,arousal,eeg,gnb,all,5,43,2,67,3
general,COHORT,P06,arousal,eeg,gnb,all,6,11,41,13,54
general,COHORT,P07,arousal,eeg,gnb,all,7,87,13,13,4
general,COHORT,P08,arousal,eeg,gnb,all,8,44,12,48,6
general,COHORT,P09,arousal,eeg,gnb,all,9,24,13,43,37
general,COHORT,P10,arousal,eeg,gnb,all,10,56,0,63,1
general,COHORT,P11,arousal,eeg,gnb,all,11,39,13,48,20
general,COHORT,P12,arousal,eeg,gnb,all,12,1,3,53,63
general,COHORT,P13,arousal,eeg,gnb,all,13,50,3,40,2
general,COHORT,P14,arousal,eeg,gnb,all,14,33,17,53,9
general,COHORT,P15,arousal,eeg,gnb,all,15,15,8,60,29
general,COHORT,P16,arousal,eeg,gnb,all,16,40,1,71,4
general,COHORT,P17,arousal,eeg,gnb,all,17,4,28,14,73
general,COHORT,P18,arousal,eeg,gnb,all,18,53,8,43,14
general,COHORT,P19,arousal,eeg,gnb,all,19,64,1,53,2
general,COHORT,P20,arousal,eeg,gnb,all,20,18,11,34,30
general,COHORT,P21,arousal,eeg,gnb,all,21,64,1,41,2
general,COHORT,P22,arousal,eeg,gnb,all,22,40,32,24,21
general,COHORT,P23,arousal,eeg,gnb,all,23,36,0,76,6
general,COHORT,P24,arousal,eeg,gnb,all,24,31,22,31,33
general,COHORT,P25,arousal,eeg,gnb,all,25,25,27,22,46
general,COHORT,P26,arousal,eeg,gnb,all,26,11,33,32,42
general,COHORT,P27,arousal,eeg,gnb,all,27,19,2,61,7
general,COHORT,P28,arousal,eeg,gnb,all,28,23,9,61,18
general,COHORT,P29,arousal,eeg,gnb,all,29,32,6,57,14
general,COHORT,P30,arousal,eeg,gnb,all,30,12,32,27,49
general,COHORT,P31,arousal,eeg,gnb,all,31,56,5,54,4
general,COHORT,P32,arousal,eeg,gnb,all,32,9,7,62,42
general,COHORT,P33,arousal,eeg,gnb,all,33,14,18,46,39
general,COHORT,P34,arousal,eeg,gnb,all,34,31,2,78,4
general,COHORT,P35,arousal,eeg,gnb,all,35,28,8,51,27
general,COHORT,P36,arousal,eeg,gnb,all,36,12,10,36,44
general,COHORT,P37,arousal,eeg,gnb,all,37,14,4,53,36
general,COHORT,P38,arousal,eeg,gnb,all,38,41,8,61,10
general,COHORT,P39,arousal,eeg,gnb,all,39,63,41,8,6
general,COHORT,P40,arousal,eeg,gnb,all,40,34,12,54,20
general,COHORT,P41,arousal,eeg,gnb,all,41,44,5,61,7
general,COHORT,P42,arousal,eeg,gnb,all,42,46,4,66,4
general,COHORT,P43,arousal,eeg,gnb,all,43,45,3,68,4
general,COHORT,P44,arousal,eeg,gnb,all,44,42,26,36,15
general,COHORT,P45,arousal,eeg,gnb,all,45,42,27,28,23
general,COHORT,P46,arousal,eeg,gnb,all,46,7,26,16,69
general,COHORT,P01,arousal,eeg,gnb,5,1,3,42,7,60
general,COHORT,P02,arousal,eeg,gnb,5,2,5,34,7,54
general,COHORT,P03,arousal,eeg,gnb,5,3,0,30,0,23
general,COHORT,P04,arousal,eeg,gnb,5,4,0,39,0,63
