mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_balanced_accuracy
individual,P09,P09,valence,eeg,knn,5,5,2,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}",0.5411980806717649
individual,P09,P09,valence,eeg,knn,5,5,3,"{""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}",0.5438034188034188
individual,P09,P09,valence,eeg,knn,5,5,4,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}",0.5032051282051282
individual,P09,P09,valence,eeg,knn,5,5,5,"{""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}",0.4430199430199431
individual,P12,P12,valence,eeg,knn,5,5,1,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}",0.5011418533157663
individual,P12,P12,valence,eeg,knn,5,5,2,"{""classifier__n_neighbors"": 11, ""classifier__weights"": ""distance""}",0.49545454545454554
individual,P12,P12,valence,eeg,knn,5,5,3,"{""classifier__n_neighbors"": 11, ""classifier__weights"": ""distance""}",0.5112648221343873
individual,P12,P12,valence,eeg,knn,5,5,4,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}",0.4465963987703118
individual,P12,P12,valence,eeg,knn,5,5,5,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}",0.48072756551017415
individual,P13,P13,valence,eeg,knn,5,5,1,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}",0.6086309523809524
individual,P13,P13,valence,eeg,knn,5,5,2,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}",0.46428571428571425
individual,P13,P13,valence,eeg,knn,5,5,3,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}",0.49107142857142855
individual,P13,P13,valence,eeg,knn,5,5,4,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}",0.5565476190476191
individual,P13,P13,valence,eeg,knn,5,5,5,"{""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}",0.40922619047619047
individual,P21,P21,valence,eeg,knn,5,5,1,"{""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}",0.5756007277746408
individual,P21,P21,valence,eeg,knn,5,5,2,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}",0.613871635610766
individual,P21,P21,valence,eeg,knn,5,5,3,"{""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}",0.5731695840391492
individual,P21,P21,valence,eeg,knn,5,5,4,"{""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}",0.5014116318464145
individual,P21,P21,valence,eeg,knn,5,5,5,"{""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}",0.6152832674571805
