mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Pz,1,10,0.1,2.8259138357893527
general,arousal,eeg,gnb,20,20,eeg_se_beta__Oz,1,10,0.1,2.2274615781494194
general,arousal,eeg,gnb,20,20,eeg_se_beta__Pz,1,10,0.1,2.0235614935433257
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Oz,1,10,0.1,0.856879341605383
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__C3,0,10,0.0,0.4329711866365269
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__C4,0,10,0.0,1.1577900635333678
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Cz,0,10,0.0,0.12827716522759483
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Fz,0,10,0.0,0.39989712547097767
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__PO7,0,10,0.0,0.5781261088592943
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__PO8,0,10,0.0,1.6778300390820846
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Pz,0,10,0.0,0.3266663569140552
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Cz,0,10,0.0,0.3478034578602661
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Pz,0,10,0.0,0.6720098564610104
general,arousal,eeg,gnb,20,20,eeg_bp_delta__C3,0,10,0.0,0.4376561580276812
general,arousal,eeg,gnb,20,20,eeg_bp_delta__PO7,0,10,0.0,0.430370701582396
general,arousal,eeg,gnb,20,20,eeg_bp_delta__PO8,0,10,0.0,0.7629534323894851
general,arousal,eeg,gnb,20,20,eeg_bp_delta__Pz,0,10,0.0,1.0294218668679826
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__C3,0,10,0.0,0.8066483032063463
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__C4,0,10,0.0,0.530644935580547
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Cz,0,10,0.0,0.9709334816509465
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Oz,0,10,0.0,0.32405415040107083
