task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5573717948717949,balanced_accuracy,0.6133333333333333,accuracy,P04,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4740384615384615,balanced_accuracy,0.5433333333333333,accuracy,P04,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5942765567765568,balanced_accuracy,0.6438095238095238,accuracy,P04,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5490384615384615,balanced_accuracy,0.6133333333333333,accuracy,P04,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6086996336996338,balanced_accuracy,0.6333333333333333,accuracy,P04,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5277472527472528,balanced_accuracy,0.5742857142857143,accuracy,P04,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6098443223443223,balanced_accuracy,0.6442857142857144,accuracy,P04,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6019688644688644,balanced_accuracy,0.6628571428571428,accuracy,P04,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5484126984126985,balanced_accuracy,0.6,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5373015873015873,balanced_accuracy,0.5913043478260869,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5555555555555556,balanced_accuracy,0.6086956521739131,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4952380952380951,balanced_accuracy,0.5304347826086956,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.534920634920635,balanced_accuracy,0.5739130434782609,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4920634920634921,balanced_accuracy,0.5652173913043479,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4706349206349206,balanced_accuracy,0.5391304347826087,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4944444444444444,balanced_accuracy,0.5826086956521739,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5507936507936508,balanced_accuracy,0.5739130434782609,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5722222222222222,balanced_accuracy,0.6,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5325396825396825,balanced_accuracy,0.6,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.496031746031746,balanced_accuracy,0.5652173913043479,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5057142857142857,balanced_accuracy,0.5510869565217391,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5057142857142857,balanced_accuracy,0.5510869565217391,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5215873015873015,balanced_accuracy,0.5771739130434783,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5057142857142857,balanced_accuracy,0.5510869565217391,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5014285714285714,balanced_accuracy,0.5681159420289855,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5014285714285714,balanced_accuracy,0.5681159420289855,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.467936507936508,balanced_accuracy,0.5163043478260869,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5014285714285714,balanced_accuracy,0.5681159420289855,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5112698412698412,balanced_accuracy,0.5851449275362318,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5112698412698412,balanced_accuracy,0.5851449275362318,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4685714285714286,balanced_accuracy,0.5514492753623188,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5112698412698412,balanced_accuracy,0.5851449275362318,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5555555555555556,balanced_accuracy,0.6086956521739131,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.526984126984127,balanced_accuracy,0.5739130434782609,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5555555555555556,balanced_accuracy,0.6086956521739131,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4626984126984126,balanced_accuracy,0.4956521739130434,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5166666666666667,balanced_accuracy,0.5565217391304348,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5,balanced_accuracy,0.5652173913043479,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4785714285714285,balanced_accuracy,0.5391304347826087,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4952380952380952,balanced_accuracy,0.5739130434782609,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4992063492063492,balanced_accuracy,0.5304347826086957,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5277777777777778,balanced_accuracy,0.5652173913043479,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5619047619047619,balanced_accuracy,0.6260869565217391,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5634920634920635,balanced_accuracy,0.6086956521739131,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5138694638694639,balanced_accuracy,0.5231884057971015,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5367132867132868,balanced_accuracy,0.5492753623188407,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5123543123543124,balanced_accuracy,0.5235507246376812,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5147435897435898,balanced_accuracy,0.5217391304347826,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4854312354312354,balanced_accuracy,0.494927536231884,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5241841491841492,balanced_accuracy,0.5391304347826087,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5096736596736596,balanced_accuracy,0.5221014492753623,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.377097902097902,balanced_accuracy,0.3923913043478261,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.556002331002331,balanced_accuracy,0.5630434782608695,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4888694638694638,balanced_accuracy,0.4963768115942029,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4769813519813519,balanced_accuracy,0.4876811594202898,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4646853146853146,balanced_accuracy,0.477536231884058,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5818181818181818,balanced_accuracy,0.5916666666666666,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5818181818181818,balanced_accuracy,0.5916666666666666,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.542016317016317,balanced_accuracy,0.5583333333333333,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5818181818181818,balanced_accuracy,0.5916666666666666,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4685314685314685,balanced_accuracy,0.475,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4685314685314685,balanced_accuracy,0.475,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5258158508158509,balanced_accuracy,0.5333333333333334,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4685314685314685,balanced_accuracy,0.475,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6033799533799533,balanced_accuracy,0.6166666666666667,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6033799533799533,balanced_accuracy,0.6166666666666667,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5392191142191142,balanced_accuracy,0.5583333333333333,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6033799533799533,balanced_accuracy,0.6166666666666667,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5138694638694639,balanced_accuracy,0.5231884057971015,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5185314685314685,balanced_accuracy,0.5318840579710145,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5123543123543124,balanced_accuracy,0.5235507246376812,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.505011655011655,balanced_accuracy,0.5126811594202898,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5027389277389277,balanced_accuracy,0.5126811594202898,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5317599067599067,balanced_accuracy,0.5478260869565217,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4755827505827506,balanced_accuracy,0.4873188405797101,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4286130536130536,balanced_accuracy,0.4449275362318841,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5461538461538462,balanced_accuracy,0.5543478260869565,accuracy,P05,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4645687645687646,balanced_accuracy,0.4786231884057971,accuracy,P05,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4777389277389277,balanced_accuracy,0.4873188405797101,accuracy,P05,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4798368298368298,balanced_accuracy,0.494927536231884,accuracy,P05,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5347319347319347,balanced_accuracy,0.5478260869565218,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5803729603729604,balanced_accuracy,0.5913043478260869,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5716550116550116,balanced_accuracy,0.5739130434782609,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.578986013986014,balanced_accuracy,0.6,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4969696969696969,balanced_accuracy,0.5130434782608695,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5206759906759907,balanced_accuracy,0.5304347826086957,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5396270396270395,balanced_accuracy,0.5565217391304348,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5725874125874126,balanced_accuracy,0.5913043478260869,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
