mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
individual,P10,P10,valence,face,gnb,10,10,1,P10,120,96,24,50,70,0.3857142857142857,0.3333333333333333,0.25,0.07142857142857142,0.1111111111111111,7,3,13,1
individual,P10,P10,valence,face,gnb,10,10,2,P10,120,96,24,50,70,0.6642857142857143,0.625,0.8571428571428571,0.42857142857142855,0.5714285714285714,9,1,8,6
individual,P10,P10,valence,face,gnb,10,10,3,P10,120,96,24,50,70,0.4714285714285714,0.4166666666666667,0.5,0.14285714285714285,0.2222222222222222,8,2,12,2
individual,P10,P10,valence,face,gnb,10,10,4,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,face,gnb,10,10,5,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P10,P10,valence,face,gnb,20,10,1,P10,120,96,24,50,70,0.3857142857142857,0.3333333333333333,0.25,0.07142857142857142,0.1111111111111111,7,3,13,1
individual,P10,P10,valence,face,gnb,20,10,2,P10,120,96,24,50,70,0.6642857142857143,0.625,0.8571428571428571,0.42857142857142855,0.5714285714285714,9,1,8,6
individual,P10,P10,valence,face,gnb,20,10,3,P10,120,96,24,50,70,0.4714285714285714,0.4166666666666667,0.5,0.14285714285714285,0.2222222222222222,8,2,12,2
individual,P10,P10,valence,face,gnb,20,10,4,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,face,gnb,20,10,5,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P10,P10,valence,multimodal,knn,all,all,1,P10,120,96,24,50,70,0.35,0.375,0.4666666666666667,0.5,0.4827586206896552,2,8,7,7
individual,P10,P10,valence,multimodal,knn,all,all,2,P10,120,96,24,50,70,0.35,0.375,0.4666666666666667,0.5,0.4827586206896552,2,8,7,7
individual,P10,P10,valence,multimodal,knn,all,all,3,P10,120,96,24,50,70,0.6642857142857144,0.7083333333333334,0.6842105263157895,0.9285714285714286,0.7878787878787878,4,6,1,13
individual,P10,P10,valence,multimodal,knn,all,all,4,P10,120,96,24,50,70,0.5357142857142857,0.5416666666666666,0.6153846153846154,0.5714285714285714,0.5925925925925926,5,5,6,8
individual,P10,P10,valence,multimodal,knn,all,all,5,P10,120,96,24,50,70,0.7571428571428571,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307693,8,2,4,10
individual,P10,P10,valence,multimodal,knn,5,5,1,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,multimodal,knn,5,5,2,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,knn,5,5,3,P10,120,96,24,50,70,0.5642857142857143,0.625,0.6190476190476191,0.9285714285714286,0.7428571428571429,2,8,1,13
individual,P10,P10,valence,multimodal,knn,5,5,4,P10,120,96,24,50,70,0.45,0.4583333333333333,0.5384615384615384,0.5,0.5185185185185185,4,6,7,7
individual,P10,P10,valence,multimodal,knn,5,5,5,P10,120,96,24,50,70,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,3,7,3,11
individual,P10,P10,valence,multimodal,knn,10,10,1,P10,120,96,24,50,70,0.4714285714285714,0.5,0.5625,0.6428571428571429,0.6,3,7,5,9
individual,P10,P10,valence,multimodal,knn,10,10,2,P10,120,96,24,50,70,0.5071428571428571,0.5416666666666666,0.5882352941176471,0.7142857142857143,0.6451612903225806,3,7,4,10
individual,P10,P10,valence,multimodal,knn,10,10,3,P10,120,96,24,50,70,0.5642857142857143,0.625,0.6190476190476191,0.9285714285714286,0.7428571428571429,2,8,1,13
individual,P10,P10,valence,multimodal,knn,10,10,4,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P10,P10,valence,multimodal,knn,10,10,5,P10,120,96,24,50,70,0.5142857142857143,0.5833333333333334,0.5909090909090909,0.9285714285714286,0.7222222222222222,1,9,1,13
individual,P10,P10,valence,multimodal,knn,20,20,1,P10,120,96,24,50,70,0.45,0.4583333333333333,0.5384615384615384,0.5,0.5185185185185185,4,6,7,7
individual,P10,P10,valence,multimodal,knn,20,20,2,P10,120,96,24,50,70,0.40714285714285714,0.4583333333333333,0.5263157894736842,0.7142857142857143,0.6060606060606061,1,9,4,10
individual,P10,P10,valence,multimodal,knn,20,20,3,P10,120,96,24,50,70,0.5571428571428572,0.5833333333333334,0.625,0.7142857142857143,0.6666666666666666,4,6,4,10
individual,P10,P10,valence,multimodal,knn,20,20,4,P10,120,96,24,50,70,0.4642857142857143,0.4583333333333333,0.5454545454545454,0.42857142857142855,0.48,5,5,8,6
individual,P10,P10,valence,multimodal,knn,20,20,5,P10,120,96,24,50,70,0.65,0.7083333333333334,0.6666666666666666,1.0,0.8,3,7,0,14
individual,P10,P10,valence,multimodal,svm,all,all,1,P10,120,96,24,50,70,0.15714285714285714,0.16666666666666666,0.25,0.21428571428571427,0.23076923076923078,1,9,11,3
individual,P10,P10,valence,multimodal,svm,all,all,2,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P10,P10,valence,multimodal,svm,all,all,3,P10,120,96,24,50,70,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,10,0,14
individual,P10,P10,valence,multimodal,svm,all,all,4,P10,120,96,24,50,70,0.4642857142857143,0.4583333333333333,0.5454545454545454,0.42857142857142855,0.48,5,5,8,6
individual,P10,P10,valence,multimodal,svm,all,all,5,P10,120,96,24,50,70,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,10,0,14
individual,P10,P10,valence,multimodal,svm,5,5,1,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,multimodal,svm,5,5,2,P10,120,96,24,50,70,0.4571428571428572,0.5,0.5555555555555556,0.7142857142857143,0.625,2,8,4,10
individual,P10,P10,valence,multimodal,svm,5,5,3,P10,120,96,24,50,70,0.6142857142857143,0.6666666666666666,0.65,0.9285714285714286,0.7647058823529411,3,7,1,13
individual,P10,P10,valence,multimodal,svm,5,5,4,P10,120,96,24,50,70,0.3857142857142857,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,2,8,6,8
individual,P10,P10,valence,multimodal,svm,5,5,5,P10,120,96,24,50,70,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,10,0,14
individual,P10,P10,valence,multimodal,svm,10,10,1,P10,120,96,24,50,70,0.39285714285714285,0.375,0.4444444444444444,0.2857142857142857,0.34782608695652173,5,5,10,4
individual,P10,P10,valence,multimodal,svm,10,10,2,P10,120,96,24,50,70,0.3857142857142857,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,2,8,6,8
individual,P10,P10,valence,multimodal,svm,10,10,3,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,svm,10,10,4,P10,120,96,24,50,70,0.3142857142857143,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,2,8,8,6
individual,P10,P10,valence,multimodal,svm,10,10,5,P10,120,96,24,50,70,0.6285714285714286,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,4,6,2,12
individual,P10,P10,valence,multimodal,svm,20,20,1,P10,120,96,24,50,70,0.32857142857142857,0.3333333333333333,0.4166666666666667,0.35714285714285715,0.38461538461538464,3,7,9,5
individual,P10,P10,valence,multimodal,svm,20,20,2,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
