mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
general,COHORT,P03,valence,eeg,ridge,5,5,3,"{""regressor__alpha"": 100}",1.8519536231662865
general,COHORT,P04,valence,eeg,ridge,5,5,4,"{""regressor__alpha"": 100}",1.8561990828185
general,COHORT,P05,valence,eeg,ridge,5,5,5,"{""regressor__alpha"": 100}",1.857599716162061
general,COHORT,P06,valence,eeg,ridge,5,5,6,"{""regressor__alpha"": 100}",1.863716057790945
general,COHORT,P07,valence,eeg,ridge,5,5,7,"{""regressor__alpha"": 100}",1.8728590860110725
general,COHORT,P08,valence,eeg,ridge,5,5,8,"{""regressor__alpha"": 100}",1.8657736245460714
general,COHORT,P09,valence,eeg,ridge,5,5,9,"{""regressor__alpha"": 100}",1.8539304815037554
general,COHORT,P10,valence,eeg,ridge,5,5,10,"{""regressor__alpha"": 100}",1.8621172627092821
general,COHORT,P11,valence,eeg,ridge,5,5,11,"{""regressor__alpha"": 100}",1.851965177446998
general,COHORT,P12,valence,eeg,ridge,5,5,12,"{""regressor__alpha"": 100}",1.8619689589643094
general,COHORT,P13,valence,eeg,ridge,5,5,13,"{""regressor__alpha"": 100}",1.8639671893088923
general,COHORT,P14,valence,eeg,ridge,5,5,14,"{""regressor__alpha"": 100}",1.8409662372079076
general,COHORT,P15,valence,eeg,ridge,5,5,15,"{""regressor__alpha"": 100}",1.861601250764125
general,COHORT,P16,valence,eeg,ridge,5,5,16,"{""regressor__alpha"": 100}",1.8629305656554134
general,COHORT,P17,valence,eeg,ridge,5,5,17,"{""regressor__alpha"": 100}",1.8633146837123793
general,COHORT,P18,valence,eeg,ridge,5,5,18,"{""regressor__alpha"": 100}",1.8500500219851506
general,COHORT,P19,valence,eeg,ridge,5,5,19,"{""regressor__alpha"": 100}",1.857964549960942
general,COHORT,P20,valence,eeg,ridge,5,5,20,"{""regressor__alpha"": 100}",1.8637197914563484
general,COHORT,P21,valence,eeg,ridge,5,5,21,"{""regressor__alpha"": 100}",1.8389660952802938
general,COHORT,P22,valence,eeg,ridge,5,5,22,"{""regressor__alpha"": 100}",1.8484321090700717
general,COHORT,P23,valence,eeg,ridge,5,5,23,"{""regressor__alpha"": 100}",1.8519964957961665
general,COHORT,P24,valence,eeg,ridge,5,5,24,"{""regressor__alpha"": 100}",1.8463222374263437
general,COHORT,P25,valence,eeg,ridge,5,5,25,"{""regressor__alpha"": 100}",1.8642906793146146
general,COHORT,P26,valence,eeg,ridge,5,5,26,"{""regressor__alpha"": 100}",1.8502974325478534
general,COHORT,P27,valence,eeg,ridge,5,5,27,"{""regressor__alpha"": 100}",1.8689469963645333
general,COHORT,P28,valence,eeg,ridge,5,5,28,"{""regressor__alpha"": 100}",1.8655200431578856
general,COHORT,P29,valence,eeg,ridge,5,5,29,"{""regressor__alpha"": 100}",1.8565635254915247
general,COHORT,P30,valence,eeg,ridge,5,5,30,"{""regressor__alpha"": 100}",1.8617444110390866
general,COHORT,P31,valence,eeg,ridge,5,5,31,"{""regressor__alpha"": 100}",1.858452372698812
general,COHORT,P32,valence,eeg,ridge,5,5,32,"{""regressor__alpha"": 100}",1.867392431493188
general,COHORT,P33,valence,eeg,ridge,5,5,33,"{""regressor__alpha"": 100}",1.8662044048246051
general,COHORT,P34,valence,eeg,ridge,5,5,34,"{""regressor__alpha"": 100}",1.8589593947500465
general,COHORT,P35,valence,eeg,ridge,5,5,35,"{""regressor__alpha"": 100}",1.853394078771089
general,COHORT,P36,valence,eeg,ridge,5,5,36,"{""regressor__alpha"": 100}",1.8607799078798166
general,COHORT,P37,valence,eeg,ridge,5,5,37,"{""regressor__alpha"": 100}",1.8614574970428008
general,COHORT,P38,valence,eeg,ridge,5,5,38,"{""regressor__alpha"": 100}",1.8660656984403843
general,COHORT,P39,valence,eeg,ridge,5,5,39,"{""regressor__alpha"": 100}",1.8709178283161898
general,COHORT,P40,valence,eeg,ridge,5,5,40,"{""regressor__alpha"": 100}",1.855937527514418
general,COHORT,P41,valence,eeg,ridge,5,5,41,"{""regressor__alpha"": 100}",1.8572451315260428
general,COHORT,P42,valence,eeg,ridge,5,5,42,"{""regressor__alpha"": 100}",1.870444799527301
general,COHORT,P43,valence,eeg,ridge,5,5,43,"{""regressor__alpha"": 100}",1.8733623714493723
general,COHORT,P44,valence,eeg,ridge,5,5,44,"{""regressor__alpha"": 100}",1.8437560498701902
general,COHORT,P45,valence,eeg,ridge,5,5,45,"{""regressor__alpha"": 100}",1.8690461511713228
general,COHORT,P46,valence,eeg,ridge,5,5,46,"{""regressor__alpha"": 100}",1.8641322001351377
general,COHORT,P01,valence,eeg,ridge,10,10,1,"{""regressor__alpha"": 100}",1.868850298083263
general,COHORT,P02,valence,eeg,ridge,10,10,2,"{""regressor__alpha"": 100}",1.8611985221012588
general,COHORT,P03,valence,eeg,ridge,10,10,3,"{""regressor__alpha"": 100}",1.8555332754565044
general,COHORT,P04,valence,eeg,ridge,10,10,4,"{""regressor__alpha"": 100}",1.8592498250252647
general,COHORT,P05,valence,eeg,ridge,10,10,5,"{""regressor__alpha"": 100}",1.8614458008763566
general,COHORT,P06,valence,eeg,ridge,10,10,6,"{""regressor__alpha"": 100}",1.8684534897663134
general,COHORT,P07,valence,eeg,ridge,10,10,7,"{""regressor__alpha"": 100}",1.8769139928147802
general,COHORT,P08,valence,eeg,ridge,10,10,8,"{""regressor__alpha"": 100}",1.8683355321647224
general,COHORT,P09,valence,eeg,ridge,10,10,9,"{""regressor__alpha"": 100}",1.858756628749895
general,COHORT,P10,valence,eeg,ridge,10,10,10,"{""regressor__alpha"": 100}",1.8765683986793165
general,COHORT,P11,valence,eeg,ridge,10,10,11,"{""regressor__alpha"": 100}",1.8642352743824575
general,COHORT,P12,valence,eeg,ridge,10,10,12,"{""regressor__alpha"": 100}",1.871920790560139
general,COHORT,P13,valence,eeg,ridge,10,10,13,"{""regressor__alpha"": 100}",1.8636029998184185
general,COHORT,P14,valence,eeg,ridge,10,10,14,"{""regressor__alpha"": 100}",1.8455080783742257
general,COHORT,P15,valence,eeg,ridge,10,10,15,"{""regressor__alpha"": 100}",1.8657608919045
general,COHORT,P16,valence,eeg,ridge,10,10,16,"{""regressor__alpha"": 100}",1.8655415367959218
general,COHORT,P17,valence,eeg,ridge,10,10,17,"{""regressor__alpha"": 100}",1.869406241260053
general,COHORT,P18,valence,eeg,ridge,10,10,18,"{""regressor__alpha"": 100}",1.8554969972826327
general,COHORT,P19,valence,eeg,ridge,10,10,19,"{""regressor__alpha"": 100}",1.8571825066110315
general,COHORT,P20,valence,eeg,ridge,10,10,20,"{""regressor__alpha"": 100}",1.867146206800727
general,COHORT,P21,valence,eeg,ridge,10,10,21,"{""regressor__alpha"": 100}",1.840082322894372
general,COHORT,P22,valence,eeg,ridge,10,10,22,"{""regressor__alpha"": 100}",1.852546652831982
general,COHORT,P23,valence,eeg,ridge,10,10,23,"{""regressor__alpha"": 100}",1.8623602237240326
general,COHORT,P24,valence,eeg,ridge,10,10,24,"{""regressor__alpha"": 100}",1.8476659874546872
general,COHORT,P25,valence,eeg,ridge,10,10,25,"{""regressor__alpha"": 100}",1.8670099516904357
general,COHORT,P26,valence,eeg,ridge,10,10,26,"{""regressor__alpha"": 100}",1.8676546460624848
general,COHORT,P27,valence,eeg,ridge,10,10,27,"{""regressor__alpha"": 100}",1.8808561359134697
general,COHORT,P28,valence,eeg,ridge,10,10,28,"{""regressor__alpha"": 100}",1.8688379031331774
general,COHORT,P29,valence,eeg,ridge,10,10,29,"{""regressor__alpha"": 100}",1.8601674686162206
general,COHORT,P30,valence,eeg,ridge,10,10,30,"{""regressor__alpha"": 100}",1.8728583466387114
general,COHORT,P31,valence,eeg,ridge,10,10,31,"{""regressor__alpha"": 100}",1.8655921875003625
general,COHORT,P32,valence,eeg,ridge,10,10,32,"{""regressor__alpha"": 100}",1.8720837636663745
general,COHORT,P33,valence,eeg,ridge,10,10,33,"{""regressor__alpha"": 100}",1.8697794224645812
general,COHORT,P34,valence,eeg,ridge,10,10,34,"{""regressor__alpha"": 100}",1.8626896067846974
general,COHORT,P35,valence,eeg,ridge,10,10,35,"{""regressor__alpha"": 100}",1.8662541690656145
general,COHORT,P36,valence,eeg,ridge,10,10,36,"{""regressor__alpha"": 100}",1.8662562211415952
general,COHORT,P37,valence,eeg,ridge,10,10,37,"{""regressor__alpha"": 100}",1.8685852633983462
general,COHORT,P38,valence,eeg,ridge,10,10,38,"{""regressor__alpha"": 100}",1.8690602245568162
general,COHORT,P39,valence,eeg,ridge,10,10,39,"{""regressor__alpha"": 100}",1.874486617022884
general,COHORT,P40,valence,eeg,ridge,10,10,40,"{""regressor__alpha"": 100}",1.864730619385659
general,COHORT,P41,valence,eeg,ridge,10,10,41,"{""regressor__alpha"": 100}",1.8626932091225605
general,COHORT,P42,valence,eeg,ridge,10,10,42,"{""regressor__alpha"": 100}",1.8814371310039562
general,COHORT,P43,valence,eeg,ridge,10,10,43,"{""regressor__alpha"": 100}",1.8802916325026717
general,COHORT,P44,valence,eeg,ridge,10,10,44,"{""regressor__alpha"": 100}",1.854164574728592
general,COHORT,P45,valence,eeg,ridge,10,10,45,"{""regressor__alpha"": 100}",1.8775490518309883
general,COHORT,P46,valence,eeg,ridge,10,10,46,"{""regressor__alpha"": 100}",1.8670668210823105
general,COHORT,P01,valence,eeg,ridge,20,20,1,"{""regressor__alpha"": 100}",1.8763877711832244
general,COHORT,P02,valence,eeg,ridge,20,20,2,"{""regressor__alpha"": 100}",1.8680821240210226
general,COHORT,P03,valence,eeg,ridge,20,20,3,"{""regressor__alpha"": 100}",1.8582292536630987
general,COHORT,P04,valence,eeg,ridge,20,20,4,"{""regressor__alpha"": 100}",1.86492316855272
general,COHORT,P05,valence,eeg,ridge,20,20,5,"{""regressor__alpha"": 100}",1.8707619662400963
general,COHORT,P06,valence,eeg,ridge,20,20,6,"{""regressor__alpha"": 100}",1.8692630727968467
general,COHORT,P07,valence,eeg,ridge,20,20,7,"{""regressor__alpha"": 100}",1.8808339718282412
general,COHORT,P08,valence,eeg,ridge,20,20,8,"{""regressor__alpha"": 100}",1.8780583148585333
general,COHORT,P09,valence,eeg,ridge,20,20,9,"{""regressor__alpha"": 100}",1.8629493901581988
general,COHORT,P10,valence,eeg,ridge,20,20,10,"{""regressor__alpha"": 100}",1.8781789212504427
general,COHORT,P11,valence,eeg,ridge,20,20,11,"{""regressor__alpha"": 100}",1.8716952508397486
general,COHORT,P12,valence,eeg,ridge,20,20,12,"{""regressor__alpha"": 100}",1.8741546672926652
general,COHORT,P13,valence,eeg,ridge,20,20,13,"{""regressor__alpha"": 100}",1.8698230129400049
general,COHORT,P14,valence,eeg,ridge,20,20,14,"{""regressor__alpha"": 100}",1.8533158468573785
general,COHORT,P15,valence,eeg,ridge,20,20,15,"{""regressor__alpha"": 100}",1.876457310442379
general,COHORT,P16,valence,eeg,ridge,20,20,16,"{""regressor__alpha"": 100}",1.879426792307965
general,COHORT,P17,valence,eeg,ridge,20,20,17,"{""regressor__alpha"": 100}",1.8932943494186207
general,COHORT,P18,valence,eeg,ridge,20,20,18,"{""regressor__alpha"": 100}",1.8705025614011035
general,COHORT,P19,valence,eeg,ridge,20,20,19,"{""regressor__alpha"": 100}",1.8621105230445736
general,COHORT,P20,valence,eeg,ridge,20,20,20,"{""regressor__alpha"": 100}",1.8808323093313633
general,COHORT,P21,valence,eeg,ridge,20,20,21,"{""regressor__alpha"": 100}",1.8503407901035296
general,COHORT,P22,valence,eeg,ridge,20,20,22,"{""regressor__alpha"": 100}",1.863765115731472
general,COHORT,P23,valence,eeg,ridge,20,20,23,"{""regressor__alpha"": 100}",1.8660382447581454
general,COHORT,P24,valence,eeg,ridge,20,20,24,"{""regressor__alpha"": 100}",1.8556645227399002
general,COHORT,P25,valence,eeg,ridge,20,20,25,"{""regressor__alpha"": 100}",1.8846061793206292
general,COHORT,P26,valence,eeg,ridge,20,20,26,"{""regressor__alpha"": 100}",1.8714731870511574
general,COHORT,P27,valence,eeg,ridge,20,20,27,"{""regressor__alpha"": 100}",1.884733766939884
general,COHORT,P28,valence,eeg,ridge,20,20,28,"{""regressor__alpha"": 100}",1.8710609055642546
general,COHORT,P29,valence,eeg,ridge,20,20,29,"{""regressor__alpha"": 100}",1.8631386760708906
general,COHORT,P30,valence,eeg,ridge,20,20,30,"{""regressor__alpha"": 100}",1.8779498073046939
general,COHORT,P31,valence,eeg,ridge,20,20,31,"{""regressor__alpha"": 100}",1.8798754403262805
general,COHORT,P32,valence,eeg,ridge,20,20,32,"{""regressor__alpha"": 100}",1.884968765160048
general,COHORT,P33,valence,eeg,ridge,20,20,33,"{""regressor__alpha"": 100}",1.88099005697931
general,COHORT,P34,valence,eeg,ridge,20,20,34,"{""regressor__alpha"": 100}",1.8689622640905283
general,COHORT,P35,valence,eeg,ridge,20,20,35,"{""regressor__alpha"": 100}",1.8682283043864172
general,COHORT,P36,valence,eeg,ridge,20,20,36,"{""regressor__alpha"": 100}",1.867949178233637
general,COHORT,P37,valence,eeg,ridge,20,20,37,"{""regressor__alpha"": 100}",1.8761531562638154
general,COHORT,P38,valence,eeg,ridge,20,20,38,"{""regressor__alpha"": 100}",1.8792907525597176
general,COHORT,P39,valence,eeg,ridge,20,20,39,"{""regressor__alpha"": 100}",1.8856069186662812
general,COHORT,P40,valence,eeg,ridge,20,20,40,"{""regressor__alpha"": 100}",1.8688059808023845
general,COHORT,P41,valence,eeg,ridge,20,20,41,"{""regressor__alpha"": 100}",1.8718508134754692
general,COHORT,P42,valence,eeg,ridge,20,20,42,"{""regressor__alpha"": 100}",1.8825834838536335
general,COHORT,P43,valence,eeg,ridge,20,20,43,"{""regressor__alpha"": 100}",1.8870504327012143
general,COHORT,P44,valence,eeg,ridge,20,20,44,"{""regressor__alpha"": 100}",1.860409143564824
general,COHORT,P45,valence,eeg,ridge,20,20,45,"{""regressor__alpha"": 100}",1.8837142810503793
general,COHORT,P46,valence,eeg,ridge,20,20,46,"{""regressor__alpha"": 100}",1.8793884559825464
general,COHORT,P01,valence,face,knn,all,all,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9312364072718728
general,COHORT,P02,valence,face,knn,all,all,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9222510784164928
general,COHORT,P03,valence,face,knn,all,all,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9161105418941318
general,COHORT,P04,valence,face,knn,all,all,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9286097563231732
general,COHORT,P05,valence,face,knn,all,all,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9230036222487281
general,COHORT,P06,valence,face,knn,all,all,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9282239410147408
general,COHORT,P07,valence,face,knn,all,all,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9383752749121501
general,COHORT,P08,valence,face,knn,all,all,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9317178626446136
general,COHORT,P09,valence,face,knn,all,all,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.917254784784264
general,COHORT,P10,valence,face,knn,all,all,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9084669534885623
general,COHORT,P11,valence,face,knn,all,all,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9021729060180756
general,COHORT,P12,valence,face,knn,all,all,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9218853395335782
general,COHORT,P13,valence,face,knn,all,all,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9274124197607314
general,COHORT,P14,valence,face,knn,all,all,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9141894311877556
general,COHORT,P15,valence,face,knn,all,all,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9232202699224845
general,COHORT,P16,valence,face,knn,all,all,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.925833182755354
general,COHORT,P17,valence,face,knn,all,all,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9248320368411
general,COHORT,P18,valence,face,knn,all,all,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.923166528294948
general,COHORT,P19,valence,face,knn,all,all,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.92579600857111
general,COHORT,P20,valence,face,knn,all,all,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9355407914902976
general,COHORT,P21,valence,face,knn,all,all,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.914980156946525
general,COHORT,P22,valence,face,knn,all,all,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9150639592798673
general,COHORT,P23,valence,face,knn,all,all,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9204105792579191
general,COHORT,P24,valence,face,knn,all,all,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9108852721955363
general,COHORT,P25,valence,face,knn,all,all,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9347788802830774
general,COHORT,P26,valence,face,knn,all,all,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.913739080453705
general,COHORT,P27,valence,face,knn,all,all,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295563958622495
general,COHORT,P28,valence,face,knn,all,all,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9379869774099046
general,COHORT,P29,valence,face,knn,all,all,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9275039316219598
general,COHORT,P30,valence,face,knn,all,all,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295229162681733
general,COHORT,P31,valence,face,knn,all,all,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9180860776906947
general,COHORT,P32,valence,face,knn,all,all,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396989505155506
general,COHORT,P33,valence,face,knn,all,all,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9328320364830076
general,COHORT,P34,valence,face,knn,all,all,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.93150345100041
general,COHORT,P35,valence,face,knn,all,all,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9186633021469262
general,COHORT,P36,valence,face,knn,all,all,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926681479039208
general,COHORT,P37,valence,face,knn,all,all,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9246514814617732
general,COHORT,P38,valence,face,knn,all,all,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9264397239638769
general,COHORT,P39,valence,face,knn,all,all,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.932868914197286
general,COHORT,P40,valence,face,knn,all,all,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9053176795468816
general,COHORT,P41,valence,face,knn,all,all,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9255924651769347
general,COHORT,P42,valence,face,knn,all,all,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439498409992395
general,COHORT,P43,valence,face,knn,all,all,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9415846810663495
general,COHORT,P44,valence,face,knn,all,all,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9169889735851782
general,COHORT,P45,valence,face,knn,all,all,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439928752929974
general,COHORT,P46,valence,face,knn,all,all,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396237239978056
general,COHORT,P01,valence,face,knn,5,5,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9223459854643377
general,COHORT,P02,valence,face,knn,5,5,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9168607201232999
general,COHORT,P03,valence,face,knn,5,5,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9117052814109279
general,COHORT,P04,valence,face,knn,5,5,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.908438950999687
general,COHORT,P05,valence,face,knn,5,5,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.907040575223382
general,COHORT,P06,valence,face,knn,5,5,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9137846100951694
general,COHORT,P07,valence,face,knn,5,5,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9380766372102607
general,COHORT,P08,valence,face,knn,5,5,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.928394106506267
general,COHORT,P09,valence,face,knn,5,5,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9069432071880705
general,COHORT,P10,valence,face,knn,5,5,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9108030172264758
general,COHORT,P11,valence,face,knn,5,5,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9267769155568444
general,COHORT,P12,valence,face,knn,5,5,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.915945621707145
general,COHORT,P13,valence,face,knn,5,5,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9256021743017115
general,COHORT,P14,valence,face,knn,5,5,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.891486353060897
general,COHORT,P15,valence,face,knn,5,5,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9304376058073434
general,COHORT,P16,valence,face,knn,5,5,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9226677571756965
general,COHORT,P17,valence,face,knn,5,5,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9236046443497141
general,COHORT,P18,valence,face,knn,5,5,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9124088014371856
general,COHORT,P19,valence,face,knn,5,5,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9309819498668765
general,COHORT,P20,valence,face,knn,5,5,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9328481370494637
general,COHORT,P21,valence,face,knn,5,5,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9175897293463051
general,COHORT,P22,valence,face,knn,5,5,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8907250705118728
general,COHORT,P23,valence,face,knn,5,5,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926634498631243
general,COHORT,P24,valence,face,knn,5,5,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9152660232195473
general,COHORT,P25,valence,face,knn,5,5,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926272267665399
general,COHORT,P26,valence,face,knn,5,5,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9189504485930655
general,COHORT,P27,valence,face,knn,5,5,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.941544263471919
general,COHORT,P28,valence,face,knn,5,5,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.931679057060429
general,COHORT,P29,valence,face,knn,5,5,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.933420696293251
general,COHORT,P30,valence,face,knn,5,5,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9371007757825318
general,COHORT,P31,valence,face,knn,5,5,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9276239736594172
general,COHORT,P32,valence,face,knn,5,5,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9443387482742005
general,COHORT,P33,valence,face,knn,5,5,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9420221358367915
general,COHORT,P34,valence,face,knn,5,5,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9206874199127024
general,COHORT,P35,valence,face,knn,5,5,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.91565381481037
general,COHORT,P36,valence,face,knn,5,5,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9345024163330589
general,COHORT,P37,valence,face,knn,5,5,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9320404835883545
general,COHORT,P38,valence,face,knn,5,5,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9281340614194942
general,COHORT,P39,valence,face,knn,5,5,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9305230747982267
general,COHORT,P40,valence,face,knn,5,5,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9163020159040791
general,COHORT,P41,valence,face,knn,5,5,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9175100063085317
general,COHORT,P42,valence,face,knn,5,5,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.928829904730995
general,COHORT,P43,valence,face,knn,5,5,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926586231521276
general,COHORT,P44,valence,face,knn,5,5,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9046541399813144
general,COHORT,P45,valence,face,knn,5,5,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9338137042352546
general,COHORT,P46,valence,face,knn,5,5,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9319189950256515
general,COHORT,P01,valence,face,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9312364072718728
general,COHORT,P02,valence,face,knn,10,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9222510784164928
general,COHORT,P03,valence,face,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9161105418941318
general,COHORT,P04,valence,face,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9286097563231732
general,COHORT,P05,valence,face,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9230036222487281
general,COHORT,P06,valence,face,knn,10,10,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9282239410147408
general,COHORT,P07,valence,face,knn,10,10,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9383752749121501
general,COHORT,P08,valence,face,knn,10,10,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9317178626446136
