participant,target,modality,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P34,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5553396358543418,0.10308031967478096,"[0.48660714285714285, 0.5892857142857143, 0.6517857142857143, 0.6372549019607843, 0.4117647058823529]",0.6695652173913043,33,82,115
P34,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5013480392156863,0.118462651575341,"[0.3214285714285714, 0.6205357142857143, 0.5892857142857143, 0.4607843137254902, 0.5147058823529411]",0.5565217391304348,33,82,115
P34,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5706232492997199,0.11444588645931848,"[0.4107142857142857, 0.4955357142857143, 0.6919642857142857, 0.6274509803921569, 0.6274509803921569]",0.5652173913043479,33,82,115
P34,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.579796918767507,0.0840907106444804,"[0.5267857142857143, 0.6428571428571428, 0.6607142857142857, 0.4607843137254902, 0.6078431372549019]",0.6608695652173913,33,82,115
P34,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.46827731092436975,0.1256918920759594,"[0.25, 0.5178571428571428, 0.5, 0.5, 0.5735294117647058]",0.6,33,82,115
P34,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5164915966386554,0.09441325097794942,"[0.3705357142857143, 0.5178571428571428, 0.6205357142857143, 0.5, 0.5735294117647058]",0.6,33,82,115
P34,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5109943977591037,0.10191762991837099,"[0.5267857142857143, 0.6696428571428572, 0.39285714285714285, 0.5, 0.4656862745098039]",0.6,33,82,115
P34,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.46920634920634924,0.05927832979232803,"[0.48888888888888893, 0.55, 0.3857142857142857, 0.4642857142857143, 0.4571428571428572]",0.5333333333333334,71,49,120
P34,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.42682539682539683,0.07484636148917533,"[0.3555555555555555, 0.4928571428571429, 0.3357142857142857, 0.47857142857142854, 0.4714285714285714]",0.475,71,49,120
P34,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4871428571428572,0.10068641965052097,"[0.4, 0.65, 0.4214285714285715, 0.5142857142857143, 0.45]",0.525,71,49,120
P34,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4982539682539683,0.08626440163338543,"[0.4555555555555556, 0.6285714285714286, 0.4214285714285715, 0.44285714285714284, 0.5428571428571428]",0.55,71,49,120
P34,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.47555555555555556,0.0779383667705784,"[0.37777777777777777, 0.4214285714285715, 0.5, 0.5785714285714285, 0.5]",0.5333333333333334,71,49,120
P34,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4923809523809524,0.03377261566951835,"[0.43333333333333335, 0.5, 0.5, 0.5142857142857143, 0.5142857142857142]",0.5416666666666667,71,49,120
P34,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.3841269841269841,0.04776050496152013,"[0.34523809523809523, 0.32539682539682535, 0.40384615384615385, 0.4423076923076923, 0.40384615384615385]",0.3826086956521739,67,48,115
P34,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.3844444444444445,0.0430498911179941,"[0.32539682539682535, 0.3968253968253968, 0.39230769230769236, 0.3653846153846154, 0.4423076923076923]",0.391304347826087,67,48,115
P34,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.46821733821733824,0.09501047632843156,"[0.5992063492063493, 0.3611111111111111, 0.39230769230769236, 0.5076923076923077, 0.4807692307692308]",0.4782608695652174,67,48,115
P34,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4686202686202686,0.039644035983346315,"[0.48809523809523814, 0.4126984126984127, 0.49230769230769234, 0.4423076923076923, 0.5076923076923077]",0.48695652173913045,67,48,115
P34,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.40095238095238095,0.052336330541852064,"[0.45238095238095233, 0.45238095238095233, 0.3423076923076923, 0.40384615384615385, 0.35384615384615387]",0.40869565217391307,67,48,115
P34,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.45600732600732596,0.11007169910389218,"[0.6150793650793651, 0.3611111111111111, 0.4807692307692308, 0.4807692307692308, 0.3423076923076923]",0.4695652173913044,67,48,115
P34,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.42653235653235655,0.08038688519819738,"[0.5555555555555556, 0.38095238095238093, 0.3423076923076923, 0.4307692307692308, 0.4230769230769231]",0.4608695652173913,67,48,115
P34,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.35851037851037854,0.033754600286063835,"[0.3611111111111111, 0.3968253968253968, 0.3653846153846154, 0.3653846153846154, 0.3038461538461539]",0.3652173913043478,67,48,115
P34,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.49782661782661786,0.08544188441081414,"[0.5, 0.3968253968253968, 0.6307692307692307, 0.46153846153846156, 0.5]",0.5478260869565217,67,48,115
P35,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.46649159663865547,0.05408567442124072,"[0.45378151260504196, 0.4411764705882353, 0.4375, 0.5625, 0.4375]",0.6083333333333334,38,82,120
P35,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4370798319327731,0.09779571836823697,"[0.39495798319327735, 0.35294117647058826, 0.375, 0.46875, 0.59375]",0.5416666666666667,38,82,120
P35,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.46360294117647055,0.05979776868862591,"[0.4411764705882353, 0.47058823529411764, 0.40625, 0.5625, 0.4375]",0.6,38,82,120
P35,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4245798319327731,0.13734499772666162,"[0.542016806722689, 0.20588235294117646, 0.5, 0.5, 0.375]",0.5416666666666667,38,82,120
P35,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.42058823529411765,0.07304990710011641,"[0.35294117647058826, 0.5, 0.375, 0.5, 0.375]",0.5416666666666667,38,82,120
P35,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.3851890756302521,0.14592825376315327,"[0.46638655462184875, 0.14705882352941177, 0.46875, 0.5, 0.34375]",0.4833333333333333,38,82,120
P35,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4561309523809524,0.13714888302113723,"[0.42410714285714285, 0.4151785714285714, 0.6205357142857143, 0.5541666666666667, 0.26666666666666666]",0.5335968379446641,36,78,114
P35,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5123214285714286,0.10177474878276989,"[0.5982142857142857, 0.5089285714285714, 0.6205357142857143, 0.4625, 0.37142857142857144]",0.5952569169960474,36,78,114
P35,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5042857142857142,0.14677818913433818,"[0.5491071428571428, 0.48660714285714285, 0.6607142857142857, 0.5583333333333333, 0.26666666666666666]",0.5857707509881422,36,78,114
P35,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5217261904761905,0.1327312551622216,"[0.6205357142857143, 0.4955357142857143, 0.6294642857142857, 0.5583333333333333, 0.3047619047619048]",0.5770750988142292,36,78,114
P35,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5883333333333334,0.19861276619515583,"[0.6517857142857143, 0.7321428571428572, 0.6696428571428572, 0.65, 0.23809523809523808]",0.6197628458498023,36,78,114
P35,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.537797619047619,0.06149489429057924,"[0.5982142857142857, 0.5803571428571428, 0.5044642857142857, 0.5583333333333333, 0.4476190476190476]",0.5778656126482213,36,78,114
P35,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5029761904761905,0.13873341993029492,"[0.5267857142857143, 0.5669642857142857, 0.6294642857142857, 0.525, 0.26666666666666666]",0.5509881422924902,36,78,114
P35,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5514880952380953,0.10842813748161696,"[0.6517857142857143, 0.4151785714285714, 0.6607142857142857, 0.5583333333333333, 0.4714285714285714]",0.6399209486166008,36,78,114
P35,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5354761904761904,0.1282443549764797,"[0.6294642857142857, 0.6517857142857143, 0.5669642857142857, 0.49583333333333335, 0.3333333333333333]",0.6039525691699604,36,78,114
P35,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.519030969030969,0.1246444422739476,"[0.5357142857142857, 0.40559440559440557, 0.5174825174825175, 0.7167832167832169, 0.4195804195804196]",0.5166666666666667,66,54,120
P35,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.49000000000000005,0.10535435596034955,"[0.45, 0.4125874125874126, 0.5104895104895105, 0.6643356643356644, 0.4125874125874126]",0.4916666666666667,66,54,120
P35,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5786813186813187,0.046618282874205316,"[0.5857142857142856, 0.6048951048951049, 0.6013986013986015, 0.6048951048951049, 0.49650349650349646]",0.5833333333333334,66,54,120
P35,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5470029970029969,0.08948213725192736,"[0.5357142857142857, 0.4755244755244755, 0.6783216783216783, 0.5874125874125874, 0.458041958041958]",0.55,66,54,120
P35,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5492507492507492,0.08837390619103459,"[0.5714285714285714, 0.6188811188811189, 0.5034965034965035, 0.4195804195804196, 0.6328671328671329]",0.55,66,54,120
P35,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.6302397602397602,0.11166164464983173,"[0.7071428571428571, 0.48951048951048953, 0.5419580419580419, 0.6573426573426573, 0.7552447552447552]",0.6333333333333333,66,54,120
P35,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5635547785547785,0.07583806016963048,"[0.5807692307692307, 0.5423076923076923, 0.4810606060606061, 0.5303030303030303, 0.6833333333333333]",0.5537549407114624,62,52,114
P35,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5476689976689977,0.09169393852314749,"[0.5153846153846154, 0.5653846153846154, 0.5227272727272727, 0.4431818181818182, 0.6916666666666667]",0.5276679841897233,62,52,114
P35,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4824475524475524,0.08018414449151519,"[0.45384615384615384, 0.40384615384615385, 0.42803030303030304, 0.5265151515151515, 0.6]",0.47470355731225294,62,52,114
P35,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5037062937062937,0.055786820121174086,"[0.49230769230769234, 0.4307692307692308, 0.4772727272727273, 0.5681818181818181, 0.55]",0.500395256916996,62,52,114
P35,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5102564102564103,0.08862694755727371,"[0.49230769230769234, 0.39230769230769236, 0.4772727272727273, 0.5643939393939394, 0.625]",0.5098814229249011,62,52,114
P35,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5060489510489511,0.11730981572390596,"[0.49230769230769234, 0.40384615384615385, 0.38257575757575757, 0.6098484848484849, 0.6416666666666666]",0.5011857707509881,62,52,114
P35,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5283333333333333,0.04678362909122927,"[0.5307692307692308, 0.46923076923076923, 0.5227272727272727, 0.5189393939393939, 0.6]",0.5268774703557313,62,52,114
P35,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5350349650349651,0.12430900041894652,"[0.5692307692307692, 0.39230769230769236, 0.4734848484848485, 0.5151515151515151, 0.725]",0.5367588932806324,62,52,114
P35,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.49938228438228444,0.11260316867458707,"[0.5038461538461538, 0.4423076923076923, 0.34090909090909094, 0.6098484848484849, 0.6]",0.4920948616600791,62,52,114
P36,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.4099439775910364,0.0784580106268863,"[0.4166666666666667, 0.3611111111111111, 0.3055555555555556, 0.5, 0.46638655462184875]",0.5833333333333333,31,89,120
P36,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.39565826330532217,0.08645852235077645,"[0.4444444444444444, 0.25, 0.41666666666666663, 0.4722222222222222, 0.39495798319327735]",0.5416666666666667,31,89,120
P36,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.43230625583566756,0.13146877118968517,"[0.5, 0.2222222222222222, 0.38888888888888884, 0.5, 0.5504201680672269]",0.5583333333333333,31,89,120
P36,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4572362278244631,0.1769082916992163,"[0.5, 0.2222222222222222, 0.3611111111111111, 0.6944444444444444, 0.5084033613445378]",0.5583333333333333,31,89,120
P36,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.42105508870214753,0.1559512611570325,"[0.3333333333333333, 0.19444444444444445, 0.5555555555555556, 0.5555555555555556, 0.46638655462184875]",0.5166666666666667,31,89,120
P36,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5932773109243697,0.1170991057459497,"[0.5, 0.6666666666666667, 0.5833333333333333, 0.75, 0.46638655462184875]",0.5916666666666666,31,89,120
P36,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5575,0.11878289018204602,"[0.70625, 0.64375, 0.5, 0.53125, 0.40625]",0.6857142857142857,22,80,102
P36,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.58375,0.17419457511644845,"[0.7125, 0.6125, 0.4375, 0.78125, 0.375]",0.6771428571428572,22,80,102
P36,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.55,0.08882919002219937,"[0.575, 0.675, 0.5, 0.5625, 0.4375]",0.7261904761904762,22,80,102
P36,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.615,0.07376588811910287,"[0.65, 0.6125, 0.71875, 0.5625, 0.53125]",0.6680952380952381,22,80,102
P36,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.61,0.09287087810503354,"[0.61875, 0.5875, 0.65625, 0.71875, 0.46875]",0.58,22,80,102
P36,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.58375,0.15522161576275387,"[0.5875, 0.58125, 0.5625, 0.8125, 0.375]",0.5595238095238095,22,80,102
P36,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.66625,0.08778969899709191,"[0.74375, 0.7125, 0.625, 0.71875, 0.53125]",0.6961904761904762,22,80,102
P36,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.62625,0.08574125319821259,"[0.6125, 0.7375, 0.65625, 0.625, 0.5]",0.6757142857142857,22,80,102
P36,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.55625,0.09046321766331333,"[0.45, 0.64375, 0.59375, 0.625, 0.46875]",0.6485714285714286,22,80,102
P36,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.6034965034965035,0.07972056921722402,"[0.5174825174825175, 0.6142857142857143, 0.6357142857142857, 0.5357142857142857, 0.7142857142857143]",0.5833333333333333,51,69,120
P36,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.6345654345654346,0.06860034278291255,"[0.6013986013986015, 0.65, 0.6714285714285715, 0.5357142857142857, 0.7142857142857143]",0.6166666666666666,51,69,120
P36,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.6269330669330669,0.05802766764540046,"[0.548951048951049, 0.6071428571428572, 0.7071428571428571, 0.6214285714285714, 0.65]",0.625,51,69,120
P36,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.6446253746253746,0.07310060198303038,"[0.5874125874125874, 0.6214285714285714, 0.7071428571428571, 0.5714285714285714, 0.7357142857142858]",0.6416666666666667,51,69,120
P36,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.563006993006993,0.05823878729465915,"[0.465034965034965, 0.6071428571428572, 0.5642857142857143, 0.5714285714285714, 0.6071428571428571]",0.55,51,69,120
P36,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5955344655344655,0.09210378549380109,"[0.5419580419580419, 0.55, 0.6714285714285715, 0.5, 0.7142857142857143]",0.5833333333333333,51,69,120
P36,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6124242424242424,0.03698887287633359,"[0.5772727272727273, 0.6111111111111112, 0.6717171717171717, 0.5858585858585859, 0.6161616161616161]",0.608095238095238,46,56,102
P36,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5832828282828283,0.08495521485925668,"[0.5363636363636364, 0.7083333333333333, 0.595959595959596, 0.595959595959596, 0.4797979797979798]",0.5776190476190476,46,56,102
P36,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6531818181818181,0.10779539630496492,"[0.5272727272727272, 0.7083333333333333, 0.8080808080808081, 0.606060606060606, 0.6161616161616161]",0.6476190476190476,46,56,102
P36,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6289393939393939,0.07868169807054344,"[0.5272727272727272, 0.7083333333333333, 0.7070707070707071, 0.5858585858585859, 0.6161616161616161]",0.6276190476190476,46,56,102
P36,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6252525252525253,0.08954148070965079,"[0.5227272727272727, 0.75, 0.606060606060606, 0.6767676767676767, 0.5707070707070707]",0.6271428571428571,46,56,102
P36,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.7075252525252524,0.11525674130692817,"[0.6272727272727273, 0.7638888888888888, 0.7626262626262625, 0.5505050505050505, 0.8333333333333333]",0.7061904761904761,46,56,102
P36,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6347474747474747,0.08380064868196675,"[0.5727272727272728, 0.6666666666666666, 0.6616161616161615, 0.5303030303030303, 0.7424242424242424]",0.6376190476190476,46,56,102
P36,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6119696969696969,0.11410894997341045,"[0.42727272727272725, 0.6527777777777778, 0.6515151515151515, 0.7323232323232323, 0.595959595959596]",0.6190476190476191,46,56,102
P36,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6508080808080808,0.027126431414725864,"[0.6227272727272727, 0.6666666666666666, 0.6515151515151515, 0.6868686868686869, 0.6262626262626263]",0.6471428571428571,46,56,102
P37,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5242857142857142,0.1548410969546601,"[0.425, 0.4, 0.775, 0.45, 0.5714285714285714]",0.5166666666666667,19,101,120
P37,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5742857142857143,0.081025002440038,"[0.475, 0.55, 0.7, 0.575, 0.5714285714285714]",0.5333333333333333,19,101,120
P37,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5285714285714286,0.08303091383973332,"[0.575, 0.5, 0.5, 0.425, 0.6428571428571428]",0.5083333333333333,19,101,120
P37,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.49000000000000005,0.054772255750516606,"[0.5, 0.4, 0.5, 0.55, 0.5]",0.6916666666666667,19,101,120
P37,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5054761904761904,0.07113829908264524,"[0.5, 0.45, 0.625, 0.5, 0.45238095238095233]",0.5,19,101,120
P37,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.6288095238095238,0.12050712476937375,"[0.575, 0.675, 0.8, 0.475, 0.6190476190476191]",0.7083333333333334,19,101,120
P37,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.47401960784313724,0.09094608898525003,"[0.5694444444444444, 0.4583333333333333, 0.5367647058823529, 0.4722222222222222, 0.3333333333333333]",0.6917748917748918,18,89,107
P37,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.48235294117647054,0.1571248576024364,"[0.7222222222222222, 0.4305555555555556, 0.5367647058823529, 0.4166666666666667, 0.3055555555555556]",0.6722943722943724,18,89,107
P37,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4820261437908496,0.0882182717785058,"[0.5972222222222222, 0.5416666666666667, 0.38235294117647056, 0.4722222222222222, 0.4166666666666667]",0.7376623376623377,18,89,107
P37,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4727124183006536,0.07369398793314627,"[0.5972222222222222, 0.4583333333333333, 0.41911764705882354, 0.4722222222222222, 0.4166666666666667]",0.6913419913419914,18,89,107
P37,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.47957516339869277,0.05649969085627485,"[0.5416666666666667, 0.4583333333333333, 0.5367647058823529, 0.4166666666666667, 0.4444444444444444]",0.6541125541125542,18,89,107
P37,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4844771241830065,0.07926310421540954,"[0.5972222222222222, 0.375, 0.47794117647058826, 0.4722222222222222, 0.5]",0.7116883116883117,18,89,107
P37,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.46601307189542485,0.0778775209016033,"[0.4444444444444444, 0.4027777777777778, 0.5661764705882353, 0.5277777777777778, 0.3888888888888889]",0.6645021645021645,18,89,107
P37,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5243464052287582,0.16769116748283994,"[0.6944444444444444, 0.4861111111111111, 0.6911764705882353, 0.4444444444444444, 0.3055555555555556]",0.70995670995671,18,89,107
P37,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5372549019607844,0.09510274172502817,"[0.6666666666666667, 0.4583333333333333, 0.47794117647058826, 0.611111111111111, 0.4722222222222222]",0.7203463203463204,18,89,107
P37,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.547092907092907,0.11541369194814584,"[0.5642857142857143, 0.4928571428571429, 0.7412587412587412, 0.46853146853146854, 0.46853146853146854]",0.5833333333333333,53,67,120
P37,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5838761238761239,0.12160515033095183,"[0.6142857142857143, 0.5428571428571428, 0.7797202797202798, 0.46853146853146854, 0.513986013986014]",0.6166666666666666,53,67,120
P37,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.48675324675324677,0.1313961741295904,"[0.4928571428571429, 0.35, 0.7027972027972028, 0.44405594405594406, 0.44405594405594406]",0.5083333333333333,53,67,120
P37,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.49269730269730266,0.08856944204028437,"[0.5571428571428572, 0.5357142857142857, 0.5664335664335665, 0.3601398601398601, 0.44405594405594406]",0.5083333333333333,53,67,120
P37,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.465034965034965,0.08880323802552069,"[0.5571428571428572, 0.44285714285714284, 0.5279720279720279, 0.32867132867132864, 0.46853146853146854]",0.4916666666666666,53,67,120
P37,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5185414585414586,0.09910073797157472,"[0.5571428571428572, 0.5285714285714286, 0.6188811188811189, 0.3531468531468532, 0.534965034965035]",0.5416666666666667,53,67,120
P37,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4995726495726496,0.10041768911520481,"[0.358974358974359, 0.5, 0.45833333333333337, 0.5555555555555556, 0.625]",0.5155844155844156,46,61,107
P37,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4779059829059829,0.07859437947314549,"[0.358974358974359, 0.5583333333333333, 0.5, 0.4444444444444444, 0.5277777777777778]",0.49610389610389605,46,61,107
P37,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.46217948717948715,0.07154770233080375,"[0.3803418803418803, 0.5, 0.5138888888888888, 0.38888888888888884, 0.5277777777777778]",0.47705627705627707,46,61,107
P37,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.45576923076923076,0.06657706146710633,"[0.37606837606837606, 0.45833333333333337, 0.4027777777777778, 0.5138888888888888, 0.5277777777777778]",0.45887445887445893,46,61,107
P37,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.514017094017094,0.1050853745007438,"[0.4700854700854701, 0.5166666666666666, 0.3611111111111111, 0.6111111111111112, 0.6111111111111112]",0.5147186147186147,46,61,107
P37,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4661538461538461,0.08550488073785546,"[0.452991452991453, 0.6, 0.375, 0.48611111111111116, 0.41666666666666663]",0.4662337662337662,46,61,107
P37,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4555982905982906,0.02002365921080653,"[0.452991452991453, 0.45, 0.45833333333333337, 0.4861111111111111, 0.4305555555555556]",0.47705627705627707,46,61,107
P37,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.48790598290598286,0.04570617209502247,"[0.4145299145299145, 0.525, 0.4861111111111111, 0.5277777777777778, 0.4861111111111111]",0.5056277056277056,46,61,107
P37,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4555128205128205,0.06502846272424011,"[0.3803418803418803, 0.4666666666666667, 0.5416666666666666, 0.4027777777777778, 0.4861111111111111]",0.4679653679653679,46,61,107
P38,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5852380952380952,0.08729365043286759,"[0.5285714285714286, 0.7071428571428571, 0.5714285714285714, 0.4857142857142857, 0.6333333333333333]",0.6,49,71,120
P38,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5792063492063492,0.100194130035774,"[0.5642857142857143, 0.7071428571428571, 0.6071428571428572, 0.4285714285714286, 0.5888888888888888]",0.5833333333333334,49,71,120
P38,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5849206349206348,0.021169807410078012,"[0.55, 0.5928571428571429, 0.6071428571428572, 0.5857142857142856, 0.5888888888888888]",0.6,49,71,120
P38,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.6071428571428571,0.04601463830973259,"[0.6, 0.6785714285714286, 0.6071428571428572, 0.55, 0.6]",0.625,49,71,120
P38,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5179365079365079,0.07787409002811675,"[0.4285714285714286, 0.5285714285714286, 0.5714285714285714, 0.45, 0.6111111111111112]",0.5333333333333334,49,71,120
P38,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5195238095238095,0.06656880572529161,"[0.44285714285714284, 0.4642857142857143, 0.6071428571428572, 0.55, 0.5333333333333333]",0.5416666666666667,49,71,120
P38,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4980952380952381,0.05730136745330025,"[0.5142857142857142, 0.5, 0.5428571428571428, 0.4, 0.5333333333333333]",0.5166666666666667,49,71,120
