participant,target,modality,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size,absolute_rank
P29,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6198717948717949,0.102465007327584,"[0.47435897435897434, 0.6794871794871795, 0.5641025641025641, 0.6452991452991452, 0.7361111111111112]",0.6341991341991342,45,64,109,1
P29,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6047008547008547,0.16273019456974164,"[0.5512820512820513, 0.7393162393162394, 0.4145299145299145, 0.5128205128205128, 0.8055555555555556]",0.6255411255411255,45,64,109,2
P29,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6019230769230769,0.09561697222031108,"[0.5128205128205128, 0.6452991452991452, 0.5085470085470085, 0.6068376068376069, 0.7361111111111112]",0.6251082251082251,45,64,109,3
P30,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5852777777777778,0.08977208796601413,"[0.6444444444444444, 0.6, 0.6666666666666666, 0.5777777777777777, 0.4375]",0.6166666666666666,44,76,120,1
P30,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5745833333333333,0.1157241191768564,"[0.5888888888888889, 0.6555555555555556, 0.7, 0.5222222222222221, 0.40625]",0.5916666666666667,44,76,120,2
P30,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5729166666666666,0.08138047453660166,"[0.5444444444444445, 0.6, 0.7, 0.4888888888888889, 0.53125]",0.6,44,76,120,3
P30,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.507638888888889,0.07023508255129807,"[0.5111111111111111, 0.4, 0.5, 0.5333333333333333, 0.59375]",0.575,44,76,120,1
P30,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5072222222222222,0.09882800872547201,"[0.5, 0.4111111111111111, 0.5888888888888888, 0.4111111111111111, 0.625]",0.5583333333333333,44,76,120,2
P30,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.48486111111111113,0.09105488186992322,"[0.4222222222222222, 0.37777777777777777, 0.5888888888888888, 0.5666666666666667, 0.46875]",0.5,44,76,120,3
P30,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5903263403263403,0.1086667732587938,"[0.625, 0.5833333333333333, 0.75, 0.45833333333333337, 0.534965034965035]",0.5916666666666666,59,61,120,1
P30,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5653263403263404,0.09179371494332603,"[0.5416666666666667, 0.5833333333333333, 0.7083333333333334, 0.45833333333333337, 0.534965034965035]",0.5666666666666667,59,61,120,2
P30,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.49032634032634037,0.052847237106976204,"[0.5416666666666667, 0.41666666666666663, 0.45833333333333337, 0.5, 0.534965034965035]",0.4916666666666666,59,61,120,3
P30,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.3914918414918415,0.04758551928830441,"[0.33333333333333337, 0.4166666666666667, 0.375, 0.45833333333333337, 0.37412587412587417]",0.39166666666666666,59,61,120,1
P30,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.3914918414918415,0.06324944866991886,"[0.33333333333333337, 0.375, 0.5, 0.375, 0.37412587412587417]",0.39166666666666666,59,61,120,2
P30,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.3837995337995338,0.05379777453563725,"[0.375, 0.33333333333333337, 0.45833333333333337, 0.4166666666666667, 0.3356643356643357]",0.3833333333333333,59,61,120,3
P31,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.550058275058275,0.1597486658771564,"[0.375, 0.4166666666666667, 0.6666666666666666, 0.75, 0.5419580419580419]",0.55,61,59,120,1
P31,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5493006993006994,0.12673626125531323,"[0.375, 0.5416666666666667, 0.625, 0.7083333333333333, 0.49650349650349646]",0.55,61,59,120,2
P31,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5466200466200466,0.14173199230445646,"[0.3333333333333333, 0.5, 0.625, 0.7083333333333333, 0.5664335664335665]",0.55,61,59,120,3
P31,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4796037296037296,0.13978925092559463,"[0.6666666666666666, 0.2916666666666667, 0.4166666666666667, 0.5419580419580419, 0.4810606060606061]",0.4789855072463768,61,58,119,1
P31,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.43881118881118886,0.12392719004595476,"[0.45833333333333337, 0.33333333333333337, 0.4583333333333333, 0.6258741258741258, 0.3181818181818182]",0.4358695652173913,61,58,119,2
P31,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.43100233100233104,0.0951882094422764,"[0.45833333333333337, 0.33333333333333337, 0.33333333333333337, 0.548951048951049, 0.4810606060606061]",0.42898550724637674,61,58,119,3
P31,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5089743589743589,0.07450392701056756,"[0.5833333333333333, 0.4166666666666667, 0.5833333333333334, 0.458041958041958, 0.5034965034965035]",0.5083333333333334,58,62,120,1
P31,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4854312354312354,0.04864527724167003,"[0.5416666666666666, 0.4166666666666667, 0.4583333333333333, 0.5, 0.5104895104895105]",0.4916666666666666,58,62,120,2
P31,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.484965034965035,0.13152336600705547,"[0.2916666666666667, 0.5416666666666666, 0.41666666666666663, 0.6258741258741258, 0.548951048951049]",0.4833333333333333,58,62,120,3
P31,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.47937062937062935,0.08373920063718737,"[0.41666666666666663, 0.4583333333333333, 0.625, 0.465034965034965, 0.4318181818181818]",0.4786231884057971,58,61,119,1
P31,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.44324009324009317,0.08654616252926785,"[0.45833333333333337, 0.29166666666666663, 0.5, 0.49650349650349646, 0.46969696969696967]",0.44565217391304346,58,61,119,2
P31,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4363053613053613,0.052959653494489264,"[0.4166666666666667, 0.41666666666666663, 0.375, 0.458041958041958, 0.5151515151515151]",0.43768115942028984,58,61,119,3
P32,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5330952380952381,0.07284508147906493,"[0.47619047619047616, 0.6428571428571428, 0.5714285714285714, 0.5, 0.475]",0.825,16,104,120,1
P32,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5283333333333333,0.07808471183414986,"[0.5, 0.5, 0.6666666666666666, 0.5, 0.475]",0.8666666666666666,16,104,120,2
P32,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.4614285714285714,0.12445345367453359,"[0.3333333333333333, 0.45238095238095233, 0.6666666666666666, 0.40476190476190477, 0.45]",0.65,16,104,120,3
P32,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5976190476190476,0.1742330131092924,"[0.7619047619047619, 0.5714285714285714, 0.3333333333333333, 0.5714285714285714, 0.75]",0.6833333333333333,16,104,120,1
P32,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5378571428571428,0.162124325911179,"[0.35714285714285715, 0.7619047619047619, 0.4523809523809524, 0.6428571428571428, 0.475]",0.7833333333333333,16,104,120,2
P32,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5042857142857142,0.114958338110525,"[0.6428571428571428, 0.5952380952380952, 0.35714285714285715, 0.47619047619047616, 0.45]",0.725,16,104,120,3
P32,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5891608391608392,0.11058316117301341,"[0.6398601398601399, 0.5559440559440559, 0.75, 0.5416666666666666, 0.4583333333333333]",0.5833333333333333,58,62,120,1
P32,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5445804195804196,0.11653518260966673,"[0.6713286713286714, 0.42657342657342656, 0.6666666666666667, 0.5, 0.4583333333333333]",0.5416666666666667,58,62,120,2
P32,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5417832167832168,0.06298715685346755,"[0.5734265734265734, 0.5104895104895105, 0.625, 0.45833333333333337, 0.5416666666666666]",0.5416666666666666,58,62,120,3
P32,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6065268065268066,0.025934528866885926,"[0.5734265734265734, 0.6258741258741258, 0.625, 0.625, 0.5833333333333334]",0.6083333333333334,58,62,120,1
P32,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6058857808857809,0.08791440071245811,"[0.6958041958041958, 0.5419580419580419, 0.7083333333333333, 0.5416666666666667, 0.5416666666666667]",0.6083333333333333,58,62,120,2
P32,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5912587412587413,0.0677788657638713,"[0.6643356643356644, 0.5419580419580419, 0.6666666666666667, 0.5416666666666667, 0.5416666666666667]",0.5916666666666666,58,62,120,3
P33,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.488702147525677,0.12760582010344787,"[0.5630252100840336, 0.49159663865546216, 0.5, 0.2777777777777778, 0.611111111111111]",0.475,32,88,120,1
P33,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.4779645191409897,0.09222579480816605,"[0.5084033613445378, 0.4369747899159664, 0.4722222222222222, 0.3611111111111111, 0.611111111111111]",0.5416666666666666,32,88,120,2
P33,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4641456582633053,0.0594685395437855,"[0.4789915966386554, 0.5084033613445378, 0.5, 0.3611111111111111, 0.4722222222222222]",0.525,32,88,120,3
P33,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5380952380952381,0.05936830899524584,"[0.5126050420168067, 0.6386554621848739, 0.5441176470588236, 0.5, 0.49509803921568624]",0.6579710144927536,32,85,117,1
P33,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4878151260504201,0.07819592511011447,"[0.4117647058823529, 0.4831932773109243, 0.5490196078431372, 0.5833333333333334, 0.4117647058823529]",0.6503623188405797,32,85,117,2
P33,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4836134453781512,0.07903181525748892,"[0.5546218487394958, 0.5252100840336134, 0.5147058823529411, 0.47058823529411764, 0.35294117647058826]",0.606159420289855,32,85,117,3
P33,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.6583333333333334,0.11180339887498947,"[0.5416666666666666, 0.7083333333333333, 0.7083333333333334, 0.7916666666666667, 0.5416666666666667]",0.6583333333333333,60,60,120,1
P33,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.6333333333333334,0.0903311807861617,"[0.5833333333333334, 0.7083333333333334, 0.6666666666666667, 0.7083333333333334, 0.5]",0.6333333333333334,60,60,120,2
P33,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.625,0.0658807845868412,"[0.5416666666666667, 0.6666666666666666, 0.625, 0.7083333333333334, 0.5833333333333334]",0.625,60,60,120,3
P33,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6053030303030302,0.03958288023519132,"[0.5416666666666666, 0.625, 0.6022727272727273, 0.6098484848484849, 0.6477272727272727]",0.6072463768115942,60,57,117,1
P33,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5871212121212122,0.12975903888606546,"[0.625, 0.5416666666666667, 0.39015151515151514, 0.6439393939393939, 0.7348484848484849]",0.5898550724637681,60,57,117,2
P33,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5772727272727274,0.07159992728192441,"[0.5, 0.6666666666666667, 0.5075757575757576, 0.6098484848484849, 0.6022727272727273]",0.5811594202898551,60,57,117,3
P34,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5267507002801121,0.07055389221815941,"[0.592436974789916, 0.40756302521008403, 0.5504201680672269, 0.5277777777777778, 0.5555555555555556]",0.5333333333333333,33,87,120,1
P34,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.48501400560224084,0.08935188835599868,"[0.46218487394957986, 0.40756302521008403, 0.6386554621848739, 0.4444444444444444, 0.4722222222222222]",0.5166666666666666,33,87,120,2
P34,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4764705882352941,0.10408925727858977,"[0.4201680672268907, 0.35294117647058826, 0.6092436974789917, 0.5555555555555556, 0.4444444444444444]",0.5083333333333334,33,87,120,3
P34,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.579796918767507,0.0840907106444804,"[0.5267857142857143, 0.6428571428571428, 0.6607142857142857, 0.4607843137254902, 0.6078431372549019]",0.6608695652173913,33,82,115,1
P34,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5706232492997199,0.11444588645931848,"[0.4107142857142857, 0.4955357142857143, 0.6919642857142857, 0.6274509803921569, 0.6274509803921569]",0.5652173913043479,33,82,115,2
P34,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5553396358543418,0.10308031967478096,"[0.48660714285714285, 0.5892857142857143, 0.6517857142857143, 0.6372549019607843, 0.4117647058823529]",0.6695652173913043,33,82,115,3
P34,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4982539682539683,0.08626440163338543,"[0.4555555555555556, 0.6285714285714286, 0.4214285714285715, 0.44285714285714284, 0.5428571428571428]",0.55,71,49,120,1
P34,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4923809523809524,0.03377261566951835,"[0.43333333333333335, 0.5, 0.5, 0.5142857142857143, 0.5142857142857142]",0.5416666666666667,71,49,120,2
P34,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4871428571428572,0.10068641965052097,"[0.4, 0.65, 0.4214285714285715, 0.5142857142857143, 0.45]",0.525,71,49,120,3
P34,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.49782661782661786,0.08544188441081414,"[0.5, 0.3968253968253968, 0.6307692307692307, 0.46153846153846156, 0.5]",0.5478260869565217,67,48,115,1
P34,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4686202686202686,0.039644035983346315,"[0.48809523809523814, 0.4126984126984127, 0.49230769230769234, 0.4423076923076923, 0.5076923076923077]",0.48695652173913045,67,48,115,2
P34,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.46821733821733824,0.09501047632843156,"[0.5992063492063493, 0.3611111111111111, 0.39230769230769236, 0.5076923076923077, 0.4807692307692308]",0.4782608695652174,67,48,115,3
P35,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.46649159663865547,0.05408567442124072,"[0.45378151260504196, 0.4411764705882353, 0.4375, 0.5625, 0.4375]",0.6083333333333334,38,82,120,1
P35,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.46360294117647055,0.05979776868862591,"[0.4411764705882353, 0.47058823529411764, 0.40625, 0.5625, 0.4375]",0.6,38,82,120,2
P35,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4370798319327731,0.09779571836823697,"[0.39495798319327735, 0.35294117647058826, 0.375, 0.46875, 0.59375]",0.5416666666666667,38,82,120,3
P35,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5883333333333334,0.19861276619515583,"[0.6517857142857143, 0.7321428571428572, 0.6696428571428572, 0.65, 0.23809523809523808]",0.6197628458498023,36,78,114,1
P35,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5514880952380953,0.10842813748161696,"[0.6517857142857143, 0.4151785714285714, 0.6607142857142857, 0.5583333333333333, 0.4714285714285714]",0.6399209486166008,36,78,114,2
P35,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.537797619047619,0.06149489429057924,"[0.5982142857142857, 0.5803571428571428, 0.5044642857142857, 0.5583333333333333, 0.4476190476190476]",0.5778656126482213,36,78,114,3
P35,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.6302397602397602,0.11166164464983173,"[0.7071428571428571, 0.48951048951048953, 0.5419580419580419, 0.6573426573426573, 0.7552447552447552]",0.6333333333333333,66,54,120,1
P35,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5786813186813187,0.046618282874205316,"[0.5857142857142856, 0.6048951048951049, 0.6013986013986015, 0.6048951048951049, 0.49650349650349646]",0.5833333333333334,66,54,120,2
P35,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5492507492507492,0.08837390619103459,"[0.5714285714285714, 0.6188811188811189, 0.5034965034965035, 0.4195804195804196, 0.6328671328671329]",0.55,66,54,120,3
P35,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5635547785547785,0.07583806016963048,"[0.5807692307692307, 0.5423076923076923, 0.4810606060606061, 0.5303030303030303, 0.6833333333333333]",0.5537549407114624,62,52,114,1
P35,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5476689976689977,0.09169393852314749,"[0.5153846153846154, 0.5653846153846154, 0.5227272727272727, 0.4431818181818182, 0.6916666666666667]",0.5276679841897233,62,52,114,2
P35,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5350349650349651,0.12430900041894652,"[0.5692307692307692, 0.39230769230769236, 0.4734848484848485, 0.5151515151515151, 0.725]",0.5367588932806324,62,52,114,3
P36,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5932773109243697,0.1170991057459497,"[0.5, 0.6666666666666667, 0.5833333333333333, 0.75, 0.46638655462184875]",0.5916666666666666,31,89,120,1
P36,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4572362278244631,0.1769082916992163,"[0.5, 0.2222222222222222, 0.3611111111111111, 0.6944444444444444, 0.5084033613445378]",0.5583333333333333,31,89,120,2
P36,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.43230625583566756,0.13146877118968517,"[0.5, 0.2222222222222222, 0.38888888888888884, 0.5, 0.5504201680672269]",0.5583333333333333,31,89,120,3
P36,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.66625,0.08778969899709191,"[0.74375, 0.7125, 0.625, 0.71875, 0.53125]",0.6961904761904762,22,80,102,1
P36,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.62625,0.08574125319821259,"[0.6125, 0.7375, 0.65625, 0.625, 0.5]",0.6757142857142857,22,80,102,2
P36,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.615,0.07376588811910287,"[0.65, 0.6125, 0.71875, 0.5625, 0.53125]",0.6680952380952381,22,80,102,3
P36,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.6446253746253746,0.07310060198303038,"[0.5874125874125874, 0.6214285714285714, 0.7071428571428571, 0.5714285714285714, 0.7357142857142858]",0.6416666666666667,51,69,120,1
P36,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.6345654345654346,0.06860034278291255,"[0.6013986013986015, 0.65, 0.6714285714285715, 0.5357142857142857, 0.7142857142857143]",0.6166666666666666,51,69,120,2
P36,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.6269330669330669,0.05802766764540046,"[0.548951048951049, 0.6071428571428572, 0.7071428571428571, 0.6214285714285714, 0.65]",0.625,51,69,120,3
P36,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.7075252525252524,0.11525674130692817,"[0.6272727272727273, 0.7638888888888888, 0.7626262626262625, 0.5505050505050505, 0.8333333333333333]",0.7061904761904761,46,56,102,1
P36,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6531818181818181,0.10779539630496492,"[0.5272727272727272, 0.7083333333333333, 0.8080808080808081, 0.606060606060606, 0.6161616161616161]",0.6476190476190476,46,56,102,2
P36,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6508080808080808,0.027126431414725864,"[0.6227272727272727, 0.6666666666666666, 0.6515151515151515, 0.6868686868686869, 0.6262626262626263]",0.6471428571428571,46,56,102,3
P37,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.6288095238095238,0.12050712476937375,"[0.575, 0.675, 0.8, 0.475, 0.6190476190476191]",0.7083333333333334,19,101,120,1
P37,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5742857142857143,0.081025002440038,"[0.475, 0.55, 0.7, 0.575, 0.5714285714285714]",0.5333333333333333,19,101,120,2
P37,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5285714285714286,0.08303091383973332,"[0.575, 0.5, 0.5, 0.425, 0.6428571428571428]",0.5083333333333333,19,101,120,3
P37,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5372549019607844,0.09510274172502817,"[0.6666666666666667, 0.4583333333333333, 0.47794117647058826, 0.611111111111111, 0.4722222222222222]",0.7203463203463204,18,89,107,1
P37,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5243464052287582,0.16769116748283994,"[0.6944444444444444, 0.4861111111111111, 0.6911764705882353, 0.4444444444444444, 0.3055555555555556]",0.70995670995671,18,89,107,2
P37,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4844771241830065,0.07926310421540954,"[0.5972222222222222, 0.375, 0.47794117647058826, 0.4722222222222222, 0.5]",0.7116883116883117,18,89,107,3
P37,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5838761238761239,0.12160515033095183,"[0.6142857142857143, 0.5428571428571428, 0.7797202797202798, 0.46853146853146854, 0.513986013986014]",0.6166666666666666,53,67,120,1
P37,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.547092907092907,0.11541369194814584,"[0.5642857142857143, 0.4928571428571429, 0.7412587412587412, 0.46853146853146854, 0.46853146853146854]",0.5833333333333333,53,67,120,2
P37,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5185414585414586,0.09910073797157472,"[0.5571428571428572, 0.5285714285714286, 0.6188811188811189, 0.3531468531468532, 0.534965034965035]",0.5416666666666667,53,67,120,3
P37,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.514017094017094,0.1050853745007438,"[0.4700854700854701, 0.5166666666666666, 0.3611111111111111, 0.6111111111111112, 0.6111111111111112]",0.5147186147186147,46,61,107,1
P37,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4995726495726496,0.10041768911520481,"[0.358974358974359, 0.5, 0.45833333333333337, 0.5555555555555556, 0.625]",0.5155844155844156,46,61,107,2
P37,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.48790598290598286,0.04570617209502247,"[0.4145299145299145, 0.525, 0.4861111111111111, 0.5277777777777778, 0.4861111111111111]",0.5056277056277056,46,61,107,3
P38,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.6071428571428571,0.04601463830973259,"[0.6, 0.6785714285714286, 0.6071428571428572, 0.55, 0.6]",0.625,49,71,120,1
P38,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5852380952380952,0.08729365043286759,"[0.5285714285714286, 0.7071428571428571, 0.5714285714285714, 0.4857142857142857, 0.6333333333333333]",0.6,49,71,120,2
P38,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5849206349206348,0.021169807410078012,"[0.55, 0.5928571428571429, 0.6071428571428572, 0.5857142857142856, 0.5888888888888888]",0.6,49,71,120,3
P38,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5517460317460318,0.1427020763341342,"[0.55, 0.5714285714285714, 0.6785714285714286, 0.3142857142857143, 0.6444444444444444]",0.5666666666666667,49,71,120,1
P38,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5190476190476191,0.1172362190867636,"[0.6571428571428571, 0.39285714285714285, 0.5785714285714285, 0.4, 0.5666666666666667]",0.5416666666666666,49,71,120,2
P38,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5076190476190476,0.14217495848728662,"[0.5357142857142857, 0.37142857142857144, 0.6142857142857143, 0.35, 0.6666666666666666]",0.5333333333333333,49,71,120,3
P38,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5295238095238095,0.1820502410035019,"[0.6142857142857143, 0.47857142857142854, 0.6428571428571428, 0.6785714285714286, 0.23333333333333334]",0.575,49,71,120,1
P38,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5204761904761905,0.06785923137972248,"[0.5785714285714285, 0.4928571428571429, 0.41428571428571426, 0.55, 0.5666666666666667]",0.5666666666666667,49,71,120,2
P38,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5177777777777778,0.16069674605446066,"[0.6142857142857143, 0.5071428571428571, 0.4642857142857143, 0.7142857142857143, 0.28888888888888886]",0.55,49,71,120,3
P38,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5904761904761905,0.05036713286025285,"[0.5357142857142857, 0.5928571428571429, 0.6714285714285715, 0.5857142857142856, 0.5666666666666667]",0.6083333333333333,49,71,120,1
P38,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5346031746031746,0.09074486701402341,"[0.4857142857142857, 0.5142857142857143, 0.6071428571428572, 0.4214285714285715, 0.6444444444444444]",0.5666666666666667,49,71,120,2
P38,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5258730158730158,0.08691037888639001,"[0.3857142857142857, 0.5428571428571428, 0.5571428571428572, 0.5214285714285715, 0.6222222222222222]",0.5583333333333333,49,71,120,3
P39,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.47619047619047616,0.023809523809523815,"[0.5, 0.5, 0.4523809523809524, 0.47619047619047616, 0.4523809523809524]",0.8416666666666666,106,14,120,1
P39,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4714285714285714,0.04259177099999598,"[0.5, 0.4523809523809524, 0.5, 0.5, 0.40476190476190477]",0.8333333333333334,106,14,120,2
P39,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4523809523809524,0.09373818897633109,"[0.5, 0.5, 0.2857142857142857, 0.5, 0.47619047619047616]",0.75,106,14,120,3
P39,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5952380952380952,0.20132779196771147,"[0.5476190476190476, 0.7857142857142857, 0.8095238095238095, 0.3333333333333333, 0.5]",0.7956521739130434,104,14,118,1
P39,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5661904761904761,0.14003562876733563,"[0.7142857142857143, 0.5, 0.6428571428571428, 0.35714285714285715, 0.6166666666666667]",0.7456521739130435,104,14,118,2
P39,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5611904761904761,0.18777776100578225,"[0.6666666666666666, 0.5952380952380952, 0.7142857142857142, 0.23809523809523808, 0.5916666666666667]",0.6351449275362319,104,14,118,3
