mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,sample_size,train_size,test_size,low_count,neutral_count,high_count,balanced_accuracy,accuracy,macro_precision,macro_recall,macro_f1,recall_low,recall_neutral,recall_high,cm_0_0,cm_0_1,cm_0_2,cm_1_0,cm_1_1,cm_1_2,cm_2_0,cm_2_1,cm_2_2
individual,P19,arousal,face,knn,5,5,2,120,96,24,31,73,16,0.3999999999999999,0.5833333333333334,0.373015873015873,0.3999999999999999,0.374074074074074,0.0,0.8666666666666667,0.3333333333333333,0,6,0,1,13,1,0,2,1
individual,P19,arousal,face,knn,5,5,3,120,96,24,31,73,16,0.3555555555555555,0.5416666666666666,0.3490196078431373,0.3555555555555555,0.3503787878787879,0.3333333333333333,0.7333333333333333,0.0,2,4,0,2,11,2,1,2,0
individual,P19,arousal,face,knn,5,5,4,120,96,24,31,73,16,0.3555555555555555,0.5416666666666666,0.3148148148148148,0.3555555555555555,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.0,2,4,0,4,11,0,0,3,0
individual,P19,arousal,face,knn,5,5,5,120,96,24,31,73,16,0.2619047619047619,0.4166666666666667,0.2351190476190476,0.2619047619047619,0.2476190476190476,0.1428571428571428,0.6428571428571429,0.0,1,6,0,4,9,1,2,1,0
individual,P19,arousal,face,knn,10,10,1,120,96,24,31,73,16,0.3888888888888889,0.625,0.5362318840579711,0.3888888888888889,0.3474903474903475,0.1666666666666666,1.0,0.0,1,5,0,0,14,0,0,4,0
individual,P19,arousal,face,knn,10,10,2,120,96,24,31,73,16,0.2888888888888889,0.5416666666666666,0.2166666666666666,0.2888888888888889,0.2476190476190476,0.0,0.8666666666666667,0.0,0,5,1,2,13,0,1,2,0
individual,P19,arousal,face,knn,10,10,3,120,96,24,31,73,16,0.3444444444444445,0.5833333333333334,0.3174603174603174,0.3444444444444445,0.3148148148148148,0.1666666666666666,0.8666666666666667,0.0,1,5,0,2,13,0,0,3,0
individual,P19,arousal,face,knn,10,10,4,120,96,24,31,73,16,0.2777777777777777,0.4583333333333333,0.2638888888888889,0.2777777777777777,0.2706093189964157,0.1666666666666666,0.6666666666666666,0.0,1,4,1,4,10,1,1,2,0
individual,P19,arousal,face,knn,10,10,5,120,96,24,31,73,16,0.3571428571428571,0.5416666666666666,0.3490196078431373,0.3571428571428571,0.3476702508960573,0.2857142857142857,0.7857142857142857,0.0,2,5,0,1,11,2,2,1,0
individual,P19,arousal,face,knn,20,10,1,120,96,24,31,73,16,0.3888888888888889,0.625,0.5362318840579711,0.3888888888888889,0.3474903474903475,0.1666666666666666,1.0,0.0,1,5,0,0,14,0,0,4,0
individual,P19,arousal,face,knn,20,10,2,120,96,24,31,73,16,0.2888888888888889,0.5416666666666666,0.2166666666666666,0.2888888888888889,0.2476190476190476,0.0,0.8666666666666667,0.0,0,5,1,2,13,0,1,2,0
individual,P19,arousal,face,knn,20,10,3,120,96,24,31,73,16,0.3444444444444445,0.5833333333333334,0.3174603174603174,0.3444444444444445,0.3148148148148148,0.1666666666666666,0.8666666666666667,0.0,1,5,0,2,13,0,0,3,0
individual,P19,arousal,face,knn,20,10,4,120,96,24,31,73,16,0.2777777777777777,0.4583333333333333,0.2638888888888889,0.2777777777777777,0.2706093189964157,0.1666666666666666,0.6666666666666666,0.0,1,4,1,4,10,1,1,2,0
individual,P19,arousal,face,knn,20,10,5,120,96,24,31,73,16,0.3571428571428571,0.5416666666666666,0.3490196078431373,0.3571428571428571,0.3476702508960573,0.2857142857142857,0.7857142857142857,0.0,2,5,0,1,11,2,2,1,0
individual,P19,arousal,face,svm,all,all,1,120,96,24,31,73,16,0.3095238095238095,0.5416666666666666,0.196969696969697,0.3095238095238095,0.2407407407407407,0.0,0.9285714285714286,0.0,0,6,0,0,13,1,1,3,0
individual,P19,arousal,face,svm,all,all,2,120,96,24,31,73,16,0.3333333333333333,0.625,0.217391304347826,0.3333333333333333,0.2631578947368421,0.0,1.0,0.0,0,5,1,0,15,0,0,3,0
individual,P19,arousal,face,svm,all,all,3,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,svm,all,all,4,120,96,24,31,73,16,0.2666666666666666,0.5,0.2105263157894736,0.2666666666666666,0.2352941176470588,0.0,0.8,0.0,0,5,1,3,12,0,1,2,0
individual,P19,arousal,face,svm,all,all,5,120,96,24,31,73,16,0.2619047619047619,0.4166666666666667,0.2416666666666666,0.2619047619047619,0.2513409961685823,0.1428571428571428,0.6428571428571429,0.0,1,6,0,4,9,1,3,0,0
individual,P19,arousal,face,svm,5,5,1,120,96,24,31,73,16,0.2857142857142857,0.5,0.1999999999999999,0.2857142857142857,0.2352941176470588,0.0,0.8571428571428571,0.0,0,5,1,1,12,1,1,3,0
individual,P19,arousal,face,svm,5,5,2,120,96,24,31,73,16,0.3444444444444445,0.5833333333333334,0.3277777777777778,0.3444444444444445,0.3216931216931217,0.1666666666666666,0.8666666666666667,0.0,1,5,0,1,13,1,1,2,0
individual,P19,arousal,face,svm,5,5,3,120,96,24,31,73,16,0.3666666666666666,0.4583333333333333,0.35,0.3666666666666666,0.3558441558441558,0.1666666666666666,0.6,0.3333333333333333,1,4,1,4,9,2,0,2,1
individual,P19,arousal,face,svm,5,5,4,120,96,24,31,73,16,0.3444444444444445,0.5833333333333334,0.3174603174603174,0.3444444444444445,0.3148148148148148,0.1666666666666666,0.8666666666666667,0.0,1,5,0,2,13,0,0,3,0
individual,P19,arousal,face,svm,5,5,5,120,96,24,31,73,16,0.4206349206349206,0.5,0.6166666666666667,0.4206349206349206,0.4624521072796935,0.2857142857142857,0.6428571428571429,0.3333333333333333,2,5,0,5,9,0,1,1,1
individual,P19,arousal,face,svm,10,10,1,120,96,24,31,73,16,0.3095238095238095,0.5416666666666666,0.196969696969697,0.3095238095238095,0.2407407407407407,0.0,0.9285714285714286,0.0,0,6,0,0,13,1,1,3,0
individual,P19,arousal,face,svm,10,10,2,120,96,24,31,73,16,0.3333333333333333,0.625,0.217391304347826,0.3333333333333333,0.2631578947368421,0.0,1.0,0.0,0,5,1,0,15,0,0,3,0
individual,P19,arousal,face,svm,10,10,3,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,svm,10,10,4,120,96,24,31,73,16,0.2666666666666666,0.5,0.2105263157894736,0.2666666666666666,0.2352941176470588,0.0,0.8,0.0,0,5,1,3,12,0,1,2,0
individual,P19,arousal,face,svm,10,10,5,120,96,24,31,73,16,0.2619047619047619,0.4166666666666667,0.2416666666666666,0.2619047619047619,0.2513409961685823,0.1428571428571428,0.6428571428571429,0.0,1,6,0,4,9,1,3,0,0
individual,P19,arousal,face,svm,20,10,1,120,96,24,31,73,16,0.3095238095238095,0.5416666666666666,0.196969696969697,0.3095238095238095,0.2407407407407407,0.0,0.9285714285714286,0.0,0,6,0,0,13,1,1,3,0
individual,P19,arousal,face,svm,20,10,2,120,96,24,31,73,16,0.3333333333333333,0.625,0.217391304347826,0.3333333333333333,0.2631578947368421,0.0,1.0,0.0,0,5,1,0,15,0,0,3,0
individual,P19,arousal,face,svm,20,10,3,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,svm,20,10,4,120,96,24,31,73,16,0.2666666666666666,0.5,0.2105263157894736,0.2666666666666666,0.2352941176470588,0.0,0.8,0.0,0,5,1,3,12,0,1,2,0
individual,P19,arousal,face,svm,20,10,5,120,96,24,31,73,16,0.2619047619047619,0.4166666666666667,0.2416666666666666,0.2619047619047619,0.2513409961685823,0.1428571428571428,0.6428571428571429,0.0,1,6,0,4,9,1,3,0,0
individual,P19,arousal,face,gnb,all,all,1,120,96,24,31,73,16,0.2857142857142857,0.5,0.2222222222222222,0.2857142857142857,0.25,0.0,0.8571428571428571,0.0,0,4,2,0,12,2,2,2,0
individual,P19,arousal,face,gnb,all,all,2,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,gnb,all,all,3,120,96,24,31,73,16,0.2666666666666666,0.3333333333333333,0.2222222222222222,0.2666666666666666,0.2349936143039591,0.0,0.4666666666666667,0.3333333333333333,0,5,1,4,7,4,0,2,1
individual,P19,arousal,face,gnb,all,all,4,120,96,24,31,73,16,0.2555555555555555,0.4166666666666667,0.2619047619047619,0.2555555555555555,0.2581786030061892,0.1666666666666666,0.6,0.0,1,2,3,6,9,0,0,3,0
individual,P19,arousal,face,gnb,all,all,5,120,96,24,31,73,16,0.2857142857142857,0.4583333333333333,0.2559523809523809,0.2857142857142857,0.2698412698412698,0.1428571428571428,0.7142857142857143,0.0,1,5,1,4,10,0,2,1,0
individual,P19,arousal,face,gnb,5,5,1,120,96,24,31,73,16,0.4166666666666667,0.625,0.3888888888888888,0.4166666666666667,0.3777777777777777,0.0,1.0,0.25,0,5,1,0,14,0,1,2,1
individual,P19,arousal,face,gnb,5,5,2,120,96,24,31,73,16,0.2888888888888889,0.5416666666666666,0.2063492063492063,0.2888888888888889,0.2407407407407407,0.0,0.8666666666666667,0.0,0,5,1,0,13,2,0,3,0
individual,P19,arousal,face,gnb,5,5,3,120,96,24,31,73,16,0.2444444444444444,0.4583333333333333,0.1929824561403509,0.2444444444444444,0.2156862745098039,0.0,0.7333333333333333,0.0,0,5,1,0,11,4,0,3,0
individual,P19,arousal,face,gnb,5,5,4,120,96,24,31,73,16,0.3555555555555555,0.5,0.3148148148148148,0.3555555555555555,0.3333333333333333,0.0,0.7333333333333333,0.3333333333333333,0,5,1,3,11,1,0,2,1
individual,P19,arousal,face,gnb,5,5,5,120,96,24,31,73,16,0.3571428571428571,0.5416666666666666,0.3244047619047619,0.3571428571428571,0.3396825396825396,0.2857142857142857,0.7857142857142857,0.0,2,4,1,3,11,0,2,1,0
individual,P19,arousal,face,gnb,10,10,1,120,96,24,31,73,16,0.2857142857142857,0.5,0.2222222222222222,0.2857142857142857,0.25,0.0,0.8571428571428571,0.0,0,4,2,0,12,2,2,2,0
individual,P19,arousal,face,gnb,10,10,2,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,gnb,10,10,3,120,96,24,31,73,16,0.2666666666666666,0.3333333333333333,0.2222222222222222,0.2666666666666666,0.2349936143039591,0.0,0.4666666666666667,0.3333333333333333,0,5,1,4,7,4,0,2,1
individual,P19,arousal,face,gnb,10,10,4,120,96,24,31,73,16,0.2555555555555555,0.4166666666666667,0.2619047619047619,0.2555555555555555,0.2581786030061892,0.1666666666666666,0.6,0.0,1,2,3,6,9,0,0,3,0
individual,P19,arousal,face,gnb,10,10,5,120,96,24,31,73,16,0.2857142857142857,0.4583333333333333,0.2559523809523809,0.2857142857142857,0.2698412698412698,0.1428571428571428,0.7142857142857143,0.0,1,5,1,4,10,0,2,1,0
individual,P19,arousal,face,gnb,20,10,1,120,96,24,31,73,16,0.2857142857142857,0.5,0.2222222222222222,0.2857142857142857,0.25,0.0,0.8571428571428571,0.0,0,4,2,0,12,2,2,2,0
individual,P19,arousal,face,gnb,20,10,2,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2121212121212121,0.3111111111111111,0.2522522522522523,0.0,0.9333333333333332,0.0,0,5,1,0,14,1,0,3,0
individual,P19,arousal,face,gnb,20,10,3,120,96,24,31,73,16,0.2666666666666666,0.3333333333333333,0.2222222222222222,0.2666666666666666,0.2349936143039591,0.0,0.4666666666666667,0.3333333333333333,0,5,1,4,7,4,0,2,1
individual,P19,arousal,face,gnb,20,10,4,120,96,24,31,73,16,0.2555555555555555,0.4166666666666667,0.2619047619047619,0.2555555555555555,0.2581786030061892,0.1666666666666666,0.6,0.0,1,2,3,6,9,0,0,3,0
individual,P19,arousal,face,gnb,20,10,5,120,96,24,31,73,16,0.2857142857142857,0.4583333333333333,0.2559523809523809,0.2857142857142857,0.2698412698412698,0.1428571428571428,0.7142857142857143,0.0,1,5,1,4,10,0,2,1,0
individual,P19,arousal,multimodal,knn,all,all,1,120,96,24,31,73,16,0.3650793650793651,0.5833333333333334,0.3636363636363636,0.3650793650793651,0.32407407407407407,0.16666666666666666,0.9285714285714286,0.0,1,5,0,1,13,0,0,4,0
individual,P19,arousal,multimodal,knn,all,all,2,120,96,24,31,73,16,0.2333333333333333,0.375,0.21428571428571427,0.2333333333333333,0.22332506203473945,0.16666666666666666,0.5333333333333333,0.0,1,5,0,6,8,1,0,3,0
individual,P19,arousal,multimodal,knn,all,all,3,120,96,24,31,73,16,0.3666666666666667,0.5,0.3111111111111111,0.3666666666666667,0.3333333333333333,0.5,0.6,0.0,3,3,0,6,9,0,0,3,0
individual,P19,arousal,multimodal,knn,all,all,4,120,96,24,31,73,16,0.39999999999999997,0.625,0.36140350877192984,0.39999999999999997,0.376114081996435,0.3333333333333333,0.8666666666666667,0.0,2,4,0,2,13,0,1,2,0
individual,P19,arousal,multimodal,knn,all,all,5,120,96,24,31,73,16,0.23809523809523805,0.375,0.21241830065359477,0.23809523809523805,0.22332506203473945,0.14285714285714285,0.5714285714285714,0.0,1,6,0,5,8,1,0,3,0
individual,P19,arousal,multimodal,knn,5,5,1,120,96,24,31,73,16,0.3333333333333333,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.24561403508771928,0.0,1.0,0.0,0,6,0,0,14,0,0,4,0
individual,P19,arousal,multimodal,knn,5,5,2,120,96,24,31,73,16,0.25555555555555554,0.4166666666666667,0.2431372549019608,0.25555555555555554,0.24810606060606064,0.16666666666666666,0.6,0.0,1,5,0,4,9,2,0,3,0
individual,P19,arousal,multimodal,knn,5,5,3,120,96,24,31,73,16,0.3,0.5,0.30409356725146197,0.3,0.289760348583878,0.16666666666666666,0.7333333333333333,0.0,1,5,0,2,11,2,0,3,0
individual,P19,arousal,multimodal,knn,5,5,4,120,96,24,31,73,16,0.35555555555555557,0.5416666666666666,0.3490196078431373,0.35555555555555557,0.3503787878787879,0.3333333333333333,0.7333333333333333,0.0,2,4,0,2,11,2,1,2,0
individual,P19,arousal,multimodal,knn,5,5,5,120,96,24,31,73,16,0.373015873015873,0.5,0.3148148148148148,0.373015873015873,0.34027777777777773,0.0,0.7857142857142857,0.3333333333333333,0,6,1,2,11,1,1,1,1
individual,P19,arousal,multimodal,knn,10,10,1,120,96,24,31,73,16,0.2142857142857143,0.375,0.15789473684210525,0.2142857142857143,0.1818181818181818,0.0,0.6428571428571429,0.0,0,6,0,5,9,0,0,4,0
individual,P19,arousal,multimodal,knn,10,10,2,120,96,24,31,73,16,0.37777777777777777,0.5833333333333334,0.35555555555555557,0.37777777777777777,0.3636363636363636,0.3333333333333333,0.8,0.0,2,4,0,2,12,1,1,2,0
individual,P19,arousal,multimodal,knn,10,10,3,120,96,24,31,73,16,0.2222222222222222,0.4166666666666667,0.17543859649122806,0.2222222222222222,0.19607843137254902,0.0,0.6666666666666666,0.0,0,6,0,5,10,0,0,3,0
individual,P19,arousal,multimodal,knn,10,10,4,120,96,24,31,73,16,0.26666666666666666,0.375,0.24615384615384617,0.26666666666666666,0.25,0.3333333333333333,0.4666666666666667,0.0,2,4,0,7,7,1,1,2,0
individual,P19,arousal,multimodal,knn,10,10,5,120,96,24,31,73,16,0.3333333333333333,0.5416666666666666,0.30158730158730157,0.3333333333333333,0.29523809523809524,0.14285714285714285,0.8571428571428571,0.0,1,6,0,2,12,0,0,3,0
individual,P19,arousal,multimodal,knn,20,20,1,120,96,24,31,73,16,0.2222222222222222,0.3333333333333333,0.1875,0.2222222222222222,0.2031746031746032,0.16666666666666666,0.5,0.0,1,5,0,7,7,0,0,4,0
individual,P19,arousal,multimodal,knn,20,20,2,120,96,24,31,73,16,0.43333333333333335,0.625,0.4222222222222222,0.43333333333333335,0.42424242424242425,0.5,0.8,0.0,3,3,0,2,12,1,0,3,0
individual,P19,arousal,multimodal,knn,20,20,3,120,96,24,31,73,16,0.4444444444444444,0.5416666666666666,0.6369047619047619,0.4444444444444444,0.48428453267162946,0.3333333333333333,0.6666666666666666,0.3333333333333333,2,4,0,5,10,0,0,2,1
individual,P19,arousal,multimodal,knn,20,20,4,120,96,24,31,73,16,0.3333333333333333,0.5,0.31746031746031744,0.3333333333333333,0.3247863247863248,0.3333333333333333,0.6666666666666666,0.0,2,3,1,4,10,1,1,2,0
individual,P19,arousal,multimodal,knn,20,20,5,120,96,24,31,73,16,0.4047619047619047,0.5833333333333334,0.3703703703703704,0.4047619047619047,0.38301282051282054,0.42857142857142855,0.7857142857142857,0.0,3,4,0,3,11,0,0,3,0
individual,P19,arousal,multimodal,svm,all,all,1,120,96,24,31,73,16,0.30952380952380953,0.5416666666666666,0.18840579710144925,0.30952380952380953,0.23423423423423426,0.0,0.9285714285714286,0.0,0,6,0,1,13,0,0,4,0
individual,P19,arousal,multimodal,svm,all,all,2,120,96,24,31,73,16,0.3333333333333333,0.625,0.20833333333333334,0.3333333333333333,0.25641025641025644,0.0,1.0,0.0,0,6,0,0,15,0,0,3,0
individual,P19,arousal,multimodal,svm,all,all,3,120,96,24,31,73,16,0.4555555555555555,0.5,0.4412393162393162,0.4555555555555555,0.4444444444444444,0.5,0.5333333333333333,0.3333333333333333,3,3,0,5,8,2,0,2,1
individual,P19,arousal,multimodal,svm,all,all,4,120,96,24,31,73,16,0.24444444444444446,0.3333333333333333,0.25,0.24444444444444446,0.24338624338624337,0.3333333333333333,0.4,0.0,2,4,0,5,6,4,1,2,0
individual,P19,arousal,multimodal,svm,all,all,5,120,96,24,31,73,16,0.3333333333333333,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.24561403508771928,0.0,1.0,0.0,0,7,0,0,14,0,0,3,0
individual,P19,arousal,multimodal,svm,5,5,1,120,96,24,31,73,16,0.2857142857142857,0.5,0.1818181818181818,0.2857142857142857,0.2222222222222222,0.0,0.8571428571428571,0.0,0,6,0,2,12,0,0,4,0
individual,P19,arousal,multimodal,svm,5,5,2,120,96,24,31,73,16,0.2222222222222222,0.4166666666666667,0.1851851851851852,0.2222222222222222,0.20202020202020202,0.0,0.6666666666666666,0.0,0,6,0,4,10,1,1,2,0
individual,P19,arousal,multimodal,svm,5,5,3,120,96,24,31,73,16,0.26666666666666666,0.5,0.19047619047619047,0.26666666666666666,0.2222222222222222,0.0,0.8,0.0,0,6,0,3,12,0,0,3,0
individual,P19,arousal,multimodal,svm,5,5,4,120,96,24,31,73,16,0.2222222222222222,0.4166666666666667,0.1851851851851852,0.2222222222222222,0.20202020202020202,0.0,0.6666666666666666,0.0,0,5,1,3,10,2,0,3,0
individual,P19,arousal,multimodal,svm,5,5,5,120,96,24,31,73,16,0.3333333333333333,0.5416666666666666,0.3216374269005848,0.3333333333333333,0.3090909090909091,0.14285714285714285,0.8571428571428571,0.0,1,5,1,1,12,1,1,2,0
individual,P19,arousal,multimodal,svm,10,10,1,120,96,24,31,73,16,0.32936507936507936,0.4166666666666667,0.39206349206349206,0.32936507936507936,0.3463012083701739,0.16666666666666666,0.5714285714285714,0.25,1,5,0,5,8,1,1,2,1
individual,P19,arousal,multimodal,svm,10,10,2,120,96,24,31,73,16,0.3333333333333333,0.5,0.30357142857142855,0.3333333333333333,0.3176178660049628,0.3333333333333333,0.6666666666666666,0.0,2,4,0,4,10,1,1,2,0
individual,P19,arousal,multimodal,svm,10,10,3,120,96,24,31,73,16,0.24444444444444444,0.4583333333333333,0.18333333333333335,0.24444444444444444,0.20952380952380953,0.0,0.7333333333333333,0.0,0,6,0,4,11,0,0,3,0
individual,P19,arousal,multimodal,svm,10,10,4,120,96,24,31,73,16,0.26666666666666666,0.5,0.19999999999999998,0.26666666666666666,0.22857142857142856,0.0,0.8,0.0,0,6,0,1,12,2,1,2,0
individual,P19,arousal,multimodal,svm,10,10,5,120,96,24,31,73,16,0.3333333333333333,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.24561403508771928,0.0,1.0,0.0,0,7,0,0,14,0,0,3,0
individual,P19,arousal,multimodal,svm,20,20,1,120,96,24,31,73,16,0.3611111111111111,0.4166666666666667,0.4166666666666667,0.3611111111111111,0.373015873015873,0.3333333333333333,0.5,0.25,2,4,0,6,7,1,0,3,1
individual,P19,arousal,multimodal,svm,20,20,2,120,96,24,31,73,16,0.2111111111111111,0.3333333333333333,0.2031746031746032,0.2111111111111111,0.20683760683760685,0.16666666666666666,0.4666666666666667,0.0,1,5,0,6,7,2,0,3,0
individual,P19,arousal,multimodal,svm,20,20,3,120,96,24,31,73,16,0.35555555555555557,0.5,0.35964912280701755,0.35555555555555557,0.3490196078431373,0.0,0.7333333333333333,0.3333333333333333,0,6,0,3,11,1,0,2,1
individual,P19,arousal,multimodal,svm,20,20,4,120,96,24,31,73,16,0.3111111111111111,0.5833333333333334,0.2028985507246377,0.3111111111111111,0.24561403508771928,0.0,0.9333333333333333,0.0,0,6,0,1,14,0,0,3,0
individual,P19,arousal,multimodal,svm,20,20,5,120,96,24,31,73,16,0.38095238095238093,0.5416666666666666,0.3511904761904762,0.38095238095238093,0.36507936507936506,0.42857142857142855,0.7142857142857143,0.0,3,4,0,3,10,1,1,2,0
individual,P19,arousal,multimodal,gnb,all,all,1,120,96,24,31,73,16,0.35714285714285715,0.4583333333333333,0.3333333333333333,0.35714285714285715,0.34432234432234426,0.5,0.5714285714285714,0.0,3,2,1,4,8,2,0,4,0
individual,P19,arousal,multimodal,gnb,all,all,2,120,96,24,31,73,16,0.3111111111111111,0.4583333333333333,0.29523809523809524,0.3111111111111111,0.30256410256410254,0.3333333333333333,0.6,0.0,2,4,0,4,9,2,1,2,0
individual,P19,arousal,multimodal,gnb,all,all,3,120,96,24,31,73,16,0.3666666666666667,0.5,0.33928571428571425,0.3666666666666667,0.34975369458128075,0.5,0.6,0.0,3,2,1,5,9,1,0,3,0
individual,P19,arousal,multimodal,gnb,all,all,4,120,96,24,31,73,16,0.16666666666666666,0.25,0.1865079365079365,0.16666666666666666,0.17473884140550808,0.16666666666666666,0.3333333333333333,0.0,1,5,0,5,5,5,1,2,0
individual,P19,arousal,multimodal,gnb,all,all,5,120,96,24,31,73,16,0.4523809523809524,0.625,0.39259259259259255,0.4523809523809524,0.41954022988505746,0.5714285714285714,0.7857142857142857,0.0,4,3,0,3,11,0,2,1,0
individual,P19,arousal,multimodal,gnb,5,5,1,120,96,24,31,73,16,0.5277777777777778,0.7083333333333334,0.8888888888888888,0.5277777777777778,0.5666666666666668,0.3333333333333333,1.0,0.25,2,4,0,0,14,0,0,3,1
individual,P19,arousal,multimodal,gnb,5,5,2,120,96,24,31,73,16,0.3111111111111111,0.4583333333333333,0.2833333333333333,0.3111111111111111,0.29523809523809524,0.3333333333333333,0.6,0.0,2,4,0,5,9,1,1,2,0
individual,P19,arousal,multimodal,gnb,5,5,3,120,96,24,31,73,16,0.3,0.5,0.2596491228070175,0.3,0.27629233511586454,0.16666666666666666,0.7333333333333333,0.0,1,5,0,4,11,0,0,3,0
individual,P19,arousal,multimodal,gnb,5,5,4,120,96,24,31,73,16,0.3,0.5,0.28235294117647064,0.3,0.2897727272727273,0.16666666666666666,0.7333333333333333,0.0,1,4,1,3,11,1,1,2,0
individual,P19,arousal,multimodal,gnb,5,5,5,120,96,24,31,73,16,0.42857142857142855,0.5833333333333334,0.3703703703703704,0.42857142857142855,0.39655172413793105,0.5714285714285714,0.7142857142857143,0.0,4,3,0,4,10,0,1,2,0
individual,P19,arousal,multimodal,gnb,10,10,1,120,96,24,31,73,16,0.4047619047619048,0.5416666666666666,0.3511904761904762,0.4047619047619048,0.37606837606837606,0.5,0.7142857142857143,0.0,3,2,1,4,10,0,0,4,0
individual,P19,arousal,multimodal,gnb,10,10,2,120,96,24,31,73,16,0.26666666666666666,0.375,0.25356125356125353,0.26666666666666666,0.25555555555555554,0.3333333333333333,0.4666666666666667,0.0,2,4,0,6,7,2,1,2,0
individual,P19,arousal,multimodal,gnb,10,10,3,120,96,24,31,73,16,0.36666666666666664,0.4583333333333333,0.3541666666666667,0.36666666666666664,0.3554531490015361,0.16666666666666666,0.6,0.3333333333333333,1,5,0,3,9,3,0,2,1
individual,P19,arousal,multimodal,gnb,10,10,4,120,96,24,31,73,16,0.19999999999999998,0.375,0.17647058823529413,0.19999999999999998,0.1875,0.0,0.6,0.0,0,6,0,3,9,3,1,2,0
individual,P19,arousal,multimodal,gnb,10,10,5,120,96,24,31,73,16,0.5,0.6666666666666666,0.4375,0.5,0.4666666666666666,0.7142857142857143,0.7857142857142857,0.0,5,2,0,3,11,0,0,3,0
individual,P19,arousal,multimodal,gnb,20,20,1,120,96,24,31,73,16,0.35714285714285715,0.4583333333333333,0.3333333333333333,0.35714285714285715,0.34432234432234426,0.5,0.5714285714285714,0.0,3,2,1,4,8,2,0,4,0
individual,P19,arousal,multimodal,gnb,20,20,2,120,96,24,31,73,16,0.3,0.375,0.2727272727272727,0.3,0.27149321266968324,0.5,0.4,0.0,3,3,0,7,6,2,1,2,0
individual,P19,arousal,multimodal,gnb,20,20,3,120,96,24,31,73,16,0.2888888888888889,0.375,0.27777777777777773,0.2888888888888889,0.28315412186379924,0.0,0.5333333333333333,0.3333333333333333,0,6,0,5,8,2,0,2,1
individual,P19,arousal,multimodal,gnb,20,20,4,120,96,24,31,73,16,0.2333333333333333,0.375,0.24444444444444446,0.2333333333333333,0.23838383838383836,0.16666666666666666,0.5333333333333333,0.0,1,5,0,3,8,4,1,2,0
individual,P19,arousal,multimodal,gnb,20,20,5,120,96,24,31,73,16,0.5396825396825397,0.625,0.7195767195767195,0.5396825396825397,0.5714285714285715,0.5714285714285714,0.7142857142857143,0.3333333333333333,4,3,0,4,10,0,1,1,1
