mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,20,20,eeg_hm__Cz,45,46,0.9782608695652174,28.801610491154744
general,arousal,eeg,gnb,20,20,eeg_hm__Oz,45,46,0.9782608695652174,24.67394729045588
general,arousal,eeg,gnb,20,20,eeg_sd__Pz,45,46,0.9782608695652174,28.347708837582065
general,arousal,eeg,gnb,20,20,eeg_se_gamma__C3,45,46,0.9782608695652174,29.435533142109875
general,arousal,eeg,gnb,20,20,eeg_se_gamma__C4,45,46,0.9782608695652174,24.71228249804593
general,arousal,eeg,gnb,20,20,eeg_mf_hz__PO7,44,46,0.9565217391304348,22.67244158108706
general,arousal,eeg,gnb,20,20,eeg_mf_hz__Cz,42,46,0.9130434782608695,20.640829062442787
general,arousal,eeg,gnb,20,20,eeg_hc__Pz,37,46,0.8043478260869565,19.423823189828532
general,arousal,eeg,gnb,20,20,eeg_hc__C4,5,46,0.10869565217391304,17.034128902579752
general,arousal,eeg,gnb,20,20,eeg_hm__Pz,4,46,0.08695652173913043,16.88746217924221
general,arousal,eeg,gnb,20,20,eeg_mf_hz__PO8,3,46,0.06521739130434782,16.491583459639454
general,arousal,eeg,gnb,20,20,eeg_bp_delta__Fz,2,46,0.043478260869565216,14.59418396218433
general,arousal,eeg,gnb,20,20,eeg_se__Oz,2,46,0.043478260869565216,15.917922289598936
general,arousal,eeg,gnb,20,20,eeg_se__PO7,2,46,0.043478260869565216,14.555996900172149
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Pz,1,46,0.021739130434782608,5.007626351098201
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Fz,1,46,0.021739130434782608,13.530363027504778
general,arousal,eeg,gnb,20,20,eeg_hc__Cz,1,46,0.021739130434782608,14.579092059824362
general,arousal,eeg,gnb,20,20,eeg_mf_hz__Pz,1,46,0.021739130434782608,14.054578875433643
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__C3,0,46,0.0,3.0964634270486644
