participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P34,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,115,92,23,67,48,0.40384615384615385,0.391304347826087
P34,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,115,92,23,67,48,0.3269230769230769,0.30434782608695654
P34,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,115,92,23,67,48,0.4423076923076923,0.43478260869565216
P34,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,115,92,23,33,82,0.5178571428571428,0.6086956521739131
P34,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,115,92,23,33,82,0.5982142857142857,0.6086956521739131
P34,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,115,92,23,33,82,0.6607142857142857,0.6956521739130435
P34,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,115,92,23,33,82,0.5196078431372549,0.6086956521739131
P34,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,115,92,23,33,82,0.45588235294117646,0.43478260869565216
P34,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,115,92,23,33,82,0.5892857142857143,0.6521739130434783
P34,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,115,92,23,33,82,0.5490196078431372,0.6521739130434783
P34,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,115,92,23,33,82,0.3214285714285714,0.391304347826087
P34,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,115,92,23,33,82,0.6294642857142857,0.6521739130434783
P34,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,115,92,23,33,82,0.5089285714285714,0.6521739130434783
P34,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,115,92,23,33,82,0.6372549019607843,0.782608695652174
P34,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,115,92,23,33,82,0.3235294117647059,0.4782608695652174
P34,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,115,92,23,33,82,0.6205357142857143,0.6956521739130435
P34,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,115,92,23,33,82,0.6919642857142857,0.7391304347826086
P34,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,115,92,23,33,82,0.7633928571428572,0.782608695652174
P34,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,115,92,23,33,82,0.6323529411764706,0.6956521739130435
P34,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,115,92,23,33,82,0.5147058823529411,0.5217391304347826
P34,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,115,92,23,33,82,0.5892857142857143,0.6521739130434783
P34,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,115,92,23,33,82,0.5147058823529411,0.5217391304347826
P34,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,115,92,23,33,82,0.3526785714285714,0.43478260869565216
P34,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,115,92,23,33,82,0.4464285714285714,0.5652173913043478
P34,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,115,92,23,33,82,0.5803571428571428,0.6956521739130435
P34,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,115,92,23,33,82,0.553921568627451,0.7391304347826086
P34,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,115,92,23,33,82,0.3235294117647059,0.4782608695652174
P34,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,115,92,23,33,82,0.4151785714285714,0.5217391304347826
P34,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,115,92,23,33,82,0.4107142857142857,0.34782608695652173
P34,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,115,92,23,33,82,0.6205357142857143,0.6956521739130435
P34,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,115,92,23,33,82,0.4068627450980392,0.5217391304347826
P34,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,115,92,23,33,82,0.4901960784313726,0.5652173913043478
P34,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,115,92,23,33,82,0.5267857142857143,0.5652173913043478
P34,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,115,92,23,33,82,0.3794642857142857,0.30434782608695654
P34,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,115,92,23,33,82,0.4464285714285714,0.5652173913043478
P34,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,115,92,23,33,82,0.5357142857142857,0.5217391304347826
P34,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,115,92,23,33,82,0.5669642857142857,0.5652173913043478
P34,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,115,92,23,33,82,0.5245098039215687,0.6956521739130435
P34,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,115,92,23,33,82,0.4656862745098039,0.6086956521739131
P34,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,115,92,23,33,82,0.5044642857142857,0.4782608695652174
P34,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,115,92,23,33,82,0.4107142857142857,0.34782608695652173
P34,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,115,92,23,33,82,0.7232142857142857,0.782608695652174
P34,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,115,92,23,33,82,0.4656862745098039,0.6086956521739131
P34,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,115,92,23,33,82,0.37745098039215685,0.4782608695652174
P34,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,115,92,23,33,82,0.3526785714285714,0.43478260869565216
P34,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,115,92,23,33,82,0.5803571428571428,0.6956521739130435
P34,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,115,92,23,33,82,0.4362745098039216,0.5652173913043478
P34,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,115,92,23,33,82,0.4151785714285714,0.5217391304347826
P34,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,115,92,23,33,82,0.39285714285714285,0.43478260869565216
P34,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,115,92,23,33,82,0.5669642857142857,0.5652173913043478
P34,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,115,92,23,33,82,0.49509803921568624,0.6521739130434783
P34,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,115,92,23,33,82,0.4362745098039216,0.5652173913043478
P34,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,115,92,23,33,82,0.4151785714285714,0.5217391304347826
P34,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,115,92,23,33,82,0.4330357142857143,0.43478260869565216
P34,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,115,92,23,33,82,0.4732142857142857,0.43478260869565216
P34,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,115,92,23,33,82,0.4411764705882353,0.6521739130434783
P34,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,115,92,23,33,82,0.4068627450980392,0.5217391304347826
P34,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,115,92,23,33,82,0.71875,0.6086956521739131
P34,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,115,92,23,33,82,0.36160714285714285,0.391304347826087
P34,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,115,92,23,33,82,0.4732142857142857,0.43478260869565216
P34,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,115,92,23,33,82,0.37745098039215685,0.4782608695652174
P34,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,115,92,23,33,82,0.5357142857142857,0.5217391304347826
P34,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,115,92,23,33,82,0.45535714285714285,0.5217391304347826
P34,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,115,92,23,33,82,0.4464285714285714,0.5652173913043478
P34,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,115,92,23,33,82,0.4068627450980392,0.5217391304347826
P34,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,115,92,23,33,82,0.35294117647058826,0.5217391304347826
P34,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,115,92,23,33,82,0.71875,0.6086956521739131
P34,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,115,92,23,33,82,0.4955357142857143,0.5217391304347826
P34,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,115,92,23,33,82,0.5357142857142857,0.5217391304347826
P34,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,115,92,23,33,82,0.4411764705882353,0.6521739130434783
P34,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,115,92,23,33,82,0.4411764705882353,0.6521739130434783
P34,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,115,92,23,33,82,0.6160714285714286,0.5217391304347826
P34,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,115,92,23,33,82,0.4330357142857143,0.43478260869565216
P34,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,115,92,23,33,82,0.5,0.6956521739130435
P34,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,115,92,23,33,82,0.5,0.7391304347826086
P34,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,115,92,23,33,82,0.3480392156862745,0.43478260869565216
P34,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,115,92,23,33,82,0.6071428571428572,0.5652173913043478
P34,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,115,92,23,33,82,0.3839285714285714,0.4782608695652174
P34,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,115,92,23,33,82,0.45535714285714285,0.5217391304347826
P34,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,115,92,23,33,82,0.4362745098039216,0.5652173913043478
P34,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,115,92,23,33,82,0.29411764705882354,0.43478260869565216
P35,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,62,52,0.49230769230769234,0.4782608695652174
P35,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,62,52,0.4423076923076923,0.43478260869565216
P35,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,62,52,0.5333333333333333,0.5454545454545454
P35,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,62,52,0.5038461538461538,0.4782608695652174
P35,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,62,52,0.45384615384615384,0.43478260869565216
P35,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,62,52,0.4772727272727273,0.4782608695652174
P35,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,62,52,0.5643939393939394,0.5652173913043478
P35,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,62,52,0.6,0.5909090909090909
P35,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,62,52,0.5807692307692307,0.5652173913043478
P35,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,62,52,0.5423076923076923,0.5217391304347826
P35,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,62,52,0.5265151515151515,0.5217391304347826
P35,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,62,52,0.43939393939393934,0.43478260869565216
P35,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,62,52,0.5916666666666667,0.5909090909090909
P35,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,62,52,0.5423076923076923,0.5217391304347826
P35,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,62,52,0.4807692307692308,0.4782608695652174
P35,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,62,52,0.4734848484848485,0.4782608695652174
P35,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,62,52,0.4833333333333333,0.5
P35,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,62,52,0.5038461538461538,0.4782608695652174
P35,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,62,52,0.5423076923076923,0.5217391304347826
P35,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,62,52,0.5189393939393939,0.5217391304347826
P35,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,62,52,0.5681818181818181,0.5652173913043478
P35,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,62,52,0.5833333333333333,0.5909090909090909
P35,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,62,52,0.6307692307692307,0.6086956521739131
P35,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,62,52,0.5423076923076923,0.5217391304347826
P35,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,62,52,0.5303030303030303,0.5217391304347826
P35,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,62,52,0.6916666666666667,0.6818181818181818
P35,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,114,91,23,62,52,0.5038461538461538,0.4782608695652174
P35,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,114,91,23,62,52,0.5807692307692307,0.5652173913043478
P35,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,114,91,23,62,52,0.46969696969696967,0.4782608695652174
P35,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,114,92,22,62,52,0.5333333333333333,0.5454545454545454
P35,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,114,91,23,62,52,0.45769230769230773,0.4782608695652174
P35,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,114,91,23,62,52,0.5346153846153846,0.5652173913043478
P35,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,114,91,23,62,52,0.6590909090909092,0.6521739130434783
P35,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,114,91,23,62,52,0.4242424242424242,0.43478260869565216
P35,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,114,92,22,62,52,0.6333333333333333,0.6363636363636364
P35,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,114,91,23,62,52,0.6423076923076924,0.6086956521739131
P35,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,114,91,23,62,52,0.5653846153846154,0.5217391304347826
P35,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,114,91,23,62,52,0.4772727272727273,0.4782608695652174
P35,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,114,91,23,62,52,0.5189393939393939,0.5217391304347826
P35,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,114,92,22,62,52,0.5833333333333333,0.5909090909090909
P35,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,114,91,23,62,52,0.6192307692307693,0.6086956521739131
P35,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,114,91,23,62,52,0.6923076923076923,0.6521739130434783
P35,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,114,91,23,62,52,0.5265151515151515,0.5217391304347826
P35,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,114,91,23,62,52,0.42803030303030304,0.43478260869565216
P35,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,114,92,22,62,52,0.5333333333333333,0.5454545454545454
P35,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,114,91,23,62,52,0.5230769230769231,0.5652173913043478
P35,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,114,91,23,62,52,0.6538461538461539,0.6086956521739131
P35,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,114,91,23,62,52,0.4772727272727273,0.4782608695652174
P35,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,114,91,23,62,52,0.5643939393939394,0.5652173913043478
P35,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,114,92,22,62,52,0.6333333333333333,0.6363636363636364
P35,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,114,91,23,62,52,0.6807692307692308,0.6521739130434783
P35,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,114,91,23,62,52,0.6153846153846154,0.5652173913043478
P35,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,114,91,23,62,52,0.4318181818181818,0.43478260869565216
P35,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,114,91,23,62,52,0.4772727272727273,0.4782608695652174
P35,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,114,92,22,62,52,0.7166666666666667,0.7272727272727273
P35,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,114,91,23,62,52,0.7076923076923077,0.6956521739130435
P35,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,114,91,23,62,52,0.41538461538461535,0.391304347826087
P35,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,114,91,23,62,52,0.5681818181818181,0.5652173913043478
P35,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,114,91,23,62,52,0.571969696969697,0.5652173913043478
P35,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,114,92,22,62,52,0.6916666666666667,0.6818181818181818
P35,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,114,91,23,62,52,0.5807692307692307,0.5652173913043478
P35,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,114,91,23,62,52,0.5153846153846154,0.4782608695652174
P35,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,114,91,23,62,52,0.6590909090909092,0.6521739130434783
P35,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,114,92,22,62,52,0.7166666666666667,0.7272727272727273
P35,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,114,91,23,62,52,0.6423076923076924,0.6086956521739131
P35,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,114,91,23,62,52,0.5653846153846154,0.5217391304347826
P35,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,114,91,23,62,52,0.6553030303030303,0.6521739130434783
P35,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,114,91,23,62,52,0.6212121212121212,0.6086956521739131
P35,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,114,92,22,62,52,0.6166666666666667,0.5909090909090909
P35,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,62,52,0.3769230769230769,0.34782608695652173
P35,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,62,52,0.3653846153846154,0.34782608695652173
P35,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,62,52,0.6098484848484849,0.6086956521739131
P35,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,62,52,0.4242424242424242,0.43478260869565216
P35,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,62,52,0.625,0.6363636363636364
P35,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,62,52,0.47692307692307695,0.43478260869565216
P35,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,62,52,0.4653846153846154,0.43478260869565216
P35,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,62,52,0.5113636363636364,0.5217391304347826
P35,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,62,52,0.5681818181818181,0.5652173913043478
P35,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,62,52,0.5833333333333333,0.5909090909090909
P35,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,62,52,0.5692307692307692,0.5652173913043478
P35,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,62,52,0.47692307692307695,0.43478260869565216
P35,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,62,52,0.6098484848484849,0.6086956521739131
P35,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,62,52,0.43939393939393934,0.43478260869565216
P35,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,62,52,0.5916666666666667,0.5909090909090909
P35,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,62,52,0.41538461538461535,0.391304347826087
P35,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,62,52,0.46923076923076923,0.4782608695652174
P35,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,62,52,0.5643939393939394,0.5652173913043478
P35,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,62,52,0.5189393939393939,0.5217391304347826
P35,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,62,52,0.6166666666666667,0.6363636363636364
P35,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,62,52,0.4653846153846154,0.43478260869565216
P35,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,62,52,0.3576923076923077,0.391304347826087
P35,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,62,52,0.5151515151515151,0.5217391304347826
P35,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,62,52,0.6212121212121212,0.6086956521739131
P35,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,62,52,0.5916666666666667,0.5909090909090909
P35,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,62,52,0.6307692307692307,0.6086956521739131
P35,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,62,52,0.5269230769230769,0.4782608695652174
P35,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,62,52,0.6098484848484849,0.6086956521739131
P35,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,62,52,0.5340909090909092,0.5217391304347826
P35,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,62,52,0.5916666666666667,0.5909090909090909
P35,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,62,52,0.4423076923076923,0.43478260869565216
P35,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,62,52,0.5692307692307692,0.5652173913043478
P35,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,62,52,0.606060606060606,0.6086956521739131
P35,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,62,52,0.5189393939393939,0.5217391304347826
P35,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,62,52,0.5,0.5
P35,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,62,52,0.5538461538461539,0.5217391304347826
P35,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,62,52,0.49615384615384617,0.5217391304347826
P35,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,62,52,0.6136363636363636,0.6086956521739131
P35,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,62,52,0.5643939393939394,0.5652173913043478
P35,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,62,52,0.55,0.5454545454545454
P35,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,62,52,0.5307692307692308,0.5217391304347826
P35,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,62,52,0.4423076923076923,0.43478260869565216
P35,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,62,52,0.6098484848484849,0.6086956521739131
P35,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,62,52,0.5681818181818181,0.5652173913043478
P35,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,62,52,0.6333333333333333,0.6363636363636364
P35,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,62,52,0.40384615384615385,0.391304347826087
P35,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,62,52,0.6576923076923077,0.6521739130434783
P35,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,62,52,0.5606060606060606,0.5652173913043478
P35,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,62,52,0.4810606060606061,0.4782608695652174
P35,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,62,52,0.55,0.5454545454545454
P35,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,62,52,0.3769230769230769,0.34782608695652173
P35,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,62,52,0.5576923076923077,0.5652173913043478
P35,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,62,52,0.5151515151515151,0.5217391304347826
P35,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,62,52,0.42803030303030304,0.43478260869565216
P35,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,62,52,0.5083333333333333,0.5
