mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
individual,arousal,eeg,gnb,10,10,eeg_sd__PO8,3,5,0.06,0.8459283064729587
individual,arousal,eeg,gnb,10,10,eeg_se_beta__Cz,3,5,0.06,1.1988746079358203
individual,arousal,eeg,gnb,10,10,eeg_se_delta__PO7,3,5,0.06,1.11488796964543
individual,arousal,eeg,gnb,10,10,eeg_se_delta__Pz,3,5,0.06,0.9020303670603047
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__PO8,3,5,0.06,0.8624202602680576
individual,arousal,eeg,gnb,10,10,eeg_se_theta__C4,3,5,0.06,0.9277797099409306
individual,arousal,eeg,gnb,10,10,eeg_bp_alpha__Cz,2,5,0.04,0.8259577937364346
individual,arousal,eeg,gnb,10,10,eeg_bp_beta__C3,2,5,0.04,1.1358952094706192
individual,arousal,eeg,gnb,10,10,eeg_bp_gamma__Oz,2,5,0.04,1.4677037391454086
individual,arousal,eeg,gnb,10,10,eeg_bp_theta__C4,2,5,0.04,1.1051330266140784
individual,arousal,eeg,gnb,10,10,eeg_sd__Fz,2,5,0.04,0.7849415980124275
individual,arousal,eeg,gnb,10,10,eeg_sd__PO7,2,5,0.04,0.9619306547934188
individual,arousal,eeg,gnb,10,10,eeg_se_alpha__PO7,2,5,0.04,0.8740327608624081
individual,arousal,eeg,gnb,10,10,eeg_se_alpha__PO8,2,5,0.04,1.0735759254736312
individual,arousal,eeg,gnb,10,10,eeg_se_beta__PO8,2,5,0.04,0.8121890258102372
individual,arousal,eeg,gnb,10,10,eeg_se_delta__Fz,2,5,0.04,0.5547895999744378
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__C3,2,5,0.04,0.852329825202858
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__Cz,2,5,0.04,0.7268192757325995
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__Fz,2,5,0.04,0.7323514574100952
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__PO7,2,5,0.04,0.7152591197636877
individual,arousal,eeg,gnb,10,10,eeg_se_theta__Oz,2,5,0.04,0.7712364660032904
individual,arousal,eeg,gnb,10,10,eeg_bp_alpha__Fz,1,5,0.02,0.8461307660012675
individual,arousal,eeg,gnb,10,10,eeg_bp_beta__C4,1,5,0.02,1.401474815236346
individual,arousal,eeg,gnb,10,10,eeg_bp_beta__Cz,1,5,0.02,1.486738501047337
individual,arousal,eeg,gnb,10,10,eeg_bp_beta__PO7,1,5,0.02,1.385027899627404
individual,arousal,eeg,gnb,10,10,eeg_bp_gamma__C3,1,5,0.02,0.7020086593955126
individual,arousal,eeg,gnb,10,10,eeg_bp_gamma__PO7,1,5,0.02,1.222419122059288
individual,arousal,eeg,gnb,10,10,eeg_bp_theta__C3,1,5,0.02,0.8740571860492803
individual,arousal,eeg,gnb,10,10,eeg_hc__C3,1,5,0.02,1.1041940224591456
individual,arousal,eeg,gnb,10,10,eeg_hc__PO7,1,5,0.02,1.13227632672957
individual,arousal,eeg,gnb,10,10,eeg_hm__PO7,1,5,0.02,1.3248255572399419
individual,arousal,eeg,gnb,10,10,eeg_sd__C3,1,5,0.02,0.9572172910758813
individual,arousal,eeg,gnb,10,10,eeg_se__PO7,1,5,0.02,1.0888455527737153
individual,arousal,eeg,gnb,10,10,eeg_se_alpha__C4,1,5,0.02,0.7369350664983734
individual,arousal,eeg,gnb,10,10,eeg_se_alpha__Cz,1,5,0.02,0.8808027485402087
individual,arousal,eeg,gnb,10,10,eeg_se_alpha__Oz,1,5,0.02,0.7742499273032152
individual,arousal,eeg,gnb,10,10,eeg_se_beta__PO7,1,5,0.02,0.7881728142592547
individual,arousal,eeg,gnb,10,10,eeg_se_delta__C3,1,5,0.02,0.7085912628597848
individual,arousal,eeg,gnb,10,10,eeg_se_delta__C4,1,5,0.02,0.9439285375182923
individual,arousal,eeg,gnb,10,10,eeg_se_gamma__Oz,1,5,0.02,1.0735481091256895
individual,arousal,eeg,gnb,10,10,eeg_se_theta__Fz,1,5,0.02,0.987741913441847
individual,arousal,eeg,gnb,10,10,eeg_bp_alpha__C4,0,5,0.0,0.7281551061293706
individual,arousal,eeg,gnb,10,10,eeg_bp_alpha__Oz,0,5,0.0,0.642584496444504
individual,arousal,eeg,gnb,10,10,eeg_bp_alpha__Pz,0,5,0.0,0.8757581361820125
individual,arousal,eeg,gnb,10,10,eeg_bp_delta__PO8,0,5,0.0,1.1110076229803862
individual,arousal,eeg,gnb,10,10,eeg_bp_gamma__C4,0,5,0.0,0.8082239303178272
individual,arousal,eeg,gnb,10,10,eeg_bp_theta__PO7,0,5,0.0,0.9470563232827122
individual,arousal,eeg,gnb,10,10,eeg_bp_theta__Pz,0,5,0.0,0.6740712715264188
individual,arousal,eeg,gnb,10,10,eeg_hc__Pz,0,5,0.0,1.0752838792040063
individual,arousal,eeg,gnb,10,10,eeg_hm__Pz,0,5,0.0,1.1559161020597324
individual,arousal,eeg,gnb,10,10,eeg_mf_hz__Pz,0,5,0.0,1.0782652220222244
individual,arousal,eeg,gnb,10,10,eeg_sd__Pz,0,5,0.0,0.8092398332041627
individual,arousal,eeg,gnb,10,10,eeg_se_beta__C3,0,5,0.0,1.0258337649286902
individual,arousal,eeg,gnb,10,10,eeg_se_beta__Pz,0,5,0.0,0.3623019248004755
individual,arousal,eeg,gnb,10,10,eeg_se_theta__Pz,0,5,0.0,0.5317601290768272
individual,arousal,eeg,gnb,20,20,eeg_se__PO8,22,5,0.44,2.8775405735304775
individual,arousal,eeg,gnb,20,20,eeg_bp_beta__PO8,20,5,0.4,3.370943353815026
individual,arousal,eeg,gnb,20,20,eeg_hm__Cz,20,5,0.4,2.454963457610185
individual,arousal,eeg,gnb,20,20,eeg_hm__PO8,20,5,0.4,2.830344748112223
individual,arousal,eeg,gnb,20,20,eeg_hc__C4,19,5,0.38,2.0811887161522065
individual,arousal,eeg,gnb,20,20,eeg_hc__Oz,19,5,0.38,2.34384396406378
individual,arousal,eeg,gnb,20,20,eeg_hm__Oz,19,5,0.38,2.466158539419953
individual,arousal,eeg,gnb,20,20,eeg_mf_hz__Cz,19,5,0.38,2.7029020431031228
individual,arousal,eeg,gnb,20,20,eeg_hc__Cz,18,5,0.36,2.6402644827431034
individual,arousal,eeg,gnb,20,20,eeg_hc__PO8,18,5,0.36,2.572678973735876
individual,arousal,eeg,gnb,20,20,eeg_sd__Oz,18,5,0.36,1.7240680412736822
