participant,task,video_file,log_file,profile,sampled_frame,video_time_s,face_detected,bbox_w,bbox_h,face_width_fraction,face_height_fraction
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1161,38.667,1,121,136,0.161333,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1171,39.0,1,120,135,0.16,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1181,39.333,1,121,135,0.161333,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1191,39.667,1,123,134,0.164,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1201,40.0,1,121,133,0.161333,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1211,40.333,1,119,134,0.158667,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1221,40.667,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1231,41.0,1,120,134,0.16,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1241,41.333,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1251,41.667,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1261,42.0,1,120,134,0.16,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1271,42.333,1,119,136,0.158667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1281,42.667,1,121,136,0.161333,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1291,43.0,1,119,134,0.158667,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1301,43.333,1,120,134,0.16,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1311,43.667,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1321,44.0,1,121,133,0.161333,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1331,44.333,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1341,44.667,1,120,132,0.16,0.169231
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1351,45.0,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1361,45.333,1,120,131,0.16,0.167949
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1371,45.667,1,121,132,0.161333,0.169231
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1381,46.0,1,120,132,0.16,0.169231
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1391,46.333,1,119,132,0.158667,0.169231
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1401,46.667,1,119,131,0.158667,0.167949
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1411,47.0,1,121,132,0.161333,0.169231
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1421,47.333,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1431,47.667,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1441,48.0,1,121,133,0.161333,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1451,48.333,1,122,125,0.162667,0.160256
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1461,48.667,1,123,120,0.164,0.153846
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1471,49.0,1,123,121,0.164,0.155128
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1481,49.333,1,124,121,0.165333,0.155128
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1491,49.667,1,126,121,0.168,0.155128
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1501,50.0,1,126,121,0.168,0.155128
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,1,0.0,1,112,137,0.149333,0.175641
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,11,0.333,1,112,135,0.149333,0.173077
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,21,0.667,1,112,136,0.149333,0.174359
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,31,1.0,1,113,133,0.150667,0.170513
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,41,1.333,1,113,132,0.150667,0.169231
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,51,1.667,1,112,133,0.149333,0.170513
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,61,2.0,1,115,131,0.153333,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,71,2.333,1,114,130,0.152,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,81,2.667,1,114,130,0.152,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,91,3.0,1,114,130,0.152,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,101,3.333,1,115,129,0.153333,0.165385
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,111,3.667,1,116,129,0.154667,0.165385
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,121,4.0,1,117,130,0.156,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,131,4.333,1,116,130,0.154667,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,141,4.667,1,114,130,0.152,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,151,5.0,1,116,129,0.154667,0.165385
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,161,5.333,1,116,129,0.154667,0.165385
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,171,5.667,1,117,130,0.156,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,181,6.0,1,117,130,0.156,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,191,6.333,1,117,130,0.156,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,201,6.667,1,118,131,0.157333,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,211,7.0,1,118,130,0.157333,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,221,7.333,1,116,130,0.154667,0.166667
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,231,7.667,1,117,132,0.156,0.169231
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,241,8.0,1,118,133,0.157333,0.170513
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,251,8.333,1,116,133,0.154667,0.170513
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,261,8.667,1,116,131,0.154667,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,271,9.0,1,116,131,0.154667,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,281,9.333,1,116,131,0.154667,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,291,9.667,1,116,131,0.154667,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,301,10.0,1,116,131,0.154667,0.167949
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,311,10.333,1,116,132,0.154667,0.169231
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,321,10.667,1,116,132,0.154667,0.169231
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,331,11.0,1,116,132,0.154667,0.169231
P01,Stack,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_video_15-36-38_STACK_FAULTY_FAST.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Stack/vision_log_15-36-38_STACK_FAULTY_FAST.csv,STACK_FAULTY_FAST,341,11.333,1,117,132,0.156,0.169231
