mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
individual,P37,P37,valence,multimodal,ridge,20,20,4,P37,108,87,21,2.0000890799345563,1.6138621699713351,-0.17924942547058542,-0.14995591501592753
individual,P37,P37,valence,multimodal,ridge,20,20,5,P37,108,87,21,2.151472525470173,1.7507486271584745,-0.2822335466602861,-0.20569180599216308
individual,P38,P38,valence,multimodal,ridge,20,20,1,P38,117,93,24,1.6352171241374316,1.391617929434218,-0.6472583794755509,-0.1634158012145297
individual,P38,P38,valence,multimodal,ridge,20,20,2,P38,117,93,24,1.663333042603956,1.4296760635772452,0.07724039205787758,0.10803414525080202
individual,P38,P38,valence,multimodal,ridge,20,20,3,P38,117,94,23,1.7006677619112627,1.4292700221933858,-0.23787319778143634,0.007369451607053823
individual,P38,P38,valence,multimodal,ridge,20,20,4,P38,117,94,23,1.679552951419879,1.4611131481181534,-0.055343071919156106,-0.04299223624532389
individual,P38,P38,valence,multimodal,ridge,20,20,5,P38,117,94,23,1.64506882529127,1.4237326146486067,0.024790863943453645,0.027302046024196835
individual,P39,P39,valence,multimodal,ridge,20,20,1,P39,117,93,24,1.31694682449624,1.0673138486704012,-0.4888002810808054,-0.4814842403380082
individual,P39,P39,valence,multimodal,ridge,20,20,2,P39,117,93,24,1.4374654635350523,1.291967940213892,-0.08199346209189184,0.009265146825393367
individual,P39,P39,valence,multimodal,ridge,20,20,3,P39,117,94,23,1.4220306252785222,1.2055836691852762,-0.22675288015215922,-0.044026069165948645
individual,P39,P39,valence,multimodal,ridge,20,20,4,P39,117,94,23,1.5727995276085192,1.1955920959308906,-0.2804172497946307,-0.08827474363668042
individual,P39,P39,valence,multimodal,ridge,20,20,5,P39,117,94,23,1.3492644087752395,1.08292188471225,-0.18895326085510922,-0.13313549714277895
individual,P40,P40,valence,multimodal,ridge,20,20,1,P40,120,96,24,2.0957624683086706,1.6847372027241034,-0.13398427000315594,-0.03280405420882482
individual,P40,P40,valence,multimodal,ridge,20,20,2,P40,120,96,24,2.2053628291629823,1.920551853775175,-0.47833673876209115,-0.2597016747040026
individual,P40,P40,valence,multimodal,ridge,20,20,3,P40,120,96,24,2.0472345897077346,1.7950724531804985,0.14271533664404146,0.14537418518156264
individual,P40,P40,valence,multimodal,ridge,20,20,4,P40,120,96,24,2.2410702941787513,1.9515562559128383,-0.2474774180885948,-0.17212112143888847
individual,P40,P40,valence,multimodal,ridge,20,20,5,P40,120,96,24,2.189296304165352,1.8849898061732517,-0.10652446696628126,0.0723174521545511
individual,P41,P41,valence,multimodal,ridge,20,20,1,P41,117,93,24,2.025187959944243,1.6222195460771296,-0.14679538510067958,-0.05677981012354105
individual,P41,P41,valence,multimodal,ridge,20,20,2,P41,117,93,24,2.1988333019165913,1.816842921365039,-0.49483838133098934,-0.4753503409486901
individual,P41,P41,valence,multimodal,ridge,20,20,3,P41,117,94,23,2.2435818118987876,2.0030027683622182,-0.28019509345929383,-0.23167473127490834
individual,P41,P41,valence,multimodal,ridge,20,20,4,P41,117,94,23,2.286213666777657,1.9513251216854812,-0.3216839770818052,-0.2650223361639137
individual,P41,P41,valence,multimodal,ridge,20,20,5,P41,117,94,23,2.12221301991314,1.8193004755549966,-1.2908691402876933,-0.29598647063188577
individual,P42,P42,valence,multimodal,ridge,20,20,1,P42,120,96,24,1.2038611084193882,1.0121525535417966,-0.004556177350301782,0.08140203361602505
individual,P42,P42,valence,multimodal,ridge,20,20,2,P42,120,96,24,1.4983277405281465,1.2673628600497728,-0.0811972795893312,-0.048221531278579643
individual,P42,P42,valence,multimodal,ridge,20,20,3,P42,120,96,24,1.593647014067186,1.3647476474904148,0.045121785942253134,0.05860121073104951
individual,P42,P42,valence,multimodal,ridge,20,20,4,P42,120,96,24,1.2892342839660205,1.0940533305215938,-0.17904436260732215,-0.09639652273058452
individual,P42,P42,valence,multimodal,ridge,20,20,5,P42,120,96,24,1.3793980126500702,1.1544458462173823,-0.04180379593774419,0.002038371648708459
individual,P43,P43,valence,multimodal,ridge,20,20,1,P43,120,96,24,1.3294922805341676,1.115043597978478,-0.2538283756452788,-0.24547833626306947
individual,P43,P43,valence,multimodal,ridge,20,20,2,P43,120,96,24,1.472139110143414,1.1327338189199458,-0.38239589184670386,-0.2315591118482656
individual,P43,P43,valence,multimodal,ridge,20,20,3,P43,120,96,24,1.5631002389741735,1.198286785318442,-0.4721031774882052,-0.2367205457550423
individual,P43,P43,valence,multimodal,ridge,20,20,4,P43,120,96,24,1.6177292771693434,1.3667568469453288,-0.08291641967345398,-0.07953254541446553
individual,P43,P43,valence,multimodal,ridge,20,20,5,P43,120,96,24,1.2924482611139376,1.014367342889113,-0.5128354786322484,-0.40197097522004843
individual,P44,P44,valence,multimodal,ridge,20,20,1,P44,119,95,24,2.341534016333991,2.102539773418972,0.024982348688504574,0.03430037735746616
individual,P44,P44,valence,multimodal,ridge,20,20,2,P44,119,95,24,1.872153254471264,1.463190571697073,0.173954297242655,0.270962377932634
individual,P44,P44,valence,multimodal,ridge,20,20,3,P44,119,95,24,1.887391194581392,1.7052971942835746,-0.3161343299017467,-0.24582961198155062
individual,P44,P44,valence,multimodal,ridge,20,20,4,P44,119,95,24,2.1255669348246817,1.9651507425145684,-0.22522977475796413,-0.06653002053028367
individual,P44,P44,valence,multimodal,ridge,20,20,5,P44,119,96,23,2.018742812523119,1.7852856620509212,0.19797409772798513,0.22857967093301523
individual,P45,P45,valence,multimodal,ridge,20,20,1,P45,120,96,24,1.6038720496339804,1.4154190837115455,-0.020458400633562412,0.04977416878341645
individual,P45,P45,valence,multimodal,ridge,20,20,2,P45,120,96,24,1.2155379496312952,0.9929645739510432,-0.014372734241310692,0.06882052243184333
individual,P45,P45,valence,multimodal,ridge,20,20,3,P45,120,96,24,1.5160731938861243,1.233690966777359,-0.06168667781135717,-0.059668772880914434
individual,P45,P45,valence,multimodal,ridge,20,20,4,P45,120,96,24,1.5504418720935638,1.250084402650172,-0.255330117202913,-0.19481965215113672
individual,P45,P45,valence,multimodal,ridge,20,20,5,P45,120,96,24,1.6934565323962045,1.4882707534721262,-0.24386290332715177,-0.20060685665998013
individual,P46,P46,valence,multimodal,ridge,20,20,1,P46,117,93,24,1.5644691880206234,1.3049981919968745,-0.10920281038014457,-0.09838686178532852
individual,P46,P46,valence,multimodal,ridge,20,20,2,P46,117,93,24,1.788576813800564,1.5506735022518852,-0.0819894555879197,-0.08164791324692033
individual,P46,P46,valence,multimodal,ridge,20,20,3,P46,117,94,23,1.5970245659754017,1.3486709199976719,-0.10954594459703881,-0.05459833380143264
individual,P46,P46,valence,multimodal,ridge,20,20,4,P46,117,94,23,1.6896834590032406,1.436794450655063,-0.4383914013064987,-0.18167209715094335
individual,P46,P46,valence,multimodal,ridge,20,20,5,P46,117,94,23,1.352041419033502,1.147202160544022,0.013244425147199812,0.0869326105734326
individual,P01,P01,arousal,eeg,knn,all,all,1,P01,112,89,23,1.637900025335238,1.391304347826087,-0.1335120006336974,-0.000409262535315813
individual,P01,P01,arousal,eeg,knn,all,all,2,P01,112,89,23,1.6608012733512754,1.4434782608695653,-0.45912,-0.3424799999999997
individual,P01,P01,arousal,eeg,knn,all,all,3,P01,112,90,22,1.413682202759233,1.1322314049586775,0.08141241474574779,0.10781474417838033
individual,P01,P01,arousal,eeg,knn,all,all,4,P01,112,90,22,1.3254997781623126,1.1198347107438016,-0.04211229946524053,-0.013662696483552006
individual,P01,P01,arousal,eeg,knn,all,all,5,P01,112,90,22,1.6825305616567832,1.518181818181818,-0.21468085106382917,-0.20443262411347463
individual,P02,P02,arousal,eeg,knn,all,all,1,P02,101,80,21,1.1006062513110806,0.9437229437229436,-0.21408715251690502,-0.1993613824192344
individual,P02,P02,arousal,eeg,knn,all,all,2,P02,101,81,20,1.5804853318830645,1.4136363636363638,-0.212589264222097,-0.11821993099574724
individual,P02,P02,arousal,eeg,knn,all,all,3,P02,101,81,20,1.7406895185529212,1.3699999999999999,0.005742411812961423,0.10500410172272368
individual,P02,P02,arousal,eeg,knn,all,all,4,P02,101,81,20,1.62800897514126,1.2727272727272727,-0.698982835346472,-0.1259800805255349
individual,P02,P02,arousal,eeg,knn,all,all,5,P02,101,81,20,1.4331605659032234,1.1484964969451297,-0.12391201513545669,-0.09281462200523949
individual,P03,P03,arousal,eeg,knn,all,all,1,P03,53,42,11,2.1629695479165036,2.090909090909091,-0.7154269972451788,-0.29867267718507384
individual,P03,P03,arousal,eeg,knn,all,all,2,P03,53,42,11,2.6293723201357997,2.4297520661157024,-0.05358369590107648,0.08647500884734682
individual,P03,P03,arousal,eeg,knn,all,all,3,P03,53,42,11,2.7742510377461813,2.5619834710743805,-0.16118793924280217,0.0024113270542652776
individual,P03,P03,arousal,eeg,knn,all,all,4,P03,53,43,10,2.7145156181761623,2.472727272727273,-0.5351239669421484,-0.19765840220385678
individual,P03,P03,arousal,eeg,knn,all,all,5,P03,53,43,10,2.597678556769009,2.5,-0.4028968574423122,-0.13443067988522528
individual,P04,P04,arousal,eeg,knn,all,all,1,P04,101,80,21,1.7148103618004567,1.4372294372294372,0.12141369347577768,0.15547940603372978
individual,P04,P04,arousal,eeg,knn,all,all,2,P04,101,81,20,2.0855467390869857,1.822727401896,-0.07130669973309334,-0.04203090517561314
individual,P04,P04,arousal,eeg,knn,all,all,3,P04,101,81,20,1.870912509296129,1.5986624858378304,-0.25571788966483844,0.01785051885346045
individual,P04,P04,arousal,eeg,knn,all,all,4,P04,101,81,20,1.7398828626653016,1.3836628363652947,0.15618330988253515,0.17965630382229614
individual,P04,P04,arousal,eeg,knn,all,all,5,P04,101,81,20,1.5451345908921759,1.2504923543688355,0.07820814518473684,0.08828959651519341
individual,P05,P05,arousal,eeg,knn,all,all,1,P05,115,92,23,1.5623351512033492,1.316205533596838,-0.4979482656133154,-0.13338191022223955
individual,P05,P05,arousal,eeg,knn,all,all,2,P05,115,92,23,1.8023021968492177,1.4782608695652173,-0.2256398769172725,-0.1967555204489453
individual,P05,P05,arousal,eeg,knn,all,all,3,P05,115,92,23,1.9442462355273313,1.7154150197628462,-0.18604354773879206,-0.18102408752683785
individual,P05,P05,arousal,eeg,knn,all,all,4,P05,115,92,23,1.5908243907435833,1.3003952569169959,-0.12500173623168287,-0.08799222168206122
individual,P05,P05,arousal,eeg,knn,all,all,5,P05,115,92,23,1.3197142516744238,1.0790513833992095,0.013564691100217408,0.12655069283451637
individual,P06,P06,arousal,eeg,knn,all,all,1,P06,115,92,23,1.4977060246560532,1.1925465838509317,-0.0787384044526902,-0.07844155844155831
individual,P06,P06,arousal,eeg,knn,all,all,2,P06,115,92,23,1.660918807949864,1.3478260869565217,-0.3290769859856517,-0.25530649418237283
individual,P06,P06,arousal,eeg,knn,all,all,3,P06,115,92,23,1.5191530821337662,1.2434782608695651,-0.008958677685950045,-0.008132231404958334
individual,P06,P06,arousal,eeg,knn,all,all,4,P06,115,92,23,1.328918439759595,1.162665541793808,0.00825179179087343,0.014806240764123957
individual,P06,P06,arousal,eeg,knn,all,all,5,P06,115,92,23,1.787881914201952,1.5304347826086957,-0.273313253012049,-0.22981927710843397
individual,P07,P07,arousal,eeg,knn,all,all,1,P07,120,96,24,1.5777595091998409,1.2159090909090908,-0.042043052085334987,-0.04189289832788745
individual,P07,P07,arousal,eeg,knn,all,all,2,P07,120,96,24,1.4888924708168536,1.0518565019035329,-0.010987533524423165,-0.0008067965009888045
individual,P07,P07,arousal,eeg,knn,all,all,3,P07,120,96,24,1.1398431577381267,0.8825757575757575,-0.2070381231671552,-0.1320581178352438
individual,P07,P07,arousal,eeg,knn,all,all,4,P07,120,96,24,1.6595578421389714,1.2272727272727273,0.01832910563783663,0.09696424187873343
individual,P07,P07,arousal,eeg,knn,all,all,5,P07,120,96,24,1.1961543060855242,1.071969696969697,-3.9349235413470565,-1.4296036027119308
individual,P08,P08,arousal,eeg,knn,all,all,1,P08,109,87,22,1.0016890318876697,0.8471074380165288,-0.1873749722160476,0.06158944411889533
individual,P08,P08,arousal,eeg,knn,all,all,2,P08,109,87,22,1.1311450419532354,0.9256198347107438,-0.7744204219848916,-0.24161121504179595
individual,P08,P08,arousal,eeg,knn,all,all,3,P08,109,87,22,0.8045232755966164,0.6818181818181818,0.05640744797371311,0.08351588170865254
individual,P08,P08,arousal,eeg,knn,all,all,4,P08,109,87,22,0.8140390988123307,0.6942148760330579,-0.07988980716253424,-0.07443581823747114
individual,P08,P08,arousal,eeg,knn,all,all,5,P08,109,88,21,0.8215419219227854,0.6796536796536797,-0.4448768354328818,-0.2310840086656507
individual,P09,P09,arousal,eeg,knn,all,all,1,P09,115,92,23,1.5926350456425273,1.3211160856146407,0.047016122461618126,0.06924049868732152
individual,P09,P09,arousal,eeg,knn,all,all,2,P09,115,92,23,1.5644188098983054,1.2805002213090073,-0.5449616784629596,-0.35702660224733207
individual,P09,P09,arousal,eeg,knn,all,all,3,P09,115,92,23,1.9516986837023995,1.593993305940439,-0.4644103058065727,-0.0767805513240647
individual,P09,P09,arousal,eeg,knn,all,all,4,P09,115,92,23,1.385247983646965,1.0861467761983818,-0.23192285850574357,-0.13786699904125155
individual,P09,P09,arousal,eeg,knn,all,all,5,P09,115,92,23,1.8307026516056204,1.593332248419436,-0.21101693514836395,-0.13998219399173228
individual,P10,P10,arousal,eeg,knn,all,all,1,P10,120,96,24,1.4246453330807884,1.1818181818181819,0.02497260113455424,0.1414608592559914
individual,P10,P10,arousal,eeg,knn,all,all,2,P10,120,96,24,1.6164404148500835,1.4310688230008124,-0.16127982878253788,-0.16113643598763217
individual,P10,P10,arousal,eeg,knn,all,all,3,P10,120,96,24,1.5738260306195369,1.375,0.030767157743442297,0.031042265540783376
individual,P10,P10,arousal,eeg,knn,all,all,4,P10,120,96,24,1.5112069866414162,1.2954545454545452,-0.0349630342477778,-0.034963034247778024
individual,P10,P10,arousal,eeg,knn,all,all,5,P10,120,96,24,1.6554294226626025,1.529637822069026,-0.15471633232495496,-0.12482510578691497
individual,P11,P11,arousal,eeg,knn,all,all,1,P11,120,96,24,2.3579928066975073,1.9132444817009961,-0.5524163470808632,-0.3422977488946095
individual,P11,P11,arousal,eeg,knn,all,all,2,P11,120,96,24,1.9645440761814634,1.704306355965518,-0.018338824599896997,-0.008971648488191875
individual,P11,P11,arousal,eeg,knn,all,all,3,P11,120,96,24,1.7118708692163531,1.3989292416469865,-0.03683604347298153,0.025432383458940278
individual,P11,P11,arousal,eeg,knn,all,all,4,P11,120,96,24,1.7315680095409218,1.4790741792636493,0.11840898597277505,0.1375518099613433
individual,P11,P11,arousal,eeg,knn,all,all,5,P11,120,96,24,2.0276702184357576,1.8488249412649393,-0.23407670270205094,-0.13594923109367762
individual,P12,P12,arousal,eeg,knn,all,all,1,P12,120,96,24,0.9563475053369394,0.7954545454545454,0.002253944402704877,0.062421738041572805
individual,P12,P12,arousal,eeg,knn,all,all,2,P12,120,96,24,1.1500657548144244,0.9214678382601935,-0.28908141196040305,-0.2505775327875417
individual,P12,P12,arousal,eeg,knn,all,all,3,P12,120,96,24,0.9676232561489106,0.875,-0.03912482682845253,0.012611665790856708
individual,P12,P12,arousal,eeg,knn,all,all,4,P12,120,96,24,0.9688680168938283,0.7878787878787877,0.08511977178336205,0.09608312007942843
individual,P12,P12,arousal,eeg,knn,all,all,5,P12,120,96,24,1.3086590619992318,1.086347014903659,-0.12224232008914737,-0.12016764450009321
individual,P13,P13,arousal,eeg,knn,all,all,1,P13,88,70,18,1.1030469529212907,0.9595959595959597,-0.18739420491884906,0.005376879418500291
individual,P13,P13,arousal,eeg,knn,all,all,2,P13,88,70,18,1.1571526552593205,0.9603174603174602,-0.27224848883835073,-0.27075228918546923
individual,P13,P13,arousal,eeg,knn,all,all,3,P13,88,70,18,1.2211106056009469,1.0333333333333334,-0.16978208232445557,-0.13481840193704642
individual,P13,P13,arousal,eeg,knn,all,all,4,P13,88,71,17,1.0244299009467273,0.8654803012709325,-0.5014503155674532,-0.15277746163354955
individual,P13,P13,arousal,eeg,knn,all,all,5,P13,88,71,17,1.1853785095285743,0.9883879173786262,0.0422633987351857,0.04309808053763353
individual,P14,P14,arousal,eeg,knn,all,all,1,P14,116,92,24,2.4637696098137383,2.2336048931168637,-0.12100434677115834,-0.11425945302083074
individual,P14,P14,arousal,eeg,knn,all,all,2,P14,116,93,23,2.4316011502281523,2.225296442687746,-0.00832041178445242,0.0360151541793885
individual,P14,P14,arousal,eeg,knn,all,all,3,P14,116,93,23,2.9568097131000113,2.7154150197628457,-0.25336065757351767,-0.23938274093484724
individual,P14,P14,arousal,eeg,knn,all,all,4,P14,116,93,23,2.695200082637161,2.49802371541502,-0.03632975830681051,-0.026023696809222008
individual,P14,P14,arousal,eeg,knn,all,all,5,P14,116,93,23,2.4689956730397564,2.288537549407115,-0.09834879636093397,-0.07988042425743669
individual,P15,P15,arousal,eeg,knn,all,all,1,P15,116,92,24,1.3029244268322602,0.9148975238284222,0.11428935893764847,0.11450979347465562
individual,P15,P15,arousal,eeg,knn,all,all,2,P15,116,93,23,1.5615299719812028,1.185770750988142,-0.0821315658106383,-0.08188196794054003
individual,P15,P15,arousal,eeg,knn,all,all,3,P15,116,93,23,1.3709946398696107,0.9999999999999997,-0.03359907905362469,-0.033384306111579054
individual,P15,P15,arousal,eeg,knn,all,all,4,P15,116,93,23,1.2261306083529648,0.9673337326363709,0.03717115476577959,0.041970963871738265
individual,P15,P15,arousal,eeg,knn,all,all,5,P15,116,93,23,1.334600417013523,1.0413178937303609,-0.2872031782322706,-0.28091058854761863
individual,P16,P16,arousal,eeg,knn,all,all,1,P16,117,93,24,1.556280458166676,1.297190143930107,-0.11874667677271233,-0.058828022806442615
individual,P16,P16,arousal,eeg,knn,all,all,2,P16,117,93,24,1.496825828759969,1.3258511116120018,0.08082561573621827,0.14514264571515978
individual,P16,P16,arousal,eeg,knn,all,all,3,P16,117,94,23,1.7957860177387757,1.632890229770985,-0.005863376165519796,0.05674428806726661
individual,P16,P16,arousal,eeg,knn,all,all,4,P16,117,94,23,1.6104155980309338,1.298302131203456,-0.137586163137416,-0.13001726383640566
individual,P16,P16,arousal,eeg,knn,all,all,5,P16,117,94,23,1.8983300217570356,1.6417236039087661,-0.06261676980248132,-0.06243341418755466
individual,P17,P17,arousal,eeg,knn,all,all,1,P17,118,94,24,1.2154310870109943,1.0227272727272727,-0.1452343080876055,0.009643727128126889
individual,P17,P17,arousal,eeg,knn,all,all,2,P17,118,94,24,1.4433756729740645,1.1666666666666667,-0.2552301255230125,-0.20100418410041843
individual,P17,P17,arousal,eeg,knn,all,all,3,P17,118,94,24,1.5688953141899087,1.2878787878787878,-0.04556425071308423,0.030888125015236967
individual,P17,P17,arousal,eeg,knn,all,all,4,P17,118,95,23,1.1919363657368376,0.9766523553256511,-0.0585307136365949,-0.0025058869146079576
individual,P17,P17,arousal,eeg,knn,all,all,5,P17,118,95,23,1.1753569363085254,0.9899608150073971,-0.4162682514891658,-0.3965775242961411
individual,P18,P18,arousal,eeg,knn,all,all,1,P18,116,92,24,1.411603405365553,1.0262178060529805,-0.04057255144771066,0.04082357896487421
individual,P18,P18,arousal,eeg,knn,all,all,2,P18,116,93,23,1.4842405637056315,1.2640612504826134,-0.029479820629092268,0.040655206614437
individual,P18,P18,arousal,eeg,knn,all,all,3,P18,116,93,23,1.7308550865973769,1.2653494360363398,-0.1517511526113422,-0.017506632760660557
individual,P18,P18,arousal,eeg,knn,all,all,4,P18,116,93,23,1.6167600451143824,1.3304347826086955,-0.39955465587044503,-0.2285020242914979
individual,P18,P18,arousal,eeg,knn,all,all,5,P18,116,93,23,1.2340065988112097,1.0021116114990145,-0.10348840992627895,-0.09899467363895309
individual,P19,P19,arousal,eeg,knn,all,all,1,P19,120,96,24,1.958505502073684,1.6856060606060606,-0.0010822065029751915,0.006500728336210293
individual,P19,P19,arousal,eeg,knn,all,all,2,P19,120,96,24,1.448055636478208,1.228561409580022,0.13170789879963085,0.16211765633285824
individual,P19,P19,arousal,eeg,knn,all,all,3,P19,120,96,24,1.3870465282842332,1.1856060606060606,0.007020350128854602,0.050927160164696894
individual,P19,P19,arousal,eeg,knn,all,all,4,P19,120,96,24,1.9568344595106595,1.575757575757576,-0.0448222807724985,-0.04382005316504278
individual,P19,P19,arousal,eeg,knn,all,all,5,P19,120,96,24,1.387871494389208,1.081617379001487,-0.10177147579380841,-0.08726696833963454
individual,P20,P20,arousal,eeg,knn,all,all,1,P20,117,93,24,1.726260637535238,1.4303856045795902,-0.062169588052756186,-0.06036174561711993
individual,P20,P20,arousal,eeg,knn,all,all,2,P20,117,93,24,1.123870721857739,0.9318181818181818,-0.28313437404346486,-0.06618858134009642
individual,P20,P20,arousal,eeg,knn,all,all,3,P20,117,94,23,1.5627950673602655,1.3241106719367588,-0.017316327194637715,-0.0003904470618856237
individual,P20,P20,arousal,eeg,knn,all,all,4,P20,117,94,23,1.1584804251417367,0.8814229249011858,0.10358752817430517,0.1286417897988147
individual,P20,P20,arousal,eeg,knn,all,all,5,P20,117,94,23,1.3906732142154998,0.956931182463445,-0.04822867012458243,-0.02231697002051658
individual,P21,P21,arousal,eeg,knn,all,all,1,P21,111,88,23,2.355756387588642,2.0794091973370596,-0.23143126485093113,-0.10741574455670966
individual,P21,P21,arousal,eeg,knn,all,all,2,P21,111,89,22,1.807898175857132,1.600636451652682,0.04240195272064651,0.04247255787060633
individual,P21,P21,arousal,eeg,knn,all,all,3,P21,111,89,22,2.3571853550012962,2.2218137972624326,-0.21083306355289144,-0.1777179770064916
individual,P21,P21,arousal,eeg,knn,all,all,4,P21,111,89,22,2.096112820358777,1.8925619834710745,-0.09109566677550274,-0.06787545212844903
individual,P21,P21,arousal,eeg,knn,all,all,5,P21,111,89,22,2.4582208451855916,2.168295339241343,-0.1163126970508408,-0.11128421438433289
individual,P22,P22,arousal,eeg,knn,all,all,1,P22,120,96,24,2.1287464019046536,1.8996361194250386,-0.2358803391696389,-0.09838928747030384
individual,P22,P22,arousal,eeg,knn,all,all,2,P22,120,96,24,1.8605850852632706,1.5265151515151516,0.10623779871161787,0.11827331626850757
individual,P22,P22,arousal,eeg,knn,all,all,3,P22,120,96,24,2.0470532472911347,1.7234848484848484,0.08537857127198811,0.15868770727704895
individual,P22,P22,arousal,eeg,knn,all,all,4,P22,120,96,24,2.3867118091149484,2.00628953704542,-0.10252772769717744,-0.09565699898169577
individual,P22,P22,arousal,eeg,knn,all,all,5,P22,120,96,24,2.733951315572091,2.357142857142857,-0.36589661245208704,-0.18748057598673973
individual,P23,P23,arousal,eeg,knn,all,all,1,P23,117,93,24,1.5422203234852012,1.2613636363636365,-0.4778678220867101,-0.13886437187408052
individual,P23,P23,arousal,eeg,knn,all,all,2,P23,117,93,24,1.7390332806304214,1.5136155545405179,-0.17382774168245185,-0.17025931959533902
individual,P23,P23,arousal,eeg,knn,all,all,3,P23,117,94,23,1.7377464849194206,1.4703557312252962,-0.0579169175195664,-0.05651579004980589
individual,P23,P23,arousal,eeg,knn,all,all,4,P23,117,94,23,1.7453848885211256,1.461605806193607,-0.0962781553756531,-0.07248511108035727
individual,P23,P23,arousal,eeg,knn,all,all,5,P23,117,94,23,1.5877721755638592,1.233201581027668,-0.07898044879510024,-0.054909197892427875
individual,P24,P24,arousal,eeg,knn,all,all,1,P24,117,93,24,2.1170518055462795,1.8784904576222872,-0.3286563088436725,-0.3004453890573935
individual,P24,P24,arousal,eeg,knn,all,all,2,P24,117,93,24,2.0366969023128756,1.8416121431841936,-0.03748386478903054,0.07936154492220249
individual,P24,P24,arousal,eeg,knn,all,all,3,P24,117,94,23,2.40039050289791,2.268793995294616,-0.17412621172069054,-0.0840648237029793
individual,P24,P24,arousal,eeg,knn,all,all,4,P24,117,94,23,2.4581299972742063,2.264097908530216,-0.28992382210295564,-0.146279179056938
individual,P24,P24,arousal,eeg,knn,all,all,5,P24,117,94,23,2.276161251005766,2.0167319886368062,-0.19576850413040559,-0.057088783800663956
individual,P25,P25,arousal,eeg,knn,all,all,1,P25,120,96,24,1.5896098590950645,1.4015151515151514,0.049953606801458994,0.05211142998942686
individual,P25,P25,arousal,eeg,knn,all,all,2,P25,120,96,24,1.6213101474939564,1.4904589067554852,-0.0020519115521639986,0.0019382159119994968
individual,P25,P25,arousal,eeg,knn,all,all,3,P25,120,96,24,1.7917111505501269,1.6436194479637807,-0.328370557381652,-0.3140553491279583
individual,P25,P25,arousal,eeg,knn,all,all,4,P25,120,96,24,1.5509039397406372,1.3825757575757578,-0.17014742014742001,0.001905572928300403
individual,P25,P25,arousal,eeg,knn,all,all,5,P25,120,96,24,1.7043522371693682,1.459374012726383,-0.0900158513656526,-0.015671640257797437
individual,P26,P26,arousal,eeg,knn,all,all,1,P26,117,93,24,2.155620725857023,1.8539183948436586,-0.032998692055866474,-0.031238137347110673
individual,P26,P26,arousal,eeg,knn,all,all,2,P26,117,93,24,2.4402642904330123,2.1704545454545454,-0.0913192901449631,-0.07320478670954489
individual,P26,P26,arousal,eeg,knn,all,all,3,P26,117,94,23,2.017888061105405,1.6335403726708078,-0.18222854454624837,-0.18033558099419733
individual,P26,P26,arousal,eeg,knn,all,all,4,P26,117,94,23,2.334097566560833,2.1145215668383908,-0.27072224742907114,-0.10380251771066185
individual,P26,P26,arousal,eeg,knn,all,all,5,P26,117,94,23,1.9590372162206944,1.7229380237727765,-0.19847130158822734,-0.19833478346557465
individual,P27,P27,arousal,eeg,knn,all,all,1,P27,116,92,24,1.383383533682687,1.1866865130168123,-0.16771186517827674,-0.14901894373373348
individual,P27,P27,arousal,eeg,knn,all,all,2,P27,116,93,23,1.154135494966832,0.9428001856087099,-0.40928640770538993,-0.25632454395205584
individual,P27,P27,arousal,eeg,knn,all,all,3,P27,116,93,23,1.3111148100096013,1.0459364717221955,0.026378306403613605,0.09454534728545172
individual,P27,P27,arousal,eeg,knn,all,all,4,P27,116,93,23,1.3015229412298106,1.0555532459518684,-0.002355570809425389,0.006462501329941528
individual,P27,P27,arousal,eeg,knn,all,all,5,P27,116,93,23,1.2373442734606537,0.9615516162722997,-0.02261367451243279,-0.011907362172578706
individual,P28,P28,arousal,eeg,knn,all,all,1,P28,110,88,22,1.2255114389520214,0.9173553719008267,0.08218549127640018,0.09570915769262878
individual,P28,P28,arousal,eeg,knn,all,all,2,P28,110,88,22,1.6085001483595602,1.3,-0.08701388888888895,-0.07447916666666665
individual,P28,P28,arousal,eeg,knn,all,all,3,P28,110,88,22,1.6667292750574654,1.3760330578512396,-0.19091714308720542,-0.04538500391628686
individual,P28,P28,arousal,eeg,knn,all,all,4,P28,110,88,22,1.5309376663996295,1.2929698248395058,-0.06615107799450493,-0.06614888962506127
individual,P28,P28,arousal,eeg,knn,all,all,5,P28,110,88,22,1.6981049713624738,1.3308972123453566,-0.10765339601803059,0.02788697517828631
individual,P29,P29,arousal,eeg,knn,all,all,1,P29,110,88,22,1.6617633858987715,1.433884297520661,-0.45118941861612916,-0.20688974434902807
individual,P29,P29,arousal,eeg,knn,all,all,2,P29,110,88,22,1.3108230047042617,1.115702479338843,0.13008748573602125,0.1612088938068399
individual,P29,P29,arousal,eeg,knn,all,all,3,P29,110,88,22,1.7111857231719916,1.4429263698238421,-0.6614628186715399,-0.1059651187776649
individual,P29,P29,arousal,eeg,knn,all,all,4,P29,110,88,22,1.9895350265456218,1.7275292563354983,-0.7738822379410313,-0.32377917146468493
individual,P29,P29,arousal,eeg,knn,all,all,5,P29,110,88,22,1.416165663797641,1.1122606702887663,-0.1433147122056493,-0.11976577074145389
individual,P30,P30,arousal,eeg,knn,all,all,1,P30,116,92,24,1.2613124477737825,1.0227272727272727,-0.13551875633660004,-0.13535490081620516
