target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_23.000,23.0,25.0,4.681548245681031,0,0.0,1.1376128856919139,4.710990616725592
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_24.000,24.0,26.0,5.8579746041970555,1,0.1,1.2914177074973003,6.1683801052144815
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_25.000,25.0,27.0,12.145237756968669,4,0.4,2.0447016429259866,11.826765192639078
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_26.000,26.0,28.0,9.731748625522282,6,0.6,3.5396147388797696,8.593839631938659
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_0.000,0.0,2.0,15.663440799818577,5,0.5,2.449989916862312,12.627743011462751
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_1.000,1.0,3.0,92.8416537013627,7,0.7,7.423450910214575,81.28312776332344
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_2.000,2.0,4.0,16.451406047850107,6,0.6,3.2969985126667245,16.664803397929774
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_3.000,3.0,5.0,8.540067048625948,3,0.3,1.3236469789259382,7.527406115859777
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_4.000,4.0,6.0,7.236102555316998,3,0.3,1.7312478426207483,5.459451376037017
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_5.000,5.0,7.0,6.6439044713871205,3,0.3,1.5587657541092037,5.577024205487041
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_6.000,6.0,8.0,6.515098998563786,3,0.3,1.47092475626386,5.107414144592003
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_7.000,7.0,9.0,7.851500810370383,1,0.1,1.7591766540392024,7.5973081677256955
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_8.000,8.0,10.0,8.812040687478108,1,0.1,1.0937914047776274,9.459958702439623
