mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
general,COHORT,P42,arousal,face,gnb,20,10,8,video_irisdo_norm_mean,True,17.485821527864424
general,COHORT,P42,arousal,face,gnb,20,10,8,video_irisdo_norm_std,True,0.2245600066458426
general,COHORT,P42,arousal,face,gnb,20,10,8,video_eso_norm_mean,True,0.0999980580313662
general,COHORT,P42,arousal,face,gnb,20,10,8,video_eso_norm_std,True,3.013381172432632
general,COHORT,P42,arousal,face,gnb,20,10,8,video_enso_norm_mean,True,4.082286996074305
general,COHORT,P42,arousal,face,gnb,20,10,8,video_enso_norm_std,True,5.317057072658698
general,COHORT,P42,arousal,face,gnb,20,10,8,video_mnso_norm_mean,True,0.3404412355195619
general,COHORT,P42,arousal,face,gnb,20,10,8,video_mnso_norm_std,True,6.160444563855417
general,COHORT,P42,arousal,face,gnb,20,10,8,video_mwo_norm_mean,True,1.474890233367908
general,COHORT,P42,arousal,face,gnb,20,10,8,video_mwo_norm_std,True,1.899102856902773
general,COHORT,P43,arousal,face,gnb,20,10,9,video_irisdo_norm_mean,True,16.88584946260834
general,COHORT,P43,arousal,face,gnb,20,10,9,video_irisdo_norm_std,True,0.9214713823186532
general,COHORT,P43,arousal,face,gnb,20,10,9,video_eso_norm_mean,True,1.3699271795459347
general,COHORT,P43,arousal,face,gnb,20,10,9,video_eso_norm_std,True,2.2045622753424143
general,COHORT,P43,arousal,face,gnb,20,10,9,video_enso_norm_mean,True,5.1887558986899
general,COHORT,P43,arousal,face,gnb,20,10,9,video_enso_norm_std,True,3.1830024761400444
general,COHORT,P43,arousal,face,gnb,20,10,9,video_mnso_norm_mean,True,0.2048362439335208
general,COHORT,P43,arousal,face,gnb,20,10,9,video_mnso_norm_std,True,5.947665606821471
general,COHORT,P43,arousal,face,gnb,20,10,9,video_mwo_norm_mean,True,1.0276120567463083
general,COHORT,P43,arousal,face,gnb,20,10,9,video_mwo_norm_std,True,1.3815229748648687
general,COHORT,P45,arousal,face,gnb,20,10,10,video_irisdo_norm_mean,True,11.419390724762488
general,COHORT,P45,arousal,face,gnb,20,10,10,video_irisdo_norm_std,True,0.6216973420785907
general,COHORT,P45,arousal,face,gnb,20,10,10,video_eso_norm_mean,True,0.05560728468137821
general,COHORT,P45,arousal,face,gnb,20,10,10,video_eso_norm_std,True,4.248223640691775
general,COHORT,P45,arousal,face,gnb,20,10,10,video_enso_norm_mean,True,2.383835730933846
general,COHORT,P45,arousal,face,gnb,20,10,10,video_enso_norm_std,True,0.24081585869913708
general,COHORT,P45,arousal,face,gnb,20,10,10,video_mnso_norm_mean,True,1.954870337846721
general,COHORT,P45,arousal,face,gnb,20,10,10,video_mnso_norm_std,True,2.2961015365479414
general,COHORT,P45,arousal,face,gnb,20,10,10,video_mwo_norm_mean,True,0.8736458733704622
general,COHORT,P45,arousal,face,gnb,20,10,10,video_mwo_norm_std,True,0.9456368992699172
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_sd__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hm__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_hc__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_mf_hz__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_delta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_delta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_theta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_theta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_alpha__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_alpha__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_beta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_beta__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_bp_gamma__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__C3,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__C4,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__Cz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__Fz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__Oz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__PO7,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__PO8,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,eeg_se_gamma__Pz,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_irisdo_norm_mean,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_irisdo_norm_std,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_eso_norm_mean,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_eso_norm_std,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_enso_norm_mean,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_enso_norm_std,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_mnso_norm_mean,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_mnso_norm_std,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_mwo_norm_mean,True,
general,COHORT,P10,arousal,multimodal,knn,all,all,1,video_mwo_norm_std,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_sd__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hm__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_hc__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_mf_hz__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_delta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_delta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_theta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_theta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_alpha__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_alpha__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_beta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_beta__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_bp_gamma__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__C3,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__C4,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__Cz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__Fz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__Oz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__PO7,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__PO8,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,eeg_se_gamma__Pz,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_irisdo_norm_mean,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_irisdo_norm_std,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_eso_norm_mean,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_eso_norm_std,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_enso_norm_mean,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_enso_norm_std,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_mnso_norm_mean,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_mnso_norm_std,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_mwo_norm_mean,True,
general,COHORT,P11,arousal,multimodal,knn,all,all,2,video_mwo_norm_std,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__C3,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__C4,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__Cz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__Fz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__Oz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__PO7,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__PO8,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_sd__Pz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__C3,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__C4,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__Cz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__Fz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__Oz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__PO7,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__PO8,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_se__Pz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__C3,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__C4,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__Cz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__Fz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__Oz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__PO7,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__PO8,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hm__Pz,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hc__C3,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hc__C4,True,
general,COHORT,P19,arousal,multimodal,knn,all,all,3,eeg_hc__Cz,True,
