mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P43,arousal,eeg,svm,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5,0.6,0.6,1.0,0.75,0,48,0,72
general,COHORT,P45,arousal,eeg,svm,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5021312872975278,0.43333333333333335,0.4260869565217391,0.9607843137254902,0.5903614457831325,3,66,2,49
general,COHORT,P10,arousal,eeg,svm,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P19,arousal,eeg,svm,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.4583333333333333,0.4583333333333333,1.0,0.6285714285714286,0,65,0,55
general,COHORT,P22,arousal,eeg,svm,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,eeg,svm,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P32,arousal,eeg,svm,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4807692307692308,0.65,0.8604651162790697,0.7115384615384616,0.7789473684210526,4,12,30,74
general,COHORT,P40,arousal,eeg,svm,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.4864864864864865,0.6,0.6101694915254238,0.972972972972973,0.75,0,46,2,72
general,COHORT,P42,arousal,eeg,svm,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5228571428571429,0.5666666666666667,0.5978260869565217,0.7857142857142857,0.6790123456790124,13,37,15,55
general,COHORT,P43,arousal,eeg,svm,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5208333333333334,0.5916666666666667,0.6116504854368932,0.875,0.72,8,40,9,63
general,COHORT,P45,arousal,eeg,svm,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5,0.425,0.425,1.0,0.5964912280701754,0,69,0,51
general,COHORT,P10,arousal,eeg,svm,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49264705882352944,0.5583333333333333,0.5630252100840336,0.9852941176470589,0.7165775401069518,0,52,1,67
general,COHORT,P19,arousal,eeg,svm,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.513986013986014,0.475,0.46551724137931033,0.9818181818181818,0.631578947368421,3,62,1,54
general,COHORT,P22,arousal,eeg,svm,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,eeg,svm,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49264705882352944,0.525,0.5617977528089888,0.7352941176470589,0.6369426751592356,13,39,18,50
general,COHORT,P32,arousal,eeg,svm,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.47836538461538464,0.5083333333333333,0.8571428571428571,0.5192307692307693,0.6467065868263473,7,9,50,54
general,COHORT,P40,arousal,eeg,svm,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.6084018801410106,0.6083333333333333,0.7142857142857143,0.6081081081081081,0.656934306569343,28,18,29,45
general,COHORT,P42,arousal,eeg,svm,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,50,0,70
general,COHORT,P43,arousal,eeg,svm,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5,0.575,0.6,0.875,0.711864406779661,6,42,9,63
general,COHORT,P45,arousal,eeg,svm,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5,0.425,0.425,1.0,0.5964912280701754,0,69,0,51
general,COHORT,P10,arousal,eeg,svm,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435,0,56,0,64
general,COHORT,P11,arousal,eeg,svm,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.502262443438914,0.5666666666666667,0.5677966101694916,0.9852941176470589,0.7204301075268817,1,51,1,67
general,COHORT,P19,arousal,eeg,svm,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.40909090909090906,0.4083333333333333,0.3709677419354839,0.41818181818181815,0.39316239316239315,26,39,32,23
general,COHORT,P22,arousal,eeg,svm,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,eeg,svm,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49264705882352944,0.5583333333333333,0.5630252100840336,0.9852941176470589,0.7165775401069518,0,52,1,67
general,COHORT,P32,arousal,eeg,svm,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.3894230769230769,0.5833333333333334,0.8292682926829268,0.6538461538461539,0.7311827956989247,2,14,36,68
general,COHORT,P40,arousal,eeg,svm,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5443595769682726,0.575,0.6493506493506493,0.6756756756756757,0.6622516556291391,19,27,24,50
general,COHORT,P42,arousal,eeg,svm,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5142857142857142,0.48333333333333334,0.6052631578947368,0.32857142857142857,0.42592592592592593,35,15,47,23
general,COHORT,P43,arousal,eeg,svm,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5,0.6,0.6,1.0,0.75,0,48,0,72
general,COHORT,P45,arousal,eeg,svm,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5,0.425,0.425,1.0,0.5964912280701754,0,69,0,51
general,COHORT,P10,arousal,eeg,gnb,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4620535714285714,0.475,0.5060240963855421,0.65625,0.5714285714285714,15,41,22,42
general,COHORT,P11,arousal,eeg,gnb,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4632352941176471,0.49166666666666664,0.5411764705882353,0.6764705882352942,0.6013071895424836,13,39,22,46
general,COHORT,P19,arousal,eeg,gnb,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.44405594405594406,0.44166666666666665,0.40625,0.4727272727272727,0.4369747899159664,27,38,29,26
general,COHORT,P22,arousal,eeg,gnb,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.553628679685223,0.5583333333333333,0.44642857142857145,0.5319148936170213,0.4854368932038835,42,31,22,25
general,COHORT,P25,arousal,eeg,gnb,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5130090497737556,0.525,0.5774647887323944,0.6029411764705882,0.5899280575539568,22,30,27,41
general,COHORT,P32,arousal,eeg,gnb,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.47115384615384615,0.175,0.7777777777777778,0.0673076923076923,0.12389380530973451,14,2,97,7
general,COHORT,P40,arousal,eeg,gnb,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.46915393654524096,0.44166666666666665,0.5777777777777777,0.35135135135135137,0.4369747899159664,27,19,48,26
general,COHORT,P42,arousal,eeg,gnb,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.4957142857142857,0.425,0.5555555555555556,0.07142857142857142,0.12658227848101267,46,4,65,5
general,COHORT,P43,arousal,eeg,gnb,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.4791666666666667,0.38333333333333336,0.0,0.0,0.0,46,2,72,0
general,COHORT,P45,arousal,eeg,gnb,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5537084398976981,0.575,0.5,0.4117647058823529,0.45161290322580644,48,21,30,21
general,COHORT,P10,arousal,eeg,gnb,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.48995535714285715,0.4583333333333333,0.3333333333333333,0.015625,0.029850746268656716,54,2,63,1
general,COHORT,P11,arousal,eeg,gnb,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.502262443438914,0.5666666666666667,0.5677966101694916,0.9852941176470589,0.7204301075268817,1,51,1,67
general,COHORT,P19,arousal,eeg,gnb,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5055944055944056,0.49166666666666664,0.4625,0.6727272727272727,0.5481481481481482,22,43,18,37
general,COHORT,P22,arousal,eeg,gnb,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5205479452054794,0.4166666666666667,0.4017094017094017,1.0,0.573170731707317,3,70,0,47
general,COHORT,P25,arousal,eeg,gnb,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.47794117647058826,0.5083333333333333,0.5517241379310345,0.7058823529411765,0.6193548387096774,13,39,20,48
general,COHORT,P32,arousal,eeg,gnb,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4567307692307692,0.24166666666666667,0.8095238095238095,0.16346153846153846,0.272,12,4,87,17
general,COHORT,P40,arousal,eeg,gnb,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5901880141010576,0.6416666666666667,0.6741573033707865,0.8108108108108109,0.7361963190184049,17,29,14,60
general,COHORT,P42,arousal,eeg,gnb,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5314285714285715,0.4666666666666667,0.7142857142857143,0.14285714285714285,0.23809523809523808,46,4,60,10
general,COHORT,P43,arousal,eeg,gnb,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.4375,0.38333333333333336,0.46153846153846156,0.16666666666666666,0.24489795918367346,34,14,60,12
general,COHORT,P45,arousal,eeg,gnb,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5,0.425,0.425,1.0,0.5964912280701754,0,69,0,51
general,COHORT,P10,arousal,eeg,gnb,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.47433035714285715,0.4666666666666667,0.5,0.359375,0.41818181818181815,33,23,41,23
general,COHORT,P11,arousal,eeg,gnb,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5271493212669683,0.5666666666666667,0.5833333333333334,0.8235294117647058,0.6829268292682927,12,40,12,56
general,COHORT,P19,arousal,eeg,gnb,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.47202797202797203,0.4583333333333333,0.4375,0.6363636363636364,0.5185185185185185,20,45,20,35
general,COHORT,P22,arousal,eeg,gnb,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5068493150684932,0.4,0.3949579831932773,1.0,0.5662650602409639,1,72,0,47
general,COHORT,P25,arousal,eeg,gnb,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4536199095022625,0.48333333333333334,0.5348837209302325,0.6764705882352942,0.5974025974025974,12,40,22,46
general,COHORT,P32,arousal,eeg,gnb,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4375,0.20833333333333334,0.7647058823529411,0.125,0.21487603305785125,12,4,91,13
general,COHORT,P40,arousal,eeg,gnb,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5658049353701528,0.6166666666666667,0.6590909090909091,0.7837837837837838,0.7160493827160493,16,30,16,58
general,COHORT,P42,arousal,eeg,gnb,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.4785714285714286,0.425,0.5238095238095238,0.15714285714285714,0.24175824175824176,40,10,59,11
general,COHORT,P43,arousal,eeg,gnb,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.4548611111111111,0.38333333333333336,0.4375,0.09722222222222222,0.1590909090909091,39,9,65,7
general,COHORT,P45,arousal,eeg,gnb,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5072463768115942,0.43333333333333335,0.42857142857142855,1.0,0.6,1,68,0,51
general,COHORT,P10,arousal,eeg,gnb,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.47098214285714285,0.45,0.45454545454545453,0.15625,0.23255813953488372,44,12,54,10
general,COHORT,P11,arousal,eeg,gnb,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5265837104072397,0.5583333333333333,0.5842696629213483,0.7647058823529411,0.6624203821656051,15,37,16,52
general,COHORT,P19,arousal,eeg,gnb,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.44475524475524475,0.43333333333333335,0.4155844155844156,0.5818181818181818,0.48484848484848486,20,45,23,32
general,COHORT,P22,arousal,eeg,gnb,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,eeg,gnb,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5288461538461539,0.5583333333333333,0.5862068965517241,0.75,0.6580645161290323,16,36,17,51
general,COHORT,P32,arousal,eeg,gnb,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4230769230769231,0.18333333333333332,0.7142857142857143,0.09615384615384616,0.1694915254237288,12,4,94,10
general,COHORT,P40,arousal,eeg,gnb,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5481786133960047,0.6,0.6477272727272727,0.7702702702702703,0.7037037037037037,15,31,17,57
general,COHORT,P42,arousal,eeg,gnb,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5,0.4166666666666667,0.0,0.0,0.0,50,0,70,0
general,COHORT,P43,arousal,eeg,gnb,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.4548611111111111,0.36666666666666664,0.16666666666666666,0.013888888888888888,0.02564102564102564,43,5,71,1
general,COHORT,P45,arousal,eeg,gnb,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.489769820971867,0.425,0.41964285714285715,0.9215686274509803,0.5766871165644172,4,65,4,47
general,COHORT,P10,arousal,face,knn,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5401785714285714,0.55,0.5641025641025641,0.6875,0.6197183098591549,22,34,20,44
general,COHORT,P11,arousal,face,knn,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.45927601809954754,0.43333333333333335,0.5,0.2647058823529412,0.34615384615384615,34,18,50,18
general,COHORT,P19,arousal,face,knn,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5195804195804196,0.5083333333333333,0.47368421052631576,0.6545454545454545,0.549618320610687,25,40,19,36
general,COHORT,P22,arousal,face,knn,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5215680559603614,0.49166666666666664,0.40789473684210525,0.6595744680851063,0.5040650406504065,28,45,16,31
general,COHORT,P25,arousal,face,knn,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4270361990950226,0.425,0.49122807017543857,0.4117647058823529,0.448,23,29,40,28
general,COHORT,P32,arousal,face,knn,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4014423076923077,0.375,0.8085106382978723,0.36538461538461536,0.5033112582781457,7,9,66,38
general,COHORT,P40,arousal,face,knn,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.4820799059929495,0.5083333333333333,0.6027397260273972,0.5945945945945946,0.5986394557823129,17,29,30,44
general,COHORT,P42,arousal,face,knn,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,15,35,15,55
general,COHORT,P43,arousal,face,knn,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5104166666666666,0.5416666666666666,0.6075949367088608,0.6666666666666666,0.6357615894039735,17,31,24,48
general,COHORT,P45,arousal,face,knn,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.4808184143222507,0.5,0.4,0.35294117647058826,0.375,42,27,33,18
general,COHORT,P10,arousal,face,knn,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4051339285714286,0.4166666666666667,0.4625,0.578125,0.5138888888888888,13,43,27,37
general,COHORT,P11,arousal,face,knn,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49660633484162897,0.55,0.5648148148148148,0.8970588235294118,0.6931818181818182,5,47,7,61
general,COHORT,P19,arousal,face,knn,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5027972027972027,0.475,0.46,0.8363636363636363,0.5935483870967742,11,54,9,46
general,COHORT,P22,arousal,face,knn,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5632468668026814,0.49166666666666664,0.42857142857142855,0.8936170212765957,0.5793103448275863,17,56,5,42
general,COHORT,P25,arousal,face,knn,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5226244343891402,0.5333333333333333,0.5857142857142857,0.6029411764705882,0.5942028985507246,23,29,27,41
general,COHORT,P32,arousal,face,knn,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.49759615384615385,0.45,0.8653846153846154,0.4326923076923077,0.5769230769230769,9,7,59,45
general,COHORT,P40,arousal,face,knn,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.44447708578143363,0.44166666666666665,0.5614035087719298,0.43243243243243246,0.48854961832061067,21,25,42,32
general,COHORT,P42,arousal,face,knn,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.46714285714285714,0.525,0.5643564356435643,0.8142857142857143,0.6666666666666666,6,44,13,57
general,COHORT,P43,arousal,face,knn,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5173611111111112,0.525,0.6153846153846154,0.5555555555555556,0.583941605839416,23,25,32,40
general,COHORT,P45,arousal,face,knn,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5063938618925832,0.5,0.4307692307692308,0.5490196078431373,0.4827586206896552,32,37,23,28
general,COHORT,P10,arousal,face,knn,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5401785714285714,0.55,0.5641025641025641,0.6875,0.6197183098591549,22,34,20,44
general,COHORT,P11,arousal,face,knn,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.45927601809954754,0.43333333333333335,0.5,0.2647058823529412,0.34615384615384615,34,18,50,18
general,COHORT,P19,arousal,face,knn,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5195804195804196,0.5083333333333333,0.47368421052631576,0.6545454545454545,0.549618320610687,25,40,19,36
general,COHORT,P22,arousal,face,knn,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5215680559603614,0.49166666666666664,0.40789473684210525,0.6595744680851063,0.5040650406504065,28,45,16,31
general,COHORT,P25,arousal,face,knn,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4270361990950226,0.425,0.49122807017543857,0.4117647058823529,0.448,23,29,40,28
general,COHORT,P32,arousal,face,knn,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4014423076923077,0.375,0.8085106382978723,0.36538461538461536,0.5033112582781457,7,9,66,38
general,COHORT,P40,arousal,face,knn,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.4820799059929495,0.5083333333333333,0.6027397260273972,0.5945945945945946,0.5986394557823129,17,29,30,44
general,COHORT,P42,arousal,face,knn,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,15,35,15,55
general,COHORT,P43,arousal,face,knn,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5104166666666666,0.5416666666666666,0.6075949367088608,0.6666666666666666,0.6357615894039735,17,31,24,48
general,COHORT,P45,arousal,face,knn,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.4808184143222507,0.5,0.4,0.35294117647058826,0.375,42,27,33,18
general,COHORT,P10,arousal,face,knn,20,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5401785714285714,0.55,0.5641025641025641,0.6875,0.6197183098591549,22,34,20,44
general,COHORT,P11,arousal,face,knn,20,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.45927601809954754,0.43333333333333335,0.5,0.2647058823529412,0.34615384615384615,34,18,50,18
general,COHORT,P19,arousal,face,knn,20,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5195804195804196,0.5083333333333333,0.47368421052631576,0.6545454545454545,0.549618320610687,25,40,19,36
general,COHORT,P22,arousal,face,knn,20,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5215680559603614,0.49166666666666664,0.40789473684210525,0.6595744680851063,0.5040650406504065,28,45,16,31
general,COHORT,P25,arousal,face,knn,20,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4270361990950226,0.425,0.49122807017543857,0.4117647058823529,0.448,23,29,40,28
general,COHORT,P32,arousal,face,knn,20,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4014423076923077,0.375,0.8085106382978723,0.36538461538461536,0.5033112582781457,7,9,66,38
general,COHORT,P40,arousal,face,knn,20,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.4820799059929495,0.5083333333333333,0.6027397260273972,0.5945945945945946,0.5986394557823129,17,29,30,44
general,COHORT,P42,arousal,face,knn,20,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,15,35,15,55
general,COHORT,P43,arousal,face,knn,20,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5104166666666666,0.5416666666666666,0.6075949367088608,0.6666666666666666,0.6357615894039735,17,31,24,48
general,COHORT,P45,arousal,face,knn,20,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.4808184143222507,0.5,0.4,0.35294117647058826,0.375,42,27,33,18
general,COHORT,P10,arousal,face,svm,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435,0,56,0,64
general,COHORT,P11,arousal,face,svm,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P19,arousal,face,svm,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.4583333333333333,0.4583333333333333,1.0,0.6285714285714286,0,65,0,55
general,COHORT,P22,arousal,face,svm,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,face,svm,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P32,arousal,face,svm,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.8666666666666667,0.8666666666666667,1.0,0.9285714285714286,0,16,0,104
general,COHORT,P40,arousal,face,svm,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.49383078730904817,0.5583333333333333,0.6129032258064516,0.7702702702702703,0.6826347305389222,10,36,17,57
general,COHORT,P42,arousal,face,svm,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,50,0,70
general,COHORT,P43,arousal,face,svm,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.5,0.6,0.6,1.0,0.75,0,48,0,72
general,COHORT,P45,arousal,face,svm,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5,0.425,0.425,1.0,0.5964912280701754,0,69,0,51
general,COHORT,P10,arousal,face,svm,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435,0,56,0,64
general,COHORT,P11,arousal,face,svm,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
