mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P01,valence,face,knn,10,10,5,0.5021878121878122,0.09769273624328413,0.48951048951048953,0.40559440559440557,0.6573426573426573,0.5166666666666666,0.5533333333333333,0.6516483516483517,0.5974098204354045
individual,P01,valence,face,knn,20,10,5,0.5021878121878122,0.09769273624328413,0.48951048951048953,0.40559440559440557,0.6573426573426573,0.5166666666666666,0.5533333333333333,0.6516483516483517,0.5974098204354045
individual,P01,valence,face,knn,5,5,5,0.47029970029970025,0.07596753645960828,0.513986013986014,0.3601398601398601,0.5279720279720279,0.4916666666666666,0.5283823529411765,0.6824175824175824,0.5942899517982945
individual,P01,valence,face,knn,all,all,5,0.5021878121878122,0.09769273624328413,0.48951048951048953,0.40559440559440557,0.6573426573426573,0.5166666666666666,0.5533333333333333,0.6516483516483517,0.5974098204354045
individual,P01,valence,face,svm,10,10,5,0.48531468531468536,0.04548143368254294,0.5,0.40559440559440557,0.520979020979021,0.525,0.5377777777777778,0.8615384615384615,0.6574817601982288
individual,P01,valence,face,svm,20,10,5,0.48531468531468536,0.04548143368254294,0.5,0.40559440559440557,0.520979020979021,0.525,0.5377777777777778,0.8615384615384615,0.6574817601982288
individual,P01,valence,face,svm,5,5,5,0.479020979020979,0.041297244094467556,0.5,0.40559440559440557,0.5,0.5166666666666667,0.5333333333333333,0.8307692307692307,0.642735216419427
individual,P01,valence,face,svm,all,all,5,0.48531468531468536,0.04548143368254294,0.5,0.40559440559440557,0.520979020979021,0.525,0.5377777777777778,0.8615384615384615,0.6574817601982288
individual,P01,valence,multimodal,gnb,10,10,5,0.511993006993007,0.07078720766588381,0.475,0.46590909090909094,0.6346153846153846,0.5347826086956522,0.5550980392156862,0.7730769230769231,0.6444663382594417
individual,P01,valence,multimodal,gnb,20,20,5,0.5353962703962705,0.08767580416709804,0.5113636363636364,0.43333333333333335,0.6515151515151515,0.5517786561264822,0.5788982259570494,0.7089743589743589,0.6341225700513797
