participant,representation,target,task,task_label,feature,known_problem_feature,image_low_median,image_low_iqr,image_high_median,image_high_iqr,image_min,image_max,robot_median,robot_iqr,robot_z_median_abs,robot_z_p95_abs,robot_pct_outside_image_min_max
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.5701583045989445,0.4534080551361175,1.0437336890850641,4.3265938642636685,6.779661016949152
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.700123222363401,0.38422459644072404,0.9215546434692579,3.4231236116952117,16.176470588235293
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.724593773422341,0.3853979352718717,0.9534782326636928,2.0417203444968335,14.285714285714285
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.608862953976179,0.46933489545088847,0.9390617664642891,3.6483979587861843,6.493506493506493
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.18069376981584157,0.06385047275198735,4.212931593693381,5.764988887038512,90.47619047619048
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.1559153401220758,0.07671726720893515,4.697359544979036,5.723068989777897,91.52542372881356
P19,A_existing_robot_features,arousal,stack,Stack,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.14724628931578698,0.06141102347127994,4.866842864688289,5.963701404931868,91.17647058823529
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.1495856307562597,0.06366728383773529,4.821107828393759,5.692955416247191,95.6043956043956
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.3366986930510392,0.09744930007165192,1.1629745832086942,3.4004285516098682,11.688311688311687
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.38544090255541263,0.04910425794148937,0.4774938193160928,2.531829869654168,4.761904761904762
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.3863333384709906,0.07664729359184996,0.6953337217494721,2.5313197747344622,3.389830508474576
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.4149943613818501,0.09217465669229413,0.8556108360009391,2.5907072710064822,5.88235294117647
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.400999636556001,0.06009390277766302,0.6048968000949657,1.866896378416942,3.296703296703297
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hm__Fz,False,0.4083912274822276,0.059956910774641714,0.3751826368635525,0.07789981334094753,0.258900907159693,0.5276483384419882,0.36237524520311415,0.06437394289288206,0.8108996613668749,2.791328875890563,6.493506493506493
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.22331134996857477,0.06029773855633408,2.21858387186751,4.572984274962204,35.714285714285715
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.2070087912029121,0.06908315900658774,2.7126249188893174,4.690191626666205,50.847457627118644
P19,A_existing_robot_features,arousal,stack,Stack,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.22960524106131897,0.057033248522647434,2.0278505894425543,4.023547554644578,30.88235294117647
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.2639161804901402,0.07109425207883086,1.3058238105920965,3.2952663898349925,9.89010989010989
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.34721704910801,0.03599289600215322,1.5433965075314988,3.1280704783855593,5.194805194805195
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.32862591351733433,0.042137777590670666,1.1124792512919284,3.731425013784983,9.523809523809524
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.30747546047975877,0.04915870785960308,0.8578737530475181,2.2372093599026064,3.389830508474576
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.2967386599412866,0.04598258978826497,0.7121394783024222,1.9372516218076878,2.941176470588235
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.28400355865337373,0.06752496166773192,1.018098561238557,3.0948983764762206,6.593406593406594
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hm__PO8,False,0.3019270008556102,0.03693745449883218,0.2859077992777361,0.03550777673597272,0.2084983592864777,0.3999655654544514,0.26531248786253914,0.05145418422724568,0.9467052266151785,2.7664220336418484,6.493506493506493
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,3.416253682063373,0.9727525646754702,9.700709195802878,22.80561274356423,97.61904761904762
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,4.041483694678242,1.6007408506426435,13.042768948750268,20.919422134019428,94.91525423728814
P19,A_existing_robot_features,arousal,stack,Stack,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,4.325651448474785,1.3823213552823868,14.561738918021224,24.941661279000268,98.52941176470588
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,4.235564410039422,1.535278869495769,14.080194111562122,21.816395323564834,97.8021978021978
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.9113228895177876,0.4915046882464611,1.6563598663410695,6.636671809209071,20.77922077922078
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.6450293399586566,0.23016105299362355,0.5722554020447808,2.4545683211270855,4.761904761904762
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.6666106953100799,0.2756979977569556,0.8120119520309409,3.705473404682506,6.779661016949152
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.5939380188284455,0.32120238319200745,0.8601033844218495,2.253677950314031,2.941176470588235
