video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
0.0874022960230612,0.0077924608053512,0.7374586611846945,0.0024415425826107,0.5684131205187797,0.0029681263807957,0.1549070792278465,0.0018683083735711,0.5653565742160394,0.0112433840182292
0.0698089521744403,0.0194787014879831,0.7344023508451101,0.0140532184740544,0.5617723203421541,0.0157654298101086,0.1562856763674091,0.0037223405783716,0.5661166204332745,0.0147088264265212
0.0871289776925595,0.0062800341203068,0.7393653996761795,0.0052757106510876,0.575343492526785,0.0071942557813631,0.1585624397656068,0.0015888865638499,0.5731796951481366,0.0063216003070008
0.066881030440795,0.0180299884101103,0.7327539340146665,0.0100415229387867,0.558622449830709,0.0174014740001558,0.1566374551815186,0.0040813854092914,0.5568046558285095,0.0155957852144484
0.0750875347730877,0.0034108971371114,0.7413050803973937,0.0020855893708144,0.5620202338390151,0.0019487136647416,0.1520986723025611,0.000975380865181,0.5803660914976182,0.0044749968663524
0.0798770939644494,0.0034567599829589,0.7344534735188823,0.0040792203689894,0.5647291847042926,0.0032232481732232,0.1558470195956644,0.0018904561416334,0.5632736618926579,0.0060136370315057
0.0819515148268541,0.0027671810555517,0.7391739313669682,0.0030416435996436,0.5617265565822087,0.0034835878634005,0.1554093583310679,0.0011965930455042,0.5699413004440858,0.0088219719918359
0.0811292954063268,0.0072662697470741,0.7371856254002916,0.0024232360405825,0.5663080976478457,0.0034028358186541,0.1524045595269014,0.0019899078055201,0.5844613210592587,0.0061092884864127
0.0688466089179334,0.0173489779545377,0.7330435716465242,0.0075165529361042,0.5579172085026828,0.0080160415510634,0.1535756966207527,0.0035995401401045,0.5749864688352108,0.0156647643750782
0.0807733513574811,0.0177125261711105,0.7340682606015821,0.007048419860829,0.5616902913291784,0.0086598835559259,0.1548799828151692,0.0021170736152896,0.5779128088036111,0.0123379806313012
0.0748850613029874,0.0033271266598532,0.7376376076941047,0.0025061090941621,0.5596794287704315,0.0040182370039264,0.1546536881588957,0.0025036682726354,0.5743522893676687,0.0072771647568859
0.0584572676251725,0.022515598963391,0.7237889258658551,0.0148516299008975,0.545201882161774,0.0182609484477696,0.1532273773534488,0.0033258792920683,0.5643690290160727,0.0122739951780346
0.0721402865788294,0.0054405733090024,0.7343091987554581,0.002888054291897,0.5588947078040857,0.0035556529434188,0.1574399796119567,0.0032795079212178,0.5742629242304907,0.0093343674791515
0.0621012125170565,0.026234204379224,0.727395941742654,0.0174820020456478,0.5540348248953981,0.0215784023354136,0.1556016423179049,0.0043025945855892,0.5619249219046244,0.0220077719085819
0.0760799921778938,0.0037243957378439,0.7367728805528457,0.0039510344806113,0.5620003467742664,0.0031460434873875,0.1558655569130883,0.0016565615531452,0.5779484292680893,0.0071522340747405
0.0608465017929036,0.0180794745429665,0.7303030699448191,0.0118684532677975,0.5544042967105597,0.0137994081799549,0.1553460400774128,0.0038614875696072,0.5690305066303419,0.0116365417645774
0.0739786270682453,0.0202162842666905,0.7353742852948383,0.0115531223955014,0.5609610163970032,0.0159790893578056,0.154512944814829,0.0036445577998468,0.5742717592831904,0.015580911064269
0.0858931575991574,0.0033406636865653,0.7370211038008475,0.0029402977442802,0.5617034693503279,0.0020633398847286,0.156708687442355,0.0030259429838522,0.5737095529972205,0.0053792743521454
0.0763237127809784,0.0211925869464918,0.734614701004663,0.0108915341458457,0.5593620925367769,0.0154094877338802,0.1561983799225467,0.0034059911725316,0.587919321704381,0.0081202107181301
0.0945911132361091,0.0075815131188338,0.7381874497518979,0.0015078436372778,0.570054720875818,0.0033235818700548,0.1530364641806782,0.0035024757568167,0.585149811063795,0.0134330786101999
0.0873120398780447,0.003814655553469,0.7382372280968148,0.0038306362037951,0.563732721775539,0.0031530577791401,0.1529936274937504,0.0023796466094944,0.5847235896811112,0.013086548088505
0.0814266581771759,0.0084568469715135,0.7405423616151057,0.003225203680463,0.570192125292385,0.0044537907953202,0.151003733560056,0.0014690809800507,0.5826589111827182,0.0107013200427197
0.0762853017949703,0.0058779224282303,0.7404818615917531,0.0026688691683023,0.5628626320441129,0.0086872938572446,0.1527830330279375,0.0029746346185673,0.5879016911240758,0.0101725181305146
0.0676270837632404,0.0164683131096385,0.7331803422410336,0.0130675883169338,0.5581529403103801,0.0151817427789999,0.154333690193987,0.0022727980826901,0.5667980256395702,0.0149970195599011
