mode,participant,target,modality,regressor,feature_count_request,feature_count_resolved,folds,rmse_mean,rmse_std,rmse_median,rmse_min,rmse_max,mae_mean,mae_std,mae_median,mae_min,mae_max,r2_mean,r2_std,r2_median,r2_min,r2_max,explained_variance_mean,explained_variance_std,explained_variance_median,explained_variance_min,explained_variance_max
individual,P10,valence,face,ridge,20,10,5,1.9393393076626704,0.07411882678248387,1.9045852020839042,1.8723344958975776,2.0275167461882213,1.7571437939421588,0.08121003878252213,1.7179229954862392,1.6886906657945655,1.8636107435344045,-0.08818129451351168,0.07099039820599752,-0.10440051954218044,-0.15773010018773959,-0.003601691634268711,-0.03181345508313742,0.041011642563815585,-0.022555352646793425,-0.10054227055709042,0.005364771445981131
individual,P10,valence,face,ridge,5,5,5,1.9356183337626338,0.07034420843665361,1.9129565810814655,1.8645583978270328,2.0246943670217026,1.7545662339118901,0.07947949839200974,1.7173184419269802,1.6738747674450067,1.8673132151630913,-0.08396213972866362,0.06736940141208078,-0.10132792592969286,-0.15118315252668335,0.004717227191545215,-0.027581129025989682,0.043223380093715076,-0.017909848115636118,-0.09902855448065484,0.011074617243861495
individual,P10,valence,face,ridge,all,all,5,1.9393393076626704,0.07411882678248387,1.9045852020839042,1.8723344958975776,2.0275167461882213,1.7571437939421588,0.08121003878252213,1.7179229954862392,1.6886906657945655,1.8636107435344045,-0.08818129451351168,0.07099039820599752,-0.10440051954218044,-0.15773010018773959,-0.003601691634268711,-0.03181345508313742,0.041011642563815585,-0.022555352646793425,-0.10054227055709042,0.005364771445981131
individual,P10,valence,face,svr,10,10,5,2.001746295159684,0.12057573739504972,2.02140790752337,1.8698604702463184,2.1330039075249627,1.693537654268511,0.11791658854584812,1.7172615970882823,1.5567462287112006,1.8308259334015553,-0.16550199514317976,0.17590012804648703,-0.15428533539600475,-0.4326572288653323,-0.0009512080702358539,-0.022046528106128838,0.05573378621991751,0.001034236537665989,-0.12110508456072377,0.01299445969629287
individual,P10,valence,face,svr,20,10,5,2.001746295159684,0.12057573739504972,2.02140790752337,1.8698604702463184,2.1330039075249627,1.693537654268511,0.11791658854584812,1.7172615970882823,1.5567462287112006,1.8308259334015553,-0.16550199514317976,0.17590012804648703,-0.15428533539600475,-0.4326572288653323,-0.0009512080702358539,-0.022046528106128838,0.05573378621991751,0.001034236537665989,-0.12110508456072377,0.01299445969629287
individual,P10,valence,face,svr,5,5,5,2.003844589587775,0.09334642903616522,2.0349863573252063,1.9018933073562945,2.096185177627053,1.7100239441736735,0.10260948466488853,1.722682843203885,1.5955562744735559,1.838404348022484,-0.16723153903083793,0.15920012380775275,-0.16109160603067862,-0.4282954651062838,-0.03553982896540675,-0.03051665002606856,0.03833969839325624,-0.026098586680355806,-0.09548191064437117,-0.0014363020643397562
individual,P10,valence,face,svr,all,all,5,2.001746295159684,0.12057573739504972,2.02140790752337,1.8698604702463184,2.1330039075249627,1.693537654268511,0.11791658854584812,1.7172615970882823,1.5567462287112006,1.8308259334015553,-0.16550199514317976,0.17590012804648703,-0.15428533539600475,-0.4326572288653323,-0.0009512080702358539,-0.022046528106128838,0.05573378621991751,0.001034236537665989,-0.12110508456072377,0.01299445969629287
individual,P10,valence,multimodal,knn,10,10,5,2.038492554427354,0.21032632815105035,1.932755602161607,1.8263075997859213,2.30783490058857,1.7872294372294373,0.24449756230492664,1.636904761904762,1.5833333333333333,2.125,-0.20408978816142415,0.1968684748735942,-0.08419304889651702,-0.4308930553842356,-0.029965264126394553,-0.1590905943918493,0.1960160896787245,-0.04888018825820595,-0.4288539225360801,0.00462660671977333
individual,P10,valence,multimodal,knn,20,20,5,1.9639765828958058,0.25665238499410775,1.8823890218953325,1.710746296959892,2.3539281980197497,1.7321419611392634,0.21524002757758326,1.6401515151515154,1.5113636363636365,2.0643939393939394,-0.12414815100660645,0.2737785441020868,-0.0009768197828299297,-0.5862839491973775,0.07599033895798768,-0.08289475667147117,0.23769525730567118,0.0037086726194578423,-0.4717274863217389,0.1000923455776731
individual,P10,valence,multimodal,knn,5,5,5,2.1414388849028803,0.10057774929083939,2.1237678153200266,2.038540503134561,2.2997634325577985,1.8925146949883114,0.14341125343544078,1.8257610995856162,1.7731760117195776,2.109848484848485,-0.3289693373896245,0.13249561143921332,-0.29124477456867726,-0.5141218802885166,-0.17393471925550896,-0.25454086305317236,0.059319809104846494,-0.2604809115579132,-0.32069976833215574,-0.16297488235604063
individual,P10,valence,multimodal,knn,all,all,5,1.9616058007493984,0.1251854783892179,2.022198238127438,1.8140103662370364,2.080031396937291,1.7504854037277309,0.15229094220488723,1.833288355468392,1.575757575757576,1.9107142857142856,-0.12174532859414355,0.19267844140580384,-0.09861407249466958,-0.406366609849357,0.057949821730772566,-0.060237781999937234,0.11739690050091203,-0.0916749162351509,-0.19956695996683083,0.06446496428162041
