mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
individual,P11,P11,valence,multimodal,svr,20,20,4,P11,120,96,24,2.2414118038952355,1.9847849646875897,0.022370986556366712,0.02284968169024959
individual,P11,P11,valence,multimodal,svr,20,20,5,P11,120,96,24,2.061137345160624,1.8261358986993699,0.019626041011741924,0.03281934458330593
individual,P19,P19,valence,multimodal,svr,20,20,1,P19,120,96,24,2.1742855466741147,1.7800927150136012,-0.16568928072009803,-0.1491535770737118
individual,P19,P19,valence,multimodal,svr,20,20,2,P19,120,96,24,1.5681397072968624,1.1677953358367752,-0.01827447416407435,-0.0009389999116586889
individual,P19,P19,valence,multimodal,svr,20,20,3,P19,120,96,24,1.4075527356936663,1.011979037600925,0.009397648120637925,0.009409173000630489
individual,P19,P19,valence,multimodal,svr,20,20,4,P19,120,96,24,1.6257843304412865,1.3163118628450936,0.01649313893640114,0.04013553631889932
individual,P19,P19,valence,multimodal,svr,20,20,5,P19,120,96,24,1.239774677218927,0.9587097023284915,0.028171503669135123,0.0840534596164425
individual,P22,P22,valence,multimodal,svr,20,20,1,P22,120,96,24,2.0805475074746034,1.8392106297995745,-0.2695104318608246,-0.14124583563292137
individual,P22,P22,valence,multimodal,svr,20,20,2,P22,120,96,24,1.9549683206629291,1.6553876622312362,0.0011728431750067658,0.0012016511196318858
individual,P22,P22,valence,multimodal,svr,20,20,3,P22,120,96,24,2.549341653094189,2.247922428419211,-0.2646980708715483,-0.19773947991652263
individual,P22,P22,valence,multimodal,svr,20,20,4,P22,120,96,24,2.1858747585608476,1.912964212522119,0.02785026032308613,0.036269969412621395
individual,P22,P22,valence,multimodal,svr,20,20,5,P22,120,96,24,2.8675042063876384,2.187937168309943,-0.5107516093214868,-0.11324700692808132
individual,P25,P25,valence,multimodal,svr,20,20,1,P25,120,96,24,2.0095019878883806,1.6834001633753477,-0.03836811868417689,0.02421989249592349
individual,P25,P25,valence,multimodal,svr,20,20,2,P25,120,96,24,1.8917612887315074,1.6317293879084318,0.06471587769472686,0.06553495832648193
individual,P25,P25,valence,multimodal,svr,20,20,3,P25,120,96,24,1.6777549991372511,1.5071971597261749,-0.7175428158759549,-0.024314456509916704
individual,P25,P25,valence,multimodal,svr,20,20,4,P25,120,96,24,1.934833511067151,1.7905368535624577,-0.1378904971798951,-0.040302383803794584
individual,P25,P25,valence,multimodal,svr,20,20,5,P25,120,96,24,1.9100847318140555,1.6340840836720165,-0.32669952098515354,-0.3231488867669816
individual,P32,P32,valence,multimodal,svr,20,20,1,P32,120,96,24,1.6397338787948956,1.382592666855407,-0.14211420598984215,-0.006743938606531996
individual,P32,P32,valence,multimodal,svr,20,20,2,P32,120,96,24,1.5576599655674706,1.260344146964642,-0.00688143469670921,-0.0068646254495803305
individual,P32,P32,valence,multimodal,svr,20,20,3,P32,120,96,24,1.3810074943165216,1.1128886185250702,0.02525584842019779,0.025875898842679934
individual,P32,P32,valence,multimodal,svr,20,20,4,P32,120,96,24,1.6426311913669278,1.2456119946546693,-0.3790458251734543,-0.04034526189421106
individual,P32,P32,valence,multimodal,svr,20,20,5,P32,120,96,24,1.4276246230070146,1.142579369904926,-0.064326880315839,-0.04630931112604508
individual,P40,P40,valence,multimodal,svr,20,20,1,P40,120,96,24,2.1305909056467978,1.790642531115534,-0.17198769240766842,0.0002439539654246481
individual,P40,P40,valence,multimodal,svr,20,20,2,P40,120,96,24,2.090654344762445,1.8174925295381799,-0.32854949837565983,-0.2024991397944631
individual,P40,P40,valence,multimodal,svr,20,20,3,P40,120,96,24,2.1415758200193813,1.919421382787822,0.06188356963579145,0.07098630896738811
individual,P40,P40,valence,multimodal,svr,20,20,4,P40,120,96,24,1.998773288688471,1.7805133793423629,0.007686708100505868,0.04286504353779108
individual,P40,P40,valence,multimodal,svr,20,20,5,P40,120,96,24,2.1699005881151097,1.8350894175935284,-0.08700516708862671,0.01424722319608418
individual,P42,P42,valence,multimodal,svr,20,20,1,P42,120,96,24,1.2101811081262124,1.0361173606640908,-0.015131250459901713,0.0693463694920392
individual,P42,P42,valence,multimodal,svr,20,20,2,P42,120,96,24,1.4980865020120906,1.324387451097037,-0.08084915090822165,-0.009818184242954997
individual,P42,P42,valence,multimodal,svr,20,20,3,P42,120,96,24,1.611755001703122,1.4177147174119915,0.023298687430379994,0.023890645544171973
individual,P42,P42,valence,multimodal,svr,20,20,4,P42,120,96,24,1.253552820997665,1.0251448768712315,-0.11468390741129753,0.03805669824791824
individual,P42,P42,valence,multimodal,svr,20,20,5,P42,120,96,24,1.3898202803756137,1.185225058541678,-0.05760630909141584,-0.0241995426972208
individual,P43,P43,valence,multimodal,svr,20,20,1,P43,120,96,24,1.2017140816918868,0.9516396677754465,-0.024398077417077335,-0.017897056760401764
individual,P43,P43,valence,multimodal,svr,20,20,2,P43,120,96,24,1.3227797391210474,0.9101677409164693,-0.11611720179400709,-0.01917233298074761
individual,P43,P43,valence,multimodal,svr,20,20,3,P43,120,96,24,1.4149881766348986,1.0923715759611443,-0.20634134628612544,-0.011401034220676731
individual,P43,P43,valence,multimodal,svr,20,20,4,P43,120,96,24,1.5531609355814973,1.2584894668947506,0.0018032171794239993,0.0052448259377511075
individual,P43,P43,valence,multimodal,svr,20,20,5,P43,120,96,24,1.0791142779752374,0.8643093779805563,-0.05463030182341244,-0.0269305706666092
individual,P45,P45,valence,multimodal,svr,20,20,1,P45,120,96,24,1.6518845014087857,1.5005801649399484,-0.08246839246064908,-0.024662597123705332
individual,P45,P45,valence,multimodal,svr,20,20,2,P45,120,96,24,1.1929722244579746,0.8901299926401998,0.022940105462398108,0.02327663778986
individual,P45,P45,valence,multimodal,svr,20,20,3,P45,120,96,24,1.4791625847413608,1.2129574070949731,-0.010619923343124338,0.00016514253830701708
individual,P45,P45,valence,multimodal,svr,20,20,4,P45,120,96,24,1.4377913891271261,1.114859304374223,-0.07953997216800723,-0.008114347349422957
individual,P45,P45,valence,multimodal,svr,20,20,5,P45,120,96,24,1.5831189436639865,1.372460911434182,-0.0870549546067465,-0.03273821083539241
individual,P10,P10,valence,multimodal,ridge,all,all,1,P10,120,96,24,1.834749011176556,1.5154464900402944,-0.09423875055964426,0.060767424453190055
individual,P10,P10,valence,multimodal,ridge,all,all,2,P10,120,96,24,2.1215404620007248,1.9081971419682267,-0.20920613095988783,-0.20916028198744807
individual,P10,P10,valence,multimodal,ridge,all,all,3,P10,120,96,24,1.8294692645167385,1.6173394283497753,0.04182520530249734,0.050937070225690384
individual,P10,P10,valence,multimodal,ridge,all,all,4,P10,120,96,24,2.5198883086370185,2.099522320699231,-0.7937744790049961,-0.73017436204711
individual,P10,P10,valence,multimodal,ridge,all,all,5,P10,120,96,24,2.200039035443942,1.980031409257629,-0.3856555329556739,-0.25490734259420345
individual,P11,P11,valence,multimodal,ridge,all,all,1,P11,120,96,24,3.607942380142104,2.540695958606514,-1.717627754191037,-1.6388711141880603
individual,P11,P11,valence,multimodal,ridge,all,all,2,P11,120,96,24,2.6728249668913753,2.395313581947979,-0.6871423300104218,-0.5219914255887153
individual,P11,P11,valence,multimodal,ridge,all,all,3,P11,120,96,24,2.345375662278635,1.821525951720793,-0.3680713775441937,-0.3674219785698962
individual,P11,P11,valence,multimodal,ridge,all,all,4,P11,120,96,24,2.5022834025065315,2.298036465967666,-0.21843891974350238,-0.15863346212955065
individual,P11,P11,valence,multimodal,ridge,all,all,5,P11,120,96,24,2.183392474042176,1.860286554854287,-0.10012369900861895,-0.09903892145560422
individual,P19,P19,valence,multimodal,ridge,all,all,1,P19,120,96,24,2.198706716242208,1.826141206896973,-0.19202194565581743,-0.18469020466344777
individual,P19,P19,valence,multimodal,ridge,all,all,2,P19,120,96,24,1.8130412575584256,1.4973112863254212,-0.36116485587836467,-0.2784666238239424
individual,P19,P19,valence,multimodal,ridge,all,all,3,P19,120,96,24,1.8726242366396895,1.4741394234944618,-0.75336076582519,-0.7363308287850703
individual,P19,P19,valence,multimodal,ridge,all,all,4,P19,120,96,24,1.7478375896825213,1.4862571236110556,-0.13672046136082083,-0.10159213358478603
individual,P19,P19,valence,multimodal,ridge,all,all,5,P19,120,96,24,1.249255730950033,1.0478949683258147,0.013250744637294587,0.22488605464923395
individual,P22,P22,valence,multimodal,ridge,all,all,1,P22,120,96,24,2.559594770228434,2.1909419389633134,-0.9214249609784684,-0.4670250642767244
individual,P22,P22,valence,multimodal,ridge,all,all,2,P22,120,96,24,2.097218681998218,1.7991458580134114,-0.14947181999567571,-0.1396505362035405
individual,P22,P22,valence,multimodal,ridge,all,all,3,P22,120,96,24,2.3139671788801914,2.0434586535166117,-0.04194587987919496,-0.036341739714508714
individual,P22,P22,valence,multimodal,ridge,all,all,4,P22,120,96,24,2.188586103872105,1.8482900850140191,0.025437067742932307,0.08210358450243194
individual,P22,P22,valence,multimodal,ridge,all,all,5,P22,120,96,24,2.8489439897613194,2.416635125172015,-0.4912579105311503,-0.3086370622269088
individual,P25,P25,valence,multimodal,ridge,all,all,1,P25,120,96,24,1.9733807801777652,1.7113736968354758,-0.0013738666335727512,0.011856599992561168
individual,P25,P25,valence,multimodal,ridge,all,all,2,P25,120,96,24,1.8581225200449825,1.5777955781010864,0.0976820705485345,0.09813071497907844
individual,P25,P25,valence,multimodal,ridge,all,all,3,P25,120,96,24,1.564335802485092,1.3773793586243546,-0.49317413738509086,-0.3865814689015916
individual,P25,P25,valence,multimodal,ridge,all,all,4,P25,120,96,24,2.2543720937621905,2.0586046970868033,-0.5447722835825988,-0.4339305615019593
individual,P25,P25,valence,multimodal,ridge,all,all,5,P25,120,96,24,1.879485982195238,1.5128545455181257,-0.28453365718850865,-0.28453353156576333
individual,P32,P32,valence,multimodal,ridge,all,all,1,P32,120,96,24,1.7838721147892338,1.5478560883352994,-0.35173085532995985,-0.28659783667131844
individual,P32,P32,valence,multimodal,ridge,all,all,2,P32,120,96,24,1.727277347490833,1.4094066210127092,-0.23810412986258012,-0.23551148864472027
individual,P32,P32,valence,multimodal,ridge,all,all,3,P32,120,96,24,1.4134788351126506,1.0148764013409084,-0.021120951527396015,-0.013948331122662916
individual,P32,P32,valence,multimodal,ridge,all,all,4,P32,120,96,24,1.613390058865607,1.2376347318027783,-0.3303849420219229,-0.17661425796436814
individual,P32,P32,valence,multimodal,ridge,all,all,5,P32,120,96,24,1.6654059283343443,1.3490140317288433,-0.4483955556949768,-0.41516396512393916
individual,P40,P40,valence,multimodal,ridge,all,all,1,P40,120,96,24,2.2454439089811467,1.8188721145292825,-0.30174924637704437,-0.16219118659363851
individual,P40,P40,valence,multimodal,ridge,all,all,2,P40,120,96,24,2.198458630169661,1.8988284600112812,-0.4690949449999253,-0.32060986721556173
individual,P40,P40,valence,multimodal,ridge,all,all,3,P40,120,96,24,2.191834047206619,1.8816182694688235,0.017335717853469657,0.018436586686763068
individual,P40,P40,valence,multimodal,ridge,all,all,4,P40,120,96,24,2.1042831631780645,1.8666389269654726,-0.09984148139748883,-0.0704412950839326
individual,P40,P40,valence,multimodal,ridge,all,all,5,P40,120,96,24,2.2698635815977704,1.9084514380981898,-0.1894643972508141,0.06848253727928866
individual,P42,P42,valence,multimodal,ridge,all,all,1,P42,120,96,24,1.2590313308598582,1.0469939210096613,-0.09873898657276214,0.024844590981023207
individual,P42,P42,valence,multimodal,ridge,all,all,2,P42,120,96,24,1.3474633384608938,1.1208573278969698,0.12556965691153998,0.16089593358365173
individual,P42,P42,valence,multimodal,ridge,all,all,3,P42,120,96,24,1.5868988693423596,1.3992179058661796,0.05319134438932516,0.07472620323584156
individual,P42,P42,valence,multimodal,ridge,all,all,4,P42,120,96,24,1.4954046531332579,1.2914997937160877,-0.5862948326710069,-0.48411573847222567
individual,P42,P42,valence,multimodal,ridge,all,all,5,P42,120,96,24,1.3636867083316973,1.1368048638087387,-0.018206719168052388,-0.0063850011051498345
individual,P43,P43,valence,multimodal,ridge,all,all,1,P43,120,96,24,1.2898225347322454,1.077802546596934,-0.18012055487117462,-0.17961637565253952
individual,P43,P43,valence,multimodal,ridge,all,all,2,P43,120,96,24,1.5942477600739653,1.284742542943537,-0.6212364675620072,-0.4409768121924609
individual,P43,P43,valence,multimodal,ridge,all,all,3,P43,120,96,24,1.443227177360303,1.173158231203457,-0.25497186070242583,-0.01596229092563739
individual,P43,P43,valence,multimodal,ridge,all,all,4,P43,120,96,24,1.6011382493039326,1.2927108006349723,-0.060818080020991205,-0.04772740534256825
individual,P43,P43,valence,multimodal,ridge,all,all,5,P43,120,96,24,1.3038357046249422,1.0643371411594744,-0.5396113611968179,-0.5012469717450592
individual,P45,P45,valence,multimodal,ridge,all,all,1,P45,120,96,24,1.7219557117351147,1.5132415670992898,-0.1762505017562388,-0.12083496711484765
individual,P45,P45,valence,multimodal,ridge,all,all,2,P45,120,96,24,1.234992097575179,1.0095219643188076,-0.04710173670813922,0.0029950836735148645
individual,P45,P45,valence,multimodal,ridge,all,all,3,P45,120,96,24,1.6085073903669018,1.3209420370464875,-0.19509423442037344,-0.19336542003774793
individual,P45,P45,valence,multimodal,ridge,all,all,4,P45,120,96,24,1.542451625430572,1.2281316272559595,-0.2424246977996427,-0.20281965578950523
individual,P45,P45,valence,multimodal,ridge,all,all,5,P45,120,96,24,1.755002164234478,1.5237214134587063,-0.3359177526847863,-0.2815630532971536
individual,P10,P10,valence,multimodal,ridge,5,5,1,P10,120,96,24,1.9134686174262852,1.7049249764674184,-0.1901493218556145,-0.0222578394043782
individual,P10,P10,valence,multimodal,ridge,5,5,2,P10,120,96,24,2.056652113848898,1.8577835110252068,-0.13636899273409742,-0.13376795372448713
individual,P10,P10,valence,multimodal,ridge,5,5,3,P10,120,96,24,2.001136601989963,1.7713621528841212,-0.14643115064542078,-0.14314499490598176
individual,P10,P10,valence,multimodal,ridge,5,5,4,P10,120,96,24,1.8843817759162258,1.710917082130137,-0.003097270321426482,0.005522006093212406
individual,P10,P10,valence,multimodal,ridge,5,5,5,P10,120,96,24,2.1215240877574537,1.9552914172467244,-0.28851785588599155,-0.13113557512716412
individual,P11,P11,valence,multimodal,ridge,5,5,1,P11,120,96,24,2.1749406573817174,1.9358937244709165,0.012435189139528124,0.02725506146048684
individual,P11,P11,valence,multimodal,ridge,5,5,2,P11,120,96,24,2.2586524619489623,1.9588195018182315,-0.20478487235261622,-0.06531424598809243
individual,P11,P11,valence,multimodal,ridge,5,5,3,P11,120,96,24,2.0548963825665676,1.6485197403272673,-0.05018009776211385,-0.05006859815920306
individual,P11,P11,valence,multimodal,ridge,5,5,4,P11,120,96,24,2.155657178720848,1.9577638333461824,0.09574657622623695,0.11826000969939832
individual,P11,P11,valence,multimodal,ridge,5,5,5,P11,120,96,24,2.0330720336428185,1.7831744167513328,0.04614263985064326,0.04632319628105985
individual,P19,P19,valence,multimodal,ridge,5,5,1,P19,120,96,24,2.147853244783816,1.781820199283091,-0.13751950822343284,-0.1252076877093582
individual,P19,P19,valence,multimodal,ridge,5,5,2,P19,120,96,24,1.720772499370384,1.342390888964321,-0.2261462292476586,-0.17424200907400156
individual,P19,P19,valence,multimodal,ridge,5,5,3,P19,120,96,24,1.466885432117405,1.099753966358241,-0.07587643547913303,-0.07518261515659863
individual,P19,P19,valence,multimodal,ridge,5,5,4,P19,120,96,24,1.7790063430239138,1.4389027795548082,-0.1776236534025375,-0.15358802230180846
individual,P19,P19,valence,multimodal,ridge,5,5,5,P19,120,96,24,1.2457389480585703,0.9860419367172808,0.01879852537321358,0.11640385984242296
individual,P22,P22,valence,multimodal,ridge,5,5,1,P22,120,96,24,2.0798522548566756,1.857087092467992,-0.26866211383434857,-0.07239446057675458
individual,P22,P22,valence,multimodal,ridge,5,5,2,P22,120,96,24,2.0255380123565856,1.7615887384985596,-0.07223922048677212,-0.01580039409046763
individual,P22,P22,valence,multimodal,ridge,5,5,3,P22,120,96,24,2.421490004643968,2.1398380876036627,-0.14102755855817928,-0.11123392295862033
individual,P22,P22,valence,multimodal,ridge,5,5,4,P22,120,96,24,2.1598549238455313,1.8718688194814732,0.0508567233393018,0.05200122226613535
individual,P22,P22,valence,multimodal,ridge,5,5,5,P22,120,96,24,2.62165131747844,2.1024369879990643,-0.26280065171655154,-0.09430327348215806
individual,P25,P25,valence,multimodal,ridge,5,5,1,P25,120,96,24,2.0048581188956813,1.7938222428725805,-0.033574419774781816,-0.033572701064730204
individual,P25,P25,valence,multimodal,ridge,5,5,2,P25,120,96,24,1.9444404095633139,1.7077485826522558,0.01190166077430932,0.03446195308503619
individual,P25,P25,valence,multimodal,ridge,5,5,3,P25,120,96,24,1.546608968992712,1.385720861095929,-0.45952499842157946,-0.22946818341592623
individual,P25,P25,valence,multimodal,ridge,5,5,4,P25,120,96,24,2.161417032377373,1.9968954060689625,-0.42000674754732503,-0.34103543505618816
individual,P25,P25,valence,multimodal,ridge,5,5,5,P25,120,96,24,1.8927708030624826,1.6397857627369088,-0.30275684106392564,-0.29924342786002667
individual,P32,P32,valence,multimodal,ridge,5,5,1,P32,120,96,24,1.7052294581398186,1.476248919259934,-0.23517486934137466,-0.1112560331066963
individual,P32,P32,valence,multimodal,ridge,5,5,2,P32,120,96,24,1.5848694034611543,1.2883381014431539,-0.04236538255888589,-0.04062234715154811
individual,P32,P32,valence,multimodal,ridge,5,5,3,P32,120,96,24,1.3949242407765734,1.0546304503171442,0.005511397334948209,0.006950436973796381
individual,P32,P32,valence,multimodal,ridge,5,5,4,P32,120,96,24,1.5921093007123865,1.1375006258287306,-0.2955206092626206,-0.12223301791778263
individual,P32,P32,valence,multimodal,ridge,5,5,5,P32,120,96,24,1.3679752706133756,1.0913083599965514,0.022754984205249906,0.02400043702942034
individual,P40,P40,valence,multimodal,ridge,5,5,1,P40,120,96,24,2.147739845897121,1.827541819786988,-0.19093007292550968,-0.061017824635914764
individual,P40,P40,valence,multimodal,ridge,5,5,2,P40,120,96,24,2.1903192815836903,1.8924057483303287,-0.45823702788375775,-0.18462849673797832
individual,P40,P40,valence,multimodal,ridge,5,5,3,P40,120,96,24,2.1786409754797735,1.9619659488929255,0.02912980681011068,0.03140088177724076
individual,P40,P40,valence,multimodal,ridge,5,5,4,P40,120,96,24,2.161507627210189,1.8661406184806564,-0.1604736387033141,-0.11954810924950787
individual,P40,P40,valence,multimodal,ridge,5,5,5,P40,120,96,24,2.236117853933403,1.9738076132270335,-0.15436011248397707,0.04822604050801338
individual,P42,P42,valence,multimodal,ridge,5,5,1,P42,120,96,24,1.2510637475658204,1.0782219424408066,-0.08487659238591894,-0.0067811275486413525
individual,P42,P42,valence,multimodal,ridge,5,5,2,P42,120,96,24,1.4175728606795683,1.2121082299946628,0.03220787488870669,0.05701364983511048
individual,P42,P42,valence,multimodal,ridge,5,5,3,P42,120,96,24,1.5665210782155916,1.3868133926470965,0.07735166176736674,0.07980555697889036
individual,P42,P42,valence,multimodal,ridge,5,5,4,P42,120,96,24,1.356947050749061,1.1651917107020457,-0.30614760093234916,-0.2133175159097831
individual,P42,P42,valence,multimodal,ridge,5,5,5,P42,120,96,24,1.3554362191888951,1.187730765980871,-0.005923412842693931,0.014785396836100695
individual,P43,P43,valence,multimodal,ridge,5,5,1,P43,120,96,24,1.212126471721533,0.9504926205422946,-0.04222701485973035,-0.017214144260725428
individual,P43,P43,valence,multimodal,ridge,5,5,2,P43,120,96,24,1.4879858294412787,1.1346489982145096,-0.41231744549722804,-0.2999474509054567
individual,P43,P43,valence,multimodal,ridge,5,5,3,P43,120,96,24,1.5190691235648581,1.1950272196557228,-0.39033566657827334,-0.1716664236212877
individual,P43,P43,valence,multimodal,ridge,5,5,4,P43,120,96,24,1.6446199110384214,1.3454844506449242,-0.11921709728994134,-0.11787093136166749
individual,P43,P43,valence,multimodal,ridge,5,5,5,P43,120,96,24,1.0987012049472742,0.8804566518067808,-0.09326279645517777,-0.05603649281392742
individual,P45,P45,valence,multimodal,ridge,5,5,1,P45,120,96,24,1.6236385322726186,1.4694970864692956,-0.04576611576081313,0.0038430967291819274
individual,P45,P45,valence,multimodal,ridge,5,5,2,P45,120,96,24,1.2647850734472246,0.9945089584638778,-0.09823172638925293,-0.08273183871006995
individual,P45,P45,valence,multimodal,ridge,5,5,3,P45,120,96,24,1.5631304669504054,1.2927295849527398,-0.1286167357370882,-0.11522938971760133
individual,P45,P45,valence,multimodal,ridge,5,5,4,P45,120,96,24,1.511774554561405,1.215183326182549,-0.1934961804169868,-0.14414177988603294
individual,P45,P45,valence,multimodal,ridge,5,5,5,P45,120,96,24,1.6704410178402704,1.4712501240485654,-0.21028234924092315,-0.14350118354193575
individual,P10,P10,valence,multimodal,ridge,10,10,1,P10,120,96,24,1.8580443137340767,1.5882674760608124,-0.12220164500932995,0.04463431424775166
individual,P10,P10,valence,multimodal,ridge,10,10,2,P10,120,96,24,2.200768386453623,1.9690278655071871,-0.30120696768128785,-0.2965728319809824
individual,P10,P10,valence,multimodal,ridge,10,10,3,P10,120,96,24,1.9025242775436344,1.6838917888560314,-0.036227042219844074,-0.034488883281107
individual,P10,P10,valence,multimodal,ridge,10,10,4,P10,120,96,24,1.9319504071442006,1.7231237942117879,-0.054380112007275105,-0.0425127775434222
individual,P10,P10,valence,multimodal,ridge,10,10,5,P10,120,96,24,2.205927020905051,2.038838619179574,-0.3930823441441367,-0.21303216109725387
individual,P11,P11,valence,multimodal,ridge,10,10,1,P11,120,96,24,2.2508110613785908,2.034341967659138,-0.05766678144180859,-0.039236486072473875
individual,P11,P11,valence,multimodal,ridge,10,10,2,P11,120,96,24,2.2821487802459584,2.0280669763387436,-0.22998153332619697,-0.09866273045891116
individual,P11,P11,valence,multimodal,ridge,10,10,3,P11,120,96,24,2.0858682239397877,1.594772683527579,-0.08207575070882234,-0.0794670343085433
individual,P11,P11,valence,multimodal,ridge,10,10,4,P11,120,96,24,2.274982352690635,2.0664860973632355,-0.007133023686147988,0.01962831083259875
individual,P11,P11,valence,multimodal,ridge,10,10,5,P11,120,96,24,2.011015027390866,1.7506203426062872,0.0667273599095648,0.06711569523990235
individual,P19,P19,valence,multimodal,ridge,10,10,1,P19,120,96,24,2.1288920305357943,1.7576125932717936,-0.11752415066053046,-0.10663875580355997
individual,P19,P19,valence,multimodal,ridge,10,10,2,P19,120,96,24,1.7001610867259211,1.314848855642349,-0.19694858892209166,-0.11443541242501998
individual,P19,P19,valence,multimodal,ridge,10,10,3,P19,120,96,24,1.4162341927040545,1.0409700426679749,-0.0028596442920525433,-0.002632918615920188
individual,P19,P19,valence,multimodal,ridge,10,10,4,P19,120,96,24,1.7765194980410441,1.427809391018459,-0.17433359141209426,-0.14857561812807862
individual,P19,P19,valence,multimodal,ridge,10,10,5,P19,120,96,24,1.2100029990487406,0.9646528882450776,0.0742856416693729,0.18770385898685926
individual,P22,P22,valence,multimodal,ridge,10,10,1,P22,120,96,24,2.1423960195532263,1.9233053863299363,-0.34610986041148895,-0.1345573596140337
individual,P22,P22,valence,multimodal,ridge,10,10,2,P22,120,96,24,2.0500649726037596,1.7858176791342906,-0.09836363055017605,-0.0006962888950852175
individual,P22,P22,valence,multimodal,ridge,10,10,3,P22,120,96,24,2.3851702801781487,2.08147667729027,-0.10705590030283219,-0.08212783799983292
individual,P22,P22,valence,multimodal,ridge,10,10,4,P22,120,96,24,2.3670060251876603,2.0310382672187757,-0.13993828802762942,-0.11511878057981173
individual,P22,P22,valence,multimodal,ridge,10,10,5,P22,120,96,24,2.738258030838228,2.13500996940068,-0.3776334472176166,-0.2078753477792119
individual,P25,P25,valence,multimodal,ridge,10,10,1,P25,120,96,24,2.017523010964261,1.7453128642267721,-0.0466740542266475,-0.04366588109872205
individual,P25,P25,valence,multimodal,ridge,10,10,2,P25,120,96,24,1.9038755468299662,1.633997839877229,0.052698979880829944,0.06731884609464256
individual,P25,P25,valence,multimodal,ridge,10,10,3,P25,120,96,24,1.5790491025142193,1.419391340852969,-0.521394211075163,-0.2997495834663253
individual,P25,P25,valence,multimodal,ridge,10,10,4,P25,120,96,24,2.1019100449780455,1.9555421756010087,-0.3428933415384985,-0.23712182637412282
individual,P25,P25,valence,multimodal,ridge,10,10,5,P25,120,96,24,1.8742739620700544,1.6622342182719894,-0.27741923087046527,-0.2658209374020457
individual,P32,P32,valence,multimodal,ridge,10,10,1,P32,120,96,24,1.7303227592441357,1.493118467314968,-0.2717947686335884,-0.16999402485777204
individual,P32,P32,valence,multimodal,ridge,10,10,2,P32,120,96,24,1.576107128631296,1.23472163462805,-0.03087138343753315,-0.030758956597226383
individual,P32,P32,valence,multimodal,ridge,10,10,3,P32,120,96,24,1.355914452007166,0.9928687217805017,0.06035642886490644,0.061163967230645544
individual,P32,P32,valence,multimodal,ridge,10,10,4,P32,120,96,24,1.5508850145009396,1.152075379686931,-0.2292996743968605,-0.09296193201841518
individual,P32,P32,valence,multimodal,ridge,10,10,5,P32,120,96,24,1.4001911767455082,1.1093217651524563,-0.02381536800282813,-0.02201874263730974
individual,P40,P40,valence,multimodal,ridge,10,10,1,P40,120,96,24,2.156725057189005,1.7965386241532713,-0.20091558585781444,-0.09538036348068868
individual,P40,P40,valence,multimodal,ridge,10,10,2,P40,120,96,24,2.1329798117386853,1.8453371323615124,-0.382887207026936,-0.18449274714555552
individual,P40,P40,valence,multimodal,ridge,10,10,3,P40,120,96,24,2.0992200096773703,1.8934360659795912,0.09862450360752872,0.0995977974288067
individual,P40,P40,valence,multimodal,ridge,10,10,4,P40,120,96,24,2.265834410274122,1.9583316080164295,-0.27519931482302407,-0.2205053905708576
individual,P40,P40,valence,multimodal,ridge,10,10,5,P40,120,96,24,2.2005933393550037,1.9173412099431169,-0.1179735318809767,0.06735590182428097
individual,P42,P42,valence,multimodal,ridge,10,10,1,P42,120,96,24,1.1817044520071465,0.9989414115699962,0.03208058092579802,0.11181340442593457
individual,P42,P42,valence,multimodal,ridge,10,10,2,P42,120,96,24,1.4733934712849122,1.2623424466694364,-0.0455114322956538,-0.02118532525788508
individual,P42,P42,valence,multimodal,ridge,10,10,3,P42,120,96,24,1.5636272940740923,1.3614473977142818,0.0807572706856936,0.09187579861725681
individual,P42,P42,valence,multimodal,ridge,10,10,4,P42,120,96,24,1.3663416693704271,1.1718797626021098,-0.32429604075835994,-0.2227407705519726
individual,P42,P42,valence,multimodal,ridge,10,10,5,P42,120,96,24,1.3772742323168692,1.1993724598558926,-0.03859825393376082,-0.01601152215644097
individual,P43,P43,valence,multimodal,ridge,10,10,1,P43,120,96,24,1.2780749267994964,1.0305015980969967,-0.1587215500785688,-0.13427863327387457
individual,P43,P43,valence,multimodal,ridge,10,10,2,P43,120,96,24,1.533557250585229,1.1771478998838891,-0.5001501177339707,-0.35374907307991754
individual,P43,P43,valence,multimodal,ridge,10,10,3,P43,120,96,24,1.5603065070575712,1.1979794453422459,-0.46684569464072223,-0.25709074293018563
individual,P43,P43,valence,multimodal,ridge,10,10,4,P43,120,96,24,1.631988490908658,1.3605550520334706,-0.1020909383965456,-0.09770323380252033
individual,P43,P43,valence,multimodal,ridge,10,10,5,P43,120,96,24,1.0939645450810347,0.8717354491639723,-0.08385668760243492,-0.04268007060718326
individual,P45,P45,valence,multimodal,ridge,10,10,1,P45,120,96,24,1.5667443430782542,1.3642877648131801,0.026239535907023992,0.08389591233206539
individual,P45,P45,valence,multimodal,ridge,10,10,2,P45,120,96,24,1.2667242227265205,1.0088474823717803,-0.10160189238457007,-0.05349635705927036
individual,P45,P45,valence,multimodal,ridge,10,10,3,P45,120,96,24,1.5134728870060687,1.2708453611164876,-0.05804787771341702,-0.05699605967752497
individual,P45,P45,valence,multimodal,ridge,10,10,4,P45,120,96,24,1.5182674255314732,1.2099131259385942,-0.20377001074130652,-0.15619595908248085
